Block,Time,DADRI_GF,KOLDAM,CHAMERA3,RIHAND2,RIHAND3,UNCHAHAR1,AURY_CRF,SALAL,RAPPC,ANTA_CRF,SEWA2,AURY_RF,KOTESHWR,RIHAND1,URI,SINGRAULI_HYDRO,ANTA_LF,DHAULIGNGA,AURY_GF,TANAKPUR,ANTA_RF,NAPP,CHAMERA2,ANTA_GF,RAPPB,DADRI_CRF,KISHANGANGA,JHAJJAR,TANDA2,TEHRI,CHAMERA1,DADRT2,UNCHAHAR3,DADRI_RF,UNCHAHAR4,KHSTPP-II,UNCHAHAR2,RAMPUR,DULHASTI,BRBCL,AURY_LF,PARBATI3,KHSTPP-I,DADRI_LF,SASAN,NJPC,TALA,SINGRAULI,BSIUL,URI2,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
10,02:15-02:30,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,32.937178,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,25.306146,0.000000,631.693568,26.599755,0.000000,2.973816,142.627680,43.218136,0.000000,18.983470,16.562425,0.000000,0.000000,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,32.937178,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,25.306146,0.000000,630.731168,26.599755,0.000000,2.973816,142.627680,43.218136,0.000000,18.983470,16.052743,0.000000,0.000000,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,32.937178,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,25.306146,0.000000,588.385568,26.599755,0.000000,2.973816,142.627680,43.218136,0.000000,18.983470,19.017446,0.000000,0.000000,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,37.187136,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,0.000000,506.581568,26.599755,0.000000,2.973816,142.627680,43.218136,0.000000,18.983470,17.429408,0.000000,0.000000,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,37.187136,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,0.000000,441.138368,26.599755,0.000000,2.973816,142.627680,43.218136,0.000000,18.983470,17.181323,0.000000,0.000000,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,32.937178,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,0.000000,369.805953,26.599755,0.000000,2.973816,142.627680,43.218136,0.000000,18.983470,18.992538,0.000000,0.000000,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,32.937178,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,0.000000,369.805953,26.599755,0.000000,2.973816,142.627680,43.218136,0.000000,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,32.937178,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,0.000000,369.805953,26.599755,0.000000,2.973816,142.627680,43.218136,0.000000,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,32.937178,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,0.000000,369.811054,26.599755,0.000000,2.973816,142.627680,43.218136,0.000000,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,37.187136,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,13.521104,369.811054,26.599755,0.000000,2.973816,142.627680,43.218136,0.000000,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,6.305260,36.465835,20.017920,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,37.187136,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,13.521104,369.811054,26.599755,0.000000,2.973816,142.627680,43.218136,0.000000,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,6.305260,36.465835,20.017920,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,32.937178,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,13.521104,390.983854,26.599755,0.000000,2.973816,142.627680,43.218136,0.000000,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,6.305260,36.465835,20.017920,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,32.937178,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,27.042208,400.607854,26.599755,0.000000,2.973816,142.627680,43.218136,0.830012,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,403.024248,21.448404,0.000000,144.349365,6.305260,36.465835,20.017920,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,32.937178,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,27.042208,514.280768,26.599755,0.000000,2.973816,142.627680,43.218136,0.830012,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,403.024248,21.448404,0.000000,144.349365,6.305260,36.465835,20.017920,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,9.156737,0.000000,19.970412,93.406640,32.937178,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,27.042208,540.265568,26.599755,0.000000,2.973816,142.627680,43.218136,0.830012,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,403.024248,21.448404,0.000000,144.349365,6.305260,36.465835,20.017920,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,17.788489,0.000000,19.970412,93.406640,37.187136,0.729511,0.000000,9.087445,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,27.042208,631.693568,26.599755,0.000000,2.973816,142.627680,43.218136,0.830012,18.983470,19.247984,0.000000,3.670948,44.654475,0.000000,403.024248,21.448404,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

26,06:15-06:30,0.000000,1.803247,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,18.093714,0.000000,19.970412,93.406640,37.187136,0.729511,0.000000,18.174889,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,27.042208,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,0.830012,18.983470,19.247984,0.000000,3.670948,44.654475,0.000000,403.024248,21.448404,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

27,06:30-06:45,0.000000,4.057305,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,18.093714,0.000000,19.970412,93.406640,32.937178,0.729511,0.000000,31.424384,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,38.342646,27.042208,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,0.830012,18.983470,19.247984,0.000000,18.859859,44.654475,0.000000,403.024248,21.448404,0.000000,144.349365,18.826854,36.465835,20.017920,0,0,0,0,0

28,06:45-07:00,0.000000,4.057305,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,18.093714,0.000000,19.970412,93.406640,32.937178,0.729511,0.000000,31.424384,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,26.072999,27.042208,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,1.660025,18.983470,19.247984,0.000000,18.859859,44.654475,0.000000,403.024248,42.896809,0.000000,144.349365,18.826854,36.465835,20.017920,0,0,0,0,0

29,07:00-07:15,0.000000,4.057305,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,18.093714,0.000000,19.970412,93.406640,32.937178,0.729511,0.000000,31.424384,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,13.036500,22.808880,602.821568,26.599755,0.000000,2.973816,142.627680,43.218136,1.660025,18.983470,19.247984,0.000000,18.859859,44.654475,0.000000,403.024248,42.896809,0.000000,144.349365,18.826854,36.465835,20.017920,0,0,0,0,0

30,07:15-07:30,0.000000,4.057305,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,32.937178,0.729511,0.000000,31.424384,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,0.000000,22.808880,554.701568,26.599755,0.000000,2.973816,142.627680,43.218136,1.660025,18.983470,19.247984,0.000000,18.859859,44.654475,0.000000,403.024248,42.896809,0.000000,144.349365,18.826854,36.465835,20.017920,0,0,0,0,0

31,07:30-07:45,0.000000,4.057305,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,37.187136,0.729511,0.000000,20.949590,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,649.444679,5.156625,0.000000,22.808880,462.531902,26.599755,0.000000,2.973816,142.627680,43.218136,1.660025,18.983470,19.247984,0.000000,18.859859,44.654475,0.000000,403.024248,42.896809,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

32,07:45:08:00,0.000000,4.057305,11.162605,59.851752,125.670288,12.418040,0.000000,24.602794,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,37.187136,0.729511,0.000000,10.450561,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,546.636367,5.156625,0.000000,22.808880,365.608638,14.775054,0.000000,2.337188,142.627680,43.218136,0.830012,18.983470,19.247984,0.000000,18.859859,44.654475,0.000000,403.024248,21.448404,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

33,08:00-08:15,0.000000,1.803247,11.162605,59.851752,125.670288,15.012863,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,33.999667,0.729511,0.000000,10.374833,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,478.794770,5.156625,0.000000,22.808880,365.608638,18.716851,0.000000,2.337188,142.627680,30.047860,0.830012,18.983470,19.247984,0.000000,3.670948,44.654475,0.000000,403.024248,21.448404,0.000000,144.349365,12.551236,36.465835,17.820568,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,11.162605,59.851752,125.670288,15.012863,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,33.999667,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,411.174525,5.156625,0.000000,22.808880,365.608638,18.716851,0.000000,2.337188,142.627680,30.047860,0.830012,18.983470,19.247984,0.000000,3.670948,44.654475,0.000000,403.024248,21.448404,0.000000,144.349365,12.551236,36.465835,13.859907,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,11.162605,59.851752,125.670288,15.012863,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,33.999667,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,351.009704,5.156625,0.000000,22.808880,365.608638,18.716851,0.000000,2.337188,142.627680,30.047860,0.830012,18.983470,19.247984,0.000000,3.670948,44.654475,0.000000,403.024248,21.448404,0.000000,144.349365,12.551236,36.465835,13.859907,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,11.162605,59.851752,125.670288,15.012863,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,33.999667,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,290.397752,5.156625,0.000000,20.147844,365.608638,18.716851,0.000000,2.337188,142.627680,30.047860,0.000000,18.983470,19.247984,0.000000,3.670948,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,12.551236,36.465835,13.859907,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,11.162605,59.851752,125.670288,15.012863,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,33.999667,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,290.397752,5.156625,0.000000,13.521104,365.608638,18.716851,0.000000,2.337188,142.627680,30.047860,0.000000,18.983470,19.247984,0.000000,3.670948,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,12.551236,37.216313,13.859907,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,11.162605,59.851752,125.670288,15.012863,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,33.999667,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,290.397752,5.156625,0.000000,13.521104,365.608638,18.716851,0.000000,2.337188,142.627680,30.047860,0.000000,18.983470,19.247984,0.000000,3.670948,44.654475,0.000000,403.024248,0.000000,0.000000,144.349365,12.551236,37.216313,13.859907,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,59.851752,125.670288,15.012863,0.000000,2.236618,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,33.999667,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,290.397752,5.156625,0.000000,0.000000,365.608638,18.716851,0.000000,2.337188,142.627680,30.047860,0.000000,18.983470,19.247984,0.000000,3.670948,44.654475,0.000000,389.772000,0.000000,0.000000,144.349365,12.551236,36.465835,13.859907,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,59.851752,125.670288,15.012863,0.000000,2.236618,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,33.999667,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,290.397752,5.156625,0.000000,0.000000,365.608638,18.716851,0.000000,2.337188,142.627680,30.047860,0.000000,18.983470,19.247984,0.000000,3.670948,44.654475,0.000000,378.945000,0.000000,0.000000,144.349365,12.551236,36.465835,13.859907,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,59.851752,125.670288,15.012863,0.000000,2.236618,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,31.874688,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,290.397752,5.156625,0.000000,0.000000,365.608638,18.716851,0.000000,2.337188,119.463154,30.047860,0.000000,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,365.952600,0.000000,0.000000,144.349365,12.551236,36.465835,13.859907,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,59.851752,125.670288,15.012863,0.000000,24.602794,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,31.874688,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,290.397752,5.156625,0.000000,0.000000,365.608638,18.716851,0.000000,2.337188,114.632041,30.047860,0.000000,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,358.373700,0.000000,0.000000,144.349365,12.551236,36.465835,13.859907,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,59.851752,125.670288,15.012863,0.000000,76.391674,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,31.874688,0.729511,0.000000,0.000000,0.000000,6.657306,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,291.023312,5.156625,0.000000,0.000000,365.608638,18.716851,0.000000,2.337188,114.632041,30.047860,0.000000,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,0.000000,0.000000,144.349365,12.551236,36.465835,13.859907,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,59.851752,125.670288,15.012863,0.000000,76.391674,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,31.874688,0.729511,0.000000,0.000000,0.000000,6.657306,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,291.023312,5.156625,0.000000,0.000000,365.608638,18.716851,0.000000,2.337188,114.632041,30.047860,0.000000,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,0.000000,0.000000,144.349365,12.551236,36.465835,13.859907,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,59.851752,125.670288,15.012863,0.000000,76.391674,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,31.874688,0.729511,0.000000,0.000000,0.000000,6.657306,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,291.023312,5.156625,0.000000,0.000000,365.608638,18.716851,0.000000,2.337188,114.632041,30.047860,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,6.275618,36.465835,13.859907,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,59.851752,125.670288,15.012863,0.000000,76.391674,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,31.874688,0.729511,0.000000,0.000000,0.000000,6.657306,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,265.336856,5.156625,0.000000,0.000000,365.608638,18.716851,0.000000,2.337188,114.632041,30.047860,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,6.275618,36.465835,13.859907,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,59.851752,125.670288,15.012863,0.000000,24.602794,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,31.874688,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,265.336856,4.050143,0.000000,0.000000,365.608638,18.716851,0.000000,2.337188,114.632041,30.047860,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,6.275618,36.465835,13.859907,0,0,0,0,0

