Block,Time,TEHRI,TANDA2,SEWA2,AURY_CRF,RIHAND1,ANTA_LF,KISHANGANGA,UNCHAHAR4,ANTA_GF,URI2,DADRI_CRF,RAPPC,DHAULIGNGA,UNCHAHAR1,DADRI_LF,AURY_LF,CHAMERA3,NAPP,SINGRAULI,CHAMERA1,URI,DADRI_GF,TANAKPUR,SALAL,ANTA_RF,DADRT2,RAPPB,DADRI_RF,AURY_RF,AURY_GF,KOLDAM,UNCHAHAR3,PARBATI3,RIHAND2,CHAMERA2,SINGRAULI_HYDRO,JHAJJAR,NJPC,ANTA_CRF,RIHAND3,BSIUL,DULHASTI,UNCHAHAR2,KOTESHWR,RAMPUR,BRBCL,FSTPP I & II,KHSTPP-II,SASAN,KUDGI,KHSTPP-I,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
8,01:45-02:00,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,47.916360,0.000000,11.499027,12.328239,0.000000,181.016781,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,0.000000,0.000000,119.275495,0.000000,15.893853,13.503000,8.558973,0.000000,15.243243,10.710387,44.022866,403.903665,50.15,28.800549,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,11.499027,12.328239,0.000000,181.016781,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,0.000000,0.000000,119.275495,0.000000,15.893853,12.538500,8.558973,0.000000,14.803550,10.710387,51.726135,403.903665,50.15,34.091699,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,11.499027,12.328239,0.000000,181.016781,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,0.000000,0.000000,119.275495,0.000000,15.893853,12.538500,8.558973,0.000000,15.581082,4.822500,51.726135,403.903665,49.19,34.091699,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,12.328239,0.000000,181.016781,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,0.000000,0.000000,119.275495,0.000000,15.893853,12.538500,8.558973,0.000000,16.561416,4.822500,51.726135,403.903665,48.22,34.091699,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,12.328239,0.000000,181.016781,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,0.000000,0.000000,119.275495,0.000000,15.893853,12.538500,8.558973,0.000000,15.490117,4.822500,51.726135,403.903665,49.19,34.091699,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,12.328239,0.000000,197.413281,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,0.000000,0.000000,119.275495,0.000000,15.893853,12.538500,8.558973,0.000000,14.449577,9.940951,51.726135,403.903665,48.22,34.091699,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,12.328239,0.000000,200.306781,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,0.000000,0.000000,119.275495,0.000000,15.893853,12.538500,8.558973,0.000000,13.411456,10.710387,51.726135,403.903665,49.19,34.091699,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,12.328239,0.000000,196.448781,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,0.000000,0.000000,119.275495,0.000000,15.893853,12.538500,8.558973,0.000000,15.228822,10.710387,51.726135,403.903665,48.22,34.091699,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,12.328239,0.000000,206.093781,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,0.000000,0.000000,119.275495,0.000000,15.893853,12.538500,8.558973,0.000000,15.868496,10.710387,51.726135,403.903665,48.22,34.091699,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,12.328239,0.000000,224.419281,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,0.000000,0.000000,119.275495,0.000000,15.893853,12.538500,8.558973,0.000000,15.391287,10.710387,43.752806,403.903665,48.22,28.598004,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,12.328239,0.000000,241.780281,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,0.000000,0.000000,119.275495,0.000000,15.893853,12.538500,8.558973,0.000000,19.222671,10.710387,43.752806,403.903665,48.22,28.598004,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,12.328239,0.000000,258.176781,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,18.267630,0.000000,119.275495,0.000000,15.893853,12.538500,8.558973,0.000000,19.290037,10.710387,58.748563,403.903665,49.19,28.598004,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,12.328239,0.000000,274.573281,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,18.267630,0.000000,119.275495,0.000000,15.893853,12.538500,8.558973,0.000000,19.259480,10.710387,58.748563,403.903665,49.19,28.598004,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,12.328239,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,18.267630,0.000000,119.275495,0.000000,15.893853,12.538500,8.558973,0.000000,19.290037,10.710387,58.054123,403.903665,52.08,28.800549,0.000000,0,0,0,0,0

22,05:15-05:30,15.008584,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,12.328239,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,0.000000,113.931562,0.000000,0.553527,116.704500,36.535260,0.000000,119.275495,0.000000,15.893853,12.538500,8.558973,0.000000,19.290037,10.710387,58.054123,403.903665,54.01,28.800549,0.000000,0,0,0,0,0

23,05:30-05:45,15.008584,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,12.328239,0.000000,258.176781,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,0.000000,113.931562,12.702504,0.553527,114.775500,54.802890,0.000000,119.275495,0.000000,15.893853,21.224112,8.558973,0.000000,19.290037,13.406032,67.033618,403.903665,54.98,38.323539,0.000000,0,0,0,0,0

24,05:45-06:00,30.017169,0.000000,5.014146,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,8.811707,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,6.781400,8.518464,0.000000,3.088811,12.328239,0.000000,229.241781,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,3.683426,113.931562,12.702504,0.553527,114.775500,73.070520,0.000000,119.275495,0.000000,31.787706,21.224112,8.558973,0.000000,19.290037,14.915607,67.033618,403.903665,55.94,38.323539,0.000000,0,0,0,0,0

25,06:00-06:15,45.025754,0.000000,10.182574,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,17.623413,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,13.562799,8.518464,0.000000,3.088811,12.328239,0.000000,181.971723,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,15.769972,113.931562,25.405007,0.553527,114.775500,100.471965,0.000000,119.275495,2.121900,47.681558,21.224112,17.117946,0.000000,19.290037,14.915607,78.481569,403.903665,57.87,43.614690,0.000000,0,0,0,0,0

26,06:15-06:30,60.034338,0.000000,15.243004,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,26.435120,7.716000,0.000000,0.000000,9.334277,0.000000,132.015938,25.144515,8.518464,0.000000,3.088811,12.328239,0.000000,181.016781,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,15.769972,113.931562,38.107511,0.553527,114.775500,127.873410,0.000000,119.275495,12.578623,47.681558,21.224112,28.187551,0.000000,19.290037,14.915607,84.373785,403.903665,62.69,43.614690,0.000000,0,0,0,0,0

27,06:30-06:45,60.034338,0.000000,15.243004,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,26.435120,7.716000,0.000000,0.000000,9.334277,0.000000,132.015938,38.097750,8.518464,0.000000,3.088811,12.328239,0.000000,181.016781,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,15.769972,113.931562,38.107511,0.553527,114.775500,127.873410,0.000000,119.275495,12.578623,47.681558,21.224112,28.187551,0.000000,19.290037,14.915607,84.373785,403.903665,66.55,43.614690,0.000000,0,0,0,0,0

28,06:45-07:00,60.034338,0.000000,15.243004,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,26.435120,7.716000,0.000000,0.000000,9.334277,0.000000,132.015938,38.097750,8.518464,0.000000,3.088811,12.328239,0.000000,181.016781,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,15.769972,113.931562,38.107511,0.553527,114.775500,127.873410,0.000000,119.275495,12.578623,47.681558,27.750980,28.187551,0.000000,19.290037,19.994085,84.373785,403.903665,66.55,43.614690,0.000000,0,0,0,0,0

29,07:00-07:15,60.034338,0.000000,15.243004,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,26.435120,7.716000,0.000000,0.000000,17.194720,0.000000,132.015938,38.097750,8.518464,0.000000,3.088811,24.656478,0.000000,215.162945,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,15.769972,113.931562,38.107511,0.553527,114.775500,127.873410,0.000000,119.275495,12.578623,47.681558,22.188612,28.187551,0.000000,19.290037,14.915607,84.373785,403.903665,68.48,43.614690,0.000000,0,0,0,0,0

30,07:15-07:30,60.034338,0.000000,15.243004,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,26.435120,7.716000,0.000000,0.000000,17.194720,0.000000,132.015938,25.144515,8.518464,0.000000,3.088811,24.656478,0.000000,262.999281,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,15.769972,113.931562,38.107511,0.553527,114.775500,127.873410,0.000000,119.275495,12.578623,47.681558,22.188612,28.187551,0.000000,19.290037,14.915607,84.373785,403.903665,67.52,43.614690,0.000000,0,0,0,0,0

31,07:30-07:45,60.034338,0.000000,15.243004,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,26.435120,7.716000,0.000000,0.000000,17.194720,0.000000,132.015938,12.953235,8.518464,0.000000,11.499027,24.656478,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,3.683426,113.931562,38.107511,0.553527,114.775500,127.873410,0.000000,119.275495,12.578623,47.681558,22.188612,28.187551,0.000000,19.290037,19.994085,84.373785,403.903665,71.37,43.614690,0.000000,0,0,0,0,0

32,07:45:08:00,60.034338,0.000000,10.182574,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,17.623413,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,11.499027,24.656478,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,0.000000,113.931562,25.405007,0.553527,114.775500,109.605780,0.000000,119.275495,12.578623,31.787706,27.750980,17.117946,0.000000,19.290037,19.994085,84.373785,403.903665,71.37,43.614690,0.000000,0,0,0,0,0

33,08:00-08:15,45.025754,0.000000,5.091287,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,8.811707,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,47.916360,0.000000,11.499027,24.656478,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,0.000000,113.931562,12.702504,0.553527,114.775500,73.070520,0.000000,119.275495,6.289312,31.787706,26.637272,8.558973,0.000000,19.290037,14.915607,84.373785,403.903665,71.37,43.614690,0.000000,0,0,0,0,0

34,08:15-08:30,45.025754,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,47.916360,0.000000,11.499027,12.328239,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,0.000000,113.931562,12.702504,0.553527,114.775500,54.802890,0.000000,119.275495,6.289312,31.787706,26.463662,8.558973,0.000000,19.290037,14.915607,84.373785,403.903665,72.34,43.614690,0.000000,0,0,0,0,0

35,08:30-08:45,45.025754,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,13.531935,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,24.656478,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,17.930537,0.000000,113.931562,12.702504,0.553527,117.669000,36.535260,0.000000,119.275495,0.000000,31.787706,26.463662,8.558973,0.000000,19.290037,19.994085,84.373785,403.903665,77.16,43.614690,0.000000,0,0,0,0,0

36,08:45:09:00,43.445902,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,13.531935,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,24.656478,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,17.930537,0.000000,113.931562,12.702504,0.553527,117.669000,18.267630,0.000000,119.275495,0.000000,15.893853,26.463662,8.558973,0.000000,19.290037,19.994085,84.373785,403.903665,79.09,43.614690,0.000000,0,0,0,0,0

37,09:00:09:15,27.951210,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,13.531935,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,24.656478,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,17.930537,0.000000,113.931562,12.702504,0.553527,117.669000,18.267630,0.000000,119.275495,0.000000,15.893853,32.199640,8.558973,0.000000,19.290037,19.994085,84.373785,403.903665,80.05,43.614690,0.000000,0,0,0,0,0

38,09:15-09:30,15.008584,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,13.531935,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,12.328239,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,17.930537,0.000000,113.931562,0.000000,0.553527,117.669000,0.000000,0.000000,119.275495,0.000000,15.893853,40.885251,8.558973,0.000000,19.290037,19.994085,84.373785,403.903665,79.09,43.614690,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,13.531935,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,12.328239,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,17.930537,0.000000,113.931562,0.000000,0.553527,117.669000,0.000000,0.000000,119.275495,0.000000,15.893853,40.885251,8.558973,0.000000,19.290037,19.994085,84.373785,403.903665,83.91,43.614690,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,13.531935,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,12.328239,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,21.881612,0.000000,113.931562,0.000000,0.553527,131.172000,0.000000,0.000000,119.275495,0.000000,15.893853,40.885251,8.558973,0.000000,19.290037,19.994085,84.373785,403.903665,81.98,43.614690,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,13.531935,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,12.328239,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,21.881612,0.000000,113.931562,0.000000,0.553527,150.462000,0.000000,0.000000,119.275495,0.000000,15.893853,40.885251,8.558973,0.000000,19.290037,19.994085,84.373785,403.903665,81.98,43.614690,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,13.531935,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,12.328239,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,21.881612,0.000000,113.931562,0.000000,0.553527,150.462000,0.000000,0.000000,119.275495,0.000000,15.893853,40.885251,8.558973,0.000000,19.290037,19.994085,84.373785,403.903665,82.95,43.614690,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,2.241498,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,14.560574,0.000000,113.931562,0.000000,0.553527,150.462000,0.000000,0.000000,119.275495,0.000000,15.893853,40.885251,8.558973,0.000000,19.290037,19.994085,84.373785,403.903665,81.98,43.614690,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.088811,2.241498,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,14.560574,0.000000,113.931562,0.000000,0.553527,147.568500,0.000000,0.000000,119.275495,0.000000,15.893853,40.885251,8.558973,0.000000,18.355991,19.994085,84.373785,403.903665,86.80,43.614690,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,30.765025,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,47.916360,0.000000,3.088811,12.328239,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,14.560574,0.000000,113.931562,0.000000,0.553527,147.568500,0.000000,0.000000,119.275495,0.000000,15.893853,27.750980,8.558973,0.000000,19.232553,19.994085,84.373785,403.903665,85.84,43.614690,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,30.765025,0.000000,52.140291,0.000000,7.716000,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,47.916360,0.000000,3.088811,76.558364,0.000000,291.745046,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,0.000000,113.931562,0.000000,0.553527,114.775500,0.000000,0.000000,119.275495,0.000000,15.893853,27.750980,8.558973,0.000000,14.811618,19.994085,84.373785,403.903665,83.91,43.614690,0.000000,0,0,0,0,0

