Time,Block,NR/2023/17064/A,NR/2023/17901/A/899,NR/2023/17973/C,NR/2023/17905/A/869,NR/2023/16187/A,WR/2023/20254/A/918,NR/2023/17977/C,WR/2023/20256/A/919,WR/2023/18560/A,WR/2023/18560/A/II,Total
35,08:30-08:45,50.000000,0.970000,3.320000,1.930000,0.000000,0.000000,0,0.000000,0.000000,100.000000,156.22

36,08:45:09:00,50.000000,0.970000,3.320000,1.930000,0.000000,0.000000,0,0.000000,0.000000,100.000000,156.22

37,09:00:09:15,50.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,180.38

38,09:15-09:30,50.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,180.38

39,09:30-09:45,50.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,180.38

40,09:45-10:00,50.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,180.38

41,10:00-10:15,50.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,180.38

42,10:15-10:30,50.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,180.38

43,10:30-10:45,50.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,180.38

44,10:45-11:00,50.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,180.38

45,11:00-11:15,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

46,11:15-11:30,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

47,11:30-11:45,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

48,11:45-12:00,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

49,12:00-12:15,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

50,12:15-12:30,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

51,12:30-12:45,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

52,12:45-13:00,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

53,13:00-13:15,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

54,13:15-13:30,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

55,13:30-13:45,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

56,13:45-14:00,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

57,14:00-14:15,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

58,14:15-14:30,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

59,14:30-14:45,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

60,14:45-15:00,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

61,15:00-15:15,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

62,15:15-15:30,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

63,15:30-15:45,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

64,15:45-16:00,100.000000,0.970000,3.320000,1.930000,0.000000,0.000000,24.16,0.000000,0.000000,100.000000,230.38

65,16:00-16:15,100.000000,0.630000,3.320000,1.930000,0.000000,0.000000,0,0.000000,0.000000,100.000000,205.88

66,16:15-16:30,100.000000,0.630000,3.320000,1.930000,0.000000,0.000000,0,0.000000,0.000000,100.000000,205.88

67,16:30-16:45,100.000000,0.630000,3.320000,1.930000,0.000000,0.000000,0,0.000000,0.000000,100.000000,205.88

68,16:45-17:00,100.000000,0.630000,3.320000,1.930000,0.000000,0.000000,0,0.000000,0.000000,100.000000,205.88

69,17:00-17:15,100.000000,0.580000,3.320000,1.930000,0.000000,0.000000,0,0.000000,0.000000,100.000000,205.83

70,17:15-17:30,100.000000,0.580000,3.320000,1.930000,0.000000,0.000000,0,0.000000,0.000000,100.000000,205.83

71,17:30-17:45,100.000000,0.580000,3.320000,1.930000,0.000000,0.000000,0,0.000000,0.000000,100.000000,205.83

72,17:45-18:00,100.000000,0.580000,3.320000,1.930000,0.000000,0.000000,0,0.000000,0.000000,100.000000,205.83

73,18:00-18:15,100.000000,0.630000,3.320000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,285.88

74,18:15-18:30,100.000000,0.630000,3.320000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,285.88

75,18:30-18:45,100.000000,0.630000,3.320000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,285.88

76,18:45-19:00,100.000000,0.630000,3.320000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,285.88

77,19:00-19:15,100.000000,0.630000,3.320000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,285.88

78,19:15-19:30,100.000000,0.630000,3.320000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,285.88

79,19:30-19:45,100.000000,0.630000,3.320000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,285.88

80,19:45-20:00,100.000000,0.630000,3.320000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,285.88

81,20:00-20:15,0.000000,0.580000,3.410000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,185.92

82,20:15-20:30,0.000000,0.580000,3.410000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,185.92

83,20:30-20:45,0.000000,0.580000,3.410000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,185.92

84,20:45-21:00,0.000000,0.580000,3.410000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,185.92

85,21:00-21:15,0.000000,0.580000,3.410000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,185.92

86,21:15-21:30,0.000000,0.580000,3.410000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,185.92

87,21:30-21:45,0.000000,0.580000,3.410000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,185.92

88,21:45-22:00,0.000000,0.580000,3.410000,1.930000,0.000000,55.000000,0,25.000000,100.000000,0.000000,185.92

89,22:00-22:15,0.000000,0.580000,3.320000,1.930000,17.080000,55.000000,0,0.000000,100.000000,0.000000,177.91

90,22:15-22:30,0.000000,0.580000,3.320000,1.930000,17.080000,55.000000,0,0.000000,100.000000,0.000000,177.91

91,22:30-22:45,0.000000,0.580000,3.320000,1.930000,17.080000,55.000000,0,0.000000,100.000000,0.000000,177.91

92,22:45-23:00,0.000000,0.580000,3.320000,1.930000,17.080000,55.000000,0,0.000000,100.000000,0.000000,177.91

93,23:00-23:15,0.000000,0.580000,3.320000,1.930000,17.080000,0.000000,0,0.000000,100.000000,0.000000,122.91

94,23:15-23:30,0.000000,0.580000,3.320000,1.930000,17.080000,0.000000,0,0.000000,100.000000,0.000000,122.91

95,23:30-23:45,0.000000,0.580000,3.320000,1.930000,17.080000,0.000000,0,0.000000,100.000000,0.000000,122.91

96,23:45-24:00,0.000000,0.580000,3.320000,1.930000,17.080000,0.000000,0,0.000000,100.000000,0.000000,122.91

