Block,Time,L_NR_2019_19,NR/04042024/30042024/SJVN040424NR1694,NR/01102023/02122045/L_NR_2021_13,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/22102023/11042047/L_NR_2021_17,WR/01102023/31032046/L_NR_2020_05,NR/26072023/31072042/L_NR_2023_07,NR/01102023/08032047/L_NR_2021_14,WR/01102023/30052048/L_NR_2022_10,WR/01102023/01102023/L_NR_2020_06,NR/01102023/25072045/L_NR_2021_15,WR/01102023/29112042/RUMS(L_NR_2019_06),SR/01102023/07102043/L_NR_2018_61,NR/26072023/25122043/L_NR_2023_10,NR/22102023/11042047/L_NR_2021_16,WR/01102023/29112042/L_NR_2019_05,NR/01102023/14082046/L_NR_2021_16,WR/01102023/24112044/L_NR_2020_07,WR/01102023/16072048/L_NR_2022_08,NR/01102023/13082046/L_NR_2021_12,WR/01102023/01102023/L_NR_2022_09,NR/01102023/02012046/L_NR_2021_17,NR/01102023/30042040/GNA_LT_36,NR/01102023/05012040/L_NR_2020_02,NR/01102023/06022042/L_NR_2012_02,NR/01042024/31072024/LT_MEJA_DELHI,NR/01042024/30042024/PTC/OA/32001,NR/30092023/31122025/SH-07,NR/01102023/31052040/LT-31,NR/16042024/31052024/IEX_240323_06618,NR/01102023/31102037/L_NR_2019_11,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/22052037/LT-59,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/30092023/26122029/SH-06,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/19072037/LT-05,NR/01102023/23072042/L_NR_2012_04,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/06022042/L_NR_2012_07,NR/01102023/30042040/GNA_LT_35,NR/16042024/30042024/IEX_240323_06617
80,19:45-20:00,0,0,0,0,0,56,0,0,42.67,18.66,0,0,9.61,0,0,0,0,18.67,19.34,0,42.67,0,0.000000,4.460000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,29.780000,87.020000,0.000000,9.650000

81,20:00-20:15,0,0,0,0,0,44,0,0,35,14.66,0,0,9.01,0,0,0,0,14.67,15,0,35,0,0.000000,4.640000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,2.320000,13.260000,30.870000,100.500000,115.710000,0.000000,29.280000,87.020000,0.000000,9.650000

82,20:15-20:30,0,0,0,0,0,42.5,0,0,35.33,14.16,0,0,8.41,0,0,0,0,14.17,14.66,0,35.33,0,0.000000,4.640000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,4.260000,13.260000,30.870000,100.500000,115.710000,0.000000,29.280000,87.020000,0.000000,9.650000

83,20:30-20:45,0,0,0,0,0,33,0,0,36,11,0,0,7.61,0,0,0,0,11,14,0,36,0,0.000000,4.640000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,29.280000,87.020000,0.000000,9.650000

84,20:45-21:00,0,0,0,0,0,33,0,0,36.33,11,0,0,7.01,0,0,0,0,11,13.66,0,36.33,0,0.000000,4.640000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,28.770000,87.020000,0.000000,9.650000

85,21:00-21:15,0,0,0,0,0,33,0,0,28.33,11,0,0,7.01,0,0,0,0,11,11,0,28.33,0,0.000000,4.640000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,28.770000,87.020000,0.000000,9.650000

86,21:15-21:30,0,0,0,0,0,33.5,0,0,28.33,11.16,0,0,7.01,0,0,0,0,11.17,10.66,0,28.33,0,0.000000,4.640000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,28.270000,87.020000,0.000000,9.650000

87,21:30-21:45,0,0,0,0,0,34,0,0,35,11.34,0,0,7.01,0,0,0,0,11.33,10.34,0,35,0,0.000000,4.640000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,28.270000,87.020000,0.000000,9.650000

88,21:45-22:00,0,0,0,0,0,34.5,0,0,35.33,11.5,0,0,7.01,0,0,0,0,11.5,10,0,35.33,0,0.000000,4.640000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,28.270000,87.020000,0.000000,9.650000

89,22:00-22:15,0,0,0,0,0,35,0,0,36,11.66,0,0,7.01,0,0,0,0,11.67,8.34,0,36,0,0.000000,4.540000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,28.770000,87.020000,0.000000,9.650000

90,22:15-22:30,0,0,0,0,0,35.5,0,0,36.67,11.84,0,0,7.01,0,0,0,0,11.83,8.34,0,36.67,0,0.000000,4.540000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,28.770000,87.020000,0.000000,9.650000

91,22:30-22:45,0,0,0,0,0,35.5,0,0,36.67,11.84,0,0,7.01,0,0,0,0,11.83,8.34,0,36.67,0,0.000000,4.260000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,28.770000,87.020000,0.000000,9.650000

92,22:45-23:00,0,0,0,0,0,36,0,0,36.67,12,0,0,7.01,0,0,0,0,12,8.34,0,36.67,0,0.000000,4.260000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,28.770000,87.020000,0.000000,9.650000

93,23:00-23:15,0,0,0,0,0,36.5,0,0,30,12.16,0,0,7.01,0,0,0,0,12.17,8.66,0,30,0,0.000000,4.260000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,28.770000,87.020000,0.000000,9.650000

94,23:15-23:30,0,0,0,0,0,37,0,0,29.33,12.34,0,0,7.01,0,0,0,0,12.33,9,0,29.33,0,0.000000,4.260000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,28.270000,87.020000,0.000000,9.650000

95,23:30-23:45,0,0,0,0,0,37.5,0,0,29.33,12.5,0,0,7.01,0,0,0,0,12.5,9.34,0,29.33,0,0.000000,4.260000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,28.270000,87.020000,0.000000,9.650000

96,23:45-24:00,0,0,0,0,0,38,0,0,29.33,12.66,0,0,7.01,0,0,0,0,12.67,9.66,0,29.33,0,0.000000,4.260000,130.960000,16.090000,41.000000,30.870000,0.000000,48.240000,0.000000,272.770000,0.000000,5.050000,13.260000,30.870000,100.500000,115.710000,0.000000,28.270000,87.020000,0.000000,9.650000

