Block,Time,URI2,UNCHAHAR2,DADRI_CRF,DADRI_GF,AURY_RF,ANTA_RF,KOTESHWR,NJPC,UNCHAHAR1,SINGRAULI_HYDRO,TANAKPUR,KOLDAM,RIHAND2,URI,RAPPB,PARBATI3,DHAULIGNGA,RIHAND3,UNCHAHAR3,KISHANGANGA,DADRI_RF,UNCHAHAR4,ANTA_CRF,RAPPC,RAMPUR,AURY_GF,SEWA2,DADRT2,NAPP,DADRI_LF,CHAMERA1,SINGRAULI,ANTA_GF,ANTA_LF,JHAJJAR,TANDA2,TEHRI,RIHAND1,CHAMERA2,AURY_CRF,CHAMERA3,BSIUL,AURY_LF,DULHASTI,SALAL,BRBCL,KHSTPP-I,TALA,SASAN,KHSTPP-II,FSTPP I & II,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,31.729878,19.469435,0.000000,0.000000,0.000000,0.000000,9.531662,135.671898,19.314666,1.035606,12.878764,0.000000,114.186604,14.941315,0.000000,0.000000,8.811374,119.542122,25.511310,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,663.900462,38.096874,0.000000,13.517366,134.670977,0.000000,0.000000,631.400202,0.000000,43.849512,88.936400,20.617778,0.000000,9.355568,6.335558,0.000000,47.790319,83.124600,14.800646,30.219525,18.473637,404.824959,142.597917,12.765274,43.50,0,0,0,0,0

7,01:30-01:45,13.004048,19.469435,0.000000,0.000000,0.000000,0.000000,9.531662,135.671898,15.510508,1.035606,12.878764,0.000000,114.186604,14.941315,0.000000,0.000000,8.811374,119.542122,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,589.271222,38.096874,0.000000,13.517366,134.670977,0.000000,0.000000,625.189154,0.000000,43.849512,88.936400,20.617778,0.000000,9.355568,6.335558,0.000000,47.790319,83.124600,15.423023,30.509049,18.473637,404.824959,142.602170,12.765274,43.50,0,0,0,0,0

8,01:45-02:00,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,9.531662,135.671898,15.510508,1.035606,12.878764,0.000000,114.186604,14.941315,0.000000,0.000000,8.811374,119.542122,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,497.308665,38.096874,0.000000,0.000000,134.670977,0.000000,0.000000,625.189154,0.000000,43.849512,88.936400,20.617778,0.000000,9.355568,6.335558,0.000000,47.790319,83.124600,15.350182,30.509052,18.473637,404.824959,142.602170,12.765274,43.50,0,0,0,0,0

9,02:00-02:15,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,9.531662,135.671898,15.510508,1.035606,12.878764,0.000000,114.186604,14.941315,0.000000,0.000000,8.811374,119.542122,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,458.640665,38.096874,0.000000,0.000000,134.670977,0.000000,0.000000,625.189154,0.000000,43.849512,88.936400,20.617778,0.000000,9.355568,6.335558,0.000000,47.790319,83.124600,16.115618,30.509052,18.473637,404.824959,142.602170,12.765274,43.50,0,0,0,0,0

10,02:15-02:30,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,9.531662,135.671898,15.510508,1.035606,12.878764,0.000000,114.186604,14.941315,0.000000,0.000000,8.811374,119.542122,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,134.670977,0.000000,0.000000,625.189154,0.000000,43.849512,88.936400,20.617778,0.000000,9.355568,6.335558,0.000000,47.790319,83.124600,17.060836,30.509052,18.473637,404.824959,142.602170,12.765274,43.50,0,0,0,0,0

11,02:30-02:45,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,9.531662,135.671898,15.510508,1.035606,12.878764,0.000000,114.186604,17.075789,0.000000,0.000000,8.811374,119.542122,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,134.670977,0.000000,0.000000,625.189154,0.000000,36.541260,88.936400,20.617778,0.000000,9.355568,6.335558,0.000000,47.790319,83.124600,17.806094,30.509052,18.473637,404.824959,142.602170,12.765274,71.54,0,0,0,0,0

12,02:45-03:00,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,9.531662,135.671898,15.510508,1.035606,12.878764,0.000000,114.186604,17.075789,0.000000,0.000000,8.811374,119.542122,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,134.670977,0.000000,0.000000,625.189154,0.000000,29.233008,88.936400,20.617778,0.000000,9.355568,6.335558,0.000000,47.790319,83.124600,16.669996,30.509052,18.473637,404.824959,142.602170,12.765274,71.54,0,0,0,0,0

13,03:00-03:15,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,9.531662,135.671898,15.510508,1.035606,11.764256,0.000000,114.190857,46.958419,0.000000,0.000000,8.811374,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,134.670977,0.000000,0.000000,625.189154,0.000000,29.233008,88.936400,20.617778,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,16.907083,21.942930,18.473637,404.824959,99.302904,9.094810,71.54,0,0,0,0,0

14,03:15-03:30,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,9.531662,135.671898,15.510508,1.035606,11.764256,0.000000,114.190857,46.958419,0.000000,0.000000,8.811374,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,134.670977,0.000000,0.000000,625.189154,0.000000,29.233008,88.936400,20.617778,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,17.265033,21.942930,18.473637,404.824959,99.302904,9.094810,71.54,0,0,0,0,0

15,03:30-03:45,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,9.531662,135.671898,15.510508,1.035606,11.764256,0.000000,114.190857,17.075789,0.000000,0.000000,8.811374,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,134.670977,0.000000,0.000000,625.189154,0.000000,29.233008,88.936400,20.617778,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,17.909000,21.942930,18.473637,404.824959,99.302904,9.094810,71.54,0,0,0,0,0

16,03:45-04:00,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,9.531662,135.671898,15.510508,1.035606,11.764256,0.000000,114.190857,14.941315,0.000000,0.000000,8.811374,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,134.670977,0.000000,0.000000,625.189154,0.000000,29.233008,88.936400,20.617778,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,99.302904,9.094810,71.54,0,0,0,0,0

17,04:00-04:15,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,9.531662,123.587762,15.510508,1.035606,11.764256,0.000000,114.190857,14.941315,0.000000,0.000000,17.622748,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,134.670977,0.000000,0.000000,625.189154,0.000000,16.443567,88.936400,20.617778,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,18.499496,21.942930,18.473637,404.824959,99.302904,9.094810,74.44,0,0,0,0,0

18,04:15-04:30,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,9.531662,123.587762,15.510508,1.035606,11.764256,0.000000,114.190857,14.941315,0.000000,0.000000,17.622748,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,134.670977,0.000000,0.000000,625.189154,0.000000,16.443567,88.936400,20.617778,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,99.302904,9.094810,74.44,0,0,0,0,0

19,04:30-04:45,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,9.531662,123.587762,15.510508,1.035606,11.764256,0.000000,114.190857,14.941315,0.000000,0.000000,17.622748,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,134.670977,0.000000,0.000000,625.189154,0.000000,16.443567,88.936400,18.813722,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,99.302904,9.094810,74.44,0,0,0,0,0

20,04:45-05:00,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,9.531662,123.587762,15.510508,1.035606,11.764256,0.000000,114.190857,14.941315,0.000000,0.000000,17.622748,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,134.670977,0.000000,0.000000,625.189154,0.000000,16.443567,88.936400,18.813722,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,99.302904,9.094810,74.44,0,0,0,0,0

21,05:00-05:15,11.053441,14.785290,0.000000,0.000000,0.000000,0.000000,9.531662,123.587762,15.510508,1.035606,11.764256,0.000000,88.203351,14.941315,0.000000,0.000000,17.622748,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,625.189154,0.000000,16.443567,56.286688,18.813722,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,99.302904,9.094810,74.44,0,0,0,0,0

22,05:15-05:30,11.053441,14.785290,0.000000,0.000000,0.000000,0.000000,9.531662,123.587762,15.510508,1.035606,11.764256,0.000000,88.203351,14.941315,0.000000,0.000000,17.622748,119.547560,18.975934,0.000000,20.300700,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,631.402522,0.000000,14.616504,56.286688,18.813722,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,99.302904,9.094810,74.44,0,0,0,0,0

23,05:30-05:45,11.053441,14.785290,0.000000,0.000000,0.000000,0.000000,9.531662,123.587762,15.510508,1.035606,11.764256,0.000000,88.203351,14.941315,0.000000,0.000000,17.622748,82.535976,18.975934,0.000000,23.403420,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,631.402522,0.000000,14.616504,56.286688,18.813722,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,99.302904,9.094810,74.44,0,0,0,0,0

24,05:45-06:00,11.053441,14.785290,0.000000,0.000000,0.000000,0.000000,9.531662,123.587762,15.510508,1.035606,11.764256,0.000000,88.203351,14.941315,0.000000,0.000000,17.622748,82.535976,18.975934,0.000000,23.403420,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,631.402522,0.000000,14.616504,56.286688,18.813722,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,99.302904,9.094810,74.44,0,0,0,0,0

25,06:00-06:15,11.053441,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,123.587762,15.510508,1.035606,11.764256,0.000000,88.203351,14.941315,0.000000,0.000000,17.622748,82.535976,18.975934,0.000000,23.240241,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,631.402522,0.000000,14.616504,56.286688,18.813722,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,99.302904,9.094810,74.44,0,0,0,0,0

26,06:15-06:30,10.403239,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,123.587762,15.510508,1.035606,11.764256,0.000000,88.203351,14.941315,0.000000,0.000000,17.622748,82.535976,18.975934,0.000000,23.240241,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,631.402522,0.000000,14.616504,56.286688,18.813722,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,99.302904,9.094810,74.44,0,0,0,0,0

27,06:30-06:45,10.403239,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,123.587762,15.510508,1.035606,11.764256,0.000000,88.203351,14.941315,0.000000,0.000000,17.622748,82.535976,18.975934,0.000000,23.240241,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,631.402522,0.000000,14.616504,56.286688,18.813722,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,99.302904,9.094810,74.44,0,0,0,0,0

28,06:45-07:00,10.403239,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,123.587762,15.510508,1.035606,11.764256,0.000000,88.203351,14.941315,0.000000,0.000000,17.622748,82.535976,18.975934,0.000000,23.240241,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,631.402522,0.000000,8.160881,56.286688,18.813722,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,99.302904,9.094810,74.44,0,0,0,0,0

29,07:00-07:15,11.053441,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,123.587762,15.510508,1.035606,11.764256,0.000000,88.203351,46.958419,0.000000,0.000000,17.622748,82.535976,18.975934,0.000000,23.240241,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,631.402522,0.000000,0.000000,56.286688,18.813722,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,95.068903,9.094810,74.44,0,0,0,0,0

30,07:15-07:30,11.053441,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,123.587762,15.510508,1.035606,11.764256,0.000000,88.203351,46.958419,0.000000,0.000000,17.622748,82.535976,18.975934,0.000000,23.240241,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639665,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,631.402522,0.000000,0.000000,56.286688,18.813722,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,95.068903,9.094810,74.44,0,0,0,0,0

31,07:30-07:45,14.304453,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,123.587762,15.510508,1.035606,11.764256,0.000000,88.203351,19.210262,0.000000,0.000000,17.622748,119.547560,18.975934,0.000000,23.240241,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.341244,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,625.189154,0.000000,0.000000,56.286688,18.813722,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,95.068903,9.094810,74.44,0,0,0,0,0

32,07:45:08:00,14.304453,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,123.587762,15.510508,1.035606,11.764256,0.000000,88.203351,19.210262,0.000000,0.000000,17.622748,119.547560,18.975934,0.000000,6.651357,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639858,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,625.189154,0.000000,0.000000,56.286688,18.813722,0.000000,9.355568,6.335558,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,95.068903,9.094810,74.44,0,0,0,0,0

33,08:00-08:15,13.004048,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,123.587762,15.510508,1.035606,7.925393,0.000000,88.203351,21.344736,0.000000,0.000000,26.434121,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639858,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,625.189154,0.000000,0.000000,56.286688,18.813722,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,95.068903,9.094810,74.44,0,0,0,0,0

34,08:15-08:30,13.004048,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,123.587762,12.484834,1.035606,7.925393,0.000000,88.203351,21.344736,0.000000,0.000000,26.434121,119.547560,15.015848,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639858,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,549.308038,0.000000,0.000000,56.286688,18.813722,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,19.334041,21.942930,18.473637,404.824959,95.068903,9.094810,83.14,0,0,0,0,0

35,08:30-08:45,13.004048,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,123.587762,8.545628,1.035606,7.925393,0.000000,88.203351,19.210262,0.000000,0.000000,26.434121,82.535976,10.469361,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639858,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,452.638038,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,68.521629,19.334041,21.942930,18.473637,404.824959,72.646635,9.094810,90.87,0,0,0,0,0

36,08:45:09:00,13.004048,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,123.587762,8.545628,1.035606,7.925393,0.000000,88.203351,19.210262,0.000000,0.000000,26.434121,82.535976,10.469361,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,429.639858,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,421.481200,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,68.521629,19.334041,21.942930,18.473637,404.824959,72.646635,9.094810,98.60,0,0,0,0,0

37,09:00:09:15,13.004048,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,112.602183,8.545628,1.035606,7.925393,0.000000,88.203351,19.210262,0.000000,0.000000,26.434121,82.535976,10.469361,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,362.667945,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,413.747600,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,68.521629,19.334041,21.942930,18.473637,404.824959,72.646635,9.094810,89.90,0,0,0,0,0

38,09:15-09:30,13.004048,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,112.602183,8.545628,1.035606,7.925393,0.000000,88.203351,19.210262,0.000000,0.000000,26.434121,82.535976,10.469361,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,354.206778,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,413.747600,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,68.521629,19.334041,21.942930,18.473637,404.824959,72.646635,9.094810,96.67,0,0,0,0,0

39,09:30-09:45,13.004048,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.545628,1.035606,7.925393,0.000000,88.203351,19.210262,0.000000,0.000000,26.434121,82.535976,10.469361,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.440584,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,405.047300,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,68.521629,19.334041,21.942930,18.473637,404.824959,72.646635,9.094810,105.37,0,0,0,0,0

40,09:45-10:00,14.304453,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.545628,1.035606,7.925393,0.000000,88.203351,19.210262,0.000000,0.000000,26.434121,82.535976,10.469361,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.440584,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,405.047300,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,68.521629,19.334041,21.942930,18.473637,404.824959,72.646635,9.094810,111.17,0,0,0,0,0

41,10:00-10:15,31.729878,11.773439,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.545628,1.035606,7.925393,0.000000,88.203351,19.210262,0.000000,0.000000,26.434121,82.535976,10.469361,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.440584,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,399.247100,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,68.521629,19.334041,21.942930,18.473637,404.824959,72.646635,9.094810,116.00,0,0,0,0,0

42,10:15-10:30,31.729878,11.773439,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.545628,1.035606,7.925393,0.000000,88.203351,46.958419,0.000000,0.000000,26.434121,82.535976,10.469361,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.440584,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,399.247100,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,68.521629,19.334041,21.942930,18.473637,404.824959,72.646635,9.094810,120.84,0,0,0,0,0

43,10:30-10:45,31.729878,11.773439,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.545628,1.035606,5.944045,0.000000,88.203351,46.958419,0.000000,0.000000,26.434121,82.535976,10.469361,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.440584,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,407.947400,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,68.521629,19.334041,21.942930,18.473637,404.824959,72.646635,9.094810,126.64,0,0,0,0,0

44,10:45-11:00,31.729878,11.773439,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.545628,1.035606,5.944045,0.000000,88.203351,19.210262,0.000000,0.000000,26.434121,82.535976,10.469361,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.440584,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,433.081600,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,68.521629,19.334041,21.942930,18.473637,404.824959,72.646635,9.094810,129.54,0,0,0,0,0

45,11:00-11:15,31.729878,11.773439,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.545628,1.054099,5.944045,0.000000,88.203351,19.210262,0.000000,0.000000,26.434121,82.535976,10.469361,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.440584,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,379.913100,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,68.521629,19.334041,21.942930,18.473637,404.824959,72.646635,9.094810,104.89,0,0,0,0,0

46,11:15-11:30,31.729878,11.773439,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.545628,1.054099,5.944045,0.000000,88.203351,19.210262,0.000000,0.000000,26.434121,82.535976,10.469361,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.440584,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,389.580100,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,68.521629,18.154359,21.942930,18.473637,404.824959,72.646635,9.094810,104.89,0,0,0,0,0

