Block,Time,AURY_RF,KISHANGANGA,ANTA_RF,CHAMERA1,URI,DHAULIGNGA,UNCHAHAR2,URI2,DADRI_RF,NJPC,KOLDAM,RIHAND2,ANTA_CRF,RAPPC,AURY_CRF,UNCHAHAR3,JHAJJAR,RIHAND1,KOTESHWR,AURY_GF,RAPPB,TEHRI,ANTA_GF,DADRT2,RAMPUR,CHAMERA3,ANTA_LF,TANDA2,UNCHAHAR4,DADRI_CRF,PARBATI3,UNCHAHAR1,DULHASTI,SINGRAULI,BSIUL,AURY_LF,SALAL,DADRI_LF,RIHAND3,NAPP,SINGRAULI_HYDRO,SEWA2,TANAKPUR,CHAMERA2,DADRI_GF,TALA,KHSTPP-II,KHSTPP-I,BRBCL,SASAN,KUDGI,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,0.000000,0.000000,39.307555,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,12.625776,0.000000,8.524530,95.045610,42.236050,17.262713,330.543000,77.32,20.035545,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,6.302353,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,0.000000,0.000000,8.524530,95.045610,42.236050,14.178068,330.543000,77.32,20.035545,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,6.302353,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,11.761822,0.000000,0.000000,8.524530,95.045610,42.236050,14.657890,330.543000,77.32,20.035545,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,6.302353,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,11.761822,0.000000,0.000000,8.524530,95.045610,42.236050,13.052462,330.543000,77.32,20.035545,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,6.302353,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,11.761822,0.000000,0.000000,8.524530,95.045610,42.236050,14.800343,330.543000,77.32,20.035545,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,6.302353,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,0.000000,0.000000,8.524530,95.045610,42.236050,15.661219,330.543000,77.32,20.035545,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,6.302353,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,0.000000,0.000000,8.524530,95.045610,42.236050,18.978108,330.543000,77.32,20.035545,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,6.302353,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,0.000000,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,6.302353,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,0.000000,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,6.302353,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,0.000000,0.000000,8.524530,95.045610,42.236050,18.852603,330.543000,77.32,20.035545,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,6.302353,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,0.000000,0.000000,8.524530,95.045610,42.236050,17.019371,330.543000,77.32,20.035545,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,0.000000,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,12.625776,0.000000,8.524530,95.045610,42.236050,16.058415,330.543000,77.32,20.035545,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,0.000000,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,12.625776,0.000000,8.524530,95.045610,42.236050,18.713984,330.543000,77.32,20.035545,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,0.000000,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,7.428519,12.625776,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,0.000000,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,7.428519,12.625776,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,19.220786,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,0.000000,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,7.428519,12.625776,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,8.536128,1.276746,24.334054,9.100951,0.000000,36.611020,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,15.039706,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.588335,31.853621,100.032750,0.000000,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,7.428519,12.625776,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,8.398885,8.536128,8.809551,24.334054,9.100951,0.000000,54.916530,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,30.079413,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.075886,11.588335,31.853621,100.032750,0.000000,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,6.190432,12.625776,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,8.398885,8.536128,17.619102,24.334054,9.100951,0.000000,73.222040,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,45.119120,0.000000,660.244301,0.000000,9.353632,0.000000,0.000000,0.000000,0.000000,6.151772,11.588335,31.853621,100.032750,0.000000,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,0.000000,6.190432,12.625776,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,27.105492,8.536128,26.428653,24.334054,9.100951,0.000000,100.680305,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,18.707265,0.000000,0.000000,0.000000,0.000000,31.605346,8.431746,47.780431,100.032750,3.189450,0.000000,25.830679,0.000000,119.522827,38.914769,0.758055,5.101844,11.761822,25.380387,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,40.696416,8.536128,35.319915,24.334054,9.100951,0.000000,135.643829,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,19.059380,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,28.089204,0.000000,0.000000,0.000000,0.000000,47.408020,8.431746,47.780431,100.032750,18.907060,0.000000,39.307555,0.000000,119.522827,38.914769,0.758055,15.274612,11.761822,38.186531,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,40.696416,36.278544,35.319915,24.334054,9.100951,0.000000,135.643829,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,19.059380,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,28.089204,0.000000,0.000000,0.000000,0.000000,47.408020,8.431746,47.780431,100.032750,18.907060,0.000000,64.576698,0.000000,119.522827,38.914769,0.758055,15.274612,7.428519,38.186531,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,40.696416,36.278544,35.319915,24.334054,9.100951,0.000000,135.643829,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,19.059380,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,28.089204,0.000000,0.000000,0.000000,0.000000,47.408020,8.431746,47.780431,100.032750,18.907060,0.000000,64.576698,0.000000,119.522827,38.914769,0.758055,15.274612,7.428519,38.186531,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,40.696416,10.670160,35.319915,24.334054,9.100951,0.000000,135.643829,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,19.059380,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,28.089204,0.000000,0.000000,0.000000,0.000000,47.408020,8.431746,47.780431,100.032750,18.907060,0.000000,64.576698,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,38.186531,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,19.851910,10.670160,26.428653,24.334054,9.100951,0.000000,100.680305,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,45.119120,0.000000,660.244301,0.000000,9.353632,0.000000,0.000000,0.000000,0.000000,31.605346,8.431746,47.780431,100.032750,6.302353,0.000000,64.576698,0.000000,119.522827,38.914769,0.758055,5.101844,8.047562,38.186531,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,8.398885,10.670160,17.619102,24.334054,9.100951,0.000000,82.374795,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,30.079413,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.691064,8.431746,47.780431,100.032750,6.302353,0.000000,39.307555,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,25.380387,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,0.000000,10.670160,8.809551,24.334054,9.100951,0.000000,54.916530,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,16.013938,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,47.780431,100.032750,6.302353,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,11.595100,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,0.000000,10.670160,8.809551,17.513850,9.100951,0.000000,36.611020,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,47.780431,100.032750,6.302353,0.000000,12.915340,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,11.595100,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,10.670160,8.809551,17.513850,10.401086,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,47.780431,100.032750,6.302353,0.000000,12.915340,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,11.595100,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,20.035545,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,36.278544,8.809551,17.513850,23.922499,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,641.287248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,47.780431,100.032750,6.302353,0.000000,12.915340,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,11.595100,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,15.334652,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,36.278544,0.000000,17.513850,23.922499,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,617.124748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,47.780431,100.032750,6.302353,0.000000,12.915340,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,11.595100,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,11.765846,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,10.670160,0.000000,17.513850,23.922499,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,592.962248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,6.302353,0.000000,12.915340,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,11.595100,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,77.32,11.553541,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,10.670160,0.000000,17.513850,23.922499,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,568.799748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,6.302353,0.000000,12.915340,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,11.595100,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,86.02,11.553541,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,10.670160,0.000000,17.513850,10.401086,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,568.799748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,6.302353,0.000000,12.915340,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,11.595100,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,94.43,11.553541,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,10.670160,0.000000,17.513850,9.100951,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,568.799748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,6.302353,0.000000,12.915340,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,11.595100,0.000000,8.524530,95.045610,42.236050,19.330005,330.543000,110.14,11.553541,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,36.278544,0.000000,17.513850,4.550475,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,568.799748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,0.000000,0.000000,12.915340,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,11.595100,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,106.32,11.553541,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,36.278544,0.000000,17.513850,4.550475,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,568.799748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,0.000000,0.000000,12.915340,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,11.595100,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,110.18,11.553541,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,8.536128,0.000000,17.513850,4.550475,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,568.799748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,0.000000,0.000000,12.915340,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,11.595100,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,113.08,11.553541,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,8.536128,0.000000,17.513850,4.550475,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,568.799748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,0.000000,0.000000,12.915340,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,115.98,11.553541,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,8.536128,0.000000,17.513850,4.550475,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,619.727935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,115.98,11.553541,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,8.536128,0.000000,17.513850,4.550475,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,117.91,11.553541,0,0,0,0,0

