Block,Time,FSTPP I & II,TALA,KHSTPP-II,BRBCL,SASAN,KHSTPP-I,UNCHAHAR3,KISHANGANGA,DADRI_LF,RIHAND1,CHAMERA1,DADRT2,ANTA_RF,DHAULIGNGA,TEHRI,SINGRAULI_HYDRO,CHAMERA3,DULHASTI,ANTA_GF,SALAL,CHAMERA2,TANAKPUR,KOTESHWR,TANDA2,AURY_CRF,UNCHAHAR2,DADRI_GF,URI2,DADRI_RF,JHAJJAR,DADRI_CRF,AURY_GF,SEWA2,BSIUL,NAPP,UNCHAHAR1,ANTA_LF,KOLDAM,URI,NJPC,ANTA_CRF,RAMPUR,RIHAND2,RAPPC,UNCHAHAR4,AURY_RF,SINGRAULI,RAPPB,PARBATI3,RIHAND3,AURY_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
8,01:45-02:00,20.092800,6.816096,143.257800,15.577451,402.097500,42.803460,26.607794,8.057069,0.000000,93.756041,40.715045,664.720005,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,80.819424,46.850834,11.755737,0.000000,5.175914,0.000000,42.411361,0.000000,36.602241,0.000000,408.077040,0.000000,0.000000,18.161396,6.299093,44.651802,21.188051,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.984940,0.000000,144.889326,0.000000,0.000000,126.140377,0.000000,0,0,0,0,0

9,02:00-02:15,20.092800,9.656136,143.257800,15.034692,402.097500,42.803460,26.607794,8.057069,0.000000,93.756041,40.715045,605.002226,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,80.819424,46.850834,11.755737,0.000000,5.175914,0.000000,42.411361,0.000000,36.602241,0.000000,396.650612,0.000000,0.000000,18.161396,6.299093,44.651802,21.188051,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.984940,0.000000,144.889326,0.000000,0.000000,126.140377,0.000000,0,0,0,0,0

10,02:15-02:30,20.092800,9.656136,143.257800,17.397741,402.097500,42.803460,26.607794,8.057069,0.000000,93.756041,40.715045,556.702226,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,80.819424,46.850834,11.755737,0.000000,5.175914,0.000000,42.411361,0.000000,36.602241,0.000000,396.650612,0.000000,0.000000,18.161396,6.299093,44.651802,21.188051,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.984940,0.000000,144.889326,0.000000,0.000000,126.140377,0.000000,0,0,0,0,0

11,02:30-02:45,19.797784,10.224144,141.119656,15.522590,402.097500,42.164934,26.307658,8.057069,0.000000,93.756041,40.715045,516.130226,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,80.819424,46.850834,11.755737,0.000000,5.175914,0.000000,42.736999,0.000000,36.602241,0.000000,310.185112,0.000000,0.000000,12.101470,6.299093,44.651802,21.533589,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.935191,0.000000,144.889326,0.000000,0.000000,126.140377,0.000000,0,0,0,0,0

12,02:45-03:00,19.797784,10.224144,141.119656,17.256757,402.097500,42.164934,26.307658,8.057069,0.000000,93.756041,40.715045,467.830226,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,80.819424,46.850834,7.424676,0.000000,5.175914,0.000000,42.736999,0.000000,36.602241,0.000000,218.415112,0.000000,0.000000,5.820960,6.299093,44.651802,21.533589,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.935191,0.000000,144.889326,0.000000,0.000000,126.140377,0.000000,0,0,0,0,0

13,03:00-03:15,20.092800,10.224144,143.257800,19.319988,402.097500,42.803460,26.699256,8.057069,0.000000,93.756041,40.715045,459.136226,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,7.424676,0.000000,5.175914,0.000000,43.379800,0.000000,36.602241,0.000000,145.965112,0.000000,0.000000,0.000000,6.299093,44.651802,21.860580,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.984940,0.000000,144.889326,0.000000,0.000000,126.140377,0.000000,0,0,0,0,0

14,03:15-03:30,20.092800,10.224144,143.257800,17.926987,402.097500,42.803460,26.699256,8.057069,0.000000,93.756041,40.715045,442.714226,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,11.755737,0.000000,5.175914,0.000000,43.379800,0.000000,36.602241,0.000000,145.965112,0.000000,0.000000,0.000000,6.299093,44.651802,21.860580,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.984940,0.000000,144.889326,0.000000,0.000000,126.140377,0.000000,0,0,0,0,0

15,03:30-03:45,20.092800,10.224144,143.257800,19.319988,402.097500,42.803460,26.699256,8.057069,0.000000,93.756041,40.715045,438.648911,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,43.379800,0.000000,36.602241,0.000000,145.965112,0.000000,0.000000,0.000000,12.598186,44.651802,21.860580,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.984940,0.000000,144.889326,0.000000,0.000000,126.140377,0.000000,0,0,0,0,0

16,03:45-04:00,20.092800,10.224144,143.257800,19.319988,402.097500,42.803460,26.699256,8.057069,0.000000,93.756041,40.715045,438.648911,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,43.379800,0.000000,36.602241,0.000000,145.965112,0.000000,0.000000,0.000000,12.598186,44.651802,21.860580,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.984940,0.000000,144.889326,0.000000,0.000000,126.140377,0.000000,0,0,0,0,0

17,04:00-04:15,20.092800,10.224144,143.257800,19.319988,402.097500,42.803460,26.699256,8.057069,0.000000,93.756041,40.715045,438.648911,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,43.379800,0.000000,36.602241,0.000000,145.965112,0.000000,0.000000,0.000000,12.598186,44.651802,21.860580,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.984940,0.000000,144.889326,0.000000,0.000000,126.140377,0.000000,0,0,0,0,0

18,04:15-04:30,20.092800,10.224144,143.257800,19.319988,402.097500,42.803460,23.188154,8.057069,0.000000,93.756041,40.715045,438.648911,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,37.735921,0.000000,36.602241,0.000000,145.965112,0.000000,0.000000,0.000000,12.598186,44.651802,18.956591,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.984940,0.000000,144.889326,0.000000,0.000000,126.140377,0.000000,0,0,0,0,0

19,04:30-04:45,19.915829,10.224144,143.257800,19.319988,402.097500,42.803460,23.188154,8.057069,0.000000,93.756041,40.715045,438.648911,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,37.735921,0.000000,36.602241,0.000000,145.965112,0.000000,0.000000,0.000000,12.598186,44.651802,18.956591,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.984940,0.000000,144.889326,0.000000,0.000000,126.140377,0.000000,0,0,0,0,0

20,04:45-05:00,19.915829,10.224144,143.257800,19.319988,402.097500,42.803460,17.897855,8.057069,0.000000,93.756041,40.715045,438.648911,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,29.120360,0.000000,36.602241,0.000000,145.965112,0.000000,0.000000,0.000000,12.598186,44.651802,14.630360,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.345931,0.000000,144.889326,0.000000,16.212588,126.140377,0.000000,0,0,0,0,0

21,05:00-05:15,19.915829,11.644164,143.257800,19.319988,402.097500,42.803460,17.680022,8.057069,0.000000,93.756041,40.715045,415.418737,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,28.763519,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,14.444791,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.345931,0.000000,144.889326,0.000000,16.212588,126.140377,0.000000,0,0,0,0,0

22,05:15-05:30,15.950012,11.644164,143.257800,19.319988,402.097500,34.349994,17.680022,8.057069,0.000000,93.756041,40.715045,405.758737,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,28.763519,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,14.444791,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.345931,0.000000,144.889326,0.000000,16.212588,126.140377,0.000000,0,0,0,0,0

23,05:30-05:45,15.950012,11.502162,114.950716,19.319988,402.097500,34.349994,17.680022,8.057069,0.000000,93.756041,40.715045,391.268737,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,28.763519,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,14.444791,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.345931,0.000000,144.889326,0.000000,16.212588,126.140377,0.000000,0,0,0,0,0

24,05:45-06:00,13.649580,11.502162,114.950716,19.319988,402.097500,34.349994,17.680022,8.057069,0.000000,93.756041,40.715045,376.778737,0.000000,42.055908,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,28.763519,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,14.444791,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.345931,0.000000,144.889326,0.000000,57.480992,126.140377,0.000000,0,0,0,0,0

25,06:00-06:15,13.649580,11.502162,114.950716,19.319988,402.097500,34.349994,15.284342,8.057069,0.000000,93.756041,40.715045,367.118737,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,24.513119,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,12.174691,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.345931,0.000000,144.889326,0.000000,57.480992,126.140377,0.000000,0,0,0,0,0

26,06:15-06:30,13.649580,11.502162,114.950716,19.319988,402.097500,34.349994,15.284342,8.057069,0.000000,93.756041,40.715045,366.988906,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,24.513119,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,12.174691,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.151080,65.192679,2.345931,0.000000,144.889326,0.000000,57.480992,126.140377,0.000000,0,0,0,0,0

27,06:30-06:45,13.649580,9.940140,114.950716,19.319988,402.097500,34.349994,15.284342,8.057069,0.000000,64.600960,40.715045,366.988906,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,24.513119,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,12.174691,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,96.156509,65.192679,2.345931,0.000000,130.880539,0.000000,57.480992,91.701994,0.000000,0,0,0,0,0

28,06:45-07:00,11.894270,9.940140,114.950716,19.319988,402.097500,34.349994,15.284342,8.057069,0.000000,64.600960,40.715045,366.988906,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,24.513119,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,12.174691,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,96.156509,65.192679,2.345931,0.000000,130.880539,0.000000,57.480992,91.701994,0.000000,0,0,0,0,0

29,07:00-07:15,11.620980,9.940140,78.796620,19.319988,402.097500,24.816540,15.284342,8.057069,0.000000,64.600960,40.715045,367.121152,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,24.513119,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,12.174691,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,96.156509,65.192679,2.345931,0.000000,130.880539,0.000000,57.480992,91.701994,0.000000,0,0,0,0,0

30,07:15-07:30,11.620980,9.940140,78.796620,19.319988,402.097500,24.816540,15.284342,8.057069,0.000000,64.600960,40.715045,367.121152,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.043399,0.000000,5.175914,0.000000,24.513119,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,12.174691,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,96.156509,65.192679,2.345931,0.000000,130.880539,0.000000,17.686459,91.701994,0.000000,0,0,0,0,0

31,07:30-07:45,11.620980,9.940140,78.796620,19.319988,402.097500,24.816540,15.149102,8.057069,0.000000,64.600960,40.715045,367.121152,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,9.899568,0.000000,5.175914,0.000000,24.310259,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,12.078091,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,96.156509,65.192679,2.345931,0.000000,130.880539,0.000000,16.212588,91.701994,0.000000,0,0,0,0,0

32,07:45:08:00,11.620980,9.940140,78.796620,19.319988,402.097500,24.816540,15.149102,8.057069,0.000000,64.600960,40.715045,367.121152,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,9.899568,0.000000,5.175914,0.000000,24.310259,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,12.078091,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,96.156509,65.192679,2.345931,0.000000,130.880539,0.000000,16.212588,91.701994,0.000000,0,0,0,0,0

33,08:00-08:15,11.620980,7.952112,78.796620,19.319988,402.097500,24.816540,15.149102,8.057069,0.000000,64.600960,40.715045,367.121152,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.662122,0.000000,5.175914,0.000000,24.310259,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,12.078091,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,82.475824,65.192679,2.345931,0.000000,130.880539,0.000000,16.212588,69.378120,0.000000,0,0,0,0,0

34,08:15-08:30,11.620980,7.952112,78.796620,19.319988,402.097500,24.816540,15.149102,8.057069,0.000000,64.600960,40.715045,367.121152,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.662122,0.000000,5.175914,0.000000,24.310259,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,12.078091,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,82.475824,65.192679,2.345931,0.000000,130.880539,0.000000,16.212588,69.378120,0.000000,0,0,0,0,0

35,08:30-08:45,11.524380,7.952112,78.796620,19.319988,402.097500,24.816540,15.149102,8.057069,0.000000,64.600960,40.715045,367.121152,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.662122,0.000000,5.175914,0.000000,24.310259,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,12.078091,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,82.475824,65.192679,2.345931,0.000000,130.880539,0.000000,16.212588,69.378120,0.000000,0,0,0,0,0

36,08:45:09:00,11.524380,7.952112,78.796620,19.319988,402.097500,24.816540,15.149102,8.057069,0.000000,64.600960,40.715045,367.121152,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.662122,0.000000,5.175914,0.000000,24.310259,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,12.598186,44.651802,12.078091,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,82.475824,65.192679,2.345931,0.000000,130.880539,0.000000,16.212588,69.378120,0.000000,0,0,0,0,0

37,09:00:09:15,11.524380,7.952112,78.796620,19.319988,402.097500,24.652320,15.149102,8.057069,0.000000,64.600960,40.715045,367.121152,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.662122,0.000000,5.175914,0.000000,24.310259,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,6.299093,44.651802,12.078091,0.000000,9.887081,42.658560,173.843731,0.000000,6.516168,96.156509,65.192679,2.345931,0.000000,130.880539,0.000000,16.212588,91.701994,0.000000,0,0,0,0,0

38,09:15-09:30,11.524380,7.952112,78.796620,19.319988,402.097500,24.652320,15.149102,8.057069,0.000000,64.600960,40.715045,367.121152,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.677429,46.850834,8.662122,0.000000,5.175914,0.000000,24.310259,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,6.299093,44.651802,12.078091,0.000000,9.887081,42.658560,173.843731,0.000000,6.516168,96.156509,65.192679,2.345931,0.000000,130.880539,0.000000,16.212588,91.701994,0.000000,0,0,0,0,0

39,09:30-09:45,11.524380,8.520120,78.796620,19.319988,402.097500,24.652320,14.886060,8.057069,0.000000,63.528990,40.715045,365.940120,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,77.451948,46.850834,9.899568,0.000000,5.175914,0.000000,23.860200,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,6.299093,44.651802,12.026700,0.000000,9.887081,42.658560,173.843731,0.000000,6.516168,81.338069,65.192679,1.690500,0.000000,128.688105,0.000000,16.212588,69.378120,0.000000,0,0,0,0,0

40,09:45-10:00,11.524380,8.520120,78.796620,19.319988,402.097500,24.652320,14.886060,8.057069,0.000000,63.528990,40.715045,365.940120,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,77.451948,46.850834,9.899568,0.000000,5.175914,0.000000,23.860200,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,6.299093,44.651802,12.026700,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,81.338069,65.192679,1.690500,0.000000,128.688105,0.000000,16.212588,69.378120,0.000000,0,0,0,0,0

41,10:00-10:15,11.524380,8.520120,78.796620,19.319988,402.097500,24.652320,14.886060,8.057069,0.000000,63.528990,40.715045,365.940120,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,77.451948,46.850834,7.424676,0.000000,5.175914,0.000000,23.860200,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,6.299093,44.651802,12.026700,0.000000,9.887081,42.658560,173.843731,0.000000,6.516168,94.960795,65.192679,1.690500,0.000000,128.688105,0.000000,16.212588,90.371232,0.000000,0,0,0,0,0

42,10:15-10:30,11.524380,8.520120,78.796620,19.319988,402.097500,24.652320,14.886060,8.057069,0.000000,63.528990,40.715045,365.940120,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,77.451948,46.850834,7.424676,0.000000,5.175914,0.000000,23.860200,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,6.299093,44.651802,12.026700,0.000000,9.887081,42.658560,173.843731,0.000000,6.516168,94.960795,65.192679,1.690500,0.000000,128.688105,0.000000,16.212588,90.371232,0.000000,0,0,0,0,0

43,10:30-10:45,11.524380,8.520120,78.796620,18.254437,402.097500,24.652320,14.886060,8.057069,0.000000,63.528990,40.715045,365.940120,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,23.860200,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,6.299093,44.651802,12.026700,0.000000,9.887081,42.658560,173.843731,0.000000,6.516168,94.960795,65.192679,1.690500,0.000000,128.688105,0.000000,4.126840,90.371232,0.000000,0,0,0,0,0

44,10:45-11:00,11.524380,8.520120,78.796620,19.319988,402.097500,24.652320,14.886060,8.057069,0.000000,63.528990,40.715045,365.940120,0.000000,31.541931,0.000000,1.129740,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,23.860200,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,6.299093,44.651802,12.026700,0.000000,9.887081,42.658560,173.843731,0.000000,6.516168,94.960795,65.192679,1.690500,0.000000,128.688105,0.000000,0.000000,90.371232,0.000000,0,0,0,0,0

45,11:00-11:15,11.524380,4.402062,78.796620,19.319988,402.097500,24.652320,14.886060,8.057069,0.000000,63.528990,40.715045,365.940120,0.000000,31.541931,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,23.860200,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,6.299093,44.651802,12.026700,0.000000,9.887081,42.658560,173.843731,0.000000,6.516168,94.960795,65.192679,1.690500,0.000000,128.688105,0.000000,0.000000,90.371232,0.000000,0,0,0,0,0

46,11:15-11:30,11.524380,3.692052,78.796620,18.792759,402.097500,24.652320,14.886060,8.057069,0.000000,63.528990,40.715045,365.940120,0.000000,31.541931,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,23.860200,0.000000,36.602241,0.000000,115.775100,0.000000,0.000000,0.000000,6.299093,44.651802,12.026700,0.000000,9.887081,42.658560,173.843731,0.000000,6.516168,94.960795,65.192679,1.690500,0.000000,128.688105,0.000000,0.000000,90.371232,0.000000,0,0,0,0,0

47,11:30-11:45,11.524380,3.692052,78.796620,19.319988,402.097500,24.652320,14.886060,8.057069,0.000000,51.719640,40.715045,365.940120,0.000000,31.541931,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,24.150000,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,12.558000,0.000000,9.887081,42.658560,173.843731,0.000000,6.516168,72.128876,65.192679,1.690500,0.000000,110.061596,0.000000,0.000000,69.552000,0.000000,0,0,0,0,0

