Block,Time,TANDA2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,TEHRI,URI2,UNCHAHAR3,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,DHAULIGNGA,NAPP,CHAMERA3,KISHANGANGA,JHAJJAR,KOTESHWR,RIHAND2,CHAMERA2,PARBATI3,RAMPUR,RIHAND1,SINGRAULI,SEWA2,RIHAND3,SINGRAULI_HYDRO,URI,CHAMERA1,RAPPB,BSIUL,SALAL,TANAKPUR,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KKNP,NNTPP,MAPS,KGSU1AND2,KGSU3AND4,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NTPL,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
6,01:15-01:30,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,6.5208,79.37622,10.248,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,42.49,98.34375,10.878,20.0018,20.73185,346.5

7,01:30-01:45,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,6.5208,79.37622,10.248,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,42.49,98.34375,10.878,20.0018,20.73185,346.5

8,01:45-02:00,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,6.5208,79.37622,10.248,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,42.49,98.34375,10.878,20.0018,20.73185,346.5

9,02:00-02:15,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,6.5208,79.37622,9.6075,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,42.49,98.34375,10.878,20.0018,20.73185,346.5

10,02:15-02:30,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,6.5208,13.363,9.6075,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,42.49,98.34375,10.878,20.0018,20.73185,346.5

11,02:30-02:45,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,6.5208,13.363,9.6075,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,42.49,98.34375,10.878,20.0018,20.73185,346.5

12,02:45-03:00,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,6.5208,13.363,8.967,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,42.49,98.34375,10.878,20.0018,20.73185,346.5

13,03:00-03:15,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,6.5208,13.363,8.967,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,42.49,98.34375,10.878,20.0018,20.73185,346.5

14,03:15-03:30,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,6.5208,13.363,8.967,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,42.49,98.34375,10.878,20.0018,20.73185,346.5

15,03:30-03:45,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,6.5208,13.363,8.967,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,42.49,98.34375,10.878,20.0018,20.73185,346.5

16,03:45-04:00,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,1.1,13.363,8.967,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,42.49,98.34375,10.878,20.0018,20.73185,346.5

17,04:00-04:15,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,1.1,13.363,8.967,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,42.49,98.34375,10.878,20.0018,20.73185,346.5

18,04:15-04:30,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,1.1,13.363,8.967,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,42.49,98.34375,10.878,20.0018,20.73185,346.5

19,04:30-04:45,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,1.1,13.363,8.967,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

20,04:45-05:00,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,1.1,13.363,8.967,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

21,05:00-05:15,0,25.1775,12.562,0,0,10.089,19.334,683.129127,32.957704,0,20.834,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,6.5208,13.363,8.967,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

22,05:15-05:30,0,25.1775,12.562,0,15.561,10.089,19.334,683.129127,32.957704,0,37.88,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,6.5208,13.363,8.967,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

23,05:30-05:45,0,25.1775,12.562,0,31.122,10.089,19.334,683.129127,32.957704,0,56.82,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,13.0634,3.1825,0,92,103.5,0,123.665625,0.78433,8.832,8.69,0,6.5208,13.363,8.7108,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

24,05:45-06:00,0,25.1775,12.562,0,46.683,10.7616,19.334,683.129127,32.957704,0,75.76,25.8876,18.2298,40.4772,9.67784,0,653.1525,8.874,58.59,13.0634,6.365,0,92,103.5,0,123.665625,0.78433,13.248,8.69,0,1.1,13.363,8.7108,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

25,06:00-06:15,0,25.1775,12.562,0,62.244,24.75168,19.334,683.129127,49.436556,0,104.17,25.8876,27.3447,40.4772,19.35568,0,653.1525,8.874,58.59,26.2601,32.700824,0,92,103.5,5.27868,123.665625,0.78433,48.576,28.045,0,3.3,13.363,8.7108,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

26,06:15-06:30,0,25.1775,12.562,0,62.244,24.75168,19.334,683.129127,49.436556,0,140.3454,25.8876,36.544144,40.4772,29.062808,0,653.1525,19.72,58.59,39.51012,49.051236,0,92,103.5,15.804048,123.665625,0.78433,48.576,42.107,0,19.5624,13.363,8.7108,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

27,06:30-06:45,0,25.1775,12.562,0,62.244,24.75168,19.334,683.129127,49.436556,0,140.3454,25.8876,36.544144,40.4772,29.062808,0,653.1525,19.72,58.59,39.51012,49.051236,0,92,103.5,15.804048,123.665625,0.78433,13.248,42.107,0,19.5624,13.363,8.7108,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

28,06:45-07:00,0,25.1775,12.562,0,62.244,24.75168,19.334,683.129127,49.436556,0,140.3454,25.8876,36.544144,40.4772,29.062808,0,653.1525,19.72,58.59,39.51012,49.051236,0,92,103.5,15.804048,123.665625,0.78433,11.04,42.107,0,19.5624,13.363,8.7108,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

29,07:00-07:15,0,25.1775,12.562,0,62.244,10.7616,19.334,683.129127,49.436556,0,140.3454,25.8876,36.544144,40.4772,29.062808,0,653.1525,19.72,58.59,39.51012,49.051236,0,92,103.5,15.804048,123.665625,0.78433,11.04,42.107,0,19.5624,13.363,8.7108,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

30,07:15-07:30,0,25.1775,12.562,0,46.683,9.4164,19.334,683.129127,49.436556,0,104.17,25.8876,27.3447,40.4772,9.67784,0,653.1525,8.874,58.59,39.51012,32.700824,0,92,103.5,5.27868,123.665625,0.78433,11.04,20.54,0,6.5208,13.363,8.7108,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

31,07:30-07:45,0,25.1775,12.562,0,31.122,9.4164,19.334,683.129127,49.436556,0,85.23,25.8876,18.2298,40.4772,0,0,653.1525,8.874,58.59,26.2601,3.819,0,92,103.5,0,123.665625,0.78433,11.04,8.69,0,6.5208,13.363,8.7108,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

32,07:45:08:00,0,25.1775,12.562,0,16.569,9.4164,19.334,683.129127,49.436556,0,56.82,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,11.04,0,0,6.5208,13.363,8.7108,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

33,08:00-08:15,0,25.1775,12.562,0,0,9.4164,19.334,683.129127,49.436556,0,37.88,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,11.04,0,0,6.5208,13.363,7.686,0,33.6,0,0,0,81.104,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

34,08:15-08:30,0,25.1775,12.562,0,0,9.4164,19.334,683.129127,49.436556,0,37.88,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,11.04,0,0,6.5208,25.564,7.686,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,346.5

35,08:30-08:45,0,25.1775,12.562,0,0,9.4164,19.334,683.129127,49.436556,0,37.88,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,11.04,0,0,6.5208,25.564,7.686,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

36,08:45:09:00,0,25.1775,12.562,0,0,9.4164,19.334,683.129127,49.436556,0,37.88,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,11.04,0,0,6.5208,25.564,7.686,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

37,09:00:09:15,0,25.1775,12.562,0,0,9.4164,19.334,683.129127,49.436556,0,37.88,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,48.576,0,0,6.5208,25.564,7.686,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

38,09:15-09:30,0,25.1775,12.562,0,0,10.7616,19.334,683.129127,49.436556,0,37.88,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,48.576,0,0,6.5208,25.564,7.686,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

39,09:30-09:45,0,25.1775,12.562,0,0,31.897382,19.334,683.129127,49.436556,0,37.88,25.8876,9.1149,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,11.04,0,0,0,25.564,7.686,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

40,09:45-10:00,0,25.1775,12.562,0,0,31.897382,19.334,683.129127,49.436556,0,37.88,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,11.04,0,0,0,25.564,7.686,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

41,10:00-10:15,0,25.1775,12.562,0,0,31.897382,19.334,683.129127,49.436556,0,18.94,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,11.04,0,0,0,25.564,7.686,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

42,10:15-10:30,0,25.1775,12.562,0,0,31.897382,19.334,683.129127,49.436556,0,18.94,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,11.04,0,0,0,25.564,7.686,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

43,10:30-10:45,0,25.1775,12.562,0,0,10.7616,19.334,683.129127,49.436556,0,18.94,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,11.04,0,0,0,40.089,7.686,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

44,10:45-11:00,0,25.1775,12.562,0,0,10.089,19.334,683.129127,49.436556,0,18.94,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,11.04,0,0,0,66.14685,7.686,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

45,11:00-11:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.8448,0,18.94,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,0,66.14685,10.248,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

46,11:15-11:30,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.8448,0,18.94,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,0,66.14685,10.248,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

47,11:30-11:45,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.8448,0,18.94,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,0,66.14685,10.248,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

48,11:45-12:00,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.8448,0,18.94,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,0,40.089,10.248,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

49,12:00-12:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.8448,0,18.94,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,0,25.564,8.967,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

50,12:15-12:30,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.8448,0,18.94,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,0,25.564,8.967,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,20.73185,337.5

51,12:30-12:45,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.8448,0,18.94,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,0,13.363,8.967,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,18.1395,337.5

52,12:45-13:00,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,32.8448,0,37.88,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,48.576,0,0,0,13.363,8.967,0,33.6,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,18.1395,337.5

53,13:00-13:15,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,32.8448,0,37.88,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,48.576,0,0,0,13.363,11.529,0,32.55,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,18.1395,337.5

54,13:15-13:30,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,32.8448,0,37.88,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,0,13.363,11.529,0,32.55,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,18.1395,337.5

55,13:30-13:45,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,32.8448,0,37.88,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,0,13.363,12.1695,0,32.55,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,18.1395,337.5

56,13:45-14:00,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,32.8448,0,37.88,25.8876,0,40.4772,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.78433,8.832,0,0,0,13.363,12.1695,0,32.55,0,0,0,78.912,0,0,0,60.273,0,4.344,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.311,98.34375,10.878,20.0018,18.1395,337.5

