Block,Time,URI,CHAMERA1,KOTESHWR,AURY_RF,SINGRAULI_HYDRO,RIHAND1,UNCHAHAR4,URI2,SINGRAULI,ANTA_GF,DULHASTI,CHAMERA2,RAMPUR,ANTA_LF,AURY_GF,UNCHAHAR2,RIHAND2,TEHRI,NAPP,TANDA2,CHAMERA3,UNCHAHAR3,TANAKPUR,ANTA_RF,ANTA_CRF,DADRI_GF,PARBATI3,DADRI_RF,KOLDAM,BSIUL,UNCHAHAR1,AURY_LF,RAPPB,KISHANGANGA,JHAJJAR,NJPC,AURY_CRF,SALAL,SEWA2,RIHAND3,DADRI_CRF,FSTPP I & II,BRBCL,DADRI_LF,TALA,RAPPC,KHSTPP-II,SASAN,DADRT2,KHSTPP-I,DHAULIGNGA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,35.153237,40.668682,0.000000,0.000000,1.149350,93.643738,2.981541,36.560562,144.706825,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.693737,120.014262,0.000000,46.501566,5.170020,33.608676,26.662792,2.966489,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,19.767786,0.000000,0.000000,8.047894,399.711176,173.645772,0.000000,80.727394,5.814332,125.996738,0.000000,18.776858,14.469242,0.000000,0.000000,65.604402,143.094670,396.212062,664.249221,42.754719,42.008019,0,0,0,0,0

7,01:30-01:45,35.153237,40.668682,0.000000,0.000000,1.149350,93.643738,2.981541,36.560562,144.706825,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.693737,120.014262,0.000000,46.501566,5.170020,33.608676,26.662792,2.966489,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,19.767786,0.000000,0.000000,8.047894,399.711176,173.645772,0.000000,80.727394,5.661323,125.996738,0.000000,18.776858,11.648851,0.000000,0.000000,65.604402,143.094670,396.212062,664.249221,42.754719,42.008019,0,0,0,0,0

8,01:45-02:00,35.153237,40.668682,0.000000,0.000000,1.149350,93.643738,2.981541,36.560562,144.706825,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.693737,120.014262,0.000000,46.501566,5.170020,33.608676,26.662792,2.966489,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,19.767786,0.000000,0.000000,8.047894,399.711176,173.645772,0.000000,80.727394,0.000000,125.996738,0.000000,18.776858,13.020473,0.000000,0.000000,65.604402,143.094670,396.212062,664.249221,42.754719,42.008019,0,0,0,0,0

9,02:00-02:15,35.153237,40.668682,0.000000,0.000000,1.149350,93.643738,2.981541,36.560562,144.706825,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.693737,120.014262,0.000000,46.501566,5.170020,33.608676,26.662792,2.966489,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,19.767786,0.000000,0.000000,8.047894,368.485854,173.645772,0.000000,80.727394,0.000000,125.996738,0.000000,18.776858,13.349234,0.000000,0.000000,65.604402,143.094670,396.212062,593.916792,42.754719,31.506014,0,0,0,0,0

10,02:15-02:30,35.153237,40.668682,0.000000,0.000000,1.149350,93.643738,2.981541,36.560562,144.706825,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.693737,120.014262,0.000000,46.501566,5.170020,33.608676,26.662792,2.966489,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,19.767786,0.000000,0.000000,8.047894,368.485854,173.645772,0.000000,80.727394,0.000000,125.996738,0.000000,18.776858,12.321703,0.000000,0.000000,65.604402,143.094670,396.212062,593.916792,42.754719,31.506014,0,0,0,0,0

11,02:30-02:45,35.153237,40.668682,0.000000,0.000000,1.149350,93.643738,2.981541,36.560562,144.706825,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.693737,120.014262,0.000000,46.501566,5.170020,33.608676,26.662792,2.966489,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,19.767786,0.000000,0.000000,8.047894,368.485854,173.645772,0.000000,80.727394,0.000000,125.996738,0.000000,18.776858,13.125858,0.000000,0.000000,65.604402,143.094670,396.212062,593.916792,42.754719,31.506014,0,0,0,0,0

12,02:45-03:00,35.153237,40.668682,0.000000,0.000000,1.149350,93.643738,2.981541,36.560562,144.706825,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.693737,120.014262,0.000000,46.501566,5.170020,33.608676,26.662792,2.966489,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,19.767786,0.000000,0.000000,8.047894,368.485854,173.645772,0.000000,80.727394,0.000000,125.996738,0.000000,18.776858,17.348226,0.000000,0.000000,65.604402,143.094670,396.212062,593.916792,42.754719,31.506014,0,0,0,0,0

13,03:00-03:15,35.153237,40.668682,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,19.767786,0.000000,0.000000,8.047894,359.337251,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,17.145624,0.000000,0.000000,65.604402,143.094670,396.212062,591.608172,42.754719,31.506014,0,0,0,0,0

14,03:15-03:30,35.153237,40.668682,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,19.767786,0.000000,0.000000,8.047894,359.337251,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,19.274002,0.000000,0.000000,65.604402,143.094670,396.212062,591.608172,42.754719,31.506014,0,0,0,0,0

15,03:30-03:45,35.153237,27.060620,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,4.122141,0.000000,8.949257,6.291920,19.767786,0.000000,0.000000,8.047894,359.337251,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,18.248185,0.000000,0.000000,65.604402,143.094670,396.212062,591.608172,42.754719,31.506014,0,0,0,0,0

16,03:45-04:00,35.153237,27.060620,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,17.666319,0.000000,8.949257,6.291920,19.767786,0.000000,0.000000,8.047894,265.251010,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,591.608172,42.754719,31.506014,0,0,0,0,0

17,04:00-04:15,35.153237,27.060620,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,17.666319,0.000000,8.949257,12.583840,19.767786,0.000000,0.000000,8.047894,265.251010,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,591.608172,42.754719,31.506014,0,0,0,0,0

18,04:15-04:30,35.153237,27.060620,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,16.194126,0.000000,8.949257,12.583840,19.767786,0.000000,0.000000,8.047894,359.337251,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,591.608172,42.754719,31.506014,0,0,0,0,0

19,04:30-04:45,35.153237,27.060620,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,4.122141,0.000000,8.949257,12.583840,19.401051,0.000000,0.000000,8.047894,359.337251,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,613.309819,42.754719,31.506014,0,0,0,0,0

20,04:45-05:00,35.153237,27.060620,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,4.122141,0.000000,8.949257,12.583840,19.401051,0.000000,0.000000,8.047894,359.337251,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,643.712772,42.754719,31.506014,0,0,0,0,0

21,05:00-05:15,35.153237,27.060620,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,4.122141,0.000000,8.949257,12.583840,19.401051,0.000000,0.000000,8.047894,263.321210,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,638.315938,42.754719,31.506014,0,0,0,0,0

22,05:15-05:30,35.153237,27.060620,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,7.360966,0.000000,8.949257,12.583840,19.401051,0.000000,0.000000,8.047894,275.856419,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,629.239272,42.754719,31.506014,0,0,0,0,0

23,05:30-05:45,35.153237,27.060620,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,11.777546,0.000000,8.949257,12.583840,19.401051,0.000000,0.000000,8.047894,359.337251,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,624.414772,42.754719,31.506014,0,0,0,0,0

24,05:45-06:00,35.153237,27.060620,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,57.415538,0.000000,8.949257,12.583840,19.401051,0.000000,0.000000,8.047894,334.266833,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,621.266786,42.754719,31.506014,0,0,0,0,0

25,06:00-06:15,35.153237,40.629044,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,76.554051,0.000000,8.949257,12.583840,19.401051,0.000000,0.000000,8.047894,200.645166,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,605.116772,42.754719,31.506014,0,0,0,0,0

26,06:15-06:30,35.153237,40.629044,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,76.554051,0.000000,8.949257,12.583840,19.401051,0.000000,0.000000,8.047894,292.268210,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,604.863486,42.754719,31.506014,0,0,0,0,0

27,06:30-06:45,35.153237,40.629044,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.056903,117.652380,0.000000,46.501566,5.170020,33.608676,26.033388,2.966489,0.000000,0.000000,0.000000,73.609664,0.000000,8.949257,12.583840,19.401051,0.000000,0.000000,8.047894,275.340004,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,534.654950,42.754719,21.004010,0,0,0,0,0

28,06:45-07:00,35.153237,40.629044,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,37.454909,117.652380,0.000000,46.501566,5.170020,33.608676,23.422851,2.966489,0.000000,0.000000,0.000000,57.415538,0.000000,8.949257,12.583840,17.480015,0.000000,0.000000,8.047894,159.662375,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,18.776858,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,429.862950,42.754719,21.004010,0,0,0,0,0

29,07:00-07:15,35.153237,40.629044,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,37.454909,117.652380,0.000000,46.501566,5.170020,33.608676,23.422851,4.202525,0.000000,0.000000,0.000000,57.415538,0.000000,8.949257,12.583840,17.453883,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,16.998740,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,379.688150,42.754719,21.004010,0,0,0,0,0

30,07:15-07:30,35.153237,40.629044,0.000000,0.000000,1.149350,91.569492,1.736820,36.560562,140.470914,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,37.454909,117.652380,0.000000,46.501566,5.170020,33.608676,23.422851,4.202525,0.000000,0.000000,0.000000,7.360966,0.000000,8.949257,12.583840,17.453883,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,16.998740,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,366.662000,42.754719,21.004010,0,0,0,0,0

31,07:30-07:45,35.153237,40.629044,0.000000,0.000000,1.149350,91.576054,1.736820,36.560562,140.472940,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,117.652380,0.000000,46.501566,5.170020,33.608676,14.955950,9.764692,0.000000,0.000000,0.000000,4.122141,0.000000,8.949257,12.583840,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,13.513810,19.298004,0.000000,0.000000,65.604402,122.350864,396.212062,366.662000,36.391879,21.004010,0,0,0,0,0

32,07:45:08:00,35.153237,40.629044,0.000000,0.000000,1.149350,91.576054,1.736820,36.560562,140.472940,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,117.652380,0.000000,46.501566,5.170020,33.608676,14.955950,9.764692,0.000000,0.000000,0.000000,4.122141,0.000000,8.949257,12.583840,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,123.316632,0.000000,13.513810,19.298004,0.000000,0.000000,65.604402,122.350864,396.212062,366.662000,36.391879,21.004010,0,0,0,0,0

33,08:00-08:15,35.153237,40.629044,0.000000,0.000000,1.149350,63.415254,1.736820,36.560562,125.514288,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,95.614932,0.000000,46.501566,5.170020,33.608676,14.955950,11.742351,0.000000,0.000000,0.000000,4.122141,0.000000,8.949257,12.583840,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,89.882365,0.000000,11.852060,19.298004,0.000000,0.000000,65.604402,102.924146,396.212062,366.662000,28.227860,21.004010,0,0,0,0,0

34,08:15-08:30,35.153237,27.112455,0.000000,0.000000,1.149350,63.415254,1.736820,36.560562,125.514288,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,95.614932,0.000000,46.501566,5.170020,33.608676,14.955950,4.944148,0.000000,0.000000,0.000000,4.122141,0.000000,8.949257,12.583840,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,89.882365,0.000000,11.852060,19.298004,0.000000,0.000000,65.604402,93.275146,396.212062,366.662000,28.227860,21.004010,0,0,0,0,0

35,08:30-08:45,35.153237,27.112455,0.000000,0.000000,1.149350,63.415254,1.736820,36.560562,125.514288,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,95.614932,0.000000,46.501566,5.170020,33.608676,14.955950,4.944148,0.000000,0.000000,0.000000,16.194126,0.000000,8.949257,12.583840,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,89.882365,0.000000,11.852060,19.298004,0.000000,0.000000,65.604402,93.275146,396.212062,366.662000,28.227860,21.004010,0,0,0,0,0

36,08:45:09:00,35.153237,13.556227,0.000000,0.000000,1.149350,63.415254,1.736820,36.560562,125.514288,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,95.614932,0.000000,46.501566,5.170020,33.608676,14.955950,4.944148,0.000000,0.000000,0.000000,16.194126,0.000000,8.949257,12.583840,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,89.882365,0.000000,11.852060,19.298004,0.000000,0.000000,65.604402,93.275146,396.212062,366.662000,28.227860,21.004010,0,0,0,0,0

37,09:00:09:15,35.153237,13.540982,0.000000,0.000000,1.149350,63.415254,1.736820,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,95.614932,0.000000,46.501566,5.170020,33.608676,14.955950,11.742351,0.000000,0.000000,0.000000,16.194126,0.000000,8.949257,12.583840,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,89.882365,0.000000,11.675290,19.298004,0.000000,0.000000,65.604402,92.003215,396.212062,366.662000,27.847014,21.004010,0,0,0,0,0

38,09:15-09:30,35.153237,13.492197,0.000000,0.000000,1.149350,63.415254,1.736820,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,95.614932,0.000000,46.501566,5.170020,33.608676,14.955950,11.742351,0.000000,0.000000,0.000000,16.194126,0.000000,8.949257,12.583840,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,89.882365,0.000000,11.675290,19.298004,0.000000,0.000000,65.604402,92.003215,396.212062,366.662000,27.847014,21.004010,0,0,0,0,0

39,09:30-09:45,35.153237,0.000000,0.000000,0.000000,1.149350,63.415254,1.736820,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,95.614932,0.000000,46.501566,5.170020,33.608676,14.955950,4.944148,0.000000,0.000000,0.000000,16.194126,0.000000,8.949257,12.583840,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,89.882365,0.000000,11.048105,19.298004,0.000000,0.000000,65.604402,92.003215,396.212062,366.662000,27.847014,21.004010,0,0,0,0,0

40,09:45-10:00,35.153237,0.000000,0.000000,0.000000,1.149350,63.415254,1.736820,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,95.614932,0.000000,46.501566,5.170020,33.608676,14.955950,4.944148,0.000000,0.000000,0.000000,16.194126,0.000000,8.949257,12.583840,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,89.882365,0.000000,11.048105,19.298004,0.000000,0.000000,65.604402,92.003215,396.212062,366.662000,27.847014,21.004010,0,0,0,0,0

41,10:00-10:15,40.479485,0.000000,0.000000,0.000000,1.149350,63.415254,1.736820,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,95.614932,0.000000,46.501566,5.170020,33.608676,14.955950,3.708111,0.000000,0.000000,0.000000,16.194126,0.000000,5.875775,12.583840,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,89.882365,0.000000,11.048105,19.298004,0.000000,0.000000,65.604402,112.747021,396.212062,366.662000,30.485340,21.004010,0,0,0,0,0

42,10:15-10:30,40.479485,0.000000,0.000000,0.000000,1.149350,63.415254,1.736820,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,95.614932,0.000000,46.501566,5.170020,33.608676,14.955950,3.708111,0.000000,0.000000,0.000000,16.194126,0.000000,3.841853,12.583840,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,89.882365,0.000000,11.048105,19.298004,0.000000,0.000000,65.604402,106.619906,396.212062,366.662000,30.485340,21.004010,0,0,0,0,0

43,10:30-10:45,40.479485,0.000000,0.000000,0.000000,1.003070,63.415254,1.736820,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,95.614932,0.000000,46.501566,5.170020,33.608676,14.955950,3.708111,0.000000,0.000000,0.000000,0.000000,0.000000,3.841853,6.291920,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,89.882365,0.000000,11.048105,19.298004,0.000000,0.000000,65.604402,96.006006,396.212062,366.662000,30.485340,21.004010,0,0,0,0,0

44,10:45-11:00,35.153237,0.000000,0.000000,0.000000,1.003070,63.415254,1.736820,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,95.614932,0.000000,46.501566,5.170020,33.608676,14.955950,3.708111,0.000000,0.000000,0.000000,0.000000,0.000000,3.841853,6.291920,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,89.882365,0.000000,14.069593,19.298004,0.000000,0.000000,65.604402,96.006006,396.212062,366.662000,30.485340,21.004010,0,0,0,0,0

45,11:00-11:15,35.153237,0.000000,0.000000,0.000000,1.003070,63.415254,1.736820,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,95.614932,0.000000,46.501566,5.170020,33.608676,14.955950,3.708111,0.000000,0.000000,0.000000,0.000000,0.000000,3.841853,6.291920,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,89.882365,0.000000,14.069593,19.298004,0.000000,0.000000,65.604402,95.639344,396.212062,366.662000,30.022188,21.004010,0,0,0,0,0

46,11:15-11:30,35.153237,0.000000,0.000000,0.000000,1.003070,63.415254,1.736820,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,95.614932,0.000000,46.501566,5.170020,33.608676,14.955950,3.708111,0.000000,0.000000,0.000000,0.000000,0.000000,3.841853,6.291920,12.543700,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,89.882365,0.000000,14.069593,19.298004,0.000000,0.000000,65.604402,95.639344,396.212062,366.662000,30.022188,21.004010,0,0,0,0,0

47,11:30-11:45,42.609984,0.000000,0.000000,0.000000,1.003070,65.103829,1.688575,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,82.924374,0.000000,46.501566,5.170020,33.608676,14.955950,3.708111,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,12.061250,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,92.091986,0.000000,14.069593,19.298004,0.000000,0.000000,65.604402,95.639344,396.212062,364.732200,30.022188,21.004010,0,0,0,0,0

