Block,Time,KOTESHWR,SEWA2,RAMPUR,DADRI_RF,DADRI_GF,SALAL,ANTA_CRF,AURY_CRF,RIHAND1,ANTA_GF,BSIUL,RAPPB,KOLDAM,RAPPC,TANAKPUR,UNCHAHAR4,URI,ANTA_RF,CHAMERA1,UNCHAHAR1,DADRT2,AURY_LF,JHAJJAR,DADRI_LF,TEHRI,CHAMERA3,AURY_GF,RIHAND3,UNCHAHAR2,SINGRAULI,RIHAND2,SINGRAULI_HYDRO,CHAMERA2,NJPC,KISHANGANGA,ANTA_LF,NAPP,DULHASTI,PARBATI3,AURY_RF,BRBCL,FSTPP I & II,KHSTPP-II,TALA,SASAN,KHSTPP-I,URI2,TANDA2,DADRI_CRF,UNCHAHAR3,DHAULIGNGA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
19,04:30-04:45,20.018139,18.136955,1.871992,0.000000,0.000000,49.323182,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,0.000000,32.714425,1.235781,2.980923,33.548407,0.000000,13.553418,16.777773,367.447091,0.000000,367.963302,0.000000,21.984408,22.378566,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,31.191856,48.374242,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,142.936319,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,21.067890,0.000000,0,0,0,0,0

20,04:45-05:00,20.018139,18.136955,1.871992,0.000000,0.000000,49.323182,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,0.000000,32.714425,1.235781,2.980923,33.548407,0.000000,13.553418,16.777773,367.447091,0.000000,367.963302,0.000000,21.984408,22.378566,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,31.191856,48.374242,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,142.936319,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,21.067890,0.000000,0,0,0,0,0

21,05:00-05:15,20.018139,18.136955,1.871992,0.000000,0.000000,49.323182,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,0.000000,32.714425,1.235781,2.980923,33.548407,0.000000,13.553418,12.467011,367.447091,0.000000,360.098392,0.000000,21.984408,22.378566,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,31.191856,48.374242,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,142.936319,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,15.871534,0.000000,0,0,0,0,0

22,05:15-05:30,20.018139,18.136955,1.871992,0.000000,0.000000,49.323182,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,0.000000,32.714425,1.235781,2.980923,33.548407,0.000000,27.106835,12.467011,367.447091,0.000000,408.564920,0.000000,21.984408,22.378566,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,31.191856,48.374242,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,142.936319,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,15.871534,0.000000,0,0,0,0,0

23,05:30-05:45,20.018139,18.136955,1.871992,0.000000,0.000000,49.323182,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,0.000000,32.714425,1.235781,2.980923,33.548407,0.000000,27.106835,15.068035,367.447091,0.000000,520.470120,0.000000,21.984408,11.189282,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,31.191856,48.374242,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,142.936319,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,18.344455,10.475536,0,0,0,0,0

24,05:45-06:00,20.018139,18.136955,1.871992,0.000000,0.000000,49.323182,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,0.000000,32.714425,1.235781,2.980923,33.548407,0.000000,27.106835,15.068035,370.694850,0.000000,612.656756,0.000000,21.984408,11.189282,0.000000,125.970622,38.723637,144.694340,119.989386,0.752147,31.191856,48.374242,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,142.936319,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,18.858052,10.475536,0,0,0,0,0

25,06:00-06:15,20.018139,18.136955,1.871992,0.000000,0.000000,49.323182,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,0.000000,32.714425,1.235781,2.980923,33.548407,0.000000,27.106835,15.068035,370.694850,0.000000,612.656756,0.000000,10.992204,11.189282,0.000000,125.970622,38.723637,144.694340,119.989386,0.752147,31.191856,48.374242,5.364151,0.000000,49.152227,38.057675,3.679721,0.000000,19.293970,9.654718,142.936319,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,18.858052,10.475536,0,0,0,0,0

26,06:15-06:30,20.018139,18.136955,1.871992,0.000000,0.000000,49.323182,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,0.000000,32.714425,1.235781,2.980923,33.548407,0.000000,27.106835,15.068035,370.694850,0.000000,612.656756,0.000000,0.000000,11.189282,0.000000,125.970622,38.723637,144.694340,119.989386,0.752147,31.191856,48.374242,5.364151,0.000000,49.152227,38.057675,5.887553,0.000000,19.293970,9.654718,142.936319,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,18.858052,10.475536,0,0,0,0,0

27,06:30-06:45,20.018139,18.136955,1.871992,0.000000,0.000000,49.323182,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,1.235781,2.980923,33.548407,0.000000,27.106835,15.068035,370.694850,0.000000,612.656756,0.000000,0.000000,11.189282,0.000000,125.970622,38.723637,144.694340,119.989386,0.752147,31.191856,48.374242,5.364151,0.000000,49.152227,38.057675,37.809862,0.000000,19.293970,9.654718,142.936319,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,18.858052,10.475536,0,0,0,0,0

28,06:45-07:00,20.018139,18.136955,1.871992,0.000000,0.000000,49.323182,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,1.235781,2.980923,33.548407,0.000000,27.106835,15.068035,370.694850,0.000000,612.656756,0.000000,0.000000,11.189282,0.000000,125.970622,38.723637,144.694340,119.989386,0.752147,31.191856,48.374242,5.364151,0.000000,49.152227,38.057675,37.809862,0.000000,19.293970,9.654718,142.936319,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,18.858052,10.475536,0,0,0,0,0

29,07:00-07:15,20.018139,18.136955,1.871992,0.000000,0.000000,36.992386,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.247156,2.342774,33.548407,0.000000,27.106835,12.467011,367.447091,0.000000,514.450392,0.000000,0.000000,11.189282,0.000000,125.970622,34.720711,144.694340,119.989386,0.752147,31.191856,48.374242,5.364151,0.000000,49.152227,38.057675,37.809862,0.000000,19.293970,9.654718,142.936319,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,15.871534,10.475536,0,0,0,0,0

30,07:15-07:30,20.018139,18.136955,1.871992,0.000000,0.000000,36.992386,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.247156,2.342774,39.406066,0.000000,27.106835,12.370541,367.447091,0.000000,427.627392,0.000000,0.000000,11.189282,0.000000,125.970622,30.243732,144.694340,119.989386,0.752147,15.595928,48.374242,5.364151,0.000000,49.152227,38.057675,37.809862,0.000000,19.293970,9.654718,142.936319,0.000000,403.987419,35.916842,36.552984,5.168948,0.000000,15.736476,10.475536,0,0,0,0,0

31,07:30-07:45,20.018139,18.136955,1.871992,0.000000,0.000000,36.992386,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.247156,2.342774,39.406066,0.000000,27.106835,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,32.578137,144.694340,119.989386,0.752147,15.595928,48.374242,5.364151,0.000000,49.152227,38.057675,37.809862,0.000000,19.293970,9.654718,114.834608,0.000000,403.987419,35.916842,36.552984,5.168948,0.000000,15.736476,10.475536,0,0,0,0,0

32,07:45:08:00,20.018139,18.136955,1.871992,0.000000,0.000000,36.992386,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.247156,2.342774,39.406066,0.000000,27.106835,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,34.720711,144.694340,119.989386,0.752147,15.595928,48.374242,5.364151,0.000000,49.152227,38.057675,37.809862,0.000000,19.025716,9.654718,114.834608,0.000000,403.987419,35.916842,36.552984,5.168948,0.000000,15.736476,10.475536,0,0,0,0,0

33,08:00-08:15,20.018139,18.136955,1.871992,0.000000,0.000000,36.992386,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.247156,2.342774,33.548407,0.000000,26.788272,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,34.720711,144.694340,119.989386,0.752147,15.595928,48.374242,5.364151,0.000000,49.152227,38.057675,5.887553,0.000000,19.293970,9.654718,114.834608,0.000000,403.987419,35.916842,36.552984,5.168948,0.000000,15.736476,10.475536,0,0,0,0,0

34,08:15-08:30,20.018139,18.136955,1.871992,0.000000,0.000000,36.992386,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.247156,2.342774,33.548407,0.000000,13.489400,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,30.119670,144.694340,119.989386,0.752147,15.595928,48.374242,5.364151,0.000000,49.152227,38.057675,3.679721,0.000000,19.293970,9.654718,114.834608,0.000000,403.987419,35.916842,36.552984,5.168948,0.000000,15.736476,10.475536,0,0,0,0,0

35,08:30-08:45,20.018139,18.136955,1.871992,0.000000,0.000000,25.782572,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.247156,2.342774,33.548407,0.000000,13.489400,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,48.374242,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,114.834608,0.000000,403.987419,35.916842,36.552984,5.168948,0.000000,15.736476,10.475536,0,0,0,0,0

36,08:45:09:00,20.018139,18.136955,0.950853,0.000000,0.000000,25.782572,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.247156,2.342774,33.548407,0.000000,13.489400,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,24.724613,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,114.834608,0.000000,403.987419,35.916842,36.552984,5.168948,0.000000,15.736476,10.475536,0,0,0,0,0

37,09:00:09:15,8.896951,18.136955,0.000000,0.000000,0.000000,25.782572,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.247156,2.342774,33.548407,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,94.095102,0.000000,403.987419,28.936755,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

38,09:15-09:30,8.896951,18.136955,0.000000,0.000000,0.000000,25.782572,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.247156,2.342774,33.548407,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,94.095102,0.000000,403.987419,28.936755,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

39,09:30-09:45,8.896951,18.136955,0.000000,0.000000,0.000000,25.782572,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.247156,2.342774,33.548407,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,114.834608,0.000000,403.987419,35.916842,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

40,09:45-10:00,8.896951,18.136955,0.000000,0.000000,0.000000,25.782572,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.247156,2.342774,33.548407,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,16.474789,9.654718,114.834608,0.000000,403.987419,35.916842,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

41,10:00-10:15,8.896951,18.136955,0.000000,0.000000,0.000000,25.782572,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.247156,2.342774,33.548407,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,14.647035,9.654718,114.834608,0.000000,403.987419,35.916842,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

42,10:15-10:30,8.896951,18.136955,0.000000,0.000000,0.000000,25.782572,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.247156,2.342774,39.406066,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,14.970150,9.654718,114.834608,0.000000,403.987419,35.916842,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

43,10:30-10:45,8.896951,18.136955,0.000000,0.000000,0.000000,36.992386,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.000000,2.342774,39.406066,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,15.733058,9.654718,98.754795,0.000000,403.987419,30.335474,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

44,10:45-11:00,8.896951,18.136955,0.000000,0.000000,0.000000,76.574239,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.000000,2.342774,39.406066,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,14.878581,9.654718,126.856506,0.000000,403.987419,30.335474,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

45,11:00-11:15,8.896951,18.136955,0.000000,0.000000,0.000000,76.574239,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.000000,2.342774,33.548407,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,18.995160,9.654718,98.687266,0.000000,403.987419,30.325827,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

46,11:15-11:30,8.896951,18.136955,0.000000,0.000000,0.000000,76.574239,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.000000,2.342774,33.548407,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,16.077955,9.654718,98.687266,0.000000,403.987419,30.325827,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

47,11:30-11:45,8.896951,18.136955,0.000000,0.000000,0.000000,76.574239,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,7.414684,2.342774,33.548407,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,16.835418,9.654718,98.687266,0.000000,403.987419,30.325827,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

