Block,Time,JHAJJAR,CHAMERA3,ANTA_CRF,DADRI_RF,ANTA_GF,SEWA2,KOLDAM,TEHRI,PARBATI3,AURY_RF,URI2,RAMPUR,KISHANGANGA,DADRI_CRF,URI,ANTA_LF,BSIUL,UNCHAHAR1,RAPPC,RIHAND1,AURY_GF,DHAULIGNGA,DADRI_GF,AURY_LF,ANTA_RF,RAPPB,AURY_CRF,RIHAND3,KOTESHWR,UNCHAHAR2,SALAL,UNCHAHAR4,TANAKPUR,CHAMERA2,DULHASTI,RIHAND2,CHAMERA1,TANDA2,SINGRAULI,SINGRAULI_HYDRO,DADRI_LF,UNCHAHAR3,NJPC,NAPP,DADRT2,TALA,FSTPP I & II,BRBCL,SASAN,KUDGI,KHSTPP-I,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,414.801085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.883045,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,11.782510,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,309.323634,4.269762,16.620605,14.925041,405.453114,0.00,43.782004,95.212788,0,0,0,0,0

7,01:30-01:45,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.629072,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,11.782510,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,299.641634,4.269762,16.620605,15.497377,405.453114,0.00,43.782004,95.212788,0,0,0,0,0

8,01:45-02:00,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,1.065020,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,11.782510,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,289.959634,4.269762,13.102166,14.398306,405.453114,0.00,43.782004,95.212788,0,0,0,0,0

9,02:00-02:15,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,6.313439,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,289.959634,4.269762,13.102166,14.977502,405.453114,0.00,43.782004,95.212788,0,0,0,0,0

10,02:15-02:30,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,6.313439,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,289.959634,4.269762,13.102166,15.464387,405.453114,0.00,43.782004,95.212788,0,0,0,0,0

11,02:30-02:45,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,6.313439,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,289.959634,4.839064,13.102166,14.646893,405.453114,0.00,43.782004,95.212788,0,0,0,0,0

12,02:45-03:00,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,6.313439,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,289.959634,4.839064,13.102166,15.485473,405.453114,0.00,43.782004,95.212788,0,0,0,0,0

13,03:00-03:15,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,289.959634,4.839064,13.102166,15.800343,405.453114,0.00,43.782004,95.212788,0,0,0,0,0

14,03:15-03:30,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,289.959634,4.839064,13.102166,17.585654,405.453114,0.00,43.782004,95.212788,0,0,0,0,0

15,03:30-03:45,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,289.959634,4.839064,13.102166,18.660715,405.453114,0.00,43.782004,95.212788,0,0,0,0,0

16,03:45-04:00,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,289.959634,4.839064,13.102166,17.970945,405.453114,0.00,43.782004,95.212788,0,0,0,0,0

17,04:00-04:15,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,289.959634,4.839064,12.401577,17.918383,405.453114,0.00,36.534156,95.212788,0,0,0,0,0

18,04:15-04:30,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,47.031283,0.000000,0.000000,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,289.959634,4.839064,12.401577,19.364004,405.453114,0.00,36.534156,95.212788,0,0,0,0,0

19,04:30-04:45,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,47.031283,0.000000,0.000000,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,289.959634,4.839064,12.401577,19.364004,405.453114,0.00,36.534156,95.212788,0,0,0,0,0

20,04:45-05:00,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,12.647984,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,289.959634,4.839064,12.401577,19.364004,405.453114,0.00,36.534156,95.212788,0,0,0,0,0

21,05:00-05:15,395.437085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,12.647984,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,299.641634,4.839064,14.517894,19.364004,405.453114,0.00,42.410281,95.212788,0,0,0,0,0

22,05:15-05:30,492.257085,0.000000,0.000000,0.000000,0.000000,5.033381,0.000000,16.347089,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,8.120874,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,24.751065,0.000000,5.581189,12.647984,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,41.809974,19.336503,299.641634,4.839064,16.620605,19.364004,405.453114,0.00,43.782004,95.212788,0,0,0,0,0

23,05:30-05:45,587.619944,0.000000,0.000000,0.000000,0.000000,5.033381,0.000000,16.347089,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,8.183710,25.432968,89.074400,0.000000,8.825046,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,68.627952,0.000000,5.581189,12.647984,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.276336,64.181978,19.336503,299.641634,4.839064,16.620605,19.364004,405.453114,0.00,43.782004,95.212788,0,0,0,0,0

24,05:45-06:00,587.619944,0.000000,0.000000,0.000000,0.000000,5.033381,0.000000,45.747450,3.081296,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,8.183710,25.432968,89.074400,0.000000,17.650092,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,17.183614,33.521989,68.627952,0.000000,5.581189,25.425029,31.909649,0.000000,8.413658,0.000000,100.208700,0.574172,0.000000,20.997353,82.519686,19.336503,299.641634,4.839064,16.620605,19.364004,405.453114,0.00,43.782004,95.212788,0,0,0,0,0

25,06:00-06:15,587.619944,9.370085,0.000000,0.000000,0.000000,5.033381,0.000000,60.264641,15.830469,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,3.195060,8.183710,25.432968,89.074400,0.000000,26.475139,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,25.775420,33.521989,68.627952,0.000000,5.581189,25.425029,47.864474,0.000000,27.153169,0.000000,100.208700,0.574172,0.000000,20.997353,110.026248,19.336503,299.641634,4.839064,16.620605,19.364004,405.453114,5.81,43.782004,95.212788,0,0,0,0,0

26,06:15-06:30,587.619944,28.138611,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,15.830469,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,18.940316,8.183710,25.432968,89.074400,0.000000,35.382040,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,37.727578,33.521989,68.627952,0.000000,5.581189,38.253698,47.864474,0.000000,40.767997,0.000000,100.208700,0.574172,0.000000,20.997353,135.882416,19.336503,299.641634,4.839064,16.620605,19.364004,405.453114,6.32,43.782004,95.212788,0,0,0,0,0

27,06:30-06:45,587.619944,28.138611,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,15.830469,0.000000,9.768170,0.000000,0.000000,0.000000,14.964499,0.000000,18.940316,8.183710,25.432968,89.074400,0.000000,35.382040,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,37.727578,41.042095,24.751065,0.000000,5.581189,38.253698,47.864474,0.000000,40.767997,0.000000,100.208700,0.574172,0.000000,20.997353,135.882416,19.336503,330.698489,4.839064,16.620605,19.364004,405.453114,13.55,43.782004,95.212788,0,0,0,0,0

28,06:45-07:00,540.667085,28.138611,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,15.830469,0.000000,9.768170,0.000000,0.000000,0.000000,14.964499,0.000000,18.940316,8.120874,25.432968,89.074400,0.000000,35.382040,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,37.727578,41.042095,12.938057,0.000000,5.581189,38.253698,47.864474,0.000000,40.767997,0.000000,100.208700,0.574172,0.000000,17.031122,135.882416,19.336503,330.698489,4.839064,16.620605,19.364004,405.453114,18.40,43.782004,95.212788,0,0,0,0,0

29,07:00-07:15,511.621085,28.138611,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,15.830469,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,18.940316,8.120874,25.432968,89.074400,0.000000,35.382040,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,37.727578,41.042095,12.938057,0.000000,5.581189,38.253698,47.864474,0.000000,40.767997,0.000000,100.208700,0.574172,0.000000,17.031122,135.882416,19.336503,330.698489,4.839064,16.620605,19.364004,405.453114,23.24,43.782004,95.212788,0,0,0,0,0

30,07:15-07:30,587.619944,9.370085,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,15.830469,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,6.313439,8.183710,25.432968,89.074400,0.000000,26.475139,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,25.775420,41.042095,12.938057,0.000000,5.581189,38.253698,31.800335,0.000000,27.153169,0.000000,100.208700,0.574172,0.000000,20.997353,110.026248,19.336503,330.698489,4.839064,16.620605,19.364004,405.453114,29.05,43.782004,95.212788,0,0,0,0,0

31,07:30-07:45,587.619944,0.000000,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,3.081296,0.000000,9.768170,0.000000,0.000000,0.000000,47.031283,0.000000,6.313439,5.216274,25.432968,89.074400,0.000000,17.650092,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,17.183614,41.042095,12.938057,0.000000,5.581189,25.425029,15.900168,0.000000,8.413658,0.000000,100.208700,0.574172,0.000000,17.031122,110.026248,19.336503,330.698489,4.839064,16.620605,19.364004,405.453114,32.92,43.782004,95.212788,0,0,0,0,0

32,07:45:08:00,335.408685,0.000000,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,47.031283,0.000000,6.313439,5.216274,25.432968,89.074400,0.000000,9.720341,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,12.647984,15.900168,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,82.519686,19.336503,289.959634,4.839064,16.620605,19.364004,405.453114,39.70,43.782004,95.212788,0,0,0,0,0

33,08:00-08:15,335.408685,0.000000,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,12.826714,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,28.636288,12.938057,0.000000,5.581189,12.647984,15.900168,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,64.181978,19.336503,285.429039,4.839064,11.523807,19.364004,405.453114,46.47,43.782004,95.212788,0,0,0,0,0

34,08:15-08:30,335.408685,0.000000,0.000000,0.000000,0.000000,10.221636,0.000000,45.747450,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,12.826714,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,24.803057,12.938057,0.000000,5.581189,12.647984,15.900168,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,41.259843,19.336503,285.429039,4.839064,11.523807,19.364004,405.453114,55.19,43.782004,95.212788,0,0,0,0,0

35,08:30-08:45,335.408685,0.000000,0.000000,0.000000,0.000000,5.110818,0.000000,45.747450,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,12.826714,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,24.803057,12.938057,0.000000,5.581189,12.647984,15.900168,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,285.429039,4.839064,11.523807,19.364004,405.453114,61.96,43.782004,95.212788,0,0,0,0,0

36,08:45:09:00,335.408685,0.000000,0.000000,0.000000,0.000000,4.994663,0.000000,30.132320,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,12.826714,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,24.803057,12.938057,0.000000,5.581189,12.647984,15.900168,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,285.429039,4.839064,11.523807,19.364004,405.453114,69.71,43.782004,95.212788,0,0,0,0,0

37,09:00:09:15,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.132320,0.000000,0.000000,30.883045,0.000000,0.000000,0.000000,47.031283,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,24.803057,12.938057,0.000000,5.581189,12.647984,15.900168,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,285.429039,4.269762,11.523807,19.364004,405.453114,29.05,43.782004,95.212788,0,0,0,0,0

38,09:15-09:30,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.347089,0.000000,0.000000,30.883045,0.000000,0.000000,0.000000,47.031283,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,24.803057,12.938057,0.000000,5.581189,12.647984,15.900168,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,285.429039,4.269762,11.523807,19.364004,405.453114,33.89,43.782004,95.212788,0,0,0,0,0

39,09:30-09:45,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.347089,0.000000,0.000000,30.883045,0.000000,0.000000,0.000000,12.826714,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,24.803057,12.938057,0.000000,5.581189,12.647984,15.900168,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,285.429039,4.839064,11.523807,19.364004,405.453114,43.57,43.782004,95.212788,0,0,0,0,0

40,09:45-10:00,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.883045,0.000000,0.000000,0.000000,12.826714,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,24.803057,12.938057,0.000000,5.581189,12.647984,15.900168,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,285.429039,4.839064,11.523807,19.364004,405.453114,48.41,43.782004,95.212788,0,0,0,0,0

41,10:00-10:15,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.883045,0.000000,0.000000,0.000000,12.826714,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,2.475106,0.000000,5.581189,12.647984,15.900168,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,289.959634,4.839064,12.401577,19.364004,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

42,10:15-10:30,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.883045,0.000000,0.000000,0.000000,12.826714,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,2.475106,0.000000,5.581189,12.647984,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,289.959634,4.839064,12.401577,19.364004,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

43,10:30-10:45,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.070592,0.000000,0.000000,0.000000,12.826714,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,12.647984,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,289.959634,3.700460,12.401577,19.364004,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

44,10:45-11:00,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.116958,0.000000,0.000000,0.000000,12.826714,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,5.581189,12.647984,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,289.959634,3.700460,12.401577,18.942898,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

45,11:00-11:15,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.116958,0.000000,0.000000,0.000000,12.826714,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,11.782510,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,289.959634,3.700460,12.401577,19.364004,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

46,11:15-11:30,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.116958,0.000000,0.000000,0.000000,12.826714,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.521989,12.938057,0.000000,11.782510,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,289.959634,3.700460,12.401577,18.016748,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

