Block,Time,RIHAND3,AURY_RF,ANTA_LF,AURY_CRF,RIHAND2,DADRT2,TANAKPUR,AURY_GF,NAPP,DULHASTI,TEHRI,UNCHAHAR4,BSIUL,AURY_LF,UNCHAHAR2,URI,KISHANGANGA,ANTA_CRF,RIHAND1,DHAULIGNGA,SINGRAULI,RAPPC,RAMPUR,URI2,RAPPB,ANTA_GF,PARBATI3,KOLDAM,SINGRAULI_HYDRO,CHAMERA2,CHAMERA3,NJPC,UNCHAHAR1,JHAJJAR,KOTESHWR,DADRI_CRF,SALAL,CHAMERA1,TANDA2,DADRI_RF,ANTA_RF,DADRI_GF,SEWA2,KHSTPP-II,TALA,UNCHAHAR3,SASAN,KHSTPP-I,DADRI_LF,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
23,05:30-05:45,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.000000,0.000000,49.658951,38.057675,21.830671,2.526067,12.581232,0.000000,34.817181,33.548407,5.364151,0.000000,93.629868,10.475536,144.694340,33.200284,1.871992,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,31.191856,22.378566,48.374242,12.650304,359.365220,20.018139,0.000000,36.992386,27.106835,5.168948,0.000000,0.000000,0.000000,18.136955,142.584204,0.000000,15.543536,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

24,05:45-06:00,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.000000,0.000000,49.658951,38.057675,21.830671,2.526067,12.581232,0.000000,34.817181,33.548407,5.364151,0.000000,93.629868,10.475536,144.694340,33.200284,1.871992,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,31.191856,22.378566,48.374242,12.650304,359.365220,20.018139,0.000000,36.992386,27.106835,5.168948,0.000000,0.000000,0.000000,18.136955,142.584204,0.000000,15.543536,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

25,06:00-06:15,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.000000,0.000000,49.658951,38.057675,10.761598,2.526067,12.581232,0.000000,34.817181,33.548407,5.364151,0.000000,93.629868,10.475536,144.694340,33.200284,1.871992,36.552984,0.000000,0.000000,3.679721,0.000000,0.752147,31.191856,22.378566,48.374242,12.650304,359.365220,20.018139,0.000000,36.992386,13.553418,5.168948,0.000000,0.000000,0.000000,18.136955,142.584204,0.000000,15.543536,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

26,06:15-06:30,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.000000,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,34.817181,33.548407,5.364151,0.000000,93.629868,10.475536,144.694340,33.200284,1.871992,36.552984,0.000000,0.000000,5.887553,0.000000,0.752147,31.191856,22.378566,48.374242,12.650304,359.365220,20.018139,0.000000,39.234349,13.553418,5.168948,0.000000,0.000000,0.000000,18.136955,142.584204,0.000000,15.543536,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

27,06:30-06:45,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.000000,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,34.817181,33.548407,5.364151,0.000000,93.629868,10.475536,144.694340,33.200284,1.871992,36.552984,0.000000,0.000000,37.809862,0.000000,0.752147,31.191856,22.378566,48.374242,12.650304,359.365220,20.018139,0.000000,76.574239,13.553418,5.168948,0.000000,0.000000,0.000000,18.136955,142.584204,0.000000,15.543536,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

28,06:45-07:00,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.000000,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,34.817181,33.548407,5.364151,0.000000,93.629868,10.475536,144.694340,33.200284,1.871992,36.552984,0.000000,0.000000,37.809862,0.000000,0.752147,31.191856,22.378566,48.374242,12.650304,359.365220,20.018139,0.000000,76.574239,13.553418,5.168948,0.000000,0.000000,0.000000,18.136955,142.584204,0.000000,15.543536,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

29,07:00-07:15,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.988625,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,30.216140,33.548407,5.364151,0.000000,93.629868,10.475536,144.694340,33.200284,1.871992,36.552984,0.000000,0.000000,37.809862,0.000000,0.752147,31.191856,22.378566,48.374242,12.650304,359.365220,20.018139,0.000000,76.574239,13.553418,5.168948,0.000000,0.000000,0.000000,18.136955,142.584204,0.000000,15.543536,403.987419,44.761192,0.000000,17.811013,11.397930,0,0,0,0,0

30,07:15-07:30,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.988625,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,30.216140,39.406066,5.364151,0.000000,93.629868,10.475536,144.694340,33.200284,1.871992,36.552984,0.000000,0.000000,37.809862,0.000000,0.752147,31.191856,22.378566,48.374242,12.650304,359.365220,20.018139,0.000000,76.574239,13.553418,5.168948,0.000000,0.000000,0.000000,18.136955,142.584204,0.000000,15.543536,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

31,07:30-07:45,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.000000,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,30.216140,39.406066,5.364151,0.000000,93.629868,10.475536,144.694340,33.200284,1.871992,36.552984,0.000000,0.000000,37.809862,0.000000,0.752147,31.191856,22.378566,48.374242,12.650304,359.365220,20.018139,0.000000,39.234349,13.553418,5.168948,0.000000,0.000000,0.000000,18.136955,115.443913,0.000000,15.543536,403.987419,35.714255,0.000000,18.479932,11.397930,0,0,0,0,0

32,07:45:08:00,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.000000,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,30.216140,39.406066,5.364151,0.000000,93.629868,10.475536,144.694340,33.200284,1.871992,36.552984,0.000000,0.000000,37.809862,0.000000,0.752147,31.191856,22.378566,48.374242,12.650304,359.365220,20.018139,0.000000,38.673858,13.553418,5.168948,0.000000,0.000000,0.000000,18.136955,115.443913,0.000000,15.543536,403.987419,35.714255,0.000000,19.188080,11.397930,0,0,0,0,0

33,08:00-08:15,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.000000,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,30.216140,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,1.871992,36.552984,0.000000,0.000000,5.887553,0.000000,0.752147,31.191856,22.378566,48.374242,12.650304,359.365220,20.018139,0.000000,38.673858,12.910194,5.168948,0.000000,0.000000,0.000000,18.136955,115.443913,0.000000,15.543536,403.987419,35.714255,0.000000,19.293970,11.397930,0,0,0,0,0

34,08:15-08:30,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.000000,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,24.904599,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,1.871992,36.552984,0.000000,0.000000,3.679721,0.000000,0.752147,31.191856,22.378566,48.374242,12.650304,359.365220,20.018139,0.000000,38.673858,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,79.587750,0.000000,15.543536,403.987419,24.619144,0.000000,19.293970,11.397930,0,0,0,0,0

35,08:30-08:45,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.617890,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,24.904599,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,1.871992,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,31.191856,22.378566,48.374242,12.650304,359.365220,20.018139,0.000000,38.673858,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,79.587750,0.000000,15.543536,403.987419,24.619144,0.000000,19.293970,11.397930,0,0,0,0,0

36,08:45:09:00,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.617890,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,24.904599,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.950853,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,31.191856,11.189282,24.724613,12.650304,359.365220,20.018139,0.000000,38.673858,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,79.587750,0.000000,15.543536,403.987419,24.619144,0.000000,19.293970,11.397930,0,0,0,0,0

37,09:00:09:15,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.617890,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,24.904599,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,31.191856,11.189282,0.000000,12.650304,359.365220,8.896951,0.000000,38.673858,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,79.105400,0.000000,15.543536,403.987419,24.619144,0.000000,19.293970,11.397930,0,0,0,0,0

38,09:15-09:30,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.617890,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,24.904599,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,31.191856,11.189282,0.000000,12.650304,359.365220,8.896951,0.000000,38.673858,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,79.105400,0.000000,15.543536,403.987419,24.619144,0.000000,19.293970,11.397930,0,0,0,0,0

39,09:30-09:45,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.617890,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,24.904599,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,31.191856,11.189282,0.000000,12.650304,359.365220,8.896951,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,79.105400,0.000000,15.543536,403.987419,24.619144,0.000000,19.293970,11.397930,0,0,0,0,0

40,09:45-10:00,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,0.617890,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,24.904599,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,31.191856,11.189282,0.000000,12.650304,359.365220,8.896951,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,79.105400,0.000000,15.543536,403.987419,24.619144,0.000000,19.293970,11.397930,0,0,0,0,0

41,10:00-10:15,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,7.414684,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,24.904599,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,31.191856,11.189282,0.000000,12.650304,359.365220,8.896951,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,98.880206,0.000000,15.543536,403.987419,24.619144,0.000000,18.992538,11.397930,0,0,0,0,0

42,10:15-10:30,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,7.414684,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,24.904599,39.406066,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,31.191856,11.189282,0.000000,12.650304,359.365220,8.896951,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,98.880206,0.000000,15.543536,403.987419,30.132887,0.000000,18.626564,11.397930,0,0,0,0,0

43,10:30-10:45,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,7.414684,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,24.904599,39.406066,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,31.191856,11.189282,0.000000,12.650304,359.365220,8.896951,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,98.880206,0.000000,15.543536,403.987419,30.132887,0.000000,18.111840,11.397930,0,0,0,0,0

44,10:45-11:00,125.970622,0.000000,0.000000,0.000000,119.989386,369.858841,7.414684,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,24.904599,39.406066,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,31.191856,11.189282,0.000000,12.650304,359.365220,8.896951,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,98.880206,0.000000,15.543536,403.987419,30.132887,0.000000,19.293970,11.397930,0,0,0,0,0

45,11:00-11:15,125.970622,0.000000,0.000000,0.000000,119.989386,366.598155,0.000000,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,24.904599,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,31.191856,11.189282,0.000000,12.650304,359.365220,8.896951,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,98.880206,0.000000,15.543536,403.987419,30.132887,0.000000,19.185862,10.049955,0,0,0,0,0

46,11:15-11:30,125.970622,0.000000,0.000000,0.000000,119.989386,366.598155,0.000000,0.000000,49.658951,38.057675,0.000000,2.526067,12.581232,0.000000,24.904599,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,15.595928,11.189282,0.000000,12.650304,359.365220,8.896951,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,98.880206,0.000000,15.543536,403.987419,30.132887,0.000000,18.560509,10.049955,0,0,0,0,0

47,11:30-11:45,125.970622,0.000000,0.000000,0.000000,119.989386,366.598155,0.000000,0.000000,49.658951,38.057675,0.000000,2.342774,12.581232,0.000000,24.808129,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,15.595928,11.189282,0.000000,12.148660,358.381226,8.896951,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,97.741860,0.000000,15.254126,403.987419,30.923941,0.000000,19.293970,10.049955,0,0,0,0,0

