Time,Block,WR/2023/20577/A/1430,WR/2023/20256/A/1432,WR/2023/19446/A,NER/2023/1715/C,NR/2023/18108/C,NR/2023/18107/C,NR/2023/17270/A,NR/2023/18074/A/1360,NR/2023/17525/A,NR/2023/18062/A/1369,NR/2023/18106/C,Total
13,03:00-03:15,0.000000,0.000000,75.000000,25.000000,0,0,0.000000,0.340000,25.490000,4.810000,2.480000,133.12

14,03:15-03:30,0.000000,0.000000,75.000000,25.000000,0,0,0.000000,0.340000,25.490000,4.810000,2.480000,133.12

15,03:30-03:45,0.000000,0.000000,75.000000,25.000000,0,0,0.000000,0.340000,25.490000,4.810000,2.480000,133.12

16,03:45-04:00,0.000000,0.000000,75.000000,25.000000,0,0,0.000000,0.340000,25.490000,4.810000,2.480000,133.12

17,04:00-04:15,0.000000,0.000000,75.000000,25.000000,0,0,0.000000,0.380000,25.490000,4.810000,2.380000,133.06

18,04:15-04:30,0.000000,0.000000,75.000000,25.000000,0,0,0.000000,0.380000,25.490000,4.810000,2.380000,133.06

19,04:30-04:45,0.000000,0.000000,75.000000,25.000000,0,0,0.000000,0.380000,25.490000,4.810000,2.380000,133.06

20,04:45-05:00,0.000000,0.000000,75.000000,25.000000,0,0,0.000000,0.380000,25.490000,4.810000,2.380000,133.06

21,05:00-05:15,0.000000,0.000000,75.000000,0.000000,0,0,0.000000,0.380000,25.490000,4.810000,2.380000,108.06

22,05:15-05:30,0.000000,0.000000,75.000000,0.000000,0,0,0.000000,0.380000,25.490000,4.810000,2.380000,108.06

23,05:30-05:45,0.000000,0.000000,75.000000,0.000000,0,0,0.000000,0.380000,25.490000,4.810000,2.380000,108.06

24,05:45-06:00,0.000000,0.000000,75.000000,0.000000,0,0,0.000000,0.380000,25.490000,4.810000,2.380000,108.06

25,06:00-06:15,0.000000,0.000000,75.000000,0.000000,0,0,100.000000,0.380000,0.000000,4.810000,2.480000,182.67

26,06:15-06:30,0.000000,0.000000,75.000000,0.000000,0,0,100.000000,0.380000,0.000000,4.810000,2.480000,182.67

27,06:30-06:45,0.000000,0.000000,75.000000,0.000000,0,0,100.000000,0.380000,0.000000,4.810000,2.480000,182.67

28,06:45-07:00,0.000000,0.000000,75.000000,0.000000,0,0,100.000000,0.380000,0.000000,4.810000,2.480000,182.67

29,07:00-07:15,0.000000,0.000000,75.000000,0.000000,0,0,100.000000,0.530000,0.000000,4.810000,2.480000,182.82

30,07:15-07:30,0.000000,0.000000,75.000000,0.000000,0,0,100.000000,0.530000,0.000000,4.810000,2.480000,182.82

31,07:30-07:45,0.000000,0.000000,75.000000,0.000000,0,0,100.000000,0.530000,0.000000,4.810000,2.480000,182.82

32,07:45:08:00,0.000000,0.000000,75.000000,0.000000,0,0,100.000000,0.530000,0.000000,4.810000,2.480000,182.82

33,08:00-08:15,0.000000,0.000000,75.000000,0.000000,0,0,50.000000,0.770000,0.000000,4.810000,2.480000,133.06

34,08:15-08:30,0.000000,0.000000,75.000000,0.000000,0,0,50.000000,0.770000,0.000000,4.810000,2.480000,133.06

35,08:30-08:45,0.000000,0.000000,75.000000,0.000000,0,0,50.000000,0.770000,0.000000,4.810000,2.480000,133.06

36,08:45:09:00,0.000000,0.000000,75.000000,0.000000,0,0,50.000000,0.770000,0.000000,4.810000,2.480000,133.06

37,09:00:09:15,0.000000,0.000000,75.000000,0.000000,15.67,11.54,50.000000,0.770000,0.000000,4.810000,2.480000,160.27

38,09:15-09:30,0.000000,0.000000,75.000000,0.000000,17.4,13.46,50.000000,0.770000,0.000000,4.810000,2.480000,163.92

39,09:30-09:45,0.000000,0.000000,75.000000,0.000000,19.61,15.38,50.000000,0.770000,0.000000,4.810000,2.480000,168.05

40,09:45-10:00,0.000000,0.000000,75.000000,0.000000,24.03,19.23,50.000000,0.770000,0.000000,4.810000,2.480000,176.32

41,10:00-10:15,0.000000,0.000000,75.000000,0.000000,28.84,24.03,50.000000,0.770000,0.000000,4.810000,2.480000,185.93

42,10:15-10:30,0.000000,0.000000,75.000000,0.000000,28.84,24.03,50.000000,0.770000,0.000000,4.810000,2.480000,185.93

43,10:30-10:45,0.000000,0.000000,75.000000,0.000000,28.84,24.03,50.000000,0.770000,0.000000,4.810000,2.480000,185.93

44,10:45-11:00,0.000000,0.000000,75.000000,0.000000,28.84,24.03,50.000000,0.770000,0.000000,4.810000,2.480000,185.93

45,11:00-11:15,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.380000,235.83

46,11:15-11:30,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.380000,235.83

47,11:30-11:45,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.380000,235.83

48,11:45-12:00,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.380000,235.83

49,12:00-12:15,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.380000,235.83

50,12:15-12:30,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.380000,235.83

51,12:30-12:45,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.380000,235.83

52,12:45-13:00,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.380000,235.83

53,13:00-13:15,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.380000,235.83

54,13:15-13:30,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.380000,235.83

55,13:30-13:45,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.380000,235.83

56,13:45-14:00,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.380000,235.83

57,14:00-14:15,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.480000,235.93

58,14:15-14:30,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.480000,235.93

59,14:30-14:45,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.480000,235.93

60,14:45-15:00,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.770000,0.000000,4.810000,2.480000,235.93

61,15:00-15:15,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.620000,0.000000,4.810000,2.480000,235.78

62,15:15-15:30,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.620000,0.000000,4.810000,2.480000,235.78

63,15:30-15:45,0.000000,0.000000,75.000000,0.000000,28.84,24.03,100.000000,0.620000,0.000000,4.810000,2.480000,235.78

64,15:45-16:00,0.000000,0.000000,75.000000,0.000000,26.15,21.15,100.000000,0.620000,0.000000,4.810000,2.480000,230.21

65,16:00-16:15,0.000000,0.000000,75.000000,0.000000,21.05,16.34,100.000000,0.480000,0.000000,4.810000,2.480000,220.16

66,16:15-16:30,0.000000,0.000000,75.000000,0.000000,15.86,12.5,100.000000,0.480000,0.000000,4.810000,2.480000,211.13

67,16:30-16:45,0.000000,0.000000,75.000000,0.000000,11.25,8.65,100.000000,0.480000,0.000000,4.810000,2.480000,202.67

68,16:45-17:00,0.000000,0.000000,75.000000,0.000000,6.83,4.81,100.000000,0.480000,0.000000,4.810000,2.480000,194.41

69,17:00-17:15,0.000000,0.000000,75.000000,0.000000,0,0,100.000000,0.480000,0.000000,4.810000,2.480000,182.77

70,17:15-17:30,0.000000,0.000000,75.000000,0.000000,0,0,100.000000,0.480000,0.000000,4.810000,2.480000,182.77

71,17:30-17:45,0.000000,0.000000,75.000000,0.000000,0,0,100.000000,0.480000,0.000000,4.810000,2.480000,182.77

72,17:45-18:00,0.000000,0.000000,75.000000,0.000000,0,0,100.000000,0.480000,0.000000,4.810000,2.480000,182.77

73,18:00-18:15,55.000000,25.000000,75.000000,0.000000,0,0,100.000000,0.530000,0.000000,4.810000,2.480000,262.82

74,18:15-18:30,55.000000,25.000000,75.000000,0.000000,0,0,100.000000,0.530000,0.000000,4.810000,2.480000,262.82

75,18:30-18:45,55.000000,25.000000,75.000000,0.000000,0,0,100.000000,0.530000,0.000000,4.810000,2.480000,262.82

76,18:45-19:00,55.000000,25.000000,75.000000,0.000000,0,0,100.000000,0.530000,0.000000,4.810000,2.480000,262.82

77,19:00-19:15,55.000000,25.000000,75.000000,0.000000,0,0,100.000000,0.530000,0.000000,4.810000,2.480000,262.82

78,19:15-19:30,55.000000,25.000000,75.000000,0.000000,0,0,100.000000,0.530000,0.000000,4.810000,2.480000,262.82

79,19:30-19:45,55.000000,25.000000,75.000000,0.000000,0,0,100.000000,0.530000,0.000000,4.810000,2.480000,262.82

80,19:45-20:00,55.000000,25.000000,75.000000,0.000000,0,0,100.000000,0.530000,0.000000,4.810000,2.480000,262.82

81,20:00-20:15,55.000000,25.000000,75.000000,0.000000,0,0,0.000000,0.530000,0.000000,4.810000,2.480000,162.82

82,20:15-20:30,55.000000,25.000000,75.000000,0.000000,0,0,0.000000,0.530000,0.000000,4.810000,2.480000,162.82

83,20:30-20:45,55.000000,25.000000,75.000000,0.000000,0,0,0.000000,0.530000,0.000000,4.810000,2.480000,162.82

84,20:45-21:00,55.000000,25.000000,75.000000,0.000000,0,0,0.000000,0.530000,0.000000,4.810000,2.480000,162.82

85,21:00-21:15,55.000000,25.000000,75.000000,0.000000,0,0,0.000000,0.530000,0.000000,4.810000,2.480000,162.82

86,21:15-21:30,55.000000,25.000000,75.000000,0.000000,0,0,0.000000,0.530000,0.000000,4.810000,2.480000,162.82

87,21:30-21:45,55.000000,25.000000,75.000000,0.000000,0,0,0.000000,0.530000,0.000000,4.810000,2.480000,162.82

88,21:45-22:00,55.000000,25.000000,75.000000,0.000000,0,0,0.000000,0.530000,0.000000,4.810000,2.480000,162.82

89,22:00-22:15,55.000000,0.000000,75.000000,0.000000,0,0,0.000000,0.480000,25.490000,4.810000,2.480000,163.26

90,22:15-22:30,55.000000,0.000000,75.000000,0.000000,0,0,0.000000,0.480000,25.490000,4.810000,2.480000,163.26

91,22:30-22:45,55.000000,0.000000,75.000000,0.000000,0,0,0.000000,0.480000,25.490000,4.810000,2.480000,163.26

92,22:45-23:00,55.000000,0.000000,75.000000,0.000000,0,0,0.000000,0.480000,25.490000,4.810000,2.480000,163.26

93,23:00-23:15,0.000000,0.000000,75.000000,0.000000,0,0,0.000000,0.430000,25.490000,4.810000,2.480000,108.21

94,23:15-23:30,0.000000,0.000000,75.000000,0.000000,0,0,0.000000,0.430000,25.490000,4.810000,2.480000,108.21

95,23:30-23:45,0.000000,0.000000,75.000000,0.000000,0,0,0.000000,0.430000,25.490000,4.810000,2.480000,108.21

96,23:45-24:00,0.000000,0.000000,75.000000,0.000000,0,0,0.000000,0.430000,25.490000,4.810000,2.480000,108.21

