Block,Time,DADRT2,DADRI_RF,DADRI_GF,RAMPUR,RAPPB,DADRI_CRF,JHAJJAR,DADRI_LF,AURY_LF,SINGRAULI,BSIUL,URI,AURY_RF,CHAMERA1,PARBATI3,TANAKPUR,CHAMERA3,AURY_GF,UNCHAHAR3,TANDA2,DHAULIGNGA,SEWA2,ANTA_CRF,UNCHAHAR4,KISHANGANGA,ANTA_GF,KOTESHWR,UNCHAHAR2,TEHRI,UNCHAHAR1,KOLDAM,ANTA_RF,NJPC,SASAN,KHSTPP-I,RAPPC,URI2,BRBCL,KHSTPP-II,TALA,RIHAND3,NAPP,FSTPP I & II,AURY_CRF,RIHAND1,DULHASTI,ANTA_LF,SINGRAULI_HYDRO,CHAMERA2,SALAL,RIHAND2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,227.619795,0.000000,0.000000,143.512530,6.281487,40.944103,0.000000,40.601245,0.000000,12.463272,33.552946,0.000000,20.507501,5.157649,41.938361,0.000000,0.000000,2.976597,8.034549,0.000000,18.878582,31.701432,63.861829,8.186701,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,12.407304,142.857390,9.770752,125.787810,47.562931,13.775190,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,80.593531,119.815254,0,0,0,0,0

7,01:30-01:45,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,119.912933,0.000000,0.000000,143.512530,6.281487,35.094946,0.000000,40.601245,0.000000,12.463272,33.552946,0.000000,20.507501,5.157649,41.938361,0.000000,0.000000,2.976597,8.034549,0.000000,18.878582,31.701432,63.861829,8.186701,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,11.781159,142.857390,9.770752,125.787810,47.562931,13.775190,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,80.593531,119.815254,0,0,0,0,0

8,01:45-02:00,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,119.912933,0.000000,0.000000,143.512530,6.281487,35.094946,0.000000,40.601245,0.000000,12.463272,33.552946,0.000000,20.507501,5.157649,41.938361,0.000000,0.000000,2.976597,8.034549,0.000000,18.878582,31.701432,63.861829,8.186701,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,10.692630,142.857390,9.770752,125.787810,47.562931,13.775190,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,80.593531,119.815254,0,0,0,0,0

9,02:00-02:15,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,40.944103,0.000000,40.601245,0.000000,12.463272,33.552946,0.000000,19.879140,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,18.878582,31.065654,63.861829,7.998473,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,11.097216,142.857390,9.487542,125.787810,47.562931,13.775190,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,80.593531,119.815254,0,0,0,0,0

10,02:15-02:30,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,40.944103,0.000000,40.601245,0.000000,12.463272,33.552946,0.000000,19.879140,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,18.878582,31.065654,63.861829,8.210688,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,13.476567,142.857390,9.487542,125.787810,47.562931,13.775190,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,80.593531,119.815254,0,0,0,0,0

11,02:30-02:45,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,35.094946,0.000000,40.601245,0.000000,12.463272,33.552946,0.000000,19.879140,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,18.878582,31.575818,63.861829,8.210688,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,13.351338,142.857390,9.487542,125.787810,47.562931,13.775190,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,80.593531,119.815254,0,0,0,0,0

12,02:45-03:00,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,35.094946,0.000000,40.601245,0.000000,12.463272,33.552946,0.000000,19.879140,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,18.878582,31.575818,63.861829,8.210688,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,13.438035,142.857390,9.487542,125.787810,47.562931,13.775190,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,80.593531,119.815254,0,0,0,0,0

13,03:00-03:15,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,40.944103,0.000000,40.601245,0.000000,11.599481,33.552946,0.000000,19.879140,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,18.878582,31.575818,63.861829,8.210688,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,142.857390,9.487542,125.787810,47.562931,13.775190,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

14,03:15-03:30,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,40.944103,0.000000,40.601245,0.000000,11.599481,33.552946,0.000000,19.879140,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,18.878582,31.575818,63.861829,8.210688,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.218308,142.857390,9.487542,125.787810,47.562931,13.775190,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

15,03:30-03:45,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,35.094946,0.000000,40.601245,0.000000,11.599481,33.552946,0.000000,19.879140,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,18.878582,31.575818,63.861829,8.210688,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.208675,142.857390,9.487542,125.787810,47.562931,11.870553,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

16,03:45-04:00,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,35.094946,0.000000,40.601245,0.000000,11.599481,33.552946,0.000000,19.879140,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,18.878582,31.575818,63.861829,8.210688,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,142.857390,9.487542,125.787810,47.562931,11.870553,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

17,04:00-04:15,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,40.944103,0.000000,40.601245,0.000000,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,18.878582,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,142.857390,9.487542,125.787810,47.562931,11.870553,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

18,04:15-04:30,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,40.944103,0.000000,40.601245,0.000000,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,28.317874,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,142.857390,9.487542,125.787810,47.562931,11.870553,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

19,04:30-04:45,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,35.094946,0.000000,40.601245,0.000000,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,28.317874,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,142.857390,9.487542,125.787810,47.562931,10.636951,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

20,04:45-05:00,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,35.094946,0.000000,40.601245,0.000000,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,28.317874,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,142.857390,9.487542,125.787810,47.562931,10.636951,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

21,05:00-05:15,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,40.944103,0.000000,40.601245,4.115306,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,28.317874,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,142.857390,9.204332,125.787810,47.562931,10.636951,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

22,05:15-05:30,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,40.944103,0.000000,40.601245,8.818513,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,28.317874,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,142.857390,9.204332,125.787810,47.562931,10.636951,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

23,05:30-05:45,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,35.094946,0.000000,40.601245,11.758017,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,28.317874,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,142.857390,9.204332,125.787810,47.562931,10.636951,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

24,05:45-06:00,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,6.281487,35.094946,0.000000,40.601245,75.509983,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,28.317874,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,142.857390,9.204332,125.787810,47.562931,10.636951,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

25,06:00-06:15,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,12.562973,35.094946,0.000000,40.601245,75.509983,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,142.857390,9.204332,125.787810,47.562931,10.636951,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

26,06:15-06:30,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,12.562973,35.094946,0.000000,40.601245,75.509983,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,142.857390,9.204332,125.787810,47.562931,10.636951,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

27,06:30-06:45,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,12.562973,35.094946,0.000000,40.601245,75.509983,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,333.783450,30.989457,65.333899,36.499938,14.449500,142.857390,9.006084,125.787810,47.562931,10.636951,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

28,06:45-07:00,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,143.512530,12.562973,35.094946,0.000000,40.601245,56.632487,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,333.783450,30.989457,65.333899,36.499938,14.449500,142.857390,8.751195,125.787810,47.562931,10.027953,0.000000,93.493990,57.003666,0.000000,1.147445,46.719885,74.996758,119.815254,0,0,0,0,0

29,07:00-07:15,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,12.562973,35.094946,0.000000,40.601245,75.509983,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,333.783450,25.085295,65.333899,36.499938,14.449500,114.793186,8.694553,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.147445,46.719885,74.996758,95.887749,0,0,0,0,0

30,07:15-07:30,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,12.562973,35.094946,0.000000,40.601245,7.348760,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,333.783450,25.085295,65.333899,36.499938,14.449500,114.793186,8.694553,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.147445,46.719885,74.996758,95.887749,0,0,0,0,0

31,07:30-07:45,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,12.562973,35.094946,0.000000,40.601245,4.115306,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,333.783450,25.085295,65.333899,36.499938,14.449500,114.793186,8.552948,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.147445,46.719885,74.996758,95.887749,0,0,0,0,0

32,07:45:08:00,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,12.562973,35.094946,0.000000,40.601245,4.115306,11.599481,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,333.783450,23.149255,65.333899,36.499938,14.449500,95.528727,8.552948,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.147445,46.719885,74.996758,95.887749,0,0,0,0,0

33,08:00-08:15,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,12.562973,35.094946,0.000000,40.601245,4.115306,5.552943,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,333.783450,20.094438,65.333899,36.499938,14.449500,95.528727,8.552948,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.147445,46.719885,74.996758,95.887749,0,0,0,0,0

34,08:15-08:30,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,12.562973,35.094946,0.000000,40.601245,4.115306,5.552943,33.552946,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,333.783450,20.094438,65.333899,36.499938,14.449500,95.528727,8.694553,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.147445,46.719885,74.996758,95.887749,0,0,0,0,0

35,08:30-08:45,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,12.562973,35.094946,0.000000,27.067497,4.115306,5.552943,22.346088,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,333.783450,20.094438,65.333899,36.499938,14.449500,78.576381,8.666232,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.147445,46.719885,74.996758,95.887749,0,0,0,0,0

36,08:45:09:00,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,12.562973,35.094946,0.000000,27.067497,4.115306,11.599481,22.346088,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,333.783450,20.094438,65.333899,36.499938,14.449500,78.576381,8.666232,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.147445,46.719885,74.996758,95.887749,0,0,0,0,0

37,09:00:09:15,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,12.562973,35.094946,0.000000,13.533748,4.115306,11.599481,22.346088,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,333.783450,20.094438,65.333899,36.499938,14.449500,78.576381,9.062726,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.147445,35.465500,74.996758,95.887749,0,0,0,0,0

38,09:15-09:30,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,12.562973,35.094946,0.000000,13.533748,4.115306,11.599481,22.346088,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,333.783450,20.094438,65.333899,36.499938,14.449500,78.576381,9.062726,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.147445,35.465500,74.996758,95.887749,0,0,0,0,0

39,09:30-09:45,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,6.281487,35.094946,0.000000,13.533748,4.115306,11.599481,22.346088,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,333.783450,20.094438,65.333899,36.499938,14.449500,78.576381,9.062726,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.147445,35.465500,74.996758,95.887749,0,0,0,0,0

40,09:45-10:00,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,6.281487,35.094946,0.000000,13.533748,4.115306,11.599481,22.346088,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,63.861829,6.454110,9.836884,0.000000,173.357832,333.783450,20.094438,65.333899,36.499938,14.449500,78.576381,9.062726,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.147445,35.465500,74.996758,95.887749,0,0,0,0,0

41,10:00-10:15,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,0.000000,25.523597,0.000000,0.000000,4.115306,11.599481,22.346088,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.454110,9.836884,0.000000,173.357832,333.783450,20.094438,65.333899,36.499938,14.449500,78.576381,8.921121,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.168308,35.465500,74.996758,95.887749,0,0,0,0,0

42,10:15-10:30,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,0.000000,25.523597,0.000000,0.000000,4.115306,11.599481,22.346088,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.454110,9.836884,0.000000,173.357832,333.783450,20.094438,65.333899,36.499938,14.449500,78.576381,8.921121,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.168308,35.465500,74.996758,95.887749,0,0,0,0,0

43,10:30-10:45,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,0.000000,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.454110,9.836884,0.000000,173.357832,333.783450,20.094438,65.333899,36.499938,14.449500,65.022750,8.921121,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.168308,35.465500,74.996758,95.887749,0,0,0,0,0

44,10:45-11:00,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,0.000000,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.454110,9.836884,0.000000,173.357832,333.783450,20.094438,65.333899,36.499938,14.449500,65.022750,11.668260,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.168308,35.465500,74.996758,95.887749,0,0,0,0,0

45,11:00-11:15,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,0.000000,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.454110,9.836884,0.000000,173.357832,333.783450,20.094438,65.333899,36.499938,14.449500,65.022750,11.923149,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.168308,31.146590,74.996758,95.887749,0,0,0,0,0

46,11:15-11:30,230.036040,0.000000,0.000000,6.497955,0.000000,0.000000,115.451505,0.000000,0.000000,129.752753,0.000000,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.882985,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.454110,9.836884,0.000000,173.357832,333.783450,20.094438,65.333899,36.499938,14.449500,65.022750,11.923149,92.408984,47.562931,10.027953,0.000000,64.420399,57.003666,0.000000,1.168308,31.146590,74.996758,95.887749,0,0,0,0,0

47,11:30-11:45,226.471830,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,129.521561,6.281487,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.651793,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,19.872879,65.333899,36.499938,14.449500,66.833754,11.696581,92.563112,47.562931,8.534838,0.000000,64.805719,57.003666,0.000000,1.168308,31.146590,74.996758,96.041877,0,0,0,0,0

