Block,Time,TANAKPUR,TEHRI,AURY_LF,RIHAND2,UNCHAHAR2,SEWA2,ANTA_RF,RIHAND1,RAPPB,URI,AURY_CRF,SINGRAULI,DHAULIGNGA,RIHAND3,UNCHAHAR3,TANDA2,KISHANGANGA,SALAL,ANTA_LF,DULHASTI,CHAMERA3,BSIUL,JHAJJAR,RAMPUR,CHAMERA1,KOTESHWR,UNCHAHAR1,AURY_RF,DADRI_CRF,DADRI_RF,NJPC,URI2,PARBATI3,DADRI_LF,ANTA_CRF,SINGRAULI_HYDRO,KOLDAM,RAPPC,DADRT2,DADRI_GF,UNCHAHAR4,AURY_GF,NAPP,CHAMERA2,ANTA_GF,KUDGI,FSTPP I & II,KHSTPP-II,TALA,KHSTPP-I,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,11.776425,25.034071,0.000000,115.727243,41.659485,16.053045,2.332157,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.592521,40.786697,16.142168,20.084614,49.642429,0.000000,61.272442,118.414019,33.462286,0.000000,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,38.71,17.554078,142.750749,22.760304,39.355391,13.116440,337.703108,0,0,0,0,0

7,01:30-01:45,11.776425,25.034071,0.000000,115.727243,41.659485,16.053045,0.070256,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.592521,40.786697,16.142168,20.084614,19.023434,0.000000,40.950742,118.414019,33.462286,0.000000,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,38.71,17.554078,142.750749,22.760304,39.355391,10.884337,348.480866,0,0,0,0,0

8,01:45-02:00,11.776425,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.592521,40.786697,16.142168,20.084614,19.023434,0.000000,23.435372,118.414019,33.462286,0.000000,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,38.71,17.554078,142.750749,22.760304,39.355391,11.924223,362.560826,0,0,0,0,0

9,02:00-02:15,11.776425,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,16.142168,20.084614,19.023434,0.000000,23.435372,118.414019,33.462286,0.000000,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,27.10,17.554078,142.750749,22.760304,40.432605,13.985287,382.156751,0,0,0,0,0

10,02:15-02:30,7.437742,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,16.142168,20.084614,19.023434,0.000000,23.435372,118.414019,33.462286,0.000000,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,26.13,17.554078,142.750749,22.760304,40.530179,11.990152,391.162484,0,0,0,0,0

11,02:30-02:45,7.437742,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,16.142168,20.084614,19.023434,0.000000,23.435372,118.414019,33.462286,0.000000,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,25.16,17.554078,142.750749,25.605342,40.530179,11.145668,396.605797,0,0,0,0,0

12,02:45-03:00,7.437742,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,50.212018,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,19.023434,0.000000,23.435372,118.414019,33.462286,0.000000,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,25.605342,40.530179,11.556752,403.658588,0,0,0,0,0

13,03:00-03:15,11.776425,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,50.212018,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,2.833108,0.000000,3.113672,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,25.605342,40.530179,14.168105,405.243729,0,0,0,0,0

14,03:15-03:30,11.776425,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,25.605342,40.530179,13.485966,405.243729,0,0,0,0,0

15,03:30-03:45,7.437742,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,25.605342,40.530179,12.926251,405.243729,0,0,0,0,0

16,03:45-04:00,7.437742,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,25.605342,40.530179,12.051057,405.243729,0,0,0,0,0

17,04:00-04:15,7.437742,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,25.605342,40.530179,14.605763,405.243729,0,0,0,0,0

18,04:15-04:30,7.437742,16.689381,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,25.605342,40.530179,15.586226,405.243729,0,0,0,0,0

19,04:30-04:45,7.437742,0.000000,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,0.000000,0.000000,0.000000,118.414019,32.779383,3.239850,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,25.605342,40.527663,17.467534,405.243729,0,0,0,0,0

20,04:45-05:00,7.437742,0.000000,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,0.000000,0.000000,0.000000,118.414019,32.779383,5.183759,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,25.605342,40.527663,15.691761,405.243729,0,0,0,0,0

21,05:00-05:15,6.198118,0.000000,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,0.000000,0.000000,0.000000,118.414019,32.779383,9.071578,0.000000,0.000000,0.000000,2.350658,53.541171,623.769066,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,25.605342,40.527663,19.353960,405.243729,0,0,0,0,0

22,05:15-05:30,6.198118,0.000000,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,0.000000,0.000000,0.000000,118.414019,32.779383,66.580197,0.000000,0.000000,0.000000,2.350658,53.541171,575.384066,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,25.605342,40.527663,18.196554,405.243729,0,0,0,0,0

23,05:30-05:45,6.198118,0.000000,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,0.000000,0.000000,0.000000,118.414019,32.779383,66.580197,0.000000,0.000000,0.000000,2.350658,53.541171,526.999066,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,22.760304,40.527663,19.353960,405.243729,0,0,0,0,0

24,05:45-06:00,6.198118,0.000000,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,0.000000,0.000000,0.000000,118.414019,32.779383,66.580197,0.000000,0.000000,0.000000,2.350658,53.541171,478.614066,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,22.760304,40.527663,18.566081,405.243729,0,0,0,0,0

25,06:00-06:15,6.198118,0.000000,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.198293,40.786697,8.170728,20.084614,0.000000,0.000000,0.000000,105.469976,32.779383,66.580197,0.000000,0.000000,0.000000,1.762995,53.541171,478.614066,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,22.760304,40.527663,19.353960,405.243729,0,0,0,0,0

26,06:15-06:30,5.578307,0.000000,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,0.000000,0.000000,0.000000,118.414019,32.779383,66.580197,0.000000,0.000000,0.000000,1.762995,53.541171,478.614066,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,22.760304,40.527663,19.353960,405.243729,0,0,0,0,0

27,06:30-06:45,5.578307,0.000000,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,636.640056,1.346616,40.786697,8.170728,20.084614,0.000000,0.000000,0.000000,118.414019,32.779383,66.580197,0.000000,0.000000,0.000000,1.762995,53.541171,478.614066,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,22.760304,40.527663,19.353960,405.243729,0,0,0,0,0

28,06:45-07:00,5.578307,0.000000,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,50.212018,0.000000,137.413400,37.135857,121.248253,17.671460,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,560.681800,1.346616,40.786697,8.170728,12.802671,0.000000,0.000000,0.000000,118.414019,32.779383,10.367517,0.000000,0.000000,0.000000,1.762995,53.541171,393.624314,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,22.760304,40.527663,19.353960,405.243729,0,0,0,0,0

29,07:00-07:15,5.578307,0.000000,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,50.212018,0.000000,137.413400,37.135857,121.248253,17.671460,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,448.544820,1.346616,40.786697,8.170728,12.802671,0.000000,0.000000,0.000000,118.414019,32.779383,3.239850,0.000000,0.000000,0.000000,1.762995,53.541171,392.060655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,23.898319,40.527663,19.353960,405.243729,0,0,0,0,0

30,07:15-07:30,5.578307,0.000000,0.000000,115.727243,41.659485,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,17.671460,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,380.805820,1.346616,40.786697,8.170728,12.802671,0.000000,0.000000,0.000000,118.414019,32.779383,3.239850,0.000000,0.000000,0.000000,1.762995,53.541171,392.060655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,24.19,17.554078,142.750749,23.898319,40.527663,19.353960,405.243729,0,0,0,0,0

31,07:30-07:45,5.578307,0.000000,0.000000,115.727243,29.249889,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,14.126842,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,369.176046,1.346616,40.786697,8.170728,11.668313,0.000000,0.000000,0.000000,118.414019,32.779383,3.239850,0.000000,0.000000,0.000000,1.762995,53.541171,392.060655,0.000000,0.783837,0.000000,39.333455,41.004395,0.000000,24.19,7.709859,110.570176,22.760304,24.574258,19.353960,405.243729,0,0,0,0,0

32,07:45:08:00,5.578307,0.000000,0.000000,115.727243,23.337731,16.053045,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,14.126842,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,340.162420,1.346616,40.786697,8.170728,11.668313,0.000000,0.000000,0.000000,118.414019,32.779383,3.239850,0.000000,0.000000,0.000000,1.762995,53.541171,364.987124,0.000000,0.783837,0.000000,39.333455,41.004395,0.000000,24.19,7.709859,110.570176,22.760304,24.574258,19.353960,405.243729,0,0,0,0,0

33,08:00-08:15,5.578307,0.000000,0.000000,115.727243,23.337731,15.977220,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,14.064473,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,340.162420,1.198293,40.786697,8.170728,11.625927,0.000000,0.000000,0.000000,105.469976,32.779383,3.239850,0.000000,0.000000,0.000000,1.424641,53.541171,364.987124,0.000000,0.783837,0.000000,39.333455,41.004395,0.000000,30.97,7.709859,110.570176,23.898319,24.574258,19.353960,405.243729,0,0,0,0,0

34,08:15-08:30,5.578307,0.000000,0.000000,115.727243,23.337731,10.561214,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,14.064473,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,340.162420,1.346616,40.786697,8.170728,11.625927,0.000000,0.000000,0.000000,118.414019,32.779383,3.239850,0.000000,0.000000,0.000000,1.762995,53.541171,364.987124,0.000000,0.783837,0.000000,39.333455,41.004395,0.000000,34.84,7.709859,110.570176,23.898319,24.574258,18.824544,405.243729,0,0,0,0,0

35,08:30-08:45,5.578307,0.000000,0.000000,115.727243,23.337731,8.801011,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,13.991489,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,340.162420,1.346616,40.786697,8.170728,11.635739,0.000000,0.000000,0.000000,118.414019,32.779383,15.551277,0.000000,0.000000,0.000000,1.762995,53.541171,365.178259,0.000000,0.783837,0.000000,39.333455,41.004395,0.000000,39.68,7.709859,110.570176,23.898319,24.574258,19.353960,405.243729,0,0,0,0,0

36,08:45:09:00,5.578307,0.000000,0.000000,115.727243,23.337731,5.361847,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,13.991489,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,340.162420,1.346616,40.786697,8.170728,11.635739,0.000000,0.000000,0.000000,118.414019,32.779383,15.551277,0.000000,0.000000,0.000000,1.762995,53.541171,365.178259,0.000000,0.783837,0.000000,39.333455,41.004395,0.000000,40.89,7.709859,110.570176,23.898319,24.574258,19.353960,405.243729,0,0,0,0,0

37,09:00:09:15,5.578307,0.000000,0.000000,115.727243,23.337731,5.361847,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,14.065683,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,347.744588,1.346616,40.786697,8.170728,11.533741,0.000000,0.000000,0.000000,118.414019,32.779383,15.551277,0.000000,0.000000,0.000000,1.762995,53.541171,392.060655,0.000000,0.783837,0.000000,39.333455,41.004395,0.000000,25.16,7.709859,110.570176,23.898319,24.574258,19.353960,405.243729,0,0,0,0,0

38,09:15-09:30,5.578307,0.000000,0.000000,115.727243,23.337731,5.361847,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,14.065683,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,347.744588,1.346616,40.786697,8.170728,11.533741,0.000000,0.000000,0.000000,118.414019,32.779383,15.551277,0.000000,0.000000,0.000000,1.484002,53.541171,392.060655,0.000000,0.783837,0.000000,39.333455,41.004395,0.000000,31.93,7.709859,110.570176,23.898319,24.574258,16.712922,405.243729,0,0,0,0,0

39,09:30-09:45,5.578307,0.000000,0.000000,115.727243,23.337731,5.361847,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,14.065683,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,347.744588,1.346616,40.786697,8.170728,11.533741,0.000000,0.000000,0.000000,118.414019,32.779383,3.239850,0.000000,0.000000,0.000000,1.038801,53.541171,440.445655,0.000000,0.783837,0.000000,39.333455,41.004395,0.000000,71.90,7.709859,110.570176,23.898319,24.574258,19.353960,405.243729,0,0,0,0,0

40,09:45-10:00,5.578307,0.000000,0.000000,115.727243,23.337731,5.361847,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,14.065683,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,347.744588,1.346616,40.786697,8.170728,11.533741,0.000000,0.000000,0.000000,118.414019,32.779383,3.239850,0.000000,0.000000,0.000000,0.563921,53.541171,440.445655,0.000000,0.783837,0.000000,39.333455,41.004395,0.000000,71.90,7.709859,110.570176,23.898319,24.574258,19.353960,405.243729,0,0,0,0,0

41,10:00-10:15,5.578307,0.000000,0.000000,115.727243,27.502434,5.361847,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,14.135340,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,348.749710,1.346616,40.786697,8.170728,9.899571,0.000000,0.000000,0.000000,118.414019,32.779383,3.239850,0.000000,0.000000,0.000000,0.000000,53.541171,440.445655,0.000000,0.783837,0.000000,39.333455,41.004395,0.000000,72.68,11.285011,110.570176,22.760304,28.133455,19.353960,405.243729,0,0,0,0,0

42,10:15-10:30,5.578307,0.000000,0.000000,115.727243,29.073869,5.361847,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,14.135340,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,348.749710,1.346616,40.786697,8.170728,9.899571,0.000000,0.000000,0.000000,118.414019,32.779383,3.239850,0.000000,0.000000,0.000000,0.000000,53.541171,440.445655,0.000000,0.783837,0.000000,39.333455,41.004395,0.000000,72.68,11.285011,110.570176,22.760304,30.031311,15.807327,405.243729,0,0,0,0,0

43,10:30-10:45,7.437742,0.000000,0.000000,115.727243,29.073869,5.361847,0.000000,90.305764,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,14.135340,1.347745,2.113900,51.725500,0.000000,50.308022,29.586066,6.342112,348.749710,1.346616,40.786697,8.170728,9.899571,0.000000,0.000000,0.000000,118.414019,32.779383,3.239850,0.000000,0.000000,0.000000,0.000000,53.541171,440.445655,0.000000,0.783837,0.000000,39.333455,41.004395,0.000000,73.08,11.285011,110.570176,22.760304,30.031311,12.422528,405.243729,0,0,0,0,0

44,10:45-11:00,7.437742,0.000000,0.000000,115.727243,29.073869,5.361847,0.000000,90.305764,0.000000,50.212018,0.000000,137.413400,37.135857,121.248253,14.135340,1.347745,2.113900,51.725500,0.000000,50.308022,29.586066,6.342112,348.749710,1.346616,40.786697,8.170728,9.899571,0.000000,0.000000,0.000000,118.414019,32.779383,3.239850,0.000000,0.000000,0.000000,0.000000,53.541171,440.445655,0.000000,0.783837,0.000000,39.333455,41.004395,0.000000,73.08,11.285011,110.570176,22.760304,30.031311,15.144739,405.243729,0,0,0,0,0

45,11:00-11:15,7.437742,0.000000,0.000000,115.727243,29.073869,5.361847,0.000000,90.305764,0.000000,50.212018,0.000000,137.413400,27.787458,121.248253,13.626312,1.347745,2.113900,51.725500,0.000000,50.308022,29.586066,12.684225,384.560400,1.346616,40.786697,8.170728,9.899571,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,440.445655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,73.08,11.285011,110.570176,22.760304,30.031311,13.150526,405.243729,0,0,0,0,0

46,11:15-11:30,7.437742,0.000000,0.000000,115.727243,29.073869,5.361847,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,13.626312,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,384.560400,1.346616,40.786697,8.170728,9.899571,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,440.445655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,73.08,11.285011,110.570176,22.760304,30.031311,15.677635,405.243729,0,0,0,0,0

