Block,Time,WR/01102023/29112042/L_NR_2019_05,L_NR_2019_19,SR/14022024/29022024/SJVN140224NR1518,NR/01102023/02012046/L_NR_2021_17,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05420,WR/01102023/01102023/L_NR_2020_06,NR/22102023/11042047/L_NR_2021_16,NR/01102023/31102037/L_NR_2019_11,NR/01022024/29022024/79,WR/01102023/16072048/L_NR_2022_08,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05718,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/13082046/L_NR_2021_12,NR/01102023/08032047/L_NR_2021_14,NR/01102023/02122045/L_NR_2021_13,NR/01102023/19072037/LT-05,NR/01102023/25122043/GNA_MEJA_DELHI,NR/26072023/25122043/L_NR_2023_10,NR/16022024/29022024/HP-38,NR/01102023/05012040/L_NR_2020_02,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05406,NR/16022024/29022024/HP-40,NR/01102023/30042040/GNA_LT_36,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05713,WR/01102023/01102023/L_NR_2022_09,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25072045/L_NR_2021_15,NR/01102023/30042040/GNA_LT_35,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/22102023/11042047/L_NR_2021_17,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01012024/31032024/ ChanjuII,NR/01102023/23072042/L_NR_2012_04,WR/01102023/30052048/L_NR_2022_10,WR/01102023/24112044/L_NR_2020_07,NR/20122023/29022024/IEX_LDC_231218_00502,NR/30092023/26122029/SH-06,SR/01102023/07102043/L_NR_2018_61,NR/01022024/29022024/SJVN010224NR1468,NR/01022024/29022024/SJVN010224NR1469,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/06022042/L_NR_2012_02,WR/01102023/31032046/L_NR_2020_05,NR/16022024/29022024/HP-36,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/14082046/L_NR_2021_16,NR/01102023/22052037/LT-59,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05714,NR/16022024/29022024/HP-45,NR/01022024/29022024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/30092023/31122025/SH-07,NR/01102023/06022042/L_NR_2012_07,NR/19022024/29022024/NVVN/OA/16907,NR/01102023/31052040/LT-31
6,01:15-01:30,0,0,0,0,6.750000,40.84,0,0.950000,0.000000,33.34,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.160000,4.820000,0.000000,0.000000,18.330000,82.67,0,0,0.000000,0,0,25.080000,1.750000,149.200000,82.67,40.83,11.580000,25.960000,25.59,0,0,8.200000,130.510000,122.5,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

7,01:30-01:45,0,0,0,0,6.750000,40.84,0,0.950000,0.000000,37.66,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.160000,4.820000,0.000000,0.000000,18.330000,82.67,0,0,0.000000,0,0,25.080000,1.750000,149.200000,82.67,40.83,11.580000,25.960000,21.94,0,0,8.200000,106.110000,122.5,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

8,01:45-02:00,0,0,0,0,6.750000,40.84,0,0.950000,0.000000,37.66,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.160000,4.820000,0.000000,0.000000,18.330000,82.67,0,0,0.000000,0,0,25.080000,1.750000,149.200000,82.67,40.83,11.580000,25.960000,21.08,0,0,8.200000,81.990000,122.5,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

9,02:00-02:15,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,32.66,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.160000,4.820000,0.000000,0.000000,18.330000,82.67,0,0,0.000000,0,0,25.080000,1.660000,149.200000,82.67,38.33,11.580000,25.960000,18.13,0,0,8.200000,63.660000,115,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

10,02:15-02:30,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,32.66,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.160000,4.820000,0.000000,0.000000,18.330000,82.67,0,0,0.000000,0,0,25.080000,1.660000,149.200000,82.67,38.33,11.580000,25.960000,17.73,0,0,8.200000,63.660000,115,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

11,02:30-02:45,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,28.34,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.160000,4.820000,0.000000,0.000000,18.330000,76.67,0,0,0.000000,0,0,25.080000,1.660000,149.200000,76.67,38.33,11.580000,25.960000,17.27,0,0,8.200000,63.660000,115,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

12,02:45-03:00,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,28.34,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.160000,4.820000,0.000000,0.000000,18.330000,76.67,0,0,0.000000,0,0,25.080000,1.660000,149.200000,76.67,38.33,11.580000,25.960000,16.99,0,0,8.200000,63.660000,115,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

13,03:00-03:15,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,28.34,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.110000,4.820000,0.000000,0.000000,18.330000,76.67,0,0,0.000000,0,0,25.080000,1.660000,149.200000,76.67,38.33,11.580000,25.960000,16.3,0,0,8.200000,63.660000,115,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

14,03:15-03:30,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,28.34,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.110000,4.820000,0.000000,0.000000,18.330000,76.67,0,0,0.000000,0,0,24.120000,1.660000,149.200000,76.67,38.33,11.580000,25.960000,15.66,0,0,8.200000,63.660000,115,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

15,03:30-03:45,0,0,0,0,6.750000,38.34,0,0.000000,0.000000,28.34,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.110000,4.820000,0.000000,0.000000,18.330000,76.67,0,0,0.000000,0,0,24.120000,1.660000,149.200000,76.67,38.33,11.580000,25.960000,15.45,0,0,8.200000,63.660000,115,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

16,03:45-04:00,0,0,0,0,6.750000,38.34,0,0.000000,0.000000,28.34,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.110000,4.820000,0.000000,0.000000,18.330000,76.67,0,0,0.000000,0,0,24.120000,1.660000,149.200000,76.67,38.33,11.580000,25.960000,15.39,0,0,8.200000,63.660000,115,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

17,04:00-04:15,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,26.34,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.110000,4.820000,0.000000,0.000000,18.330000,76.67,0,0,0.000000,0,0,24.120000,1.750000,149.200000,76.67,38.33,11.580000,25.960000,17.02,0,0,8.200000,67.170000,115,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

18,04:15-04:30,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,26.34,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.110000,4.820000,0.000000,0.000000,18.330000,76.67,0,0,0.000000,0,0,24.120000,1.750000,149.200000,76.67,38.33,11.580000,25.960000,16.95,0,0,8.200000,67.170000,115,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

19,04:30-04:45,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,26.34,6.750000,0,0,0,0,33.090000,0.000000,0,128.270000,1.110000,4.820000,0.000000,0.000000,18.330000,77,0,0,0.000000,0,0,24.120000,1.750000,149.200000,77,38.33,11.580000,25.960000,16.93,0,0,8.200000,67.170000,115,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

20,04:45-05:00,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,26.34,6.750000,0,0,0,0,33.090000,0.000000,0,128.270000,1.110000,4.820000,0.000000,0.000000,18.330000,77.33,0,0,0.000000,0,0,24.120000,1.750000,192.920000,77.33,38.33,11.580000,25.960000,16.84,0,0,8.200000,67.170000,115,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,33.760000,19.290000,0.000000

21,05:00-05:15,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,28.34,6.750000,0,0,0,0,33.090000,0.000000,0,128.270000,1.110000,4.820000,0.000000,0.000000,18.330000,81.67,0,0,0.000000,0,0,24.120000,1.750000,231.500000,81.67,38.33,11.580000,25.960000,16.7,0,0,8.200000,67.170000,115,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,57.510000,19.290000,0.000000

22,05:15-05:30,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,28.34,6.750000,0,0,0,0,33.090000,0.000000,0,128.270000,1.110000,4.820000,0.000000,0.000000,18.330000,81.67,0,0,0.000000,0,0,25.080000,1.750000,271.290000,81.67,38.33,11.580000,25.960000,16.65,0,0,8.200000,70.170000,115,38.220000,50.160000,0,0.000000,5.790000,16.340000,96.460000,25.960000,76.480000,19.290000,0.000000

23,05:30-05:45,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,28.34,6.750000,0,0,0,0,33.090000,0.000000,0,128.270000,1.110000,4.820000,0.000000,0.000000,18.330000,81.67,0,0,0.000000,0,0,25.080000,1.750000,271.290000,81.67,38.33,11.580000,25.960000,22.09,0,0,8.200000,78.710000,115,38.220000,62.700000,0,0.000000,5.790000,16.340000,96.460000,25.960000,65.270000,19.290000,0.000000

24,05:45-06:00,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,28.34,6.750000,0,0,0,0,33.090000,0.000000,0,128.270000,1.110000,4.820000,0.000000,0.000000,18.330000,81.67,0,0,0.000000,0,0,25.080000,1.750000,271.290000,81.67,38.33,11.580000,25.960000,22.16,0,0,8.200000,78.710000,115,38.220000,62.700000,0,0.000000,5.790000,16.340000,96.460000,25.960000,76.480000,19.290000,0.000000

25,06:00-06:15,0,0,0,0,6.750000,38.34,0,0.950000,96.460000,28.34,6.750000,0,0,0,0,33.090000,0.000000,0,0.000000,1.110000,4.820000,39.150000,0.000000,18.330000,81.67,0,0,0.000000,0,0,25.080000,1.660000,271.290000,81.67,38.33,11.580000,30.870000,22.54,0,0,8.200000,78.710000,115,0.000000,50.160000,0,0.000000,5.790000,0.000000,96.460000,25.400000,76.480000,48.230000,0.000000

26,06:15-06:30,0,0,0,0,6.750000,38.34,0,0.950000,96.460000,28,6.750000,0,0.01,0,0,33.090000,0.000000,0,0.000000,1.110000,4.820000,39.150000,0.000000,18.330000,81.67,0,0,0.000000,0,0,24.120000,1.660000,271.290000,81.67,38.33,11.580000,30.870000,23.12,0,0,8.200000,78.710000,115,0.000000,62.700000,0,0.000000,5.790000,0.000000,96.460000,25.400000,76.480000,48.230000,0.000000

27,06:30-06:45,0,0,0,0,6.750000,38.16,0,0.950000,96.460000,28.34,6.750000,0,0.01,0,0,47.270000,0.000000,0,0.000000,1.110000,4.820000,39.150000,0.000000,18.330000,73.33,0,0,0.000000,0,0,23.150000,1.660000,271.290000,73.33,38.17,11.580000,30.870000,23.41,0,0,8.200000,78.710000,114.5,0.000000,91.640000,0,0.000000,5.790000,0.000000,96.460000,25.400000,76.480000,48.230000,0.000000

28,06:45-07:00,2.66,1.10062,0,0,6.750000,37.84,0,0.950000,96.460000,28.34,6.750000,2,0.01,0,0,57.860000,0.000000,0,0.000000,1.110000,4.820000,39.150000,0.000000,18.330000,73.33,0,0,0.000000,2.66,0,22.190000,1.660000,271.290000,73.33,37.83,11.580000,30.870000,23.94,0,0,8.200000,78.710000,113.5,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,25.400000,87.010000,48.230000,0.000000

29,07:00-07:15,7.58,4.89922,0,0,6.750000,37.84,0,0.950000,96.460000,28,6.750000,7.1,0.26,0,0.05,57.860000,0.000000,0,0.000000,1.110000,4.820000,39.150000,0.000000,18.330000,73.33,1,0,0.000000,7.58,0,0.000000,1.660000,271.290000,73.33,37.83,11.580000,30.870000,24.08,0,0,8.200000,78.710000,113.5,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,25.400000,87.010000,48.230000,0.000000

30,07:15-07:30,17,9.42832,0,0,6.750000,37.84,1,0.950000,96.460000,28,6.750000,15.3,1.26,0,0.25,57.860000,0.000000,1,0.000000,1.110000,4.820000,39.150000,0.200000,18.330000,73.33,4,1,0.190000,16.99,0,0.000000,1.660000,271.290000,73.33,37.83,11.580000,30.870000,23.74,0,0,8.200000,78.710000,113.5,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,25.400000,87.010000,48.230000,0.190000

31,07:30-07:45,32.5,15.96386,0,0,6.750000,37.66,3,0.950000,96.460000,27.66,6.750000,25.5,6.38,0.33,1.28,57.860000,0.000000,4,0.000000,1.110000,4.820000,39.150000,0.510000,18.330000,73.33,11,2,0.500000,32.5,1,0.000000,1.660000,271.290000,73.33,37.67,11.580000,30.870000,20.08,0,0,8.200000,78.710000,113,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,18.870000,87.010000,48.230000,0.500000

32,07:45:08:00,30.17,22.4507,0,0,6.750000,37.5,8,0.950000,96.460000,27.34,6.750000,30.17,25.21,4.98,5.04,57.860000,0.000000,7,0.000000,1.110000,4.820000,39.150000,1.100000,18.330000,73.33,18,4,1.080000,30.16,4,0.000000,1.660000,271.290000,73.33,37.5,11.580000,30.870000,20.74,0,0,8.200000,78.710000,112.5,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,18.870000,87.010000,48.230000,1.080000

33,08:00-08:15,30.33,29.62908,0,0,6.750000,35,15,0.950000,48.230000,26,6.750000,30.33,32.27,10.21,6.45,57.860000,0.000000,9,0.000000,1.110000,4.820000,39.150000,2.940000,18.330000,73.33,21,6,2.870000,30.34,7,0.000000,1.750000,271.290000,73.33,35,11.580000,30.870000,21.08,0,0,8.200000,78.710000,105,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,18.870000,87.010000,48.230000,2.870000

34,08:15-08:30,30.33,36.8172,0,0,6.750000,34.66,21,0.950000,48.230000,25.66,6.750000,30.33,45.55,19.75,9.11,57.860000,0.000000,13,0.000000,1.110000,4.820000,39.150000,2.990000,18.330000,73.33,32,9,2.910000,30.34,11,0.000000,1.750000,271.290000,73.33,34.67,11.580000,30.870000,21.68,0,0,8.200000,78.710000,104,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,18.870000,87.010000,48.230000,2.910000

35,08:30-08:45,32,44.79426,0,0,6.750000,34.5,20,0.950000,48.230000,25.34,6.750000,32,63.6,27.63,12.72,57.860000,0.000000,16,0.000000,1.110000,4.820000,39.150000,3.710000,18.330000,73.33,39,13.31,3.620000,32,10,0.000000,1.750000,271.290000,73.33,34.5,11.580000,30.870000,20.54,0,0,8.200000,78.710000,103.5,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,18.870000,87.010000,48.230000,3.620000

36,08:45:09:00,32,53.53104,0,0,6.750000,34.34,24,0.950000,48.230000,25,6.750000,32,77.04,36.38,15.41,57.860000,0.000000,21,0.000000,1.110000,4.820000,39.150000,4.720000,18.330000,73.33,49,19.11,4.600000,32,12,0.000000,1.750000,271.290000,73.33,34.33,11.580000,30.870000,19.13,0,0,8.200000,78.710000,103,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,18.870000,87.010000,48.230000,4.600000

37,09:00:09:15,32,60.31982,16.98,0,6.750000,34.34,29,0.950000,48.230000,24.66,6.750000,32,113.55,44.51,22.71,57.860000,0.000000,24,0.000000,1.160000,4.820000,39.150000,5.640000,18.330000,73.33,56,22.81,5.500000,32,14,0.000000,1.750000,271.290000,73.33,34.33,11.580000,30.870000,0,0,0,8.200000,78.710000,103,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,18.870000,87.010000,48.230000,5.500000

38,09:15-09:30,32,70.20592,16.98,0,6.750000,33.5,33,0.950000,48.230000,24.34,6.750000,32,129.37,51.83,25.87,57.860000,0.000000,28,0.000000,1.160000,4.820000,39.150000,8.970000,18.330000,72.33,67,26.14,8.750000,32,17,0.000000,1.750000,271.290000,72.33,33.5,11.580000,30.870000,0,0,0,8.200000,78.710000,100.5,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,18.870000,87.010000,48.230000,8.750000

39,09:30-09:45,32,78.08558,16.98,0,6.750000,33.5,35,0.000000,48.230000,24,6.750000,32,145.19,58.65,29.04,57.860000,0.000000,31,0.000000,1.160000,4.820000,39.150000,10.090000,18.330000,56.67,74,29.28,9.860000,32,17,0.000000,1.750000,271.290000,56.67,33.5,11.580000,30.870000,0,0,0,8.200000,78.710000,100.5,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,30.870000,63.260000,48.230000,9.860000

40,09:45-10:00,32.5,84.32892,16.98,0,6.750000,33,40,0.000000,48.230000,23.34,6.750000,32.5,161.02,64.97,32.2,57.860000,0.000000,36,0.000000,1.160000,4.820000,39.150000,11.240000,18.330000,55.99,84,31.94,10.960000,32.5,20,0.000000,1.750000,271.290000,55.99,33,11.580000,30.870000,0,0,0,8.200000,78.710000,99,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,30.870000,63.260000,48.230000,10.960000

41,10:00-10:15,32.5,89.79306,17.27,0,6.750000,32.34,48,0.950000,48.230000,23,6.750000,32.5,173.44,70.73,34.69,57.860000,0.000000,43,0.000000,1.160000,4.820000,39.150000,12.440000,18.330000,54.39,102,34.94,12.140000,32.5,24,0.000000,1.660000,271.290000,54.39,32.33,11.580000,30.870000,0,0,0,8.200000,78.710000,97,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,18.870000,63.260000,48.230000,12.140000

42,10:15-10:30,32.5,94.92604,17.27,0,6.750000,32.16,57,0.950000,48.230000,22.66,6.750000,32.5,185.87,75.95,37.17,57.860000,0.000000,51,0.000000,1.160000,4.820000,39.150000,13.380000,18.330000,52.66,119,37.11,13.050000,32.5,29,0.000000,1.660000,271.290000,52.66,32.17,11.580000,30.870000,0,0,0,8.200000,78.710000,96.5,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,18.870000,63.260000,48.230000,13.050000

43,10:30-10:45,32.5,72.06626,17.27,0,6.750000,30,81,0.950000,48.230000,22.34,6.750000,32.5,198.29,84.41,39.66,57.860000,0.000000,70,0.000000,1.160000,4.820000,39.150000,14.130000,18.330000,50.51,165,39.08,13.790000,32.5,41,0.000000,1.660000,271.290000,50.51,30,11.580000,30.870000,0,0,0,8.200000,78.710000,90,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,18.870000,63.260000,48.230000,13.790000

44,10:45-11:00,32.5,71.55978,17.27,0,6.750000,28.34,87,0.950000,48.230000,20.97,6.750000,32.5,210.72,88.14,42.14,57.860000,0.000000,75,0.000000,1.160000,4.820000,39.150000,14.850000,18.330000,48.8,175,40.86,14.490000,32.5,43,0.000000,1.660000,271.290000,48.8,28.33,11.580000,30.870000,0,0,0,8.200000,78.710000,85,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,18.870000,70.010000,48.230000,14.490000

45,11:00-11:15,32.5,75.50448,12.54,0,6.750000,30.66,88,0.950000,96.460000,21.66,6.750000,32.5,218.45,90.82,43.69,57.860000,0.000000,78,0.000000,1.210000,4.820000,39.150000,15.370000,18.330000,58.64,182,42.27,14.980000,32.5,44,0.000000,1.660000,271.290000,58.64,30.67,11.580000,30.870000,0,0,0,8.200000,78.710000,92,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,25.400000,87.010000,48.230000,14.980000

46,11:15-11:30,32.5,83.44258,12.54,0,6.750000,29.84,89,0.950000,96.460000,21.34,6.750000,32.5,226.18,91.73,45.24,57.860000,0.000000,81,0.000000,1.210000,4.820000,39.150000,15.820000,18.330000,54.66,189,45.45,15.440000,32.5,45,0.000000,1.660000,271.290000,54.66,29.83,11.580000,30.870000,0,0,0,8.200000,78.710000,89.5,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,25.400000,87.010000,48.230000,15.440000

47,11:30-11:45,32.5,91.71184,12.54,0,6.750000,28.84,88,0.950000,96.460000,28.34,6.750000,32.5,237.5,91.77,47.5,57.860000,0.000000,84,0.000000,1.210000,4.820000,39.150000,15.820000,18.330000,72.67,196,46.11,15.440000,32.5,44,0.000000,1.660000,271.290000,72.67,28.83,11.580000,25.960000,0,0,0,8.200000,78.710000,86.5,0.000000,71.010000,0,0.000000,5.790000,0.000000,96.460000,25.960000,76.480000,48.230000,15.440000

48,11:45-12:00,32.5,99.86422,12.54,0,6.750000,27.84,80,0.950000,96.460000,27.66,6.750000,32.5,237.5,91.76,47.5,57.860000,0.000000,84,0.000000,1.210000,4.820000,39.150000,15.820000,18.330000,71.67,196,46.75,15.440000,32.5,40,0.000000,1.660000,271.290000,71.67,27.83,11.580000,25.960000,0,0,0,8.200000,78.710000,83.5,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,76.480000,48.230000,15.440000

49,12:00-12:15,32.5,103.93554,12.54,0,6.750000,30,93,0.950000,96.460000,27,6.750000,32.5,237.5,91.74,47.5,57.860000,0.000000,84,0.000000,1.210000,4.820000,39.150000,15.820000,18.330000,70,196,47.67,15.440000,32.5,47,0.000000,1.750000,271.290000,70,30,11.580000,25.960000,0,0,0,8.200000,78.710000,90,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,76.480000,48.230000,15.440000

50,12:15-12:30,32.5,108.36724,12.54,0,6.750000,29.84,93,0.950000,96.460000,26,6.750000,32.5,237.5,91.74,47.5,57.860000,0.000000,84,0.000000,1.210000,4.820000,39.150000,16.780000,18.330000,68.33,196,47.74,16.370000,32.5,47,0.000000,1.750000,271.290000,68.33,29.83,11.580000,25.960000,0,0,0,8.200000,78.710000,89.5,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,76.480000,48.230000,16.370000

51,12:30-12:45,32.5,109.31202,12.54,0,6.750000,29.66,93,0.950000,96.460000,28.66,6.750000,32.5,237.5,91.75,47.5,57.860000,0.000000,85,0.000000,1.210000,4.820000,39.150000,16.780000,18.330000,66.67,200,47.83,16.370000,32.5,47,0.000000,1.750000,271.290000,66.67,29.67,11.580000,25.960000,0,0,0,8.200000,78.710000,89,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,76.480000,48.230000,16.370000

