Block,Time,KOLDAM,DHAULIGNGA,DADRT2,SINGRAULI_HYDRO,RAPPC,URI,UNCHAHAR4,PARBATI3,AURY_CRF,DADRI_LF,JHAJJAR,RIHAND3,SALAL,NJPC,KISHANGANGA,RAMPUR,KOTESHWR,ANTA_LF,CHAMERA3,DADRI_CRF,RAPPB,TEHRI,CHAMERA1,ANTA_RF,ANTA_GF,AURY_GF,NAPP,RIHAND1,TANAKPUR,UNCHAHAR1,SINGRAULI,UNCHAHAR3,BSIUL,AURY_RF,SEWA2,RIHAND2,TANDA2,ANTA_CRF,DADRI_GF,DULHASTI,DADRI_RF,AURY_LF,CHAMERA2,UNCHAHAR2,FSTPP I & II,KHSTPP-I,URI2,KUDGI,TALA,KHSTPP-II,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,35.409788,582.813582,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,205.152400,119.671225,83.210588,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,12.644162,0.000000,134.810287,21.954210,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,15.891956,0.000000,0.000000,38.233943,41.020900,7.336037,26.926156,30.591126,9.68,24.751831,141.536673,14.189757,403.893788,0,0,0,0,0

7,01:30-01:45,0.000000,35.409788,582.813582,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,205.152400,119.671225,83.210588,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,12.644162,0.000000,134.810287,21.954210,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,15.891956,0.000000,0.000000,38.233943,41.020900,7.336037,26.926156,30.591126,9.68,24.751831,123.392201,14.115184,403.893788,0,0,0,0,0

8,01:45-02:00,0.000000,35.409788,582.813582,0.925605,49.488855,50.212018,0.000000,3.079705,0.000000,0.000000,205.152400,119.671225,83.210588,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,12.644162,0.000000,134.810287,21.954210,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,15.891956,0.000000,0.000000,38.233943,41.020900,7.336037,26.926156,30.591126,9.68,24.751831,123.392201,13.095499,403.893788,0,0,0,0,0

9,02:00-02:15,0.000000,35.409788,582.813582,0.925605,49.488855,50.212018,0.000000,3.079705,0.000000,0.000000,205.152400,119.671225,83.210588,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,12.644162,0.000000,134.810287,21.954210,0.000000,0.000000,10.216357,114.309562,0.000000,0.000000,0.000000,15.891956,0.000000,0.000000,38.233943,35.440077,7.336037,26.926156,31.372176,9.68,24.751831,123.392201,13.320350,403.893788,0,0,0,0,0

10,02:15-02:30,0.000000,35.409788,556.358697,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,205.152400,119.671225,83.210588,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,12.644162,0.000000,134.810287,21.954210,0.000000,0.000000,10.216357,114.309562,0.000000,0.000000,0.000000,15.891956,0.000000,0.000000,38.233943,35.440077,7.336037,26.926156,31.372176,9.68,24.751831,123.392201,12.045393,403.893788,0,0,0,0,0

11,02:30-02:45,0.000000,35.409788,488.619697,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,205.152400,119.671225,83.210588,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,12.644162,0.000000,134.810287,21.954210,0.000000,0.000000,10.216357,114.309562,0.000000,0.000000,0.000000,15.891956,0.000000,0.000000,38.233943,35.440077,7.629250,27.525452,30.591126,9.68,24.751831,123.392201,13.380621,403.893788,0,0,0,0,0

12,02:45-03:00,0.000000,35.409788,488.619697,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,205.152400,119.671225,83.210588,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,12.644162,0.000000,134.810287,21.954210,0.000000,0.000000,10.216357,114.309562,0.000000,0.000000,0.000000,15.891956,0.000000,0.000000,38.233943,35.440077,7.629250,27.525452,30.591126,9.68,24.751831,123.392201,13.812403,403.893788,0,0,0,0,0

13,03:00-03:15,0.000000,35.409788,488.619697,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,205.152400,119.671225,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,12.644162,0.000000,134.810287,21.954210,0.000000,0.000000,10.216357,114.309562,0.000000,0.000000,0.000000,15.891956,0.000000,0.000000,38.233943,35.440077,7.629250,27.525452,30.591126,9.68,24.751831,123.392201,14.515500,403.893788,0,0,0,0,0

14,03:15-03:30,0.000000,35.409788,441.762548,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,132.574900,119.671225,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,12.644162,0.000000,134.810287,21.954210,0.000000,0.000000,10.216357,114.309562,0.000000,0.000000,0.000000,15.891956,0.000000,0.000000,38.233943,35.440077,7.629250,27.525452,30.591126,9.68,24.751831,123.392201,14.515500,403.893788,0,0,0,0,0

15,03:30-03:45,0.000000,35.409788,391.849697,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,119.027100,119.671225,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,21.954210,0.000000,0.000000,10.216357,114.309562,0.000000,0.000000,0.000000,15.891956,0.000000,0.000000,38.233943,35.440077,7.629250,27.525452,30.591126,9.68,24.751831,123.392201,14.515500,403.893788,0,0,0,0,0

16,03:45-04:00,0.000000,35.409788,364.876845,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,119.027100,119.671225,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,21.954210,0.000000,0.000000,10.216357,114.309562,0.000000,0.000000,0.000000,15.891956,0.000000,0.000000,38.233943,35.440077,7.629250,27.525452,30.591126,9.68,24.751831,123.392201,14.515500,403.893788,0,0,0,0,0

17,04:00-04:15,0.000000,35.409788,364.870746,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,119.027100,119.671225,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,21.954210,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,15.891956,0.000000,0.000000,38.233943,35.440077,7.629250,27.525452,30.591126,9.68,24.751831,123.392201,14.515500,403.893788,0,0,0,0,0

18,04:15-04:30,0.000000,35.409788,364.876845,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,119.027100,119.671225,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,21.954210,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,15.891956,0.000000,0.000000,38.233943,35.440077,7.629250,27.525452,30.591126,9.68,24.751831,123.392201,14.515500,403.893788,0,0,0,0,0

19,04:30-04:45,0.000000,35.409788,364.870746,0.925605,49.488855,50.212018,0.000000,3.079705,0.000000,0.000000,119.027100,119.671225,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,14.019408,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,31.783913,0.000000,0.000000,38.233943,26.133029,7.629250,27.525452,30.591126,9.68,24.751831,141.536673,14.515500,403.893788,0,0,0,0,0

20,04:45-05:00,0.000000,35.409788,364.876845,0.925605,49.488855,50.212018,0.000000,3.079705,0.000000,0.000000,119.027100,119.671225,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,14.019408,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,31.783913,0.000000,0.000000,38.233943,26.133029,4.838500,17.573432,30.591126,9.68,24.751831,107.869616,14.515500,403.893788,0,0,0,0,0

21,05:00-05:15,0.000000,35.409788,364.178313,0.925605,49.488855,44.870314,0.000000,4.927528,0.000000,0.000000,119.027100,119.671225,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.765112,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,31.783913,0.000000,0.000000,38.233943,22.322599,4.838500,17.573432,30.591126,9.68,24.751831,107.869616,14.515500,403.893788,0,0,0,0,0

22,05:15-05:30,0.000000,35.409788,364.190820,0.925605,49.488855,44.870314,0.000000,31.644587,0.000000,0.000000,119.027100,119.671225,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.765112,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,31.783913,0.000000,0.000000,38.233943,22.322599,4.838500,17.573432,30.591126,9.68,24.751831,107.869616,14.515500,403.893788,0,0,0,0,0

23,05:30-05:45,0.000000,35.409788,364.072048,0.925605,49.488855,44.870314,0.000000,31.644587,0.000000,0.000000,119.027100,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,21.476883,7.402131,21.754960,30.591126,9.68,24.751831,107.869616,14.515500,403.893788,0,0,0,0,0

24,05:45-06:00,0.000000,35.409788,364.084643,0.925605,49.488855,44.870314,0.000000,31.644587,0.000000,0.000000,151.928900,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,24.934823,7.402131,21.754960,30.591126,9.68,24.751831,107.869616,14.515500,403.893788,0,0,0,0,0

25,06:00-06:15,0.000000,35.409788,438.221881,0.925605,49.488855,44.870314,0.000000,31.644587,0.000000,0.000000,238.054200,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,16.544283,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,31.713851,7.402131,21.754960,30.591126,9.68,24.751831,107.869616,14.515500,403.893788,0,0,0,0,0

26,06:15-06:30,0.000000,35.409788,439.763620,0.925605,49.488855,44.870314,0.000000,31.644587,0.000000,0.000000,238.054200,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,16.544283,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,31.713851,7.402131,21.754960,30.591126,9.68,24.751831,107.869616,14.515500,403.893788,0,0,0,0,0

27,06:30-06:45,0.000000,35.409788,439.763620,0.925605,49.488855,44.870314,0.000000,15.822294,0.000000,0.000000,238.054200,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,16.544283,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,31.713851,7.402131,21.754960,30.591126,9.68,24.751831,107.869616,14.515500,403.893788,0,0,0,0,0

28,06:45-07:00,0.000000,35.409788,439.763620,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,205.152400,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,16.544283,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,31.713851,7.402131,21.754960,30.591126,9.68,24.751831,107.869616,14.515500,403.893788,0,0,0,0,0

29,07:00-07:15,0.000000,35.409788,435.497128,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,148.058100,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.881391,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,24.934823,7.402131,21.754960,30.591126,14.52,24.751831,107.869616,14.515500,403.893788,0,0,0,0,0

30,07:15-07:30,0.000000,35.409788,364.538206,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,24.934823,7.402131,21.754960,30.591126,14.52,24.751831,107.869616,14.515500,403.893788,0,0,0,0,0

31,07:30-07:45,0.000000,35.409788,364.454992,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,24.934823,7.402131,21.754960,30.591126,14.52,24.751831,107.869616,14.515500,403.893788,0,0,0,0,0

32,07:45:08:00,0.000000,35.409788,364.464278,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,21.482189,7.402131,21.754960,30.591126,14.52,24.751831,107.869616,14.515500,403.893788,0,0,0,0,0

33,08:00-08:15,0.000000,35.409788,364.454992,0.925605,49.488855,50.212018,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,21.482189,1.935400,8.864132,30.591126,52.26,24.751831,76.657160,14.515500,403.893788,0,0,0,0,0

34,08:15-08:30,0.000000,35.409788,364.464278,0.925605,49.488855,50.212018,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,21.482189,1.935400,8.864132,30.591126,68.71,24.751831,68.435744,14.515500,403.893788,0,0,0,0,0

35,08:30-08:45,0.000000,35.409788,364.454992,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,21.482189,1.935400,8.864132,30.591126,82.25,24.751831,68.435744,14.515500,403.893788,0,0,0,0,0

36,08:45:09:00,0.000000,35.409788,364.464278,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,22.212638,1.935400,9.706031,30.591126,100.64,24.751831,68.435744,14.515500,403.893788,0,0,0,0,0

37,09:00:09:15,0.000000,35.409788,364.473565,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,19.354000,1.935400,9.706031,30.591126,79.35,24.751831,68.435744,14.515500,403.893788,0,0,0,0,0

38,09:15-09:30,0.000000,35.409788,364.460564,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,19.354000,1.935400,9.706031,30.591126,91.93,24.751831,68.435744,14.515500,403.893788,0,0,0,0,0

39,09:30-09:45,0.000000,35.409788,364.479137,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,15.003414,4.838500,18.415331,30.591126,102.58,21.337785,89.725144,14.515500,405.197231,0,0,0,0,0

40,09:45-10:00,0.000000,35.409788,364.469851,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,15.003414,4.838500,18.415331,30.591126,112.25,21.337785,89.725144,14.515500,405.243729,0,0,0,0,0

41,10:00-10:15,0.000000,35.409788,364.460564,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,15.003414,4.838500,18.415331,31.372176,130.64,21.337785,89.725144,14.515500,405.243729,0,0,0,0,0

42,10:15-10:30,0.000000,35.409788,364.479137,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,15.003414,4.838500,18.415331,31.372176,130.64,21.337785,89.725144,14.515500,405.243729,0,0,0,0,0

43,10:30-10:45,0.000000,35.409788,364.451277,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,15.003414,4.838500,18.415331,31.372176,130.64,21.337785,89.725144,14.515500,405.243729,0,0,0,0,0

44,10:45-11:00,0.000000,35.409788,364.414131,0.925605,49.488855,50.212018,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,15.003414,4.838500,18.415331,31.372176,135.48,21.337785,89.725144,14.515500,405.243729,0,0,0,0,0

45,11:00-11:15,0.000000,35.409788,364.451277,0.925605,49.488855,50.212018,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,15.003414,4.838500,18.415331,30.591126,135.48,21.337785,89.144524,14.515500,405.243729,0,0,0,0,0

46,11:15-11:30,0.000000,35.409788,364.414131,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,0.000000,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,15.003414,4.838500,18.415331,30.591126,135.48,21.337785,89.144524,14.515500,405.243729,0,0,0,0,0

