Block,Time,JHAJJAR,DADRT2,CHAMERA2,ANTA_CRF,KOLDAM,SALAL,RIHAND2,ANTA_GF,DHAULIGNGA,DADRI_CRF,BSIUL,PARBATI3,DULHASTI,ANTA_RF,URI2,ANTA_LF,AURY_LF,UNCHAHAR3,DADRI_RF,AURY_GF,SEWA2,KISHANGANGA,CHAMERA1,UNCHAHAR2,KOTESHWR,UNCHAHAR1,RAPPC,RAPPB,RIHAND1,NJPC,DADRI_GF,RAMPUR,DADRI_LF,UNCHAHAR4,SINGRAULI,TEHRI,AURY_RF,TANDA2,URI,TALA,BRBCL,RIHAND3,FSTPP I & II,KHSTPP-II,AURY_CRF,SINGRAULI_HYDRO,KHSTPP-I,TANAKPUR,CHAMERA3,SASAN,NAPP,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
14,03:15-03:30,534.264724,468.327072,31.269456,0.000000,0.000000,59.559821,120.287898,0.000000,0.000000,0.000000,18.918797,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,25.976306,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,14.588141,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,22.434239,400.379400,50.290479,0,0,0,0,0

15,03:30-03:45,504.902407,409.333972,31.269456,0.000000,0.000000,59.559821,120.287898,0.000000,0.000000,0.000000,18.918797,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,25.976306,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,13.915793,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,22.434239,400.379400,50.290479,0,0,0,0,0

16,03:45-04:00,452.186947,395.730163,31.269456,0.000000,0.000000,59.559821,120.287898,0.000000,0.000000,0.000000,18.918797,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,25.976306,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,16.055063,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,22.434239,400.379400,50.290479,0,0,0,0,0

17,04:00-04:15,508.270237,401.597172,31.269456,0.000000,0.000000,59.559821,120.287898,0.000000,0.000000,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,25.976306,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,18.364159,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,22.434239,400.379400,50.290479,0,0,0,0,0

18,04:15-04:30,534.264724,401.597172,31.269456,0.000000,0.000000,59.559821,120.287898,0.000000,0.000000,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,25.976306,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,17.972570,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,22.434239,400.379400,50.290479,0,0,0,0,0

19,04:30-04:45,534.264724,391.926172,31.269456,0.000000,0.000000,59.559821,120.287898,0.000000,0.000000,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,25.976306,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,22.434239,404.449150,50.290479,0,0,0,0,0

20,04:45-05:00,534.264724,393.860372,31.269456,0.000000,0.000000,59.559821,120.287898,0.000000,0.000000,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,25.976306,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,22.434239,404.992467,50.290479,0,0,0,0,0

21,05:00-05:15,481.549264,417.973463,31.269456,0.000000,0.000000,58.436050,120.287898,0.000000,10.349401,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,23.253243,0.000000,0.000000,18.182077,5.377496,25.976306,18.886012,8.919085,18.968506,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,22.434239,404.992467,50.290479,0,0,0,0,0

22,05:15-05:30,534.264724,409.269563,31.269456,0.000000,0.000000,58.436050,120.287898,0.000000,10.349401,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,25.976306,21.557536,8.919085,21.885473,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,22.434239,404.992467,50.290479,0,0,0,0,0

23,05:30-05:45,527.409339,413.202372,31.269456,0.000000,0.000000,58.436050,120.287898,0.000000,10.349401,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,21.714877,0.000000,0.000000,18.182077,5.377496,25.976306,21.711395,8.919085,18.047537,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,22.434239,404.992467,50.290479,0,0,0,0,0

24,05:45-06:00,527.409339,384.189372,31.269456,0.000000,0.000000,58.436050,120.287898,0.000000,10.349401,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,21.714877,0.000000,0.000000,18.182077,5.377496,25.976306,21.711395,8.919085,18.047537,67.377536,0.000000,93.862802,26.618140,0.000000,1.027689,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,22.434239,404.992467,50.290479,0,0,0,0,0

25,06:00-06:15,527.409339,384.189372,31.269456,0.000000,0.000000,58.436050,120.287898,0.000000,10.501598,0.000000,12.612531,2.951100,38.152355,0.000000,33.998240,0.000000,0.000000,21.714877,0.000000,0.000000,18.182077,5.377496,25.976306,21.711395,7.246757,18.047537,67.377536,0.000000,93.862802,26.618140,0.000000,1.027689,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,22.434239,404.992467,50.290479,0,0,0,0,0

26,06:15-06:30,527.409339,384.189372,31.269456,0.000000,0.000000,58.436050,120.287898,0.000000,10.501598,0.000000,12.612531,5.902200,38.152355,0.000000,33.998240,0.000000,0.000000,21.714877,0.000000,0.000000,18.182077,5.377496,25.976306,21.711395,7.246757,18.047537,67.377536,0.000000,93.862802,26.618140,0.000000,1.027689,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,22.434239,404.992467,50.290479,0,0,0,0,0

27,06:30-06:45,440.845378,398.631463,31.269456,0.000000,0.000000,58.436050,120.287898,0.000000,10.501598,0.000000,12.612531,37.903927,38.152355,0.000000,33.998240,0.000000,0.000000,21.714877,0.000000,0.000000,18.182077,5.377496,25.976306,17.932742,7.246757,18.047537,67.377536,0.000000,93.862802,26.618140,0.000000,1.027689,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

28,06:45-07:00,391.523278,398.631463,31.269456,0.000000,0.000000,58.436050,120.287898,0.000000,10.501598,0.000000,12.612531,37.903927,38.152355,0.000000,33.998240,0.000000,0.000000,18.237378,0.000000,0.000000,18.182077,5.377496,25.976306,15.107359,7.246757,15.130570,67.377536,0.000000,93.862802,26.618140,0.000000,1.027689,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,17.329078,142.938927,0.000000,0.754018,33.654413,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

29,07:00-07:15,391.523278,384.124963,31.269456,0.000000,0.000000,58.436050,120.287898,0.000000,10.501598,0.000000,12.612531,37.903927,38.152355,0.000000,33.998240,0.000000,0.000000,18.237378,0.000000,0.000000,18.182077,5.377496,13.587136,15.107359,7.246757,15.130570,67.377536,0.000000,93.862802,26.618140,0.000000,1.027689,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.329733,142.938927,0.000000,0.754018,33.654413,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

30,07:15-07:30,391.523278,384.124963,31.269456,0.000000,0.000000,58.436050,120.287898,0.000000,10.501598,0.000000,12.612531,37.903927,38.152355,0.000000,33.998240,0.000000,0.000000,18.237378,0.000000,0.000000,18.182077,5.377496,13.587136,15.107359,7.246757,15.130570,67.377536,0.000000,93.862802,26.618140,0.000000,1.027689,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,39.504101,0.000000,19.341973,126.284015,13.329733,142.938927,0.000000,0.754018,33.654413,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

31,07:30-07:45,391.523278,367.684263,31.269456,0.000000,0.000000,46.636463,97.233104,0.000000,10.501598,0.000000,12.612531,18.951964,38.152355,0.000000,33.998240,0.000000,0.000000,18.237378,0.000000,0.000000,18.182077,5.377496,13.587136,15.107359,7.246757,15.130570,67.377536,0.000000,65.641622,26.618140,0.000000,1.027689,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,39.504101,0.000000,19.341973,126.284015,13.329733,114.764016,0.000000,0.754018,26.610530,0.619428,11.217119,404.992467,50.290479,0,0,0,0,0

32,07:45:08:00,374.733262,367.684263,31.269456,0.000000,0.000000,46.636463,97.233104,0.000000,10.501598,0.000000,12.612531,18.951964,38.152355,0.000000,33.998240,0.000000,0.000000,18.237378,0.000000,0.000000,18.182077,5.377496,13.587136,15.107359,7.246757,15.130570,67.377536,0.000000,65.641622,26.618140,0.000000,1.027689,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,39.504101,0.000000,19.341973,126.284015,13.329733,114.764016,0.000000,0.754018,26.610530,0.619428,11.217119,404.992467,50.290479,0,0,0,0,0

33,08:00-08:15,361.048797,367.684263,31.269456,0.000000,0.000000,30.341795,97.233104,0.000000,10.501598,0.000000,12.612531,3.688875,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,13.587136,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,26.618140,0.000000,1.027689,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.329733,114.764016,0.000000,0.754018,26.610530,0.619428,11.217119,404.992467,50.290479,0,0,0,0,0

34,08:15-08:30,361.048797,367.684263,31.269456,0.000000,0.000000,30.341795,97.233104,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,13.587136,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,26.618140,0.000000,1.027689,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.329733,95.905566,0.000000,0.754018,23.886596,0.619428,11.217119,404.992467,50.290479,0,0,0,0,0

35,08:30-08:45,361.048797,367.684263,15.634728,0.000000,0.000000,30.341795,97.233104,0.000000,21.003196,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,13.587136,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,26.618140,0.000000,1.027689,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.329733,95.905566,0.000000,0.754018,23.886596,0.619428,11.217119,404.992467,50.290479,0,0,0,0,0

36,08:45:09:00,361.048797,367.684263,15.634728,0.000000,0.000000,30.341795,97.233104,0.000000,21.003196,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,13.587136,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.329733,95.905566,0.000000,0.754018,23.886596,0.619428,11.217119,404.992467,50.290479,0,0,0,0,0

37,09:00:09:15,361.048797,367.684263,15.634728,0.000000,0.000000,30.341795,97.233104,0.000000,21.003196,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,13.587136,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

38,09:15-09:30,361.048797,367.684263,15.634728,0.000000,0.000000,30.341795,97.233104,0.000000,21.003196,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,13.587136,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

39,09:30-09:45,361.048797,367.684263,15.634728,0.000000,0.000000,30.341795,97.233104,0.000000,21.003196,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,12.453347,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

40,09:45-10:00,361.048797,367.684263,15.634728,0.000000,0.000000,30.341795,97.233104,0.000000,21.003196,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

41,10:00-10:15,361.048797,367.684263,15.634728,0.000000,0.000000,37.084417,97.233104,0.000000,21.003196,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,92.773516,13.329733,95.905566,0.000000,0.754018,23.886596,8.052558,11.217119,404.992467,50.290479,0,0,0,0,0

42,10:15-10:30,361.048797,367.684263,15.634728,0.000000,0.000000,37.084417,97.233104,0.000000,21.003196,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,39.504101,0.000000,18.494151,92.773516,13.329733,95.905566,0.000000,0.754018,23.886596,8.052558,11.217119,404.992467,50.290479,0,0,0,0,0

43,10:30-10:45,361.048797,367.684263,15.634728,0.000000,0.000000,37.084417,97.233104,0.000000,21.003196,0.000000,18.918797,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,39.504101,0.000000,18.800323,92.773516,13.329733,95.905566,0.000000,0.754018,23.886596,8.052558,11.217119,404.992467,50.290479,0,0,0,0,0

44,10:45-11:00,361.048797,367.684263,15.634728,0.000000,0.000000,37.084417,97.233104,0.000000,21.003196,0.000000,18.918797,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,39.504101,0.000000,18.099839,92.773516,13.329733,95.905566,0.000000,0.754018,23.886596,8.052558,11.217119,404.992467,50.290479,0,0,0,0,0

45,11:00-11:15,361.048797,367.684263,15.634728,0.000000,0.000000,37.084417,97.233104,0.000000,21.003196,0.000000,18.918797,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,17.396935,92.773516,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

46,11:15-11:30,361.048797,367.684263,15.634728,0.000000,0.000000,37.084417,97.233104,0.000000,21.003196,0.000000,18.918797,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,15.470049,92.773516,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

47,11:30-11:45,361.048797,367.684263,15.634728,0.000000,0.000000,37.084417,97.233104,0.000000,21.003196,0.000000,18.918797,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,17.022691,92.773516,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

