Block,Time,KHSTPP-I,BRBCL,KHSTPP-II,FSTPP I & II,TALA,SASAN,SALAL,SEWA2,NAPP,URI2,DADRI_GF,SINGRAULI_HYDRO,JHAJJAR,RAMPUR,DADRI_LF,ANTA_LF,DHAULIGNGA,AURY_LF,KOLDAM,CHAMERA1,UNCHAHAR4,DADRI_CRF,ANTA_RF,DADRT2,AURY_CRF,UNCHAHAR1,KISHANGANGA,RAPPB,ANTA_CRF,RIHAND2,UNCHAHAR2,AURY_GF,UNCHAHAR3,CHAMERA2,TEHRI,CHAMERA3,TANAKPUR,RAPPC,ANTA_GF,KOTESHWR,RIHAND3,BSIUL,TANDA2,AURY_RF,DADRI_RF,PARBATI3,SINGRAULI,DULHASTI,NJPC,RIHAND1,URI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
44,10:45-11:00,44.538477,18.448972,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,8.005796,0.000000,0.000000,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,651.954481,0.000000,20.279807,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,14.937004,0.000000,0.000000,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,2.119459,0,0,0,0,0

45,11:00-11:15,44.538477,19.197964,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.000000,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,651.954481,0.000000,20.279807,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,25.433510,0,0,0,0,0

46,11:15-11:30,44.538477,18.363856,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.000000,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,651.954481,0.000000,20.279807,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,25.433510,0,0,0,0,0

47,11:30-11:45,44.538477,18.751412,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,8.005796,0.000000,0.000000,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,651.954481,0.000000,20.279807,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,0.000000,0.000000,0.000000,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,3.179189,0,0,0,0,0

48,11:45-12:00,44.538477,17.473578,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,8.005796,0.000000,0.000000,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.242355,0.000000,20.279807,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,0.000000,0.000000,6.762975,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,2.119459,0,0,0,0,0

49,12:00-12:15,44.538477,19.084611,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.000000,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.242355,0.000000,20.279807,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,0.000000,0.000000,6.762975,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,2.119459,0,0,0,0,0

50,12:15-12:30,44.538477,17.980436,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.000000,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,645.226446,0.000000,20.279807,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,0.000000,0.000000,6.762975,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,2.119459,0,0,0,0,0

51,12:30-12:45,44.538477,19.197964,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.000000,599.606430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,618.079130,0.000000,20.279807,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,0.000000,0.000000,6.762975,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,2.119459,0,0,0,0,0

52,12:45-13:00,44.538477,19.197964,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,8.005796,0.000000,0.000000,551.611430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,584.482630,0.000000,20.279807,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,0.000000,0.000000,6.762975,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,2.119459,0,0,0,0,0

53,13:00-13:15,44.538477,18.608008,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,20.503464,8.005796,0.000000,0.000000,445.801558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,17.050704,0.000000,0.000000,0.000000,56.691694,35.154418,0.000000,17.845021,0.000000,0.000000,0.000000,6.762975,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,2.119459,0,0,0,0,0

54,13:15-13:30,44.538477,19.197964,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.000000,378.608558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,17.050704,0.000000,0.000000,0.000000,56.691694,35.154418,0.000000,17.845021,0.000000,0.000000,0.000000,0.000000,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,2.119459,0,0,0,0,0

55,13:30-13:45,44.538477,19.197964,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.550887,378.608558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,17.050704,0.000000,0.000000,0.000000,56.691694,35.154418,0.000000,21.777251,0.000000,0.000000,0.000000,0.000000,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,2.119459,0,0,0,0,0

56,13:45-14:00,44.538477,19.197964,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.734515,426.603558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,17.050704,0.000000,0.000000,0.000000,56.691694,35.154418,0.000000,21.777251,0.000000,0.000000,0.000000,0.000000,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,2.119459,0,0,0,0,0

57,14:00-14:15,44.538477,19.197964,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.000000,426.603558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,17.050704,0.000000,0.000000,0.000000,56.691694,35.154418,0.000000,21.777251,0.000000,0.000000,0.000000,0.000000,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,2.119459,0,0,0,0,0

58,14:15-14:30,44.538477,19.197964,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.000000,445.801558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,17.050704,0.000000,0.000000,0.000000,56.691694,35.154418,0.000000,21.777251,0.000000,0.000000,0.000000,0.000000,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,2.119459,0,0,0,0,0

59,14:30-14:45,44.538477,19.197964,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.000000,445.801558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,17.050704,0.000000,0.000000,0.000000,56.691694,35.154418,0.000000,21.777251,0.000000,0.000000,0.000000,0.000000,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,2.119459,0,0,0,0,0

60,14:45-15:00,44.538477,18.843486,141.355738,14.844470,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.550887,474.598558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,17.050704,0.000000,0.000000,0.000000,56.691694,35.154418,0.000000,21.777251,0.000000,0.000000,0.000000,0.000000,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,88.310800,2.119459,0,0,0,0,0

61,15:00-15:15,44.538477,19.197964,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.734515,474.598558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,17.050704,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,21.777251,3.198867,14.937004,0.000000,0.000000,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,0.000000,88.310800,2.119459,0,0,0,0,0

62,15:15-15:30,44.538477,19.197964,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.734515,551.611430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,16.939643,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,21.399627,3.198867,14.937004,0.000000,0.000000,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,0.000000,88.310800,2.119459,0,0,0,0,0

63,15:30-15:45,44.538477,19.197964,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.734515,623.495273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,644.942507,0.000000,20.948493,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,3.198867,14.937004,0.000000,0.000000,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,0.000000,88.310800,2.119459,0,0,0,0,0

64,15:45-16:00,44.538477,19.197964,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.734515,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,644.942507,0.000000,20.948493,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,3.198867,29.874008,0.000000,0.000000,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,0.000000,88.310800,2.119459,0,0,0,0,0

65,16:00-16:15,44.538477,19.197964,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,8.005796,0.000000,0.734515,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,644.942507,0.000000,20.948493,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,3.198867,29.874008,0.000000,0.000000,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,0.000000,88.310800,34.971077,0,0,0,0,0

66,16:15-16:30,44.538477,19.197964,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,8.005796,0.000000,0.734515,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,644.942507,0.000000,20.948493,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,3.198867,29.874008,0.000000,0.000000,52.257052,0.000000,0.000000,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,0.000000,88.310800,34.971077,0,0,0,0,0

67,16:30-16:45,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,8.005796,0.000000,0.734515,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,644.942507,0.000000,20.948493,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,3.198867,44.811012,0.000000,0.000000,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,14.544405,88.310800,2.119459,0,0,0,0,0

68,16:45-17:00,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,8.005796,0.000000,0.734515,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,644.942507,0.000000,20.948493,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,3.198867,44.811012,0.000000,0.000000,52.257052,0.000000,17.036305,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,30.906860,88.310800,2.119459,0,0,0,0,0

69,17:00-17:15,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,1.338485,0.000000,20.503464,4.519401,0.000000,0.734515,626.958781,0.000000,0.000000,0.000000,8.656826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,644.942507,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,12.641921,44.811012,0.000000,0.000000,52.257052,0.000000,25.554458,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,31.636100,57.268594,88.310800,2.119459,0,0,0,0,0

70,17:15-17:30,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,6.692423,5.067005,20.503464,4.519401,0.000000,0.734515,626.958781,0.000000,0.000000,0.000000,17.539362,0.000000,0.000000,6.749057,0.000000,0.000000,0.000000,651.954480,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,12.641921,44.811012,0.000000,0.000000,52.257052,0.000000,34.072610,118.706633,1.055890,0.000000,0.000000,0.000000,0.000000,126.457610,31.636100,75.449100,88.310800,2.119459,0,0,0,0,0

71,17:30-17:45,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,53.539382,6.397734,20.503464,4.519401,0.000000,0.734515,626.958781,0.000000,0.000000,0.000000,17.539362,0.000000,0.000000,13.346450,0.000000,0.000000,0.000000,651.954481,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,25.283843,44.811012,0.000000,0.000000,52.257052,0.000000,37.404155,118.706633,12.518632,0.000000,0.000000,0.000000,0.000000,126.457610,31.636100,112.264625,88.310800,2.119459,0,0,0,0,0

72,17:45-18:00,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,53.539382,6.397734,20.503464,4.519401,0.000000,0.734515,626.958781,0.000000,0.000000,0.000000,26.309043,0.000000,0.000000,21.232988,0.000000,0.000000,0.000000,651.954481,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,25.283843,44.811012,0.000000,0.000000,52.257052,0.000000,37.404155,118.706633,12.518632,0.000000,0.000000,0.000000,0.000000,126.457610,31.636100,112.264625,88.310800,2.119459,0,0,0,0,0

73,18:00-18:15,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,53.539382,6.564075,20.503464,4.519401,0.000000,0.734515,626.958781,0.000000,0.000000,0.000000,26.309043,0.000000,0.000000,25.024593,0.000000,0.000000,0.000000,651.954481,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,25.283843,44.811012,0.000000,0.000000,52.257052,0.000000,37.404155,118.706633,12.518632,0.000000,0.000000,0.000000,0.000000,126.457610,31.636100,112.264625,88.310800,2.119459,0,0,0,0,0

74,18:15-18:30,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,53.539382,7.165462,20.503464,4.519401,0.000000,0.734515,626.958781,0.000000,0.000000,0.000000,26.309043,0.000000,0.000000,25.024593,0.000000,0.000000,0.000000,651.954481,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,25.283843,44.811012,0.000000,0.000000,52.257052,0.000000,37.404155,118.706633,12.518632,0.000000,0.000000,0.000000,0.000000,126.457610,31.636100,112.264625,88.310800,2.119459,0,0,0,0,0

75,18:30-18:45,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,53.539382,7.165462,20.503464,4.519401,0.000000,0.734515,626.958781,0.000000,0.000000,0.000000,26.309043,0.000000,0.000000,25.024593,0.000000,0.000000,0.000000,651.954481,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,25.283843,44.811012,0.000000,0.000000,52.257052,0.000000,37.404155,118.706633,12.518632,0.000000,0.000000,0.000000,0.000000,126.457610,31.636100,112.264625,88.310800,2.119459,0,0,0,0,0

76,18:45-19:00,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,6.692423,7.165462,20.503464,4.519401,0.000000,0.734515,626.958781,0.000000,0.000000,0.000000,17.539362,0.000000,0.000000,25.024593,0.000000,0.000000,0.000000,651.954481,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,25.283843,44.811012,0.000000,0.000000,52.257052,0.000000,37.404155,118.706633,12.518632,0.000000,0.000000,0.000000,0.000000,126.457610,31.636100,112.264625,88.310800,2.119459,0,0,0,0,0

77,19:00-19:15,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,2.230808,5.067005,20.503464,4.519401,0.000000,0.807967,626.958781,0.000000,0.000000,0.000000,17.539362,0.000000,0.000000,13.485981,0.000000,0.000000,0.000000,651.954481,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,25.283843,44.811012,0.000000,0.614816,52.257052,0.000000,25.554458,118.706633,6.259316,0.000000,0.000000,0.000000,0.000000,126.457610,31.636100,50.905417,88.310800,2.119459,0,0,0,0,0

78,19:15-19:30,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,626.958781,0.000000,0.000000,0.000000,8.656826,0.000000,0.000000,6.066568,0.000000,0.000000,0.000000,651.954481,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,12.641921,44.811012,0.000000,0.614816,52.257052,0.000000,17.036305,118.706633,6.259316,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,44.905850,88.310800,2.119459,0,0,0,0,0

79,19:30-19:45,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,651.954481,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,44.811012,0.000000,0.614816,52.257052,0.000000,8.518153,118.706633,6.259316,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,39.997113,88.310800,3.179189,0,0,0,0,0

80,19:45-20:00,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,651.954481,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,44.811012,0.000000,0.614816,52.257052,0.000000,8.518153,118.706633,6.259316,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,18.180506,88.310800,34.971077,0,0,0,0,0

81,20:00-20:15,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,651.954481,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,44.811012,0.000000,0.614816,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,17.089676,88.310800,34.971077,0,0,0,0,0

82,20:15-20:30,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,651.954481,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,44.811012,0.000000,0.614816,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,0.000000,88.310800,3.179189,0,0,0,0,0

83,20:30-20:45,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,644.942507,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,43.662011,0.000000,0.614816,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,0.000000,78.711800,2.119459,0,0,0,0,0

84,20:45-21:00,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,644.942507,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,41.726853,0.000000,0.614816,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,0.000000,78.711800,2.119459,0,0,0,0,0

85,21:00-21:15,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,644.942507,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,27.817902,0.000000,0.000000,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,0.000000,78.711800,2.119459,0,0,0,0,0

86,21:15-21:30,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,644.942507,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,27.817902,0.000000,0.000000,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,0.000000,78.711800,2.119459,0,0,0,0,0

87,21:30-21:45,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,626.958781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,644.942507,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,25.331857,0.000000,27.817902,0.000000,0.000000,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,18.180506,78.711800,3.179189,0,0,0,0,0

88,21:45-22:00,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,527.393058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,40.690257,0.000000,21.399627,0.000000,13.908951,0.000000,0.000000,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,18.180506,78.711800,3.179189,0,0,0,0,0

89,22:00-22:15,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,445.801558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,35.154418,0.000000,21.777222,0.000000,13.908951,0.000000,0.000000,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,15.818050,18.180506,78.711800,3.179189,0,0,0,0,0

90,22:15-22:30,39.329503,19.197964,141.355738,19.898727,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,407.405558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,35.154418,0.000000,21.777251,0.000000,13.908951,0.000000,0.000000,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,18.180506,78.711800,3.179189,0,0,0,0,0

91,22:30-22:45,39.327103,19.197964,122.666389,14.844470,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,378.608558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,35.154418,0.000000,17.845021,0.000000,0.000000,0.000000,0.000000,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,78.711800,5.298648,0,0,0,0,0

92,22:45-23:00,39.327103,19.197964,122.666389,14.844470,0.000000,401.977323,2.230808,0.000000,20.503464,4.519401,0.000000,0.807967,347.891758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.284630,0.000000,10.139904,0.000000,0.000000,0.000000,56.691694,35.154418,0.000000,17.845021,0.000000,0.000000,0.000000,0.000000,52.257052,0.000000,8.518153,118.706633,0.000000,0.000000,0.000000,0.000000,0.000000,126.457610,0.000000,0.000000,78.711800,5.298648,0,0,0,0,0

