Block,Time,UNCHAHAR2,TANAKPUR,ANTA_CRF,NJPC,DADRI_CRF,KISHANGANGA,AURY_RF,UNCHAHAR3,JHAJJAR,DADRT2,URI2,SEWA2,SINGRAULI,KOLDAM,UNCHAHAR4,DULHASTI,KOTESHWR,ANTA_LF,DADRI_LF,DHAULIGNGA,SINGRAULI_HYDRO,PARBATI3,RAPPC,ANTA_RF,RIHAND3,ANTA_GF,SALAL,TEHRI,CHAMERA1,RIHAND1,AURY_LF,UNCHAHAR1,RAMPUR,RAPPB,AURY_GF,KHSTPP-II,KHSTPP-I,KUDGI,DADRI_GF,URI,TANDA2,DADRI_RF,AURY_CRF,TALA,BSIUL,FSTPP I & II,CHAMERA2,NAPP,BRBCL,CHAMERA3,RIHAND2,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
14,03:15-03:30,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,18.184853,625.577189,439.581843,31.749572,5.028703,134.754563,0.000000,0.000000,47.819981,25.751461,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,40.769838,88.991600,0.000000,5.414194,0.000000,0.000000,0.000000,142.691864,30.527988,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,6.307570,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,377.216772,0,0,0,0,0

15,03:30-03:45,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,18.184853,625.577189,439.581843,31.749572,5.028703,134.754563,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,40.769838,88.991600,0.000000,5.825003,0.000000,0.000000,0.000000,142.691864,30.527988,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,6.307570,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,384.834259,0,0,0,0,0

16,03:45-04:00,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,18.184853,625.577189,439.581843,31.749572,5.028703,134.754563,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,40.769838,88.991600,0.000000,5.825003,0.000000,0.000000,0.000000,142.691864,30.527988,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,6.307570,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,392.451747,0,0,0,0,0

17,04:00-04:15,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,18.184853,625.577189,439.581843,23.421815,5.028703,134.754563,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,40.769838,88.991600,0.000000,5.825003,0.000000,0.000000,0.000000,142.691864,30.527988,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,6.307570,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,399.373988,0,0,0,0,0

18,04:15-04:30,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,18.184853,625.577189,439.581843,23.421815,5.028703,134.754563,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,40.769838,88.991600,0.000000,5.825003,0.000000,0.000000,0.000000,142.691864,30.527988,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,6.307570,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,400.462200,0,0,0,0,0

19,04:30-04:45,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.287709,570.681444,439.581843,23.421815,5.028703,134.754563,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,117.307566,0.000000,81.827389,43.876728,40.769838,86.965687,0.000000,8.767264,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,112.620127,400.462200,0,0,0,0,0

20,04:45-05:00,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.810180,530.302976,439.581843,23.421815,5.028703,134.754563,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,117.307566,0.000000,81.827389,43.876728,40.769838,86.965687,0.000000,8.767264,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,112.620127,400.462200,0,0,0,0,0

21,05:00-05:15,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.378826,530.302976,439.581843,23.421815,5.028703,119.734619,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,77.754669,0.000000,81.827389,43.876728,40.769838,51.485123,0.000000,9.020407,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,83.427013,400.462200,0,0,0,0,0

22,05:15-05:30,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.378826,530.302976,439.581843,23.421815,5.028703,119.734619,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,3.078432,49.345649,0.000000,77.754669,0.000000,81.827389,43.876728,40.769838,51.576458,0.000000,9.020407,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,83.427013,400.462200,0,0,0,0,0

23,05:30-05:45,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.378826,530.302976,439.581843,23.421815,5.028703,119.734619,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,15.815754,49.345649,0.000000,77.754669,0.000000,81.827389,43.876728,40.769838,51.485123,0.000000,9.020472,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,83.427013,400.462200,0,0,0,0,0

24,05:45-06:00,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.378826,530.302976,439.581843,23.421815,5.028703,119.734619,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,15.815754,49.345649,0.000000,77.754669,0.000000,81.827389,43.876728,40.769838,51.485123,0.000000,9.020472,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,46.987565,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,83.427013,400.462200,0,0,0,0,0

25,06:00-06:15,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.378826,530.302976,439.581843,23.421815,0.000000,119.734619,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,3.078432,49.345649,0.000000,77.754669,0.000000,81.827389,43.876728,40.769838,51.485123,0.000000,9.020472,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,46.987565,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,83.427013,400.462200,0,0,0,0,0

26,06:15-06:30,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.378826,530.302976,439.581843,23.421815,0.000000,119.734619,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,3.078432,49.345649,0.000000,77.754669,0.000000,81.827389,43.876728,40.769838,51.485123,0.000000,9.020472,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,83.427013,400.462200,0,0,0,0,0

27,06:30-06:45,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.378826,530.302976,439.581843,23.421815,0.000000,119.734619,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,3.078432,49.345649,0.000000,77.754669,0.000000,81.827389,43.876728,40.769838,51.485123,0.000000,9.020472,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,83.427013,400.462200,0,0,0,0,0

28,06:45-07:00,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.378826,530.302976,439.581843,23.421815,0.000000,119.734619,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,77.754669,0.000000,81.827389,43.876728,40.769838,51.485123,0.000000,9.020472,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,83.427013,400.462200,0,0,0,0,0

29,07:00-07:15,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.378826,568.994976,439.581843,23.421815,0.000000,134.754563,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,40.769838,88.991600,0.000000,9.020472,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,400.462200,0,0,0,0,0

30,07:15-07:30,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.378826,568.994976,439.581843,23.421815,0.000000,134.754563,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,40.769838,88.991600,0.000000,9.020472,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,400.462200,0,0,0,0,0

31,07:30-07:45,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.287709,568.994976,439.581843,23.421815,0.000000,134.754563,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,27.179892,88.991600,0.000000,9.028806,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,400.462200,0,0,0,0,0

32,07:45:08:00,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.287709,568.994976,439.581843,23.421815,0.000000,134.754563,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,27.179892,88.991600,0.000000,9.028806,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,400.462200,0,0,0,0,0

33,08:00-08:15,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.287709,568.994976,439.581843,23.421815,0.000000,134.754563,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,400.462200,0,0,0,0,0

34,08:15-08:30,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.287709,568.994976,439.581843,23.421815,0.000000,134.754563,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,104.206455,21.956549,84.25,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,400.462200,0,0,0,0,0

35,08:30-08:45,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.287709,568.994976,439.581843,23.421815,0.000000,134.754563,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,104.206455,21.956549,87.06,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,400.462200,0,0,0,0,0

36,08:45:09:00,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.287709,568.994976,439.581843,23.421815,0.000000,134.754563,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,104.206455,21.956549,87.06,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,12.615140,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,400.462200,0,0,0,0,0

37,09:00:09:15,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.945131,526.211200,439.581843,27.325451,0.000000,129.134550,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,30.469950,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,104.206455,21.956549,90.64,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,6.307570,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

38,09:15-09:30,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.945131,545.557200,439.581843,27.325451,0.000000,129.134550,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,29.251152,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,104.206455,21.956549,90.64,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,6.339491,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

39,09:30-09:45,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.945131,555.230200,439.581843,27.325451,0.000000,129.134550,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,29.251152,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,104.206455,21.956549,90.64,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,6.339491,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

40,09:45-10:00,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.945131,526.211200,439.581843,27.325451,0.000000,129.134550,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,29.251152,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,104.206455,21.956549,90.64,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,6.339491,8.259678,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

41,10:00-10:15,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,13.660764,568.994976,424.218604,27.325451,0.000000,129.134550,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,29.251152,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.956549,90.64,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,6.339491,7.364635,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

42,10:15-10:30,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,13.660764,568.994976,411.936409,27.325451,0.000000,129.134550,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,29.251152,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.956549,90.64,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,6.339491,7.364635,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

43,10:30-10:45,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,13.663102,568.994976,408.575235,27.325451,0.000000,123.330750,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,29.251152,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.956549,90.64,0.000000,46.987565,0.000000,0.000000,0.000000,26.732303,6.339491,7.364635,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

44,10:45-11:00,28.798843,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,13.663102,530.302976,408.349177,27.325451,0.000000,123.330750,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,29.251152,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.956549,90.64,0.000000,46.987565,0.000000,0.000000,0.000000,26.732303,6.339491,7.364635,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

45,11:00-11:15,23.413787,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,13.159638,449.639732,358.739939,28.626663,0.000000,123.330750,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,14.625576,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,90.64,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,6.339491,7.440568,38.218139,36.880827,14.509484,28.112454,114.262312,402.638625,0,0,0,0,0

46,11:15-11:30,23.413787,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,13.159638,449.639732,358.739939,28.626663,0.000000,123.330750,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,14.625576,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,90.64,0.000000,40.580170,0.000000,0.000000,0.000000,26.732303,6.339491,7.440568,38.218139,36.880827,14.509484,28.112454,114.262312,402.638625,0,0,0,0,0

