Block,Time,DADRI_RF,DULHASTI,AURY_LF,BSIUL,SINGRAULI_HYDRO,ANTA_RF,KOTESHWR,DADRT2,UNCHAHAR4,PARBATI3,ANTA_GF,SALAL,RIHAND3,KOLDAM,KISHANGANGA,TANAKPUR,RAMPUR,ANTA_LF,UNCHAHAR1,RIHAND2,URI,TEHRI,UNCHAHAR3,SINGRAULI,RAPPC,URI2,TANDA2,DADRI_LF,AURY_GF,SEWA2,NJPC,DHAULIGNGA,CHAMERA3,JHAJJAR,RIHAND1,RAPPB,DADRI_CRF,AURY_CRF,ANTA_CRF,CHAMERA2,DADRI_GF,NAPP,CHAMERA1,UNCHAHAR2,AURY_RF,KHSTPP-I,FSTPP I & II,KHSTPP-II,TALA,KUDGI,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,0.000000,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,12.663004,0.000000,0.000000,19.311506,56.615517,10.667952,0.000000,25.500754,99.649688,24.769941,30.822440,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,40.961554,0.000000,36.952278,11.015820,95.025942,26.988759,38.65,16.987592,337.214542,0,0,0,0,0

7,01:30-01:45,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,0.000000,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,12.663004,0.000000,0.000000,19.311506,56.615517,10.667952,0.000000,25.500754,99.649688,24.769941,10.398934,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,40.961554,0.000000,36.952278,11.015820,95.025942,26.988759,0.00,16.987592,337.214542,0,0,0,0,0

8,01:45-02:00,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,0.000000,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,12.663004,0.000000,0.000000,19.311506,56.615517,10.667952,0.000000,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,453.827723,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,40.961554,0.000000,36.952278,11.015820,95.025942,26.988759,0.00,16.987592,337.214542,0,0,0,0,0

9,02:00-02:15,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,0.000000,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,16.342549,56.615517,10.667952,0.000000,21.922448,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,434.279378,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,40.961554,0.000000,36.952278,11.015820,95.025942,26.988759,0.00,16.987592,337.214542,0,0,0,0,0

10,02:15-02:30,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,0.000000,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,16.342549,56.615517,10.667952,0.000000,21.922448,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,22.602627,8.807728,0.000000,434.279378,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,40.961554,0.000000,36.952278,11.015820,95.025942,26.988759,0.00,16.987592,337.214542,0,0,0,0,0

11,02:30-02:45,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,0.000000,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,16.342549,56.615517,10.667952,0.000000,21.922448,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,0.000000,8.807728,0.000000,434.279378,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,40.961554,0.000000,36.951312,11.015820,107.089328,26.988759,0.00,16.987592,337.214542,0,0,0,0,0

12,02:45-03:00,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,0.000000,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,16.342549,56.615517,10.667952,0.000000,21.922448,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,0.000000,8.807728,0.000000,434.279378,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,40.961554,0.000000,36.951312,11.015820,107.089328,26.988759,0.00,16.987592,337.214542,0,0,0,0,0

13,03:00-03:15,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,16.342549,56.615517,10.667952,0.000000,21.922448,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,0.000000,8.807728,0.000000,435.245678,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,40.961554,0.000000,36.951312,11.015820,107.089328,26.988759,0.00,16.987592,337.214542,0,0,0,0,0

14,03:15-03:30,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,16.342549,56.615517,10.667952,0.000000,21.922448,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,0.000000,8.807728,0.000000,435.245678,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,40.961554,0.000000,36.951312,11.015820,107.089328,26.988759,0.00,16.987592,337.214542,0,0,0,0,0

15,03:30-03:45,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,10.416327,56.615517,10.667952,0.000000,14.098800,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,0.000000,8.807728,0.000000,372.436178,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,40.961554,0.000000,36.951312,11.015820,107.089328,26.988759,0.00,16.987592,337.214542,0,0,0,0,0

16,03:45-04:00,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,8.574946,598.121727,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,10.416327,56.615517,10.667952,0.000000,14.098800,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,0.000000,8.807728,0.000000,306.727778,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,40.961554,0.000000,36.951312,11.015820,107.089328,26.988759,0.00,16.987592,337.214542,0,0,0,0,0

17,04:00-04:15,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,8.574946,598.121727,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,10.416327,56.615517,8.534362,0.000000,14.098800,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,0.000000,8.807728,0.000000,306.727778,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,40.961554,0.000000,36.951312,11.015820,107.089328,26.988759,0.00,16.987592,337.214542,0,0,0,0,0

18,04:15-04:30,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,8.574946,660.089164,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,13.390116,56.615517,8.534362,0.000000,17.677106,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,0.000000,8.807728,0.000000,350.433623,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,40.961554,0.000000,36.951312,11.015820,107.089328,26.988759,0.00,16.987592,337.214542,0,0,0,0,0

19,04:30-04:45,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,13.390116,56.615517,8.534362,0.000000,17.677106,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,0.000000,8.807728,0.000000,391.018223,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,40.961554,0.000000,36.951312,11.015820,107.089328,26.420575,0.00,16.987592,337.214542,0,0,0,0,0

20,04:45-05:00,0.000000,47.770544,0.000000,6.301049,0.757898,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,8.534362,0.000000,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,22.602627,8.807728,0.000000,447.063623,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,40.961554,0.000000,36.951312,11.015820,107.089328,26.420575,0.00,16.987592,337.214542,0,0,0,0,0

21,05:00-05:15,0.000000,47.770544,0.000000,6.301049,0.757898,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,46.938989,0.000000,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,45.754305,8.807728,0.000000,447.063623,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,40.961554,0.000000,36.951312,11.015820,107.089328,26.420575,0.00,16.987592,337.214542,0,0,0,0,0

22,05:15-05:30,0.000000,47.770544,0.000000,6.301049,0.757898,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,46.938989,0.000000,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,67.807880,8.807728,0.000000,346.375163,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,40.961554,0.000000,36.951312,11.015820,107.089328,26.420575,0.00,16.987592,337.214542,0,0,0,0,0

23,05:30-05:45,0.000000,47.770544,0.000000,1.062930,0.757898,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,8.534362,14.610456,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,90.410507,11.105396,0.000000,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,40.961554,0.000000,36.951312,11.015820,107.089328,26.420575,0.00,16.987592,337.214542,0,0,0,0,0

24,05:45-06:00,0.000000,47.770544,0.000000,1.062930,0.757898,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,8.534362,45.109783,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,4.894696,90.410507,17.615456,0.000000,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,12.977409,40.961554,0.000000,36.951312,11.015820,107.089328,26.420575,0.00,16.987592,337.214542,0,0,0,0,0

25,06:00-06:15,0.000000,47.770544,0.000000,3.188790,0.757898,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,34.808059,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,8.534362,60.146377,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,10.201577,113.013133,26.423184,0.000000,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,25.375135,0.000000,39.216319,27.099884,40.961554,0.000000,36.951312,11.015820,107.089328,25.568298,4.83,18.568302,337.214542,0,0,0,0,0

26,06:15-06:30,0.000000,47.770544,0.000000,18.903147,0.757898,0.000000,19.055436,660.114860,0.000000,0.000000,0.000000,34.808059,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,8.534362,60.146377,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,15.302365,135.615760,35.312606,28.083391,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,38.178629,0.000000,39.216319,40.687994,40.961554,0.000000,36.951312,11.015820,107.089328,25.568298,4.83,18.649012,337.214542,0,0,0,0,0

27,06:30-06:45,0.000000,47.770544,0.000000,18.903147,0.757898,0.000000,19.055436,660.114860,0.000000,0.000000,0.000000,34.808059,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,8.534362,60.146377,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,15.302365,135.615760,35.312606,28.083391,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,38.178629,0.000000,39.216319,40.687994,40.961554,0.000000,36.951312,11.015820,107.089328,25.568298,4.83,19.325969,337.214542,0,0,0,0,0

28,06:45-07:00,0.000000,47.770544,0.000000,18.903147,0.757898,0.000000,19.055436,660.114860,0.000000,0.000000,0.000000,34.808059,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,8.534362,60.146377,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,15.302365,135.615760,35.312606,28.083391,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,38.178629,0.000000,39.216319,40.687994,40.961554,0.000000,36.951312,11.015820,107.089328,25.568298,9.66,19.325969,337.214542,0,0,0,0,0

29,07:00-07:15,0.000000,47.770544,0.000000,18.903147,0.757898,0.000000,19.055436,660.114860,0.000000,0.000000,0.000000,34.808059,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,8.534362,60.146377,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,15.302365,135.615760,35.312606,28.083391,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,38.178629,0.000000,39.216319,40.687994,29.735467,0.000000,36.951312,11.015820,107.089328,25.568298,14.49,19.064367,337.214542,0,0,0,0,0

30,07:15-07:30,0.000000,47.770544,0.000000,6.301049,0.757898,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,34.808059,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,8.534362,45.109783,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,5.100788,113.013133,26.423184,9.351697,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,38.178629,0.000000,39.216319,27.099884,29.735467,0.000000,36.951312,11.015820,107.089328,25.568298,14.49,19.247075,337.214542,0,0,0,0,0

31,07:30-07:45,0.000000,47.770544,0.000000,6.301049,0.757898,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,34.808059,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,8.534362,30.073189,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,5.100788,90.410507,17.615456,0.000000,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,25.375135,0.000000,39.216319,13.511773,29.735467,0.000000,36.951312,11.015820,107.089328,22.727376,19.33,17.747882,337.214542,0,0,0,0,0

32,07:45:08:00,0.000000,47.770544,0.000000,6.301049,0.757898,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,34.808059,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,8.534362,14.610456,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,67.807880,8.807728,0.000000,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,29.735467,0.000000,36.951312,11.015820,107.089328,22.727376,28.99,17.498891,337.214542,0,0,0,0,0

33,08:00-08:15,0.000000,47.770544,0.000000,6.301049,0.757898,0.000000,8.574946,660.114860,0.000000,3.075250,0.000000,34.808059,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,46.938989,0.000000,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,67.807880,8.807728,0.000000,523.626796,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,29.735467,0.000000,36.951312,11.015820,107.089328,22.727376,36.72,17.167474,337.214542,0,0,0,0,0

34,08:15-08:30,0.000000,47.770544,0.000000,6.301049,0.757898,0.000000,8.574946,660.114860,0.000000,6.150500,0.000000,34.808059,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,14.697810,56.615517,46.938989,0.000000,19.132353,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,439.888846,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,29.735467,0.000000,36.951312,11.015820,107.089328,22.727376,47.35,19.094175,337.214542,0,0,0,0,0

35,08:30-08:45,0.000000,47.770544,0.000000,6.301049,0.757898,0.000000,8.574946,579.160602,0.000000,31.598806,0.000000,23.579653,119.498093,0.000000,0.000000,12.663004,0.000000,0.000000,11.724021,56.615517,12.801542,0.000000,15.554048,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,396.183000,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,29.733051,0.000000,36.951312,11.015820,105.687323,22.727376,58.94,17.879865,337.214542,0,0,0,0,0

36,08:45:09:00,0.000000,47.770544,0.000000,6.301049,0.757898,0.000000,8.574946,530.845602,0.000000,47.398209,0.000000,23.579653,119.498093,0.000000,0.000000,12.663004,0.000000,0.000000,11.656380,56.615517,10.667952,0.000000,15.457418,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,396.183000,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,29.733051,0.000000,36.951312,11.015820,105.687323,22.727376,69.57,17.004541,337.214542,0,0,0,0,0

37,09:00:09:15,0.000000,47.770544,0.000000,6.301049,0.757898,0.000000,8.574946,482.530602,0.000000,47.398209,0.000000,23.579653,119.498093,0.000000,0.000000,12.663004,0.000000,0.000000,8.629059,56.615517,10.667952,0.000000,8.123986,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,340.137600,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,29.733051,0.000000,36.951312,11.015820,127.948556,24.147837,30.92,17.004541,337.214542,0,0,0,0,0

38,09:15-09:30,0.000000,47.770544,0.000000,6.301049,0.757898,0.000000,8.574946,506.688102,0.000000,47.398209,0.000000,23.579653,119.498093,0.000000,0.000000,12.663004,0.000000,0.000000,11.656380,56.615517,10.667952,0.000000,12.162667,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,392.800950,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,29.733051,0.000000,36.951312,11.015820,127.948556,24.147837,39.62,17.004541,337.214542,0,0,0,0,0

39,09:30-09:45,0.000000,47.770544,0.000000,2.125860,0.757898,0.000000,8.574946,530.845602,0.000000,31.598806,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,11.656380,56.615517,10.667952,0.000000,15.402004,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,396.183000,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,29.733051,0.000000,36.951312,11.015820,127.948556,24.147837,48.32,17.004541,337.214542,0,0,0,0,0

40,09:45-10:00,0.000000,47.770544,0.000000,0.000000,0.757898,0.000000,8.574946,555.003102,0.000000,31.598806,0.000000,23.579653,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,11.656380,56.615517,10.667952,0.000000,15.457418,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,396.183000,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,29.733051,0.000000,36.951312,11.015820,127.948556,24.147837,56.05,17.004541,337.214542,0,0,0,0,0

41,10:00-10:15,0.000000,47.770544,0.000000,0.000000,0.554560,0.000000,8.574946,579.160602,0.000000,4.920400,0.000000,24.702493,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,11.656380,56.615517,10.667952,0.000000,15.457418,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,396.183000,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,127.948556,24.147837,59.91,17.004541,337.214542,0,0,0,0,0

42,10:15-10:30,0.000000,47.770544,0.000000,0.000000,0.554560,0.000000,8.574946,579.160602,0.000000,3.075250,0.000000,24.702493,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,11.656380,56.615517,46.938989,0.000000,15.457418,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,396.183000,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,127.948556,24.147837,64.74,17.004541,337.214542,0,0,0,0,0

43,10:30-10:45,0.000000,47.770544,0.000000,0.000000,0.554560,0.000000,8.574946,574.329102,0.000000,0.000000,0.000000,24.702493,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,11.656380,56.615517,46.938989,0.000000,15.457418,99.649688,24.769941,30.822440,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,395.535579,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,127.948556,24.147837,67.64,16.993645,337.214542,0,0,0,0,0

44,10:45-11:00,0.000000,47.770544,0.000000,0.000000,0.554560,0.000000,8.574946,593.655102,0.000000,0.000000,0.000000,24.702493,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,11.656380,56.615517,10.667952,0.000000,15.457418,99.649688,24.769941,30.822440,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,395.535579,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,127.948556,24.147837,69.57,17.015134,337.214542,0,0,0,0,0

45,11:00-11:15,0.000000,47.770544,0.000000,0.000000,0.554560,0.000000,8.574946,626.662460,0.000000,0.000000,0.000000,24.702493,119.498093,0.000000,0.000000,12.663004,0.000000,0.000000,11.666043,56.615517,10.667952,0.000000,15.467081,99.649688,24.769941,30.822440,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,395.632209,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,127.948556,24.147837,72.47,17.059020,337.214542,0,0,0,0,0

46,11:15-11:30,0.000000,47.770544,0.000000,0.000000,0.554560,0.000000,8.574946,626.662460,0.000000,0.000000,0.000000,24.702493,119.498093,0.000000,0.000000,12.663004,0.000000,0.000000,11.666043,56.615517,10.667952,0.000000,15.467081,99.649688,24.769941,30.822440,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,395.632209,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,127.948556,24.147837,74.41,17.002926,337.214542,0,0,0,0,0

