Block,Time,TANDA2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,TEHRI,URI2,UNCHAHAR3,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,DHAULIGNGA,NAPP,CHAMERA3,KISHANGANGA,JHAJJAR,KOTESHWR,RIHAND2,CHAMERA2,PARBATI3,RAMPUR,RIHAND1,SINGRAULI,SEWA2,RIHAND3,SINGRAULI_HYDRO,URI,CHAMERA1,RAPPB,BSIUL,SALAL,TANAKPUR,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KKNP,NNTPP,MAPS,KGSU1AND2,KGSU3AND4,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NTPL,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
8,01:45-02:00,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,23.3909,26.0145,18.2298,40.7976,0,0,653.1525,0,58.59,0,0,0,92,103.125,0,123.665625,0.78433,15.456,0,0,0,13.363,13.10463,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,41.883,98.34375,28.518,17.584,11.402587,348.975

9,02:00-02:15,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,23.3909,26.0145,18.2298,40.7976,0,0,653.1525,0,58.59,0,0,0,92,103.125,0,123.665625,0.78433,11.04,0,0,0,13.363,13.10463,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,41.883,98.34375,26.46,17.584,11.402587,348.975

10,02:15-02:30,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,23.3909,26.0145,18.2298,40.7976,0,0,653.1525,0,58.59,0,0,0,92,103.125,0,123.665625,0.78433,11.04,0,0,0,13.363,13.10463,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,41.883,98.34375,26.46,17.584,11.402587,348.975

11,02:30-02:45,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,23.3909,26.0145,18.2298,40.7976,0,0,653.1525,0,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,0,13.363,13.10463,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,41.883,98.34375,26.46,17.584,11.402587,348.975

12,02:45-03:00,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,0,26.0145,18.2298,40.7976,0,0,653.1525,0,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,0,13.363,13.10463,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,41.883,98.34375,26.46,17.584,11.402587,348.975

13,03:00-03:15,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,0,26.0145,18.2298,40.7976,0,0,653.1525,0,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,0,13.363,12.1695,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,41.883,98.34375,26.46,17.584,11.402587,348.975

14,03:15-03:30,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,0,26.0145,18.2298,40.7976,0,0,653.1525,0,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,0,13.363,12.1695,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,41.883,98.34375,26.46,17.584,11.402587,348.975

15,03:30-03:45,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,0,26.0145,18.2298,40.7976,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,0,40.089,12.1695,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,41.883,98.34375,26.46,17.584,11.402587,348.975

16,03:45-04:00,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,0,26.0145,18.2298,40.7976,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,0,79.37622,12.1695,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,41.883,98.34375,26.46,17.584,11.402587,348.975

17,04:00-04:15,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,0,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,0,79.37622,12.1695,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,41.883,98.34375,26.46,17.584,11.402587,348.975

18,04:15-04:30,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,0,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,0,79.37622,12.1695,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,41.883,98.34375,26.46,17.584,11.402587,348.975

19,04:30-04:45,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,0,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,0,79.37622,12.1695,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

20,04:45-05:00,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,23.3909,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,6.5208,40.089,12.1695,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

21,05:00-05:15,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.3005,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,6.5208,13.363,12.1695,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

22,05:15-05:30,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.3005,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,6.5208,13.363,12.1695,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

23,05:30-05:45,0,42.392196,19.985,0,0,10.7616,26.39091,683.136562,49.436556,0,39.3005,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.125,0,123.665625,0.78433,48.576,0,0,1.1,13.363,12.1695,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

24,05:45-06:00,0,42.392196,19.985,0,15.12,31.897382,26.39091,683.136562,49.436556,0,70.1727,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,0,0,92,103.125,0,123.665625,0.78433,48.576,13.43,0,1.1,13.363,12.1695,0,39.9,0,0,0,83.844,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

25,06:00-06:15,0,42.392196,19.985,0,31.122,31.897382,26.39091,683.136562,49.436556,0,93.5636,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,0,0,78.2,103.125,0,123.665625,0.78433,8.832,28.045,0,3.3,13.363,12.1695,0,39.9,0,0,0,83.296,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

26,06:15-06:30,0,42.392196,19.985,0,31.122,31.897382,26.39091,683.136562,49.436556,0,93.5636,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,0,0,72,103.125,0,123.665625,0.78433,8.832,42.107,0,19.5624,13.363,12.1695,0,39.9,0,0,0,83.296,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

27,06:30-06:45,0,42.392196,19.985,0,31.122,31.897382,26.39091,683.136562,49.436556,0,93.5636,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,0,0,72,103.125,0,123.665625,0.78433,8.832,42.107,0,19.5624,13.363,12.1695,0,39.9,0,0,0,83.296,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

28,06:45-07:00,0,42.392196,19.985,0,31.122,11.4342,26.39091,683.136562,49.436556,0,93.5636,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,0,0,72,103.125,0,123.665625,0.78433,8.832,42.107,0,19.5624,13.363,12.1695,0,39.9,0,0,0,83.296,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

29,07:00-07:15,0,42.392196,19.985,0,15.561,9.4164,26.39091,683.136562,49.436556,0,93.5636,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,0,0,72,103.125,0,123.665625,0.78433,8.832,28.045,0,19.5624,13.363,11.529,0,38.85,0,0,0,83.296,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

30,07:15-07:30,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,70.1727,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,0,0,72,103.125,0,123.665625,0.78433,8.832,13.983,0,6.5208,13.363,11.529,0,38.85,0,0,0,83.296,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

31,07:30-07:45,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,70.1727,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,0,0,72,103.125,0,123.665625,0.78433,8.832,13.983,0,6.5208,13.363,11.529,0,38.85,0,0,0,83.296,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

32,07:45:08:00,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,70.1727,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,0,0,72,103.125,0,123.665625,0.78433,8.832,0,0,6.5208,13.363,11.529,0,38.85,0,0,0,83.296,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

33,08:00-08:15,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,70.1727,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,3.1825,0,72,103.125,0,123.665625,0.78433,11.04,0,0,6.5208,13.363,11.529,0,38.85,0,0,0,83.296,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

34,08:15-08:30,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,46.6871,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,11.457,0,72,103.125,0,123.665625,0.78433,11.04,0,0,6.5208,13.363,11.529,0,38.85,0,0,0,83.296,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

35,08:30-08:45,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.3005,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,49.051236,0,72,103.125,0,123.665625,0.78433,48.576,0,0,6.5208,40.089,11.529,0,38.85,0,0,0,83.296,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

36,08:45:09:00,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.3005,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,49.051236,0,72,103.125,0,123.665625,0.78433,48.576,0,0,6.5208,79.37622,11.529,0,38.85,0,0,0,83.296,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

37,09:00:09:15,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.3005,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,49.051236,0,72,103.125,0,123.665625,0.78433,11.04,0,0,6.5208,79.37622,12.1695,0,37.8,0,0,0,82.748,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

38,09:15-09:30,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.3005,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,49.051236,0,72,103.125,0,123.665625,0.78433,11.04,0,0,6.5208,79.37622,12.1695,0,37.8,0,0,0,82.748,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

39,09:30-09:45,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.3005,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,32.700824,0,72,103.125,0,123.665625,0.78433,11.04,0,0,6.5208,79.37622,12.1695,0,37.8,0,0,0,82.748,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

40,09:45-10:00,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,49.436556,0,39.3005,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,32.700824,0,72,103.125,0,123.665625,0.78433,11.04,0,0,6.5208,24.402,12.1695,0,37.8,0,0,0,82.748,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

41,10:00-10:15,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,32.8448,0,39.3005,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,5.092,0,72,103.125,0,123.665625,0.78433,11.04,0,0,0,24.402,11.7852,0,37.8,0,0,0,82.748,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

42,10:15-10:30,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,32.8448,0,39.3005,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,11.997,3.1825,0,72,103.125,0,123.665625,0.78433,11.04,0,0,0,24.402,11.7852,0,37.8,0,0,0,82.748,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

43,10:30-10:45,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,32.8448,0,23.3909,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,11.04,0,0,0,24.402,11.7852,0,37.8,0,0,0,82.748,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

44,10:45-11:00,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,32.8448,0,23.3909,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,11.04,0,0,0,24.402,11.7852,0,37.8,0,0,0,82.748,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

45,11:00-11:15,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,32.8448,0,23.3909,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,8.832,0,0,0,24.402,11.7852,0,36.75,0,0,0,82.748,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

46,11:15-11:30,0,42.392196,19.985,0,0,12.1068,26.39091,683.136562,32.8448,0,23.3909,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,48.576,0,0,0,24.402,11.7852,0,36.75,0,0,0,82.748,0,0,0,64.617,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

47,11:30-11:45,0,42.392196,19.985,0,0,31.897382,26.39091,683.136562,32.8448,0,23.3909,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,48.576,0,0,0,24.402,11.7852,0,36.75,0,0,0,82.748,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

48,11:45-12:00,0,42.392196,19.985,0,0,31.897382,26.39091,683.136562,32.8448,0,23.3909,26.0145,9.1149,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,11.04,0,0,0,24.402,11.7852,0,36.75,0,0,0,82.748,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

49,12:00-12:15,0,42.392196,19.985,0,0,31.897382,26.39091,683.136562,32.8448,0,23.3909,26.0145,18.2298,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,11.04,0,0,0,24.402,11.2728,0,36.75,0,0,0,82.748,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

50,12:15-12:30,0,42.392196,19.985,0,0,31.897382,26.39091,683.136562,32.8448,0,23.3909,26.0145,18.2298,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,11.04,0,0,0,24.402,11.2728,0,36.75,0,0,0,82.748,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

51,12:30-12:45,0,42.392196,19.985,0,0,12.1068,26.39091,683.136562,32.8448,0,23.3909,26.0145,18.2298,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,11.04,0,0,0,24.402,11.2728,0,36.75,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

52,12:45-13:00,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,32.8448,0,23.3909,26.0145,18.2298,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,11.04,0,0,0,24.402,11.2728,0,36.75,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

53,13:00-13:15,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,32.8448,0,23.3909,26.0145,18.2298,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,11.04,0,0,0,24.402,11.2728,0,36.75,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

54,13:15-13:30,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,32.8448,0,39.3005,26.0145,18.2298,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,11.04,0,0,0,24.402,11.2728,0,36.75,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,39.455,98.34375,26.46,17.584,11.402587,348.975

55,13:30-13:45,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,32.8448,0,39.3005,26.0145,18.2298,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,11.04,0,0,0,24.402,11.529,0,36.75,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,33.385,98.34375,26.46,17.584,11.402587,348.975

56,13:45-14:00,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,32.8448,0,70.078,26.0145,18.2298,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,11.04,0,0,0,24.402,11.529,0,35.7,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,33.385,98.34375,26.46,17.584,11.402587,348.975

57,14:00-14:15,0,42.392196,19.985,0,0,9.4164,26.39091,683.136562,32.8448,0,70.078,26.0145,18.2298,40.7976,0,0,653.1525,8.874,58.59,0,0,0,72,103.125,0,123.665625,0.78433,11.04,0,0,0,24.402,12.1695,0,35.7,0,0,0,78.912,0,0,0,64.074,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,33.385,98.34375,26.46,17.584,11.402587,348.975

