Block,Time,RIHAND1,RAPPB,KOTESHWR,NAPP,SALAL,TEHRI,DADRI_CRF,KOLDAM,ANTA_LF,ANTA_RF,NJPC,SINGRAULI,CHAMERA1,URI,UNCHAHAR4,UNCHAHAR3,URI2,ANTA_CRF,AURY_CRF,TANDA2,DULHASTI,SINGRAULI_HYDRO,SEWA2,JHAJJAR,RIHAND3,RAMPUR,AURY_GF,BSIUL,RAPPC,DADRT2,UNCHAHAR2,DADRI_GF,KISHANGANGA,ANTA_GF,TANAKPUR,DADRI_RF,AURY_LF,RIHAND2,PARBATI3,DADRI_LF,CHAMERA3,CHAMERA2,UNCHAHAR1,AURY_RF,DHAULIGNGA,KHSTPP-I,FSTPP I & II,TALA,KHSTPP-II,SASAN,BRBCL,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
11,02:30-02:45,88.816800,0.000000,23.416356,36.911490,82.451918,59.603796,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,390.021600,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.385328,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,26.398573,30.468024,13.756950,26.963622,142.411584,402.933825,11.863224,57.92,0,0,0,0,0

12,02:45-03:00,88.816800,0.000000,23.416356,36.911490,82.451918,59.603796,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,390.021600,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.385328,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,26.398573,30.468024,13.756950,26.963622,142.411584,402.933825,13.517051,53.10,0,0,0,0,0

13,03:00-03:15,88.816800,0.000000,15.230150,36.911490,76.618585,59.603796,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,368.782800,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.385328,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,26.398573,30.468024,13.756950,26.963622,142.411584,402.933825,14.028401,53.10,0,0,0,0,0

14,03:15-03:30,88.816800,0.000000,15.230150,36.911490,76.618585,59.603796,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,349.474800,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.385328,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,26.398573,30.468024,13.756950,26.963622,142.411584,402.933825,14.480989,53.10,0,0,0,0,0

15,03:30-03:45,88.816800,0.000000,7.615075,36.911490,76.618585,59.603796,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,50.092675,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,330.166800,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.385328,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,26.398573,30.468024,13.756950,26.963622,142.411584,402.933825,14.480989,53.10,0,0,0,0,0

16,03:45-04:00,88.816800,0.000000,7.615075,36.911490,76.618585,59.603796,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,50.092675,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,320.512800,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.385328,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,26.398573,30.468024,13.756950,26.963622,142.411584,402.933825,14.480989,49.72,0,0,0,0,0

17,04:00-04:15,88.816800,0.000000,7.615075,36.911490,76.618585,43.790544,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,310.858800,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.385328,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,26.398573,30.468024,13.756950,26.963622,142.411584,402.933825,14.480989,49.55,0,0,0,0,0

18,04:15-04:30,88.816800,0.000000,7.615075,36.911490,76.618585,29.193696,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,291.550800,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.385328,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,26.398573,30.468024,13.756950,26.963622,142.411584,402.933825,14.480989,49.55,0,0,0,0,0

19,04:30-04:45,88.816800,0.000000,7.615075,36.911490,76.618585,29.193696,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,281.896800,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.385328,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,26.398573,29.885888,13.756950,26.963622,142.411584,402.933825,14.480989,49.55,0,0,0,0,0

20,04:45-05:00,88.816800,0.000000,7.615075,36.911490,76.618585,14.596848,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,272.242800,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.385328,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,26.398573,29.885888,13.756950,26.963622,142.411584,402.933825,14.480989,49.55,0,0,0,0,0

21,05:00-05:15,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,272.242800,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.250172,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,26.398573,26.590785,10.262685,26.963622,142.411584,402.933825,14.480989,49.64,0,0,0,0,0

22,05:15-05:30,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,252.934800,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.250172,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,26.398573,26.590785,10.262685,26.963622,142.411584,402.933825,14.480989,49.21,0,0,0,0,0

23,05:30-05:45,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,243.280800,119.386794,0.000000,0.000000,0.000000,49.003704,537.157152,34.250172,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,26.590785,10.262685,26.963622,142.411584,402.933825,14.480989,49.21,0,0,0,0,0

24,05:45-06:00,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,493.714152,34.250172,0.000000,0.000000,0.000000,12.119439,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,26.590785,10.262685,26.963622,142.411584,402.933825,14.480989,49.21,0,0,0,0,0

25,06:00-06:15,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,524.800032,39.521256,0.000000,0.000000,0.000000,12.119439,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,28.730014,13.494940,26.963622,139.645882,402.933825,14.480989,49.21,0,0,0,0,0

26,06:15-06:30,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,50.092675,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,485.990952,39.521256,0.000000,0.000000,0.000000,12.119439,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,28.730014,13.494940,26.963622,139.645882,402.933825,14.480989,46.47,0,0,0,0,0

27,06:30-06:45,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,50.092675,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,443.513352,40.918286,0.000000,0.000000,0.000000,12.119439,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,28.730014,13.494940,26.963622,139.645882,402.933825,14.480989,46.47,0,0,0,0,0

28,06:45-07:00,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,17.947269,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,392.917800,40.918286,0.000000,0.000000,0.000000,12.119439,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,10.998301,0.000000,35.279717,29.279230,13.494940,26.963622,139.645882,402.933825,14.480989,46.47,0,0,0,0,0

29,07:00-07:15,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,17.947269,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,353.336400,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,10.998301,0.000000,35.279717,29.279230,13.494940,26.963622,139.645882,402.933825,14.480989,47.90,0,0,0,0,0

30,07:15-07:30,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,17.947269,30.793734,0.000000,0.000000,0.000000,15.854185,0.627915,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,317.616600,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,10.998301,0.000000,35.279717,29.279230,13.610306,26.963622,140.900999,402.933825,14.480989,47.90,0,0,0,0,0

31,07:30-07:45,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,17.947269,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,282.862200,32.229686,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,10.998301,0.000000,35.279717,25.808272,9.536318,26.963622,118.030673,402.933825,14.480989,49.11,0,0,0,0,0

32,07:45:08:00,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,17.947269,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,251.004000,32.229686,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,10.998301,0.000000,35.279717,20.510914,9.536318,26.963622,118.030673,402.933825,14.480989,49.21,0,0,0,0,0

33,08:00-08:15,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,17.812113,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,217.050882,25.696728,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.507833,0.000000,35.279717,17.115963,7.551103,26.963622,117.055331,404.234171,14.480989,53.10,0,0,0,0,0

34,08:15-08:30,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,13.658197,30.793734,0.000000,0.000000,0.000000,31.708370,0.627915,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,217.050882,21.659195,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.507833,0.000000,35.279717,17.115963,6.042052,26.963622,104.519403,404.280558,14.480989,53.10,0,0,0,0,0

35,08:30-08:45,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,13.658197,30.793734,0.000000,0.000000,0.000000,15.854185,0.627915,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,217.050882,21.659195,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.507833,0.000000,35.279717,8.688600,2.896200,26.963622,79.335455,404.280558,14.480989,53.10,0,0,0,0,0

36,08:45:09:00,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,13.658197,30.793734,0.000000,0.000000,0.000000,15.854185,0.627915,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,217.050882,21.659195,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.507833,0.000000,35.279717,8.688600,2.896200,26.963622,51.166200,404.280558,14.480989,53.10,0,0,0,0,0

37,09:00:09:15,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,13.658197,30.793734,0.000000,0.000000,0.000000,15.854185,0.978809,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,217.050882,14.626112,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.156764,0.000000,35.279717,8.688600,2.896200,26.963622,51.166200,404.280558,14.480989,49.78,0,0,0,0,0

38,09:15-09:30,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,13.658197,30.793734,0.000000,0.000000,0.000000,15.854185,0.978809,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,217.050882,14.626112,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.156764,0.000000,35.279717,8.688600,2.896200,26.963622,51.166200,404.280558,14.480989,49.78,0,0,0,0,0

39,09:30-09:45,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,13.251506,30.793734,0.000000,0.000000,0.000000,15.854185,0.978809,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,212.388000,23.169600,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.407218,0.000000,35.279717,17.677826,7.116832,26.963622,75.551335,404.280558,14.480989,49.78,0,0,0,0,0

40,09:45-10:00,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,13.251506,30.793734,0.000000,0.000000,0.000000,15.854185,0.978809,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,212.388000,23.169600,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.407218,0.000000,35.279717,17.677826,7.116832,26.963622,75.551335,404.280558,14.480989,49.78,0,0,0,0,0

41,10:00-10:15,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,13.251506,31.297612,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,212.388000,23.169600,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.407218,0.000000,35.279717,17.677826,7.116832,26.963622,75.551335,404.280558,14.480989,49.78,0,0,0,0,0

42,10:15-10:30,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,13.251506,31.297612,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,225.903600,119.386794,0.000000,0.000000,0.000000,49.003704,212.388000,23.169600,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.407218,0.000000,35.279717,17.677826,7.116832,26.963622,75.551335,404.280558,14.480989,49.78,0,0,0,0,0

43,10:30-10:45,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,14.583815,31.297612,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,252.374868,119.386794,0.000000,0.000000,0.000000,49.003704,221.471352,23.179254,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,17.687480,7.116832,26.963622,123.619373,404.280558,14.480989,67.58,0,0,0,0,0

44,10:45-11:00,88.816800,0.000000,7.615075,36.911490,76.618585,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,50.092675,0.000000,14.583815,31.297612,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,264.490638,119.386794,0.000000,0.000000,0.000000,49.003704,221.471352,23.179254,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,17.687480,7.116832,26.963622,123.619373,404.280558,14.480989,67.58,0,0,0,0,0

45,11:00-11:15,88.816800,0.000000,7.615075,36.911490,51.602561,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,50.092675,0.000000,14.583815,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,277.533192,119.386794,0.000000,0.000000,0.000000,49.003704,221.471352,23.179254,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,25.410100,10.262685,26.963622,123.619373,404.280558,14.480989,77.23,0,0,0,0,0

46,11:15-11:30,88.816800,0.000000,7.615075,36.911490,51.602561,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,14.583815,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,291.512184,119.386794,0.000000,0.000000,0.000000,49.003704,221.471352,23.179254,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,26.114842,10.262685,26.963622,123.619373,404.280558,13.962473,77.23,0,0,0,0,0

