Block,Time,UNCHAHAR1,PARBATI3,RIHAND1,NAPP,TANAKPUR,ANTA_LF,AURY_LF,SINGRAULI_HYDRO,DHAULIGNGA,RIHAND2,KOLDAM,DADRI_RF,DADRI_CRF,KOTESHWR,ANTA_GF,SEWA2,UNCHAHAR2,RAPPC,ANTA_CRF,CHAMERA2,AURY_CRF,BSIUL,JHAJJAR,CHAMERA1,SALAL,RIHAND3,DADRI_LF,DADRT2,URI,RAMPUR,ANTA_RF,TEHRI,DADRI_GF,URI2,KISHANGANGA,CHAMERA3,TANDA2,DULHASTI,SINGRAULI,UNCHAHAR3,AURY_RF,NJPC,AURY_GF,RAPPB,UNCHAHAR4,KHSTPP-I,SASAN,KHSTPP-II,BRBCL,FSTPP I & II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
45,11:00-11:15,10.283693,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,5.083897,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,2.658156,0.000000,0.000000,0.000000,0.000000,4.664024,0.000000,0.000000,0.000000,0.000000,120.953321,24.739150,0.000000,0.000000,0.000000,0.000000,0.000000,33.515215,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

46,11:15-11:30,10.283693,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,5.083897,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,2.658156,0.000000,0.000000,0.000000,0.000000,4.664024,0.000000,0.000000,0.000000,0.000000,120.953321,24.739150,0.000000,0.000000,0.000000,0.000000,0.000000,33.515215,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

47,11:30-11:45,10.283693,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,5.083897,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,2.658156,0.000000,0.000000,0.000000,0.000000,5.182248,0.000000,0.000000,0.000000,0.000000,120.953321,24.739150,0.000000,0.000000,0.000000,0.000000,0.000000,33.515215,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

48,11:45-12:00,10.283693,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,5.083897,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,2.658156,0.000000,0.000000,0.000000,0.000000,5.182248,0.000000,0.000000,0.000000,0.000000,120.953321,24.739150,0.000000,0.000000,0.000000,0.000000,0.000000,33.515215,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

49,12:00-12:15,10.283693,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,5.083897,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,628.639544,0.000000,1.342947,119.102363,0.000000,593.988073,2.658156,0.000000,0.000000,0.000000,0.000000,5.182248,0.000000,0.000000,0.000000,0.000000,120.953321,24.739150,0.000000,0.000000,0.000000,0.000000,0.000000,33.515215,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

50,12:15-12:30,10.019515,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,5.083897,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,533.779009,0.000000,1.342947,119.102363,0.000000,587.120206,3.189787,0.000000,0.000000,0.000000,0.000000,6.477811,0.000000,0.000000,0.000000,0.000000,120.953321,20.793811,0.000000,0.000000,0.000000,0.000000,0.000000,33.515215,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

51,12:30-12:45,10.019515,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,5.083897,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,437.469009,0.000000,1.342947,119.102363,0.000000,587.120206,3.189787,0.000000,0.000000,0.000000,0.000000,5.182248,0.000000,0.000000,0.000000,0.000000,120.953321,20.793811,0.000000,0.000000,0.000000,0.000000,0.000000,33.515215,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

52,12:45-13:00,9.265696,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,5.083897,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,377.756809,0.000000,1.342947,119.102363,0.000000,590.134710,3.189787,0.000000,0.000000,0.000000,0.000000,5.182248,0.000000,0.000000,0.000000,0.000000,120.953321,20.793811,0.000000,0.000000,0.000000,0.000000,0.000000,33.515215,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

53,13:00-13:15,10.019496,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,377.756809,0.000000,1.342947,119.102363,0.000000,600.603606,34.024397,0.000000,0.000000,0.000000,0.000000,16.064970,0.000000,0.000000,0.000000,0.000000,120.953321,20.793811,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

54,13:15-13:30,10.019515,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,377.756809,0.000000,1.342947,119.102363,0.000000,508.516800,34.024397,0.000000,0.000000,0.000000,0.000000,16.064970,0.000000,0.000000,0.000000,0.000000,120.953321,20.793811,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

55,13:30-13:45,10.019515,0.000000,88.605200,0.000000,6.538775,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,377.756809,0.000000,1.342947,119.102363,0.000000,454.085620,3.189787,0.000000,0.000000,0.000000,0.000000,16.064970,0.000000,0.000000,0.000000,0.000000,120.953321,20.793811,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

56,13:45-14:00,10.019515,0.000000,88.605200,0.000000,6.538775,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,377.756809,0.000000,1.342947,119.102363,0.000000,412.206800,3.189787,0.000000,0.000000,0.000000,0.000000,16.064970,0.000000,0.000000,0.000000,0.000000,120.953321,20.793811,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

57,14:00-14:15,9.198279,0.000000,88.605200,0.000000,6.538775,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,343.826700,0.000000,1.342947,119.102363,0.000000,396.797200,3.189787,0.000000,0.000000,0.000000,0.000000,4.923136,0.000000,0.000000,0.000000,0.000000,120.953321,20.852461,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

58,14:15-14:30,9.198279,0.000000,88.605200,0.000000,6.538775,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,343.826700,0.000000,6.714733,119.102363,0.000000,387.166200,3.189787,0.000000,0.000000,0.000000,0.000000,4.923136,0.000000,0.000000,0.000000,0.000000,120.953321,21.470966,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

59,14:30-14:45,9.198279,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,3.081150,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,343.826700,0.000000,53.717866,119.102363,0.000000,348.642200,3.189787,0.000000,0.000000,0.000000,0.000000,4.923136,0.000000,0.000000,0.000000,0.000000,120.953321,21.470966,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

60,14:45-15:00,9.198279,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,3.081150,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,343.826700,0.000000,53.717866,119.102363,0.000000,348.642200,3.189787,0.000000,0.000000,0.000000,0.000000,4.923136,0.000000,0.000000,0.000000,0.000000,120.953321,21.470966,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

61,15:00-15:15,9.198279,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,3.081150,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,343.826700,0.000000,6.714733,119.102363,0.000000,387.166200,3.189787,0.000000,0.000000,13.712618,0.000000,4.664024,0.000000,0.000000,0.000000,0.000000,120.953321,21.470966,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

62,15:15-15:30,9.198279,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,3.081150,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,403.538900,0.000000,1.342947,119.102363,0.000000,406.428200,3.189787,0.000000,0.000000,14.986799,0.000000,4.664024,0.000000,0.000000,0.000000,0.000000,120.953321,21.470966,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

63,15:30-15:45,9.198279,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,3.081150,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,514.295400,0.000000,1.342947,119.102363,0.000000,464.214200,3.189787,0.000000,0.000000,20.508251,0.000000,4.664024,0.000000,0.000000,0.000000,0.000000,120.953321,21.470966,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

64,15:45-16:00,9.464673,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,3.081150,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,620.916122,0.000000,1.342947,119.102363,0.000000,519.456557,3.189787,0.000000,0.000000,29.973598,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,25.416305,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

65,16:00-16:15,10.257751,0.000000,88.605200,0.000000,6.538775,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,3.081150,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,34.024397,0.000000,0.000000,29.973598,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,24.739150,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

66,16:15-16:30,10.283693,0.000000,88.605200,0.000000,6.538775,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,3.081150,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,34.024397,0.000000,0.000000,29.973598,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,24.739150,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

67,16:30-16:45,10.283693,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,5.083897,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,4.253050,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,24.739150,0.000000,16.417003,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

68,16:45-17:00,10.283693,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,5.083897,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,24.739150,0.000000,43.322646,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

69,17:00-17:15,10.283693,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,5.083897,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,0.000000,0.000000,31.741565,120.953321,24.739150,0.000000,67.583327,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

70,17:15-17:30,10.283693,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,8.798916,56.880686,0.000000,0.000000,0.000000,17.093099,0.000000,5.083897,40.825905,52.431260,0.000000,12.684066,0.000000,0.000000,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,0.000000,0.000000,47.612347,120.953321,24.739150,0.000000,72.964456,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

71,17:30-17:45,10.494959,3.678079,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,17.597833,56.880686,0.000000,0.000000,0.000000,25.639648,0.000000,10.147252,40.825905,52.431260,0.000000,12.684066,0.000000,1.059410,628.639544,6.771556,1.342947,119.102363,0.000000,657.632732,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,1.226412,0.000000,47.612347,120.953321,24.739150,0.000000,72.964456,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

72,17:45-18:00,10.509164,15.747082,88.605200,0.000000,0.000000,0.000000,0.000000,0.700116,26.396749,56.880686,0.000000,0.000000,0.000000,34.186198,0.000000,10.147252,40.825905,52.431260,0.000000,25.368131,0.000000,12.560365,628.639544,13.390942,1.342947,119.102363,0.000000,657.632732,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,27.990390,0.000000,47.612347,120.953321,24.739150,0.000000,107.622573,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,17.470730,0.000000,0,0,0,0,0

73,18:00-18:15,10.509164,15.747082,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,26.396749,56.880686,0.000000,0.000000,0.000000,34.186198,0.000000,10.147252,40.825905,52.431260,0.000000,25.368131,0.000000,12.560365,628.639544,21.303772,6.714733,119.102363,0.000000,657.632732,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,27.990390,0.000000,47.612347,120.953321,24.739150,0.000000,135.166655,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

74,18:15-18:30,10.509164,15.747082,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,26.396749,56.880686,0.000000,0.000000,0.000000,34.186198,0.000000,10.147252,40.825905,52.431260,0.000000,25.368131,0.000000,12.560365,628.639544,25.108017,53.717866,119.102363,0.000000,657.632732,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,27.990390,0.000000,47.612347,120.953321,24.739150,0.000000,135.166655,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

75,18:30-18:45,10.509164,15.747082,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,26.396749,56.880686,0.000000,0.000000,0.000000,34.186198,0.000000,10.147252,40.825905,52.431260,0.000000,25.368131,0.000000,12.560365,628.639544,25.108017,53.717866,119.102363,0.000000,657.632732,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,27.990390,0.000000,47.612347,120.953321,24.739150,0.000000,127.687798,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

76,18:45-19:00,10.509164,15.747082,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,17.597833,56.880686,0.000000,0.000000,0.000000,34.186198,0.000000,10.147252,40.825905,52.431260,0.000000,25.368131,0.000000,12.560365,628.639544,25.108017,53.717866,119.102363,0.000000,657.632732,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,27.990390,0.000000,47.612347,120.953321,24.739150,0.000000,107.622573,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

77,19:00-19:15,10.342153,15.747082,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,8.778560,56.880686,0.000000,0.000000,0.000000,34.186198,0.000000,10.147252,40.825905,52.431260,0.000000,25.368131,0.000000,12.560365,628.639544,25.108017,53.717866,119.102363,0.000000,657.632732,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,27.990390,0.000000,47.612347,120.953321,25.416305,0.000000,91.205570,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

78,19:15-19:30,10.342153,3.678079,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,8.778560,56.880686,0.000000,0.000000,0.000000,17.093099,0.000000,3.851437,40.825905,52.431260,0.000000,25.368131,0.000000,6.280182,628.639544,13.530939,6.714733,119.102363,0.000000,657.632732,3.721418,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,1.226412,0.000000,31.741565,120.953321,25.416305,0.000000,72.052400,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

79,19:30-19:45,10.342153,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,3.851437,40.825905,52.431260,0.000000,12.684066,0.000000,6.280182,628.639544,6.086792,1.342947,119.102363,0.000000,657.632732,3.721418,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,0.000000,0.000000,31.741565,120.953321,25.416305,0.000000,38.762367,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

80,19:45-20:00,10.342153,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,40.825905,52.431260,0.000000,0.000000,0.000000,6.280182,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,34.024397,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,0.000000,0.000000,31.741565,120.953321,25.416305,0.000000,29.185782,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

81,20:00-20:15,10.342153,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,40.825905,52.431260,0.000000,0.000000,0.000000,6.280182,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,34.024397,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,0.000000,0.000000,31.741565,120.953321,25.416305,0.000000,16.417003,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

82,20:15-20:30,10.342153,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,4.253050,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,0.000000,0.000000,31.741565,120.953321,25.416305,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

83,20:30-20:45,10.342153,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,25.416305,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

84,20:45-21:00,10.342153,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,628.639544,0.000000,1.342947,119.102363,0.000000,657.632732,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,25.416305,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

85,21:00-21:15,10.342153,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,533.779009,0.000000,1.342947,119.102363,0.000000,629.400296,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,25.416305,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

86,21:15-21:30,9.333113,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,437.469009,0.000000,1.342947,119.102363,0.000000,493.107200,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,22.449176,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

87,21:30-21:45,9.430386,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,40.825905,52.431260,0.000000,0.000000,0.000000,0.000000,377.756809,0.000000,1.342947,119.102363,0.000000,444.952200,3.189787,0.000000,0.000000,44.960397,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,18.323597,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

88,21:45-22:00,9.430386,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,35.271611,52.431260,0.000000,0.000000,0.000000,0.000000,343.826700,0.000000,1.342947,119.102363,0.000000,396.797200,3.189787,0.000000,0.000000,29.973598,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,17.904511,0.000000,0.000000,0.000000,0.000000,0.000000,32.445394,403.317387,142.072298,14.446451,14.975200,0.000000,0,0,0,0,0

89,22:00-22:15,9.430386,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,28.757876,52.431260,0.000000,0.000000,0.000000,0.000000,343.826700,0.000000,1.342947,119.102363,0.000000,348.642200,3.189787,0.000000,0.000000,29.973598,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,17.904511,0.000000,0.000000,0.000000,0.000000,0.000000,27.307641,403.317387,112.933973,14.446451,7.540688,0.000000,0,0,0,0,0

90,22:15-22:30,9.430386,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,28.524807,52.431260,0.000000,0.000000,0.000000,0.000000,343.826700,0.000000,1.342947,119.102363,0.000000,348.642200,3.189787,0.000000,0.000000,29.973598,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,17.904511,0.000000,0.000000,0.000000,0.000000,0.000000,27.307641,403.317387,112.933973,14.446451,7.540688,0.000000,0,0,0,0,0

91,22:30-22:45,9.430386,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,28.524807,52.431260,0.000000,0.000000,0.000000,0.000000,343.826700,0.000000,1.342947,119.102363,0.000000,348.642200,3.189787,0.000000,0.000000,29.973598,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,17.904511,0.000000,0.000000,0.000000,0.000000,0.000000,27.307641,403.317387,117.749473,14.446451,7.540688,0.000000,0,0,0,0,0

92,22:45-23:00,9.430386,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,28.524807,52.431260,0.000000,0.000000,0.000000,0.000000,343.826700,0.000000,1.342947,119.102363,0.000000,348.642200,3.189787,0.000000,0.000000,18.081239,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,17.904511,0.000000,0.000000,0.000000,0.000000,0.000000,27.307641,403.317387,112.933973,14.446451,7.540688,0.000000,0,0,0,0,0

93,23:00-23:15,7.704800,0.000000,88.605200,0.000000,0.370119,0.000000,0.000000,0.700116,0.000000,56.880686,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,28.524807,52.431260,0.000000,0.000000,0.000000,0.000000,339.974300,0.000000,1.342947,119.102363,0.000000,348.642200,3.189787,0.000000,0.000000,14.986799,0.000000,4.664024,0.000000,0.000000,0.000000,15.870782,120.953321,12.520300,0.000000,0.000000,0.000000,0.000000,0.000000,23.881605,403.317387,100.924019,14.446451,7.540688,0.000000,0,0,0,0,0

