Block,Time,DADRI_GF,RIHAND1,AURY_RF,DULHASTI,KISHANGANGA,SEWA2,ANTA_CRF,AURY_GF,UNCHAHAR2,AURY_CRF,RIHAND2,URI2,SINGRAULI_HYDRO,NJPC,DHAULIGNGA,TANAKPUR,RAPPB,KOLDAM,RAMPUR,TANDA2,UNCHAHAR4,CHAMERA3,DADRI_CRF,KOTESHWR,PARBATI3,BSIUL,CHAMERA2,NAPP,SALAL,JHAJJAR,SINGRAULI,ANTA_RF,DADRT2,KHSTPP-II,KUDGI,FSTPP I & II,KHSTPP-I,TALA,BRBCL,SASAN,UNCHAHAR1,AURY_LF,RIHAND3,UNCHAHAR3,ANTA_GF,ANTA_LF,RAPPC,TEHRI,CHAMERA1,DADRI_LF,DADRI_RF,URI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
37,09:00:09:15,0.000000,43.492500,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,18.451590,0.000000,114.167812,30.553191,0.961436,147.816993,35.319915,6.190432,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,3.075886,12.668495,38.186531,37.366436,81.422792,319.486240,134.643115,0.000000,363.067523,70.042352,97.62,5.431247,13.696465,26.426043,14.497500,400.131000,11.398273,0.000000,119.522827,13.294506,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

38,09:15-09:30,0.000000,43.492500,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,21.804691,0.000000,114.167812,30.553191,0.961436,147.816993,35.319915,6.190432,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,3.075886,12.668495,38.186531,37.366436,81.422792,319.486240,134.643115,0.000000,363.911577,87.720857,97.62,9.656688,13.877274,26.426043,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

39,09:30-09:45,0.000000,43.492500,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,30.553191,0.961436,147.816993,35.319915,4.952346,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,3.075886,19.002743,38.186531,37.366436,81.422792,319.486240,134.643115,0.000000,363.908146,77.087170,124.68,6.158441,17.699443,26.426043,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

40,09:45-10:00,0.000000,43.492500,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,30.553191,0.961436,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,3.075886,19.002743,38.186531,37.366436,81.422792,348.481240,134.643115,0.000000,363.908146,77.087170,133.38,6.158441,18.112017,26.426043,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

41,10:00-10:15,0.000000,43.492500,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,31.333273,0.961436,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,3.075886,19.002743,38.186531,37.366436,81.422792,391.983405,134.643115,0.000000,363.908146,77.087170,135.34,6.158441,18.112017,26.426043,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

