Block,Time,NR/30092023/26122029/SH-06,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/06022042/L_NR_2012_02,NR/01102023/06022042/L_NR_2012_07,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/05012040/L_NR_2020_02,WR/01102023/31032046/L_NR_2020_05,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02012046/L_NR_2021_17,NR/30092023/31122025/SH-07,NR/01102023/13082046/L_NR_2021_12,NR/01102023/31102037/L_NR_2019_11,NR/01102023/14082046/L_NR_2021_16,NR/01102023/30042040/GNA_LT_35,WR/01102023/16072048/L_NR_2022_08,WR/01102023/24112044/L_NR_2020_07,NR/01102023/25072045/L_NR_2021_15,NR/26072023/31072042/L_NR_2023_07,L_NR_2019_19,WR/01102023/29112042/L_NR_2019_05,NR/01102023/08032047/L_NR_2021_14,NR/01102023/31052040/LT-31,WR/01102023/30052048/L_NR_2022_10,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/02122045/L_NR_2021_13,NR/01102023/23072042/L_NR_2012_04,WR/01102023/01102023/L_NR_2022_09,NR/26072023/25122043/L_NR_2023_10,NR/01102023/22052037/LT-59,NR/01102023/30042040/GNA_LT_36,NR/01102023/19072037/LT-05,NR/01102023/25122043/GNA_MEJA_DELHI,SR/01102023/07102043/L_NR_2018_61,WR/01102023/01102023/L_NR_2020_06
11,02:30-02:45,22.610000,101.230000,208.760000,56.060000,28.030000,3.300000,22,0,0,22.610000,0,3.000000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,14,0,0,271.830000,14,0,3.030000,0.000000,118.300000,0.000000,7.41,7.34

12,02:45-03:00,22.610000,101.230000,208.760000,56.060000,28.030000,3.300000,22,0,0,22.610000,0,3.000000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,14,0,0,271.830000,14,0,3.030000,0.000000,118.300000,0.000000,7.41,7.34

13,03:00-03:15,22.610000,101.230000,208.760000,56.060000,28.030000,3.300000,22,0,0,22.610000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,14,0,0,271.830000,14,0,3.030000,0.000000,118.300000,0.000000,7.41,7.34

14,03:15-03:30,22.610000,101.230000,208.760000,56.060000,28.030000,3.300000,22,0,0,22.610000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,14,0,0,271.830000,14,0,3.030000,0.000000,118.300000,0.000000,7.41,7.34

15,03:30-03:45,22.610000,101.230000,208.760000,56.060000,28.030000,3.300000,22,0,0,22.610000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,14,0,0,271.830000,14,0,3.030000,0.000000,118.300000,0.000000,7.41,7.34

16,03:45-04:00,22.610000,101.230000,208.760000,56.060000,28.030000,3.300000,22.25,0,0,22.610000,0,2.840000,0,0.000000,7,7.42,0,0,0,0,0,0.000000,14,0,0,271.830000,14,0,3.030000,0.000000,118.300000,0.000000,7.41,7.41

17,04:00-04:15,22.610000,101.230000,208.760000,56.060000,28.030000,3.260000,22,0,0,22.610000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,14,0,0,271.830000,14,0,3.030000,0.000000,118.300000,0.000000,7.41,7.34

18,04:15-04:30,22.610000,101.230000,208.760000,56.060000,28.030000,3.260000,22,0,0,22.610000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,14,0,0,271.830000,14,0,3.030000,0.000000,118.300000,0.000000,7.41,7.34

19,04:30-04:45,22.610000,101.230000,208.760000,56.060000,28.030000,3.260000,22,0,0,22.610000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,14,0,0,271.830000,14,0,3.030000,0.000000,118.300000,0.000000,7.41,7.34

20,04:45-05:00,22.610000,101.230000,208.760000,56.060000,28.030000,3.260000,22,0,0,22.610000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,14,0,0,271.830000,14,0,3.030000,0.000000,118.300000,0.000000,7.41,7.34

21,05:00-05:15,22.610000,101.230000,208.760000,56.060000,29.000000,3.260000,22,0,0,22.610000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,14,0,0,271.830000,14,0,2.960000,0.000000,118.300000,0.000000,7.41,7.34

22,05:15-05:30,22.610000,101.230000,208.760000,56.060000,29.000000,3.260000,22,0,0,22.610000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,14,0,0,271.830000,14,0,2.960000,0.000000,118.300000,0.000000,7.41,7.34

23,05:30-05:45,16.520000,101.230000,208.760000,74.110000,29.000000,3.260000,22,0,0,16.520000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,13.67,0,0,271.830000,13.67,0,2.960000,0.000000,118.300000,0.000000,7.41,7.34

24,05:45-06:00,16.520000,101.230000,208.760000,74.110000,29.000000,3.260000,22,0,0,16.520000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,13.67,0,0,271.830000,13.67,0,2.960000,0.000000,118.300000,0.000000,7.41,7.34

25,06:00-06:15,16.520000,101.230000,208.760000,74.110000,29.000000,3.260000,22,0,0,16.520000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,13.67,0.5,0,271.830000,13.67,0,2.960000,0.000000,118.300000,0.000000,7.41,7.34

26,06:15-06:30,16.520000,101.230000,208.760000,74.110000,29.000000,3.260000,22,0,0,16.520000,0,2.840000,0,0.000000,7,7.33,0,0,0.953932,0,0,0.000000,13.67,3,0,271.830000,13.67,0,2.960000,0.000000,118.300000,0.000000,7.41,7.34

27,06:30-06:45,16.520000,101.230000,208.760000,74.110000,29.000000,3.260000,22,3,0,16.520000,0,2.840000,0,0.010000,7,7.33,0.32,1.48,7.777466,1,0,0.010000,13.67,8,0,271.830000,13.67,0.64,2.960000,0.010000,118.300000,0.000000,7.41,7.34

28,06:45-07:00,16.520000,101.230000,208.760000,74.110000,29.000000,3.260000,22,15,1,16.520000,1.18,2.840000,2,0.110000,7,7.33,1.08,5.47,16.93716,7.64,0.33,0.110000,13.67,15,0.23,271.830000,13.67,2.34,2.960000,0.110000,118.300000,0.000000,7.41,7.34

29,07:00-07:15,22.610000,101.230000,208.760000,74.110000,29.000000,3.260000,22,32.55,3,22.610000,10.54,2.760000,6,0.530000,7,7.33,2.55,12.29,25.45441,20,2.33,0.530000,13.67,22,2.11,132.600000,13.67,5.27,2.960000,0.540000,118.300000,0.000000,7.41,7.34

30,07:15-07:30,22.610000,101.230000,208.760000,74.110000,29.000000,3.260000,22,28.51,3,22.610000,23.6,2.760000,6,1.300000,7,7.33,4.69,21,34.000862,28.52,5,1.300000,13.67,28.52,4.72,132.600000,13.67,9,2.960000,1.330000,118.300000,0.000000,7.41,7.34

31,07:30-07:45,22.610000,101.230000,208.760000,74.110000,27.060000,3.260000,22,30.04,6,22.610000,40.25,2.760000,13,2.230000,7,7.33,7.47,39,43.822468,30.03,10.08,2.230000,13.67,30.03,8.05,132.600000,13.67,16,2.960000,2.280000,118.300000,0.000000,7.41,7.34

32,07:45:08:00,22.610000,101.230000,208.760000,74.110000,27.060000,3.260000,22,30.54,11,22.610000,58.33,2.760000,21,3.300000,7,7.33,11.72,53,54.004232,30.53,16.58,3.300000,13.33,30.53,11.67,132.600000,13.33,22,2.960000,3.390000,118.300000,0.000000,6.41,7.34

33,08:00-08:15,22.610000,101.230000,208.760000,74.110000,27.060000,3.260000,22,31.54,15,22.610000,76.8,2.760000,31,4.420000,7,7.33,15.27,67,63.61169,31.53,23.66,4.420000,13.67,31.53,15.36,132.600000,13.67,28,2.880000,4.530000,118.300000,0.000000,6.41,7.34

34,08:15-08:30,22.610000,101.230000,208.760000,74.110000,27.060000,3.260000,22,31.86,18,22.610000,96.3,2.760000,36,5.560000,6.84,7.33,18.99,81,72.382024,31.87,31.07,5.560000,13.67,31.87,19.26,132.600000,13.67,34,2.880000,5.700000,118.300000,0.000000,6.41,7.34

35,08:30-08:45,22.610000,101.230000,208.760000,74.110000,27.060000,3.260000,22,31.86,23,22.610000,114.62,2.760000,47,6.720000,6.51,7.33,22.66,95,80.373638,31.87,38.7,6.720000,13.67,31.87,22.92,132.600000,13.67,40,2.880000,6.900000,118.300000,0.000000,6.41,7.34

36,08:45:09:00,22.610000,101.230000,208.760000,74.110000,27.060000,3.260000,22,31.86,27,22.610000,133.24,2.760000,53,7.810000,6.18,7.33,26.01,109,87.596266,31.87,46.21,7.810000,13.67,31.87,26.65,132.600000,13.67,46,2.880000,8.010000,118.300000,0.000000,6.41,7.34

37,09:00:09:15,22.610000,101.230000,208.760000,74.110000,27.060000,3.260000,22,32.04,29,30.930000,151.38,2.760000,57,8.810000,0,7.33,29.02,123,84.568992,32.03,53.12,8.810000,13.33,32.03,30.27,132.600000,13.33,52,2.880000,9.020000,118.300000,0.000000,6.61,7.34

38,09:15-09:30,22.610000,101.230000,208.760000,74.110000,26.100000,3.260000,22,32.04,32,30.930000,168.16,2.760000,64,9.790000,0,7.33,31.75,133,92.015502,32.03,59.5,9.790000,13.33,32.03,33.63,132.600000,13.33,57,2.880000,10.040000,118.300000,0.000000,6.61,7.34

39,09:30-09:45,14.280000,101.230000,208.760000,74.110000,26.100000,3.260000,22,32.04,34,30.930000,184.13,2.760000,67,10.740000,0,7.33,34.19,144,98.75143,32.03,65.62,10.740000,13.33,32.03,36.83,132.600000,13.33,61,2.880000,11.010000,118.300000,0.000000,7.21,7.34

40,09:45-10:00,14.280000,101.230000,208.760000,74.110000,26.100000,3.260000,22,32.04,36,30.930000,197.58,2.760000,73,12.420000,0,7.33,36.33,154,105.536028,32.03,70.95,12.420000,13.33,32.03,39.51,132.600000,13.33,66,2.880000,12.740000,118.300000,0.000000,7.21,7.34

41,10:00-10:15,14.280000,101.230000,208.760000,74.110000,27.060000,3.260000,22,32.04,37,30.930000,208.83,2.840000,75,13.080000,0,7.33,38.19,165,111.785256,32.03,75.88,13.080000,13.33,32.03,41.76,132.600000,13.33,70,2.880000,13.420000,118.300000,0.000000,7.21,7.34

42,10:15-10:30,14.280000,101.230000,208.760000,74.110000,27.060000,3.260000,22,32.04,39,30.930000,219.88,2.840000,79,13.630000,0,7.33,39.8,172,117.34337,32.03,78.88,13.630000,13.33,32.03,43.97,132.600000,13.33,73,2.880000,13.970000,118.300000,0.000000,7.21,7.34

43,10:30-10:45,14.280000,101.230000,208.760000,74.110000,27.060000,3.260000,22,32.04,41,30.930000,229.17,2.840000,82,14.080000,0,7.33,40.25,179,123.066962,32.03,81.96,14.080000,13.33,32.03,45.83,132.600000,13.33,76,2.880000,14.430000,118.300000,0.000000,7.21,7.34

44,10:45-11:00,14.280000,101.230000,208.760000,74.110000,27.060000,3.260000,22,32.04,43,30.930000,229.17,2.840000,87,14.420000,0,7.33,41.61,182,127.018966,32.03,84.56,14.420000,13.33,32.03,45.83,132.600000,13.33,78,2.880000,14.780000,118.300000,0.000000,7.21,7.34

45,11:00-11:15,14.280000,101.230000,208.760000,74.110000,28.030000,3.260000,22,32.04,42,30.930000,229.17,3.000000,85,14.710000,0,7.33,42.67,186,130.396664,32.03,86.72,14.710000,13.33,32.03,45.83,132.600000,13.33,79,2.880000,15.070000,118.300000,0.000000,7.21,7.34

46,11:15-11:30,14.280000,101.230000,208.760000,74.110000,27.060000,3.260000,22,32.04,42,30.930000,229.17,3.000000,83,14.920000,0,7.33,43.47,186,133.054046,32.03,88.62,14.920000,13.33,32.03,45.83,132.600000,13.33,79,2.880000,15.290000,118.300000,0.000000,7.21,7.34

47,11:30-11:45,14.280000,101.230000,208.760000,74.110000,27.060000,3.260000,22,32.04,41,30.930000,229.17,3.000000,83,15.090000,0,7.33,44.5,186,134.319466,32.03,89.69,15.090000,13.33,32.03,45.83,132.600000,13.33,79,2.880000,15.470000,118.300000,0.000000,7.21,7.34

48,11:45-12:00,14.280000,101.230000,208.760000,74.110000,27.060000,3.260000,22,32.04,41,30.930000,229.17,3.000000,82,15.150000,0,7.33,44.5,186,133.511544,32.03,90.27,15.150000,13.33,32.03,45.83,132.600000,13.33,79,2.880000,15.530000,118.300000,0.000000,7.21,7.34

49,12:00-12:15,14.280000,101.230000,208.760000,74.110000,26.100000,3.300000,22,32.04,41,22.610000,229.17,3.070000,81,15.200000,0,7.33,44.5,186,141.405818,32.03,90.67,15.200000,13.33,32.03,45.83,132.600000,13.33,79,2.880000,15.580000,118.300000,0.000000,7.21,7.34

50,12:15-12:30,14.280000,101.230000,208.760000,74.110000,26.100000,3.300000,22,32.04,41,22.610000,229.17,3.070000,81,15.180000,0,7.33,44.5,186,135.555684,32.03,90.34,15.180000,13.33,32.03,45.83,132.600000,13.33,79,2.880000,15.570000,118.300000,0.000000,7.21,7.34

51,12:30-12:45,14.280000,101.230000,208.760000,74.110000,26.100000,3.300000,22,32.04,41,22.610000,238.43,3.070000,81,15.170000,0,7.33,47,186,130.328526,32.03,90.55,15.170000,17.78,32.03,47.69,132.600000,17.78,79,2.880000,15.550000,118.300000,0.000000,7.21,7.34

52,12:45-13:00,14.280000,101.230000,208.760000,74.110000,26.100000,3.300000,22,32.04,41,22.610000,239.12,3.070000,82,15.100000,0,7.33,47,186,126.259714,32.03,89.89,15.100000,18.15,32.03,47.82,132.600000,18.15,79,2.880000,15.480000,118.300000,0.000000,7.21,7.34

53,13:00-13:15,14.280000,101.230000,208.760000,74.110000,26.100000,3.300000,22,32.04,41,22.610000,236.86,3.230000,83,15.000000,0,7.33,47,186,122.784676,32.03,88.86,15.000000,18.86,32.03,47.37,132.600000,18.86,79,3.030000,15.380000,118.300000,0.000000,7.21,7.34

54,13:15-13:30,14.280000,101.230000,208.760000,74.110000,26.100000,3.300000,22,32.04,41,22.610000,235.96,3.230000,83,14.830000,0,7.33,47,186,118.842406,32.03,87.34,14.830000,19.22,32.03,47.19,132.600000,19.22,79,3.030000,15.200000,118.300000,0.000000,7.21,7.34

55,13:30-13:45,14.280000,101.230000,208.760000,55.090000,26.100000,3.300000,22,32.04,41,22.610000,236.48,3.230000,81,14.590000,0,7.33,46,189,124.565998,32.03,85.31,14.590000,26.2,32.03,47.3,132.600000,26.2,81,3.030000,14.960000,118.300000,0.000000,7.21,7.34

56,13:45-14:00,14.280000,101.230000,208.760000,55.090000,26.100000,3.300000,22,32.04,39,22.610000,238.52,3.230000,77,14.230000,0,7.33,44,189,118.472514,32.03,83.97,14.230000,26.06,32.03,47.7,132.600000,26.06,81,3.030000,14.580000,118.300000,0.000000,7.21,7.34

57,14:00-14:15,22.610000,101.230000,208.760000,55.090000,27.060000,3.620000,36.83,32.04,37,22.610000,237.6,3.380000,74,13.840000,0,12.28,43,189,110.879994,32.03,81.85,13.840000,26.26,32.03,47.52,132.600000,26.26,81,3.420000,14.180000,118.300000,0.000000,7.21,12.26

58,14:15-14:30,22.610000,101.230000,208.760000,55.090000,27.060000,3.620000,36.68,32.04,35,22.610000,230.9,3.380000,71,13.280000,0,12.23,41,179.9,102.070724,32.03,79,13.280000,26.43,32.03,46.18,132.600000,26.43,77.1,3.420000,13.620000,118.300000,0.000000,7.21,12.21

59,14:30-14:45,22.610000,101.230000,208.760000,60.890000,27.060000,3.620000,36,32.04,34,22.610000,218.42,3.380000,68,12.900000,0,12,39.61,168.7,93.98177,32.03,75.45,12.900000,26.29,32.03,43.69,132.600000,26.29,72.3,3.420000,13.230000,118.300000,0.000000,7.21,12

60,14:45-15:00,22.610000,101.230000,208.760000,74.110000,27.060000,3.620000,34.68,32.04,31,22.610000,203.32,3.380000,63,12.220000,0,11.56,37.71,159.6,86.301644,32.03,71.68,12.220000,25.69,32.03,40.67,132.600000,25.69,68.4,3.420000,12.530000,118.300000,0.000000,7.21,11.55

61,15:00-15:15,14.280000,101.230000,208.760000,74.110000,27.060000,3.620000,33.99,32.2,28,30.930000,186.58,3.460000,57,11.180000,0,11.33,35.79,147,62.15159,32.2,66.68,11.180000,24.94,32.2,37.32,132.600000,24.94,63,3.420000,11.460000,118.300000,0.000000,7.21,11.33

62,15:15-15:30,2.110000,101.230000,208.760000,74.110000,27.060000,3.620000,33.18,32.5,26,30.930000,169.83,3.460000,51,10.520000,0,11.06,33.61,133.7,61.27553,32.5,61.33,10.520000,23.85,32.5,33.97,132.600000,23.85,57.3,3.420000,10.790000,118.300000,0.000000,7.21,11.05

63,15:30-15:45,2.110000,101.230000,208.760000,74.110000,28.030000,3.620000,32.25,32.5,23,30.930000,153.08,3.460000,47,9.480000,0,10.75,31.22,121.1,53.19631,32.5,55.49,9.480000,16.67,32.5,30.62,132.600000,16.67,51.9,3.420000,9.720000,118.300000,0.000000,7.21,10.75

64,15:45-16:00,2.110000,101.230000,208.760000,74.110000,28.030000,3.620000,32.27,32.5,21,30.930000,136.33,3.460000,41,8.380000,0,10.76,28.64,108.5,40.289026,32.5,49.19,8.380000,16.67,32.5,27.27,132.600000,16.67,46.5,3.420000,8.600000,118.300000,0.000000,7.21,10.75

65,16:00-16:15,2.110000,101.230000,208.760000,74.110000,28.030000,3.620000,20,32.5,18,30.930000,117.97,3.540000,37,7.240000,0,6.67,25.79,91,30.02939,32.5,42.4,7.240000,16.67,32.5,23.59,132.600000,16.67,39,3.580000,7.420000,118.300000,0.000000,7.21,6.66

66,16:15-16:30,2.110000,101.230000,208.760000,74.110000,28.030000,3.620000,20,32.5,14,30.930000,99.6,3.540000,29,6.040000,0,6.67,23.62,84,23.595216,32.5,35.56,6.040000,16.67,32.5,19.92,132.600000,16.67,36,3.580000,6.190000,118.300000,0.000000,7.21,6.66

67,16:30-16:45,2.110000,101.230000,208.760000,74.110000,28.030000,3.620000,20,24.41,12,30.930000,81.23,3.540000,25,4.680000,0,6.67,20.18,70,19.000768,30.27,28.33,4.680000,16.67,33,16.25,132.600000,16.67,30,3.580000,4.790000,118.300000,0.000000,7.21,6.66

68,16:45-17:00,2.110000,101.230000,208.760000,74.110000,28.030000,3.620000,20.03,12.88,8,30.930000,62.87,3.540000,17,3.510000,0,6.68,15.44,52.5,12.741806,14.06,21.59,3.510000,16.67,25,12.57,132.600000,16.67,22.5,3.580000,3.600000,118.300000,0.000000,7.21,6.66

69,17:00-17:15,30.930000,101.230000,208.760000,74.110000,28.030000,3.340000,21.81,0.6,5,30.930000,48.47,3.380000,10,2.400000,0,7.27,11.58,35,8.17656,4.85,14.48,2.400000,16.67,17,9.7,132.600000,16.67,15,3.580000,2.460000,118.300000,0.000000,7.21,7.27

70,17:15-17:30,30.930000,101.230000,208.760000,74.110000,28.030000,3.340000,23.63,1,3,30.930000,29.21,3.380000,5,1.440000,0,7.88,9.82,28,3.192752,1,8.03,1.440000,16.67,10,5.84,132.600000,16.67,12,3.580000,1.470000,118.300000,0.000000,7.21,7.87

71,17:30-17:45,30.930000,101.230000,208.760000,74.110000,27.060000,3.340000,22.82,0,1,30.930000,13.85,3.380000,2,0.690000,0,7.61,6.46,21,1.080474,0.1,2.73,0.690000,16.67,5,2.77,132.600000,16.67,9,3.580000,0.710000,118.300000,0.000000,7.21,7.59

72,17:45-18:00,30.930000,101.230000,208.760000,74.110000,27.060000,3.340000,24.62,0,0,30.930000,7.79,3.380000,1,0.180000,0,8.21,3.79,14,0.019468,0,1,0.180000,16.67,0,1.56,132.600000,16.67,6,3.580000,0.190000,118.300000,0.000000,7.21,8.2

73,18:00-18:15,30.930000,101.230000,208.760000,74.110000,28.030000,3.340000,25.12,0,0,30.930000,3.47,3.380000,0,0.000000,0,8.37,1.92,7,0,0,0.33,0.000000,17.16,0,0.69,132.600000,17.16,3,3.650000,0.000000,118.300000,0.000000,7.21,8.38

74,18:15-18:30,30.930000,101.230000,208.760000,74.110000,28.030000,3.340000,25.71,0,0,30.930000,0.87,3.380000,0,0.000000,0,8.57,0.6,0,0,0,0,0.000000,17.08,0,0.17,132.600000,17.08,0,3.650000,0.000000,118.300000,0.000000,7.21,8.57

75,18:30-18:45,30.930000,101.230000,208.760000,74.110000,28.030000,3.340000,26.35,0,0,30.930000,0,3.380000,0,0.000000,0,8.78,0,0,0,0,0,0.000000,16.67,0,0,132.600000,16.67,0,3.650000,0.000000,118.300000,0.000000,7.21,8.78

76,18:45-19:00,30.930000,101.230000,208.760000,74.110000,29.000000,3.340000,27.02,0,0,30.930000,0,3.380000,0,0.000000,0,9.01,0,0,0,0,0,0.000000,16.67,0,0,132.600000,16.67,0,3.650000,0.000000,118.300000,0.000000,7.21,8.99

77,19:00-19:15,30.930000,101.230000,208.760000,74.110000,29.000000,3.440000,22,0,0,30.930000,0,3.310000,0,0.000000,5.55,7.33,0,0,0,0,0,0.000000,16.67,0,0,132.600000,16.67,0,3.650000,0.000000,118.300000,0.000000,7.21,7.34

78,19:15-19:30,30.930000,101.230000,208.760000,74.110000,29.000000,3.440000,22,0,0,30.930000,0,3.310000,0,0.000000,5.88,7.33,0,0,0,0,0,0.000000,16.67,0,0,132.600000,16.67,0,3.650000,0.000000,118.300000,0.000000,7.21,7.34

79,19:30-19:45,30.930000,101.230000,208.760000,74.110000,29.000000,3.440000,22,0,0,30.930000,0,3.310000,0,0.000000,6.18,7.33,0,0,0,0,0,0.000000,17.16,0,0,132.600000,17.16,0,3.340000,0.000000,118.300000,0.000000,7.21,7.34

80,19:45-20:00,30.930000,101.230000,208.760000,74.110000,29.000000,3.440000,22,0,0,30.930000,0,3.310000,0,0.000000,6.55,7.33,0,0,0,0,0,0.000000,17.08,0,0,132.600000,17.08,0,3.340000,0.000000,118.300000,0.000000,7.21,7.34

81,20:00-20:15,30.930000,101.230000,208.760000,74.110000,29.000000,3.440000,22,0,0,30.930000,0,3.310000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,18.03,0,0,132.600000,18.03,0,3.340000,0.000000,118.300000,0.000000,7.21,7.34

82,20:15-20:30,30.930000,101.230000,208.760000,74.110000,29.000000,3.440000,22,0,0,30.930000,0,3.310000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,18.56,0,0,132.600000,18.56,0,3.340000,0.000000,118.300000,0.000000,7.21,7.34

83,20:30-20:45,30.930000,101.230000,208.760000,74.110000,29.960000,3.440000,22,0,0,30.930000,0,3.310000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,19.67,0,0,132.600000,19.67,0,3.340000,0.000000,118.300000,0.000000,7.21,7.34

84,20:45-21:00,30.930000,101.230000,208.760000,74.110000,29.960000,3.440000,22,0,0,30.930000,0,3.310000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,20.56,0,0,132.600000,20.56,0,3.340000,0.000000,118.300000,0.000000,7.21,7.34

85,21:00-21:15,30.930000,101.230000,208.760000,74.110000,29.960000,3.390000,22,0,0,30.930000,0,3.190000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,21.47,0,0,132.600000,21.47,0,3.340000,0.000000,118.300000,0.000000,7.21,7.34

86,21:15-21:30,30.930000,101.230000,208.760000,74.110000,29.960000,3.390000,22,0,0,30.930000,0,3.190000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,32.16,0,0,132.600000,32.16,0,3.340000,0.000000,118.300000,0.000000,7.21,7.34

87,21:30-21:45,30.930000,101.230000,208.760000,74.110000,29.960000,3.390000,22,0,0,30.930000,0,3.000000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,33.35,0,0,132.600000,33.35,0,3.340000,0.000000,118.300000,0.000000,7.21,7.34

88,21:45-22:00,30.930000,101.230000,208.760000,74.110000,29.960000,3.390000,22,0,0,30.930000,0,3.000000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,34.3,0,0,132.600000,34.3,0,3.340000,0.000000,118.300000,0.000000,7.21,7.34

