Block,Time,NR/30092023/31122025/SH-07,NR/01102023/06022042/L_NR_2012_07,NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/01102023/L_NR_2020_06,WR/01102023/24112044/L_NR_2020_07,NR/01102023/08032047/L_NR_2021_14,NR/01102023/25072045/L_NR_2021_15,NR/01102023/22052037/LT-59,L_NR_2019_19,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02122045/L_NR_2021_13,NR/01102023/31102037/L_NR_2019_11,NR/30092023/26122029/SH-06,SR/01102023/07102043/L_NR_2018_61,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/L_NR_2019_05,NR/22102023/11042047/L_NR_2021_16,NR/26072023/31072042/L_NR_2023_07,NR/01102023/06022042/L_NR_2012_02,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01112023/30112023/HP-09,WR/01102023/01102023/L_NR_2022_09,WR/01102023/30052048/L_NR_2022_10,NR/01102023/30042040/GNA_LT_35,WR/01102023/31032046/L_NR_2020_05,NR/01102023/30042040/GNA_LT_36,NR/01102023/14082046/L_NR_2021_16,NR/01112023/30112023/HP-10,NR/22102023/11042047/L_NR_2021_17,NR/01102023/13082046/L_NR_2021_12,NR/26072023/25122043/L_NR_2023_10,NR/01102023/19072037/LT-05,NR/03112023/30112023/HPX-TAMDLY-011123-05147,NR/01102023/15082037/GNA_NR_2012_01,SR/01112023/30112023/KSEB_BYPL-NOV23,NR/01102023/23072042/L_NR_2012_04,NR/01102023/31052040/LT-31,NR/03112023/30112023/IEX-231101-05680,NR/01102023/05012040/L_NR_2020_02,NR/01102023/02012046/L_NR_2021_17,NR/01102023/27052033/DIAPL(L_NR_2023_04)
18,04:15-04:30,26.030000,51.120000,0.000000,11.9,11.89,0,0,1.710000,0,0,0,1.770000,26.030000,7.21,7.34,0,0,0,169.970000,0,172.780000,28.41,28.41,0.000000,35.67,0.000000,0,73.790000,0,0,0,71.760000,48.220000,48.220000,144.68,149.190000,0.000000,48.220000,2.180000,0,25.080000

19,04:30-04:45,26.030000,55.570000,0.000000,12.02,12.02,0,0,1.710000,0,0,0,1.770000,26.030000,7.21,7.34,0,0,0,169.970000,0,172.780000,28.66,28.66,0.000000,36.06,0.000000,0,73.790000,0,0,0,71.760000,48.220000,48.220000,144.68,149.190000,0.000000,48.220000,2.180000,0,25.080000

20,04:45-05:00,26.030000,55.570000,0.000000,12.15,12.15,0,0,1.710000,0,0,0,1.770000,26.030000,7.21,7.34,0,0,0,169.970000,0,172.780000,28.96,28.96,0.000000,36.44,0.000000,0,73.790000,0,0,0,71.760000,48.220000,48.220000,144.68,149.190000,0.000000,48.220000,2.180000,0,25.080000

21,05:00-05:15,26.030000,55.570000,0.000000,15.11,15.1,0,0,1.710000,0,0,0,1.770000,26.030000,7.21,7.34,0,0,0,169.970000,0,172.780000,37.85,37.85,0.000000,45.31,0.000000,0,73.790000,0,0,0,67.520000,48.220000,48.220000,144.68,149.190000,0.000000,48.220000,2.180000,0,25.080000

22,05:15-05:30,26.030000,55.570000,0.000000,15.27,15.28,0,0,1.710000,0,0,0,1.770000,26.030000,7.21,7.34,0,0,0,169.970000,0,172.780000,37.92,37.92,0.000000,45.83,0.000000,0,73.790000,0,0,0,67.520000,48.220000,48.220000,144.68,192.900000,0.000000,48.220000,2.180000,0,25.080000

23,05:30-05:45,26.030000,55.570000,0.000000,15.61,15.61,0,0,1.710000,0,0,0,1.770000,26.030000,7.21,7.34,0,0,0,169.970000,0,172.780000,37.87,37.87,0.000000,46.83,0.000000,0,73.790000,0,0,0,67.520000,48.220000,48.220000,144.68,192.900000,0.000000,48.220000,2.180000,0,25.080000

24,05:45-06:00,26.030000,55.570000,0.000000,15.79,15.8,0,0,1.710000,0,0,0,1.770000,26.030000,7.21,7.34,0,0,0,169.970000,0,172.780000,37.44,37.44,0.000000,47.4,0.000000,0,73.790000,0,0,0,67.520000,48.220000,48.220000,144.68,192.900000,0.000000,48.220000,2.180000,0,25.080000

25,06:00-06:15,26.030000,55.570000,0.000000,15.77,15.78,0,0,1.630000,0,0,0,1.690000,26.030000,7.21,7.34,0,0,0,190.230000,0,0.000000,37.3,37.3,0.000000,47.33,0.000000,0,203.780000,0,0,0,67.520000,48.220000,48.220000,144.68,192.900000,0.000000,48.220000,2.180000,0,25.080000

26,06:15-06:30,26.030000,55.570000,0.000000,15.72,15.73,0,0,1.630000,0,1.12,0,1.690000,26.030000,7.21,7.34,0,0,0,195.050000,0,0.000000,36.99,36.99,0.000000,47.19,0.000000,0,203.780000,0,0,0,67.520000,48.220000,48.220000,144.68,192.900000,0.000000,48.220000,2.180000,0,25.080000

27,06:30-06:45,26.030000,55.570000,0.000000,12.61,12.6,0,0,1.630000,0.398766,4.55,0,1.690000,26.030000,7.21,7.34,0.95,0,0,205.350000,3,0.000000,41.48,41.48,0.000000,37.81,0.000000,0,203.780000,0,0,0,67.520000,48.220000,48.220000,144.68,192.900000,0.000000,48.220000,2.180000,0,25.080000

28,06:45-07:00,26.030000,68.030000,0.000000,12.43,12.44,0,0,1.630000,6.244092,15,0.08,1.690000,26.030000,7.21,7.34,3.98,0,3.5,205.350000,7,0.000000,41.03,41.03,0.060000,37.31,0.060000,0,203.780000,0,0.39,1.5,67.520000,48.220000,53.050000,144.68,192.900000,0.060000,48.220000,2.180000,0,23.150000

29,07:00-07:15,26.030000,68.030000,0.000000,12.27,12.27,0,2.55,1.630000,16.864884,25.9,0.55,1.690000,26.030000,7.21,7.34,19,1,7,243.930000,14,0.000000,39.89,39.89,0.160000,36.81,0.160000,0,203.780000,0,2.74,3,67.520000,48.220000,77.160000,144.68,231.480000,0.160000,48.220000,2.180000,0,23.150000

30,07:15-07:30,26.030000,68.030000,0.000000,12.1,12.11,0.33,5,1.630000,26.756226,25.32,1.38,1.690000,26.030000,7.21,7.34,25.32,2,11,258.400000,25.31,0.000000,38.37,38.37,0.460000,36.33,0.480000,0,203.780000,1,6.9,4,67.520000,48.220000,101.020000,144.68,271.270000,0.460000,48.220000,2.180000,0,23.150000

31,07:30-07:45,26.030000,68.030000,0.000000,11.71,11.71,1.67,9,1.630000,36.161268,26.82,3.31,1.690000,26.030000,7.21,7.34,26.82,6,14,258.400000,26.81,0.000000,37.29,37.29,0.980000,35.12,1.000000,0,203.780000,3,16.53,6,67.520000,48.220000,101.020000,144.68,271.270000,0.980000,48.220000,2.180000,0,23.150000

32,07:45:08:00,26.030000,82.490000,0.000000,11.5,11.49,8.32,12,1.630000,46.811238,26.82,6,1.690000,26.030000,7.21,7.34,26.82,15,22,258.400000,26.81,0.000000,26.54,26.54,1.700000,34.47,1.750000,0,203.780000,7,30.02,10,67.520000,48.220000,101.020000,144.68,271.270000,1.700000,48.220000,2.180000,0,23.150000

33,08:00-08:15,26.030000,82.490000,0.000000,10.88,10.89,16.02,9.49,1.630000,58.11285,27.15,9.19,1.690000,26.030000,7.21,7.34,27.15,22,46,258.400000,27.15,0.000000,25.88,25.88,2.630000,32.66,2.690000,0,203.780000,11,45.96,19,76.200000,48.220000,101.020000,144.68,271.270000,2.630000,48.220000,2.180000,0,23.150000

34,08:15-08:30,26.030000,82.490000,0.000000,10.55,10.54,23.72,14.6,1.630000,69.190764,27.32,12.86,1.690000,26.030000,7.21,7.34,27.32,28,60,258.400000,27.31,0.000000,25.22,25.22,3.730000,31.62,3.830000,0,203.780000,14,64.32,25,84.880000,48.220000,101.020000,144.68,271.270000,3.730000,48.220000,2.180000,0,23.150000

35,08:30-08:45,26.030000,82.490000,0.000000,9.66,9.67,31.42,18.63,1.630000,79.471146,29.48,15.75,1.690000,26.030000,7.21,6.66,29.48,39,70,258.400000,29.49,0.000000,24.52,24.52,4.830000,29,4.960000,0,203.780000,19,78.78,30,86.800000,48.220000,81.980000,144.68,271.270000,4.830000,48.220000,2.180000,0,23.150000

36,08:45:09:00,26.030000,82.490000,0.000000,9.19,9.19,38.38,22.33,1.630000,88.94427,29.48,19.53,1.690000,26.030000,7.21,6.66,29.48,47,84,258.400000,29.49,0.000000,23.52,23.52,6.140000,27.56,6.290000,0,203.780000,24,97.65,36,67.520000,48.220000,77.160000,144.68,271.270000,6.140000,48.220000,2.180000,0,23.150000

37,09:00:09:15,26.030000,82.490000,0.000000,8.75,8.75,45.5,23,1.630000,88.633038,29.48,23.25,1.610000,26.030000,6.49,6.66,29.48,49,95,258.400000,29.49,0.000000,21.55,21.55,7.400000,26.25,7.580000,0,203.780000,24,116.24,40,117.670000,48.220000,57.870000,144.68,271.270000,7.400000,48.220000,2.180000,0,23.150000

38,09:15-09:30,26.030000,82.490000,0.000000,8.27,8.26,51.48,24.15,1.630000,96.900138,29.48,26.6,1.610000,26.030000,6.49,6.66,29.48,55,109,258.400000,29.49,0.000000,18.11,18.11,8.570000,24.79,8.790000,0,203.780000,27,133.01,46,117.670000,48.220000,57.870000,144.68,271.270000,8.570000,48.220000,2.180000,0,23.150000

39,09:30-09:45,26.030000,82.490000,0.000000,8.09,8.1,56.79,26.93,1.630000,104.369706,29.48,29.75,1.610000,26.030000,6.49,6.66,29.48,59,119,258.400000,29.49,0.000000,17.52,17.52,9.610000,24.3,9.850000,0,203.780000,29,148.75,51,117.670000,48.220000,84.880000,144.68,271.270000,9.610000,48.220000,2.180000,0,23.150000

40,09:45-10:00,26.030000,82.490000,0.000000,7.74,7.75,62.27,28.73,1.630000,110.963934,29.32,32.75,1.610000,26.030000,6.49,6.66,29.32,61,133,258.400000,29.31,0.000000,15.18,15.18,10.450000,23.24,10.710000,0,203.780000,31,163.74,57,117.670000,48.220000,84.880000,144.68,271.270000,10.450000,48.220000,2.180000,0,23.150000

41,10:00-10:15,26.030000,82.490000,0.000000,7.58,7.57,66.94,30.76,1.630000,116.293782,29.65,35.63,1.610000,26.030000,6.49,6.66,29.65,56,147,258.400000,29.65,0.000000,11.41,11.41,11.360000,22.72,11.650000,0,203.780000,28,178.17,63,117.670000,48.220000,84.880000,144.68,271.270000,11.360000,48.220000,2.180000,0,24.110000

42,10:15-10:30,26.030000,82.490000,0.000000,7.49,7.5,70.98,32.88,1.630000,120.65103,29.65,38.38,1.610000,26.030000,6.49,6.66,29.65,56,161,258.400000,29.65,0.000000,19.66,19.66,12.050000,22.5,12.350000,0,203.780000,28,191.88,69,117.670000,48.220000,84.880000,144.68,271.270000,12.050000,48.220000,2.180000,0,24.110000

43,10:30-10:45,26.030000,82.490000,0.000000,7.49,7.47,74.56,35,1.630000,118.491858,29.85,40.93,1.610000,26.030000,6.49,6.66,29.85,55,158,258.400000,29.85,0.000000,19.4,19.4,12.660000,22.42,12.980000,0,203.780000,28,204.67,67,117.670000,48.220000,65.590000,144.68,271.270000,12.660000,48.220000,2.180000,0,24.110000

44,10:45-11:00,26.030000,82.490000,0.000000,7.45,7.45,77.42,39.15,1.630000,122.100204,29.68,43.07,1.610000,26.030000,6.49,6.66,29.68,72,168,258.400000,29.69,0.000000,14.67,14.67,13.220000,22.35,13.550000,0,203.780000,36,215.34,72,117.670000,48.220000,53.050000,144.68,271.270000,13.220000,48.220000,2.180000,0,24.110000

45,11:00-11:15,26.030000,81.710000,0.000000,7.34,7.33,79.91,40.06,1.630000,125.163894,29.35,45.08,1.690000,26.030000,6.49,6.66,29.35,42,175,255.980000,29.35,0.000000,14.67,14.67,12.710000,22,13.030000,0,203.780000,21,225.41,75,117.670000,48.220000,84.880000,144.68,271.270000,12.710000,48.220000,2.180000,0,24.110000

46,11:15-11:30,26.030000,81.710000,0.000000,7.34,7.33,82.18,41.21,1.630000,127.293888,29.35,45.93,1.690000,26.030000,6.49,6.66,29.35,43,182,255.980000,29.35,0.000000,14.67,14.67,12.900000,22,13.230000,0,203.780000,22,229.63,78,117.670000,48.220000,84.880000,144.68,271.270000,12.900000,48.220000,2.180000,0,24.110000

47,11:30-11:45,26.030000,81.710000,0.000000,7.34,7.33,83.75,41.75,1.630000,128.606898,29.35,45.93,1.690000,26.030000,6.49,6.66,29.35,39,179,255.980000,29.35,0.000000,14.67,14.67,13.090000,22,13.420000,0,203.780000,19,229.63,76,117.670000,48.220000,46.510000,144.68,271.270000,13.090000,48.220000,2.180000,0,24.110000

48,11:45-12:00,26.030000,81.710000,0.000000,7.34,7.33,84.71,42,1.630000,129.657306,29.35,45.93,1.690000,26.030000,6.49,6.66,29.35,42,186,255.980000,29.35,0.000000,14.67,14.67,13.280000,22,13.620000,0,203.780000,21,229.63,79,117.670000,48.220000,46.510000,144.68,271.270000,13.280000,48.220000,2.180000,0,24.110000

49,12:00-12:15,26.030000,82.490000,0.000000,7.34,7.33,85.53,42,1.710000,130.386756,29.35,45.93,1.770000,26.030000,6.49,6.66,29.35,24,154,255.980000,29.35,0.000000,14.67,14.67,13.480000,22,13.810000,0,203.780000,12,229.63,66,117.670000,48.220000,97.410000,144.68,271.270000,13.480000,48.220000,2.180000,0,24.110000

50,12:15-12:30,26.030000,82.490000,0.000000,7.34,7.33,86.27,42,1.710000,129.433608,29.35,45.93,1.770000,26.030000,6.49,6.66,29.35,27,161,255.980000,29.35,0.000000,14.67,14.67,13.720000,22,14.070000,0,203.780000,14,229.63,69,117.670000,48.220000,97.410000,144.68,271.270000,13.720000,48.220000,2.180000,0,24.110000

51,12:30-12:45,24.610000,87.000000,0.000000,7.34,7.33,86.36,41,1.710000,127.614846,29.35,45.93,1.770000,24.600000,6.49,6.66,29.35,31,158,258.570000,29.35,0.000000,14.67,14.67,13.860000,22,14.200000,0,203.780000,15,229.63,67,117.670000,48.220000,97.410000,144.68,271.270000,13.860000,48.220000,2.280000,0,24.110000

52,12:45-13:00,26.030000,87.000000,0.000000,7.34,7.33,85.95,41,1.710000,124.677594,29.35,45.93,1.770000,26.030000,6.49,6.66,29.35,34,161,258.570000,29.35,0.000000,14.67,14.67,14.070000,22,14.420000,0,203.780000,17,229.63,69,117.670000,48.220000,97.410000,144.68,271.270000,14.070000,48.220000,2.280000,0,24.110000

53,13:00-13:15,26.030000,87.000000,0.000000,7.34,7.33,84.78,38,1.780000,121.069248,29.35,45.93,1.920000,26.030000,6.96,6.66,29.35,26,147,260.990000,29.35,0.000000,14.67,14.67,14.070000,22,14.420000,0,203.780000,13,229.63,63,117.670000,48.220000,77.160000,144.68,271.270000,14.070000,48.220000,2.280000,0,24.110000

54,13:15-13:30,26.030000,87.000000,0.000000,7.34,7.33,83.24,37,1.780000,116.867616,29.35,45.93,1.920000,26.030000,6.96,6.66,29.35,29,154,260.990000,29.35,0.000000,14.67,14.67,13.750000,22,14.100000,0,203.780000,14,229.63,66,86.800000,48.220000,62.690000,144.68,271.270000,13.750000,48.220000,2.280000,0,24.110000

55,13:30-13:45,26.030000,87.000000,0.000000,7.34,7.33,80.96,36,1.780000,113.006394,29.35,45.93,1.920000,26.030000,6.96,6.66,29.35,54,123,260.990000,29.35,0.000000,14.67,14.67,13.290000,22,13.630000,0,203.780000,27,229.63,52,117.670000,48.220000,101.020000,144.68,271.270000,13.290000,48.220000,2.280000,0,25.080000

56,13:45-14:00,26.030000,87.000000,0.000000,7.34,7.33,79.06,35,1.780000,108.085038,29.35,45.93,1.920000,26.030000,6.96,6.66,29.35,53,130,260.990000,29.35,0.000000,14.67,14.67,12.750000,22,13.060000,0,203.780000,26,229.63,55,117.670000,48.220000,101.020000,144.68,271.270000,12.750000,48.220000,2.280000,0,25.080000

57,14:00-14:15,26.030000,87.000000,0.000000,7.34,7.33,75.46,34.25,1.860000,101.889576,29.35,41.46,2.070000,26.030000,6.96,6.66,29.35,43.34,119,260.990000,29.35,0.000000,14.67,14.67,12.190000,22,12.490000,0,203.780000,21.66,207.31,51,117.670000,48.220000,101.020000,144.68,271.270000,12.190000,48.220000,2.280000,0,25.080000

58,14:15-14:30,26.030000,87.000000,0.000000,7.34,7.33,71.66,33.23,1.860000,94.53672,29.35,39.29,2.070000,26.030000,6.96,6.66,29.35,46.67,126,260.990000,29.35,0.000000,14.67,14.67,11.470000,22,11.760000,0,203.780000,23.33,196.48,54,117.670000,48.220000,101.020000,144.68,271.270000,11.470000,48.220000,2.280000,0,25.080000

59,14:30-14:45,26.030000,87.000000,0.000000,7.34,7.33,68.12,29.74,1.860000,86.979618,29.35,36.58,2.070000,26.030000,6.96,6.66,29.35,39,140,260.990000,29.35,0.000000,14.67,14.67,10.870000,22,11.140000,0,203.780000,20,182.91,60,117.670000,48.220000,101.020000,144.68,271.270000,10.870000,48.220000,2.280000,0,25.080000

60,14:45-15:00,26.030000,87.000000,0.000000,7.34,7.33,63.3,27.8,1.860000,79.257174,29.68,33.87,2.070000,26.030000,6.96,6.66,29.68,39,133,260.990000,29.69,0.000000,14.67,14.67,9.850000,22,10.090000,0,203.780000,20,169.35,57,117.670000,48.220000,101.020000,144.68,271.270000,9.850000,48.220000,2.280000,0,25.080000

61,15:00-15:15,26.030000,87.000000,0.000000,7.34,7.33,58.11,24.57,1.940000,71.92377,29.68,30.47,2.070000,26.030000,6.96,6.66,29.68,30,105,260.990000,29.69,0.000000,14.67,14.67,6.600000,22,6.760000,0,203.780000,15,152.35,45,117.670000,48.220000,101.020000,144.68,271.270000,6.600000,48.220000,2.280000,0,26.040000

62,15:15-15:30,26.030000,87.000000,0.000000,7.34,7.33,52.1,21.76,1.940000,62.479824,29.68,27.07,2.070000,26.030000,6.96,6.66,29.68,28,95,260.990000,29.69,0.000000,14.67,14.67,6.280000,22,6.440000,0,203.780000,14,135.35,40,117.670000,48.220000,101.020000,144.68,271.270000,6.280000,48.220000,2.280000,0,26.040000

63,15:30-15:45,24.610000,87.000000,0.000000,7.34,7.33,45.5,15,1.940000,52.695468,29.85,21.3,2.070000,24.600000,6.96,6.66,29.85,22,81,260.990000,29.85,0.000000,14.67,14.67,5.620000,22,5.760000,0,203.780000,11,106.53,34,117.670000,48.220000,101.020000,144.68,271.270000,5.620000,48.220000,2.280000,0,26.040000

64,15:45-16:00,24.610000,87.000000,0.000000,7.34,7.33,39.59,13,1.940000,42.492894,29.85,18.24,2.070000,24.600000,6.96,6.66,29.85,23,67,260.990000,29.85,0.000000,14.67,14.67,4.730000,22,4.840000,0,203.780000,12,91.23,28,117.670000,48.220000,101.020000,144.68,271.270000,4.730000,48.220000,2.280000,0,26.040000

65,16:00-16:15,0.000000,87.000000,0.000000,7.34,7.33,32.64,10.89,1.940000,31.716486,30.18,15.31,2.000000,30.860000,6.96,7.79,30.18,28,49,260.990000,30.19,0.000000,15.63,15.63,3.840000,22,3.930000,0,203.780000,14,76.55,21,117.670000,48.220000,101.020000,144.68,271.270000,3.840000,48.220000,2.280000,0,26.040000

66,16:15-16:30,0.000000,87.000000,0.000000,7.34,7.33,25.64,8,1.940000,22.875552,32.74,12.38,2.000000,30.860000,6.96,8.42,29.67,23,39,260.990000,26,0.000000,14.85,14.85,2.980000,22,3.060000,0,203.780000,12,61.89,16,117.670000,48.220000,101.020000,144.68,271.270000,2.980000,48.220000,2.280000,0,25.080000

67,16:30-16:45,0.000000,87.000000,0.000000,8.34,8.33,17.66,7,1.940000,13.95681,16.06,9.44,2.000000,30.860000,6.96,8.98,11.07,18,25,260.990000,12,0.000000,15.33,15.33,2.090000,25,2.150000,0,203.780000,9,47.23,10,117.670000,48.220000,101.020000,144.68,271.270000,2.090000,48.220000,2.280000,0,25.080000

68,16:45-17:00,0.000000,87.000000,0.000000,8.76,8.78,9.75,6,1.940000,7.771074,7.45,6.51,2.000000,30.860000,6.96,8.52,5.7,15,18,260.990000,5,0.000000,16.44,16.44,1.280000,26.33,1.310000,0,203.780000,8,32.56,7,117.670000,48.220000,101.020000,144.68,271.270000,1.280000,48.220000,2.280000,0,25.080000

69,17:00-17:15,0.000000,87.000000,0.000000,9.1,9.11,1.67,5,1.940000,3.336018,5,4.96,2.000000,30.860000,6.96,8.51,2.85,11,14,260.990000,1,0.000000,18.79,18.79,0.710000,27.33,0.730000,0,203.780000,6,24.78,6,117.670000,48.220000,101.020000,144.68,271.270000,0.710000,48.220000,2.280000,0,25.080000

70,17:15-17:30,0.000000,87.000000,0.000000,9.26,9.28,0.33,3,1.940000,1.11849,1,3.4,2.000000,30.860000,6.96,8.54,0.95,10,11,260.990000,0,0.000000,21.94,21.94,0.330000,27.83,0.340000,0,203.780000,5,16.99,4,117.670000,48.220000,101.020000,144.68,271.270000,0.330000,48.220000,2.280000,0,26.040000

