Time,Block,NR/2023/17901/A/1193,WR/2023/18560/A,NR/2023/17064/A,WR/2023/20256/A/1230,WR/2023/20254/A/1232,NR/2023/18060/C,WR/2023/18560/A/II,NR/2023/18065/C,NR/2023/16187/A,NR/2023/17905/A/1176,NR/2023/18061/C,Total
48,11:45-12:00,0.960000,0.000000,100.000000,0.000000,0.000000,2.670000,100.000000,24.1,0.000000,1.930000,4.15,233.81

49,12:00-12:15,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,4.34,233.9

50,12:15-12:30,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,4.82,234.38

51,12:30-12:45,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,5.3,234.86

52,12:45-13:00,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,5.69,235.25

53,13:00-13:15,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,6.02,235.58

54,13:15-13:30,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,6.56,236.12

55,13:30-13:45,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,7.23,236.79

56,13:45-14:00,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,7.52,237.08

57,14:00-14:15,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,6.56,236.12

58,14:15-14:30,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,5.78,235.34

59,14:30-14:45,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,5.59,235.15

60,14:45-15:00,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,5.01,234.57

61,15:00-15:15,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,4.63,234.19

62,15:15-15:30,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,3.37,232.93

63,15:30-15:45,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,2.89,232.45

64,15:45-16:00,0.960000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,2.6,232.16

65,16:00-16:15,0.630000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,24.1,0.000000,1.930000,2.02,231.25

66,16:15-16:30,0.630000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,23.52,0.000000,1.930000,1.45,230.1

67,16:30-16:45,0.630000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,16.58,0.000000,1.930000,0.77,222.48

68,16:45-17:00,0.630000,0.000000,100.000000,0.000000,0.000000,2.570000,100.000000,10.99,0.000000,1.930000,0.49,216.61

69,17:00-17:15,0.580000,0.000000,100.000000,0.000000,0.000000,2.670000,100.000000,0,0.000000,1.930000,0.39,205.57

70,17:15-17:30,0.580000,0.000000,100.000000,0.000000,0.000000,2.670000,100.000000,0,0.000000,1.930000,0.29,205.47

71,17:30-17:45,0.580000,0.000000,100.000000,0.000000,0.000000,2.670000,100.000000,0,0.000000,1.930000,0,205.18

72,17:45-18:00,0.580000,0.000000,100.000000,0.000000,0.000000,2.670000,100.000000,0,0.000000,1.930000,0,205.18

73,18:00-18:15,0.630000,100.000000,100.000000,25.000000,55.000000,2.670000,0.000000,0,0.000000,1.930000,0,285.23

74,18:15-18:30,0.630000,100.000000,100.000000,25.000000,55.000000,2.670000,0.000000,0,0.000000,1.930000,0,285.23

75,18:30-18:45,0.630000,100.000000,100.000000,25.000000,55.000000,2.670000,0.000000,0,0.000000,1.930000,0,285.23

76,18:45-19:00,0.630000,100.000000,100.000000,25.000000,55.000000,2.670000,0.000000,0,0.000000,1.930000,0,285.23

77,19:00-19:15,0.630000,100.000000,100.000000,25.000000,55.000000,2.670000,0.000000,0,0.000000,1.930000,0,285.23

78,19:15-19:30,0.630000,100.000000,100.000000,25.000000,55.000000,2.670000,0.000000,0,0.000000,1.930000,0,285.23

79,19:30-19:45,0.630000,100.000000,100.000000,25.000000,55.000000,2.670000,0.000000,0,0.000000,1.930000,0,285.23

80,19:45-20:00,0.630000,100.000000,100.000000,25.000000,55.000000,2.670000,0.000000,0,0.000000,1.930000,0,285.23

81,20:00-20:15,0.580000,100.000000,0.000000,25.000000,55.000000,2.570000,0.000000,0,0.000000,1.930000,0,185.08

82,20:15-20:30,0.580000,100.000000,0.000000,25.000000,55.000000,2.570000,0.000000,0,0.000000,1.930000,0,185.08

83,20:30-20:45,0.580000,100.000000,0.000000,25.000000,55.000000,2.570000,0.000000,0,0.000000,1.930000,0,185.08

84,20:45-21:00,0.580000,100.000000,0.000000,25.000000,55.000000,2.570000,0.000000,0,0.000000,1.930000,0,185.08

85,21:00-21:15,0.580000,100.000000,0.000000,25.000000,55.000000,2.570000,0.000000,0,0.000000,1.930000,0,185.08

86,21:15-21:30,0.580000,100.000000,0.000000,25.000000,55.000000,2.570000,0.000000,0,0.000000,1.930000,0,185.08

87,21:30-21:45,0.580000,100.000000,0.000000,25.000000,55.000000,2.570000,0.000000,0,0.000000,1.930000,0,185.08

88,21:45-22:00,0.580000,100.000000,0.000000,25.000000,55.000000,2.570000,0.000000,0,0.000000,1.930000,0,185.08

89,22:00-22:15,0.580000,100.000000,0.000000,0.000000,55.000000,2.570000,0.000000,0,34.170000,1.930000,0,194.25

90,22:15-22:30,0.580000,100.000000,0.000000,0.000000,55.000000,2.570000,0.000000,0,34.170000,1.930000,0,194.25

91,22:30-22:45,0.580000,100.000000,0.000000,0.000000,55.000000,2.570000,0.000000,0,34.170000,1.930000,0,194.25

92,22:45-23:00,0.580000,100.000000,0.000000,0.000000,55.000000,2.570000,0.000000,0,34.170000,1.930000,0,194.25

93,23:00-23:15,0.580000,100.000000,0.000000,0.000000,0.000000,2.570000,0.000000,0,34.170000,1.930000,0,139.25

94,23:15-23:30,0.580000,100.000000,0.000000,0.000000,0.000000,2.570000,0.000000,0,34.170000,1.930000,0,139.25

95,23:30-23:45,0.580000,100.000000,0.000000,0.000000,0.000000,2.570000,0.000000,0,34.170000,1.930000,0,139.25

96,23:45-24:00,0.580000,100.000000,0.000000,0.000000,0.000000,2.570000,0.000000,0,34.170000,1.930000,0,139.25

