Block,Time,L_NR_2021_14,LT-35,L_NR_2019_05,L_NR_2021_15,L_NR_2023_04,LT-05,L_NR_2020_02,L_NR_2020_07,L_NR_2019_07,SH-07,LT_MEJA_Delhi,L_NR_2020_06,L_NR_2018_61,L_NR_2021_17,L_NR_2012_02,L_NR_2012_01,L_NR_2022_08,L_NR_2021_12,L_NR_2012_07,L_NR_2022_10,LT-59,L_NR_2019_19,L_NR_2019_06,L_NR_2021_16,L_NR_2012_04,LT-36,L_NR_2019_11,L_NR_2020_05,L_NR_2021_13,L_NR_2022_09,LT-31,SH-06
9,02:00-02:15,0,0.000000,0,0,0.000000,70.630000,11.920000,15.25,0,0.000000,2.140000,15.26,35.59,0,120.030000,46.460000,16.51,0,31.940000,34,10.360000,0,0,0,193.600000,0.000000,10.780000,45.76,0,34,0.000000,0.000000

10,02:15-02:30,0,0.000000,0,0,0.000000,70.630000,11.920000,14.93,0,0.000000,2.030000,14.93,42.4,0,120.030000,46.460000,16.49,0,31.940000,33.81,10.360000,0,0,0,149.730000,0.000000,10.780000,44.79,0,33.81,0.000000,0.000000

11,02:30-02:45,0,0.000000,0,0,0.000000,70.630000,11.920000,14.62,0,0.000000,2.030000,14.63,41.7,0,120.030000,46.460000,16.47,0,31.940000,33.68,10.360000,0,0,0,149.730000,0.000000,10.780000,43.88,0,33.68,0.000000,0.000000

12,02:45-03:00,0,0.000000,0,0,0.000000,70.630000,11.920000,14.67,0,0.000000,2.030000,14.66,42.55,0,120.030000,46.460000,16.44,0,31.940000,33.42,10.360000,0,0,0,149.730000,0.000000,10.780000,43.99,0,33.42,0.000000,0.000000

13,03:00-03:15,0,0.000000,0,0,0.000000,70.630000,11.920000,14.42,0,0.000000,2.030000,14.42,41.91,0,120.030000,46.460000,16.43,0,31.940000,33.02,10.360000,0,0,0,149.730000,0.000000,10.780000,43.27,0,33.02,0.000000,0.000000

14,03:15-03:30,0,0.000000,0,0,0.000000,70.630000,11.920000,14.31,0,0.000000,2.030000,14.3,42.75,0,120.030000,46.460000,12.41,0,31.940000,32.75,10.360000,0,0,0,149.730000,0.000000,10.780000,42.91,0,32.75,0.000000,0.000000

15,03:30-03:45,0,0.000000,0,0,0.000000,70.630000,11.920000,14.62,0,0.000000,2.020000,14.63,42.01,0,120.030000,46.460000,12.48,0,31.940000,32.46,10.360000,0,0,0,149.730000,0.000000,10.780000,43.88,0,32.46,0.000000,0.000000

16,03:45-04:00,0,0.000000,0,0,0.000000,70.630000,11.920000,14.87,0,0.000000,2.020000,14.86,42.66,0,120.030000,46.460000,12.71,0,31.940000,32.15,10.360000,0,0,0,149.730000,0.000000,10.780000,44.59,0,32.15,0.000000,0.000000

17,04:00-04:15,0,0.000000,0,0,0.000000,70.630000,11.920000,14.47,0,0.000000,2.020000,14.47,41.71,0,120.030000,46.460000,12.59,0,31.940000,31.8,10.360000,0,0,0,149.730000,0.000000,10.780000,43.4,0,31.8,0.000000,0.000000

18,04:15-04:30,0,0.000000,0,0,0.000000,70.630000,11.920000,14.07,0,0.000000,2.020000,14.07,41.74,0,120.030000,46.460000,12.67,0,31.940000,31.47,10.360000,0,0,0,149.730000,0.000000,10.780000,42.22,0,31.47,0.000000,0.000000

19,04:30-04:45,0,0.000000,0,0,0.000000,70.630000,11.920000,13.52,0,0.000000,2.020000,13.51,41.38,0,120.030000,46.460000,12.57,0,31.940000,31.09,10.360000,0,0,0,149.730000,0.000000,10.780000,40.54,0,31.09,0.000000,0.000000

20,04:45-05:00,0,0.000000,0,0,0.000000,70.630000,11.920000,12.9,0,0.000000,2.020000,12.89,43.12,0,120.030000,46.460000,12.45,0,31.940000,31.06,10.360000,0,0,0,149.730000,0.000000,10.780000,38.67,0,31.06,0.000000,0.000000

21,05:00-05:15,0,0.000000,0,0,0.000000,70.630000,11.920000,12.52,0,0.000000,2.020000,12.51,43.04,0,120.030000,46.460000,12.5,0,31.940000,31.02,10.360000,0,0,0,149.730000,0.000000,10.780000,37.53,0,31.02,0.000000,0.000000

22,05:15-05:30,0,0.000000,0,0,0.000000,70.630000,11.920000,12.37,0,0.000000,2.020000,12.37,43.15,0,120.030000,46.460000,12.77,0,31.940000,30.94,10.360000,0,0,0,149.730000,0.000000,10.780000,37.1,0,30.94,0.000000,0.000000

23,05:30-05:45,0,0.000000,0,0,0.000000,70.630000,11.920000,12.48,0,0.000000,2.020000,12.48,43.12,0,120.030000,46.460000,12.89,0,31.940000,31.28,10.360000,0.331772,0,0,149.730000,0.000000,10.780000,37.44,0,31.28,0.000000,0.000000

24,05:45-06:00,0,0.000000,0,0.32,0.000000,70.630000,11.920000,12.43,0,0.000000,2.020000,12.42,43.12,0.65,120.030000,46.460000,12.88,0.14,31.940000,31.83,10.360000,1.766198,0,1.3,149.730000,0.000000,10.780000,37.26,0.03,31.83,0.000000,0.000000

25,06:00-06:15,0.03,0.000000,5.74,0.7,0.000000,70.630000,11.920000,12.64,1.45,0.000000,2.020000,12.65,43.12,1.9,120.030000,46.460000,12.95,2.98,31.940000,32.46,10.360000,5.80601,5.52,3.79,149.730000,0.000000,10.780000,37.94,0.59,32.46,0.000000,0.000000

26,06:15-06:30,0.03,0.120000,14.35,1.78,0.000000,70.630000,11.920000,13.16,4.02,0.000000,2.020000,13.17,43.09,3.36,120.030000,46.460000,12.88,6.06,31.940000,33.12,10.360000,9.084698,13.8,6.73,149.730000,0.120000,10.780000,39.5,1.21,33.12,0.120000,0.000000

27,06:30-06:45,0.33,0.890000,23.92,3.1,0.000000,70.630000,11.920000,12.95,11.64,0.000000,2.020000,12.95,35.12,2.86,120.030000,46.460000,12.73,12.63,31.940000,33.78,10.360000,12.83177,23,5.72,149.730000,0.910000,10.780000,38.85,2.52,33.78,0.890000,0.000000

28,06:45-07:00,1,1.390000,33,4.74,0.000000,70.630000,11.920000,12.37,18,0.000000,2.020000,12.37,34.12,3.69,120.030000,46.460000,12.86,20.79,31.940000,34.28,10.360000,16.569084,33,7.37,149.730000,1.430000,10.780000,37.12,4.16,34.28,1.390000,0.000000

29,07:00-07:15,4,2.160000,31.73,6.8,0.000000,70.630000,11.920000,12.44,26.99,0.000000,2.020000,12.46,33.32,5.07,120.030000,46.460000,12.61,30.39,31.940000,34.96,10.360000,20.599138,31.73,10.15,149.730000,2.220000,10.780000,37.37,6.08,34.96,2.160000,0.000000

30,07:15-07:30,8.33,2.910000,30.32,9.25,0.000000,70.630000,11.920000,12.59,30.31,0.000000,2.020000,12.59,32.52,7,120.030000,46.460000,12.38,42.27,31.940000,35.7,10.360000,24.824352,30.32,14,149.730000,2.990000,10.780000,37.77,8.45,35.7,2.910000,0.000000

31,07:30-07:45,13.47,3.740000,30.67,11.9,0.000000,70.630000,11.920000,12.89,30.66,0.000000,2.020000,12.9,31.65,11.2,120.030000,46.460000,12.37,56.25,31.940000,36.17,10.360000,28.747068,30.67,22.39,149.730000,3.840000,10.780000,38.69,11.25,36.17,3.740000,0.000000

32,07:45:08:00,20.17,4.760000,31,14.71,0.000000,70.630000,11.920000,13.42,31,0.000000,2.020000,13.41,34.39,14.25,120.030000,46.460000,12.29,71.88,31.940000,37.03,10.360000,32.64051,31,28.5,149.730000,4.880000,10.780000,40.24,14.37,37.03,4.760000,0.000000

33,08:00-08:15,29.53,5.760000,32.33,21.63,0.000000,70.630000,11.920000,14,32.34,0.000000,2.030000,13.99,34.04,16.53,120.030000,46.460000,12.28,88.25,31.940000,37.88,10.360000,35.265412,32.33,33.05,149.730000,5.910000,10.780000,41.98,17.65,37.88,5.760000,0.000000

34,08:15-08:30,36.9,6.780000,32.33,25.33,0.000000,70.630000,11.920000,14.84,32.34,0.000000,2.030000,14.84,33.51,19.96,120.030000,46.460000,12.76,105.02,31.940000,38.67,10.360000,37.0804,32.33,39.93,149.730000,6.950000,10.780000,44.52,21,38.67,6.780000,0.000000

35,08:30-08:45,45.27,7.780000,32.33,28.57,0.000000,70.630000,11.920000,16.07,32.34,0.000000,2.060000,16.06,33.34,23.61,120.030000,46.460000,12.85,121.69,31.940000,39.18,10.360000,38.661196,32.33,47.22,193.600000,7.970000,10.780000,48.19,24.34,39.18,7.780000,0.000000

36,08:45:09:00,52.87,8.690000,32.33,31.29,0.000000,70.630000,11.920000,16.85,32.34,0.000000,2.060000,16.86,33.24,26.93,120.030000,46.460000,12.96,138.19,31.940000,39.32,10.360000,40.320056,32.33,53.87,193.600000,8.910000,10.780000,50.58,27.64,39.32,8.690000,0.000000

37,09:00:09:15,59.23,9.530000,32.33,33.71,0.000000,70.630000,11.920000,16.78,32.34,0.000000,2.060000,16.77,42.08,29.97,120.030000,46.460000,13.12,153.73,31.940000,39.39,10.360000,43.911,32.33,59.94,232.320000,9.760000,10.780000,50.32,30.74,39.39,9.530000,0.000000

38,09:15-09:30,64.2,9.980000,32.33,35.71,0.000000,70.630000,11.920000,16.35,32.34,0.000000,2.060000,16.35,42.28,35.66,120.030000,46.460000,13.41,168.42,31.940000,39.44,10.360000,48.946128,32.33,71.34,232.320000,10.230000,10.780000,49.06,33.68,39.44,9.980000,0.000000

39,09:30-09:45,70.83,11.010000,32.33,39.97,0.000000,70.630000,11.920000,11.87,32.34,0.000000,2.060000,11.86,43.15,38,120.030000,46.460000,11.47,182.27,31.940000,35.69,10.360000,53.298196,32.33,76,232.320000,11.270000,10.780000,35.58,36.45,35.69,11.010000,0.000000

40,09:45-10:00,76.3,11.070000,32.33,42.38,0.000000,70.630000,11.920000,11.77,32.34,0.000000,2.060000,11.77,43.35,39.66,120.030000,46.460000,11.68,195.15,31.940000,36.31,10.360000,57.0843,32.33,79.34,232.320000,11.340000,10.780000,35.31,39.03,36.31,11.070000,0.000000

41,10:00-10:15,80.9,11.110000,32.33,44.44,0.000000,70.630000,11.920000,12.06,32.34,0.000000,2.060000,12.06,43.37,42.66,120.030000,46.460000,12.33,206.9,31.940000,37.26,10.360000,59.416462,32.33,85.34,272.250000,11.390000,10.780000,36.18,41.38,37.26,11.110000,0.000000

42,10:15-10:30,85.23,11.150000,32.33,45.79,0.000000,70.630000,11.920000,12,32.34,0.000000,2.040000,12.01,43.39,43.66,120.030000,46.460000,12.76,217.63,31.940000,38.08,10.360000,60.362988,32.33,87.34,272.250000,11.430000,10.780000,36.01,43.53,38.08,11.150000,0.000000

43,10:30-10:45,88.2,11.160000,32.33,46.48,0.000000,70.630000,11.920000,12.01,32.34,0.000000,2.040000,12.01,43.15,47.66,149.070000,46.460000,13.26,227.45,31.940000,38.66,10.360000,60.733792,32.33,95.34,272.250000,11.440000,10.780000,36.03,45.49,38.66,11.160000,0.000000

44,10:45-11:00,89.63,11.180000,32.33,46.91,0.000000,70.630000,11.920000,12.15,32.34,0.000000,2.040000,12.14,43.09,47.66,180.270000,46.460000,13.72,229.17,31.940000,39.17,10.360000,60.977742,32.33,95.34,272.250000,11.460000,10.780000,36.42,45.83,39.17,11.180000,0.000000

45,11:00-11:15,86.29,11.200000,32.67,46.21,0.000000,70.630000,11.920000,16.54,32.66,0.000000,2.020000,16.54,43.09,47.66,180.270000,46.460000,16.18,229.17,31.940000,39.84,10.360000,61.494916,32.67,95.34,272.250000,11.480000,10.780000,49.62,45.83,39.84,11.200000,0.000000

46,11:15-11:30,87.55,11.190000,32.67,47.16,0.000000,70.630000,11.920000,16.99,32.66,0.000000,2.020000,17,43.09,47.66,180.270000,46.460000,16.21,229.17,31.940000,40.51,10.360000,61.202176,32.67,95.34,272.250000,11.470000,10.780000,50.99,45.83,40.51,11.190000,0.000000

47,11:30-11:45,87.62,11.220000,32.67,47.66,0.000000,70.630000,11.920000,16.59,32.66,0.000000,2.320000,16.58,43.09,47.66,180.270000,46.460000,16.29,229.17,31.940000,41.33,10.360000,60.724034,32.67,95.34,272.250000,11.500000,10.780000,49.75,45.83,41.33,11.220000,0.000000

48,11:45-12:00,87.62,11.190000,32.67,47.8,0.000000,70.630000,11.920000,15.54,32.66,0.000000,2.320000,15.56,43.09,47.66,180.270000,46.460000,16.4,229.17,31.940000,41.82,10.360000,60.811856,32.67,95.34,272.250000,11.470000,10.780000,46.67,45.83,41.82,11.190000,0.000000

49,12:00-12:15,87.62,11.180000,32.67,47.74,0.000000,70.630000,11.920000,15.59,32.66,0.000000,3.960000,15.59,43.09,47.66,180.270000,46.460000,16.38,229.17,51.940000,43.05,10.360000,57.074542,32.67,95.34,272.250000,11.460000,10.780000,46.78,45.83,43.05,11.180000,0.000000

50,12:15-12:30,70,11.130000,32.67,47.51,0.000000,70.630000,11.920000,15.96,32.66,0.000000,3.960000,15.94,43.11,47.66,180.270000,46.460000,16.63,229.17,51.940000,44.15,10.360000,56.957446,32.67,95.34,272.250000,11.410000,10.780000,47.83,45.83,44.15,11.130000,0.000000

51,12:30-12:45,72,11.170000,32.67,39.33,0.000000,66.450000,11.920000,18.47,32.66,0.000000,3.960000,18.46,43.09,47.66,180.270000,46.460000,19.45,229.17,51.940000,50.78,10.360000,54.234964,32.67,95.34,272.250000,11.450000,10.780000,55.39,45.83,50.78,11.170000,0.000000

52,12:45-13:00,74,11.170000,32.67,39.32,0.000000,66.450000,11.920000,19.27,32.66,0.000000,3.960000,19.26,43.09,47.33,180.270000,46.460000,19.05,229.17,51.940000,51.33,10.360000,54.674074,32.67,94.67,272.250000,11.450000,10.780000,57.79,45.83,51.33,11.170000,0.000000

53,13:00-13:15,76,11.160000,32.67,39.39,0.000000,66.450000,11.920000,19.16,32.66,0.000000,3.960000,19.15,43.11,47.33,180.270000,46.460000,18,229.17,51.940000,51.19,10.360000,54.820444,32.67,94.67,232.320000,11.440000,10.780000,57.46,45.83,51.19,11.160000,0.000000

54,13:15-13:30,78.33,11.150000,32.67,39.6,0.000000,66.450000,11.920000,18.87,32.66,0.000000,3.960000,18.88,43.21,47.33,180.270000,46.460000,17.19,229.17,51.940000,51.08,10.360000,55.464472,32.67,94.67,232.320000,11.430000,10.780000,56.63,45.83,51.08,11.150000,0.000000

55,13:30-13:45,80.5,11.140000,32.67,39.6,0.000000,66.450000,11.920000,19.77,32.66,0.000000,3.960000,19.77,43.03,47.08,180.270000,46.460000,15.86,229.17,51.940000,51.3,10.360000,62.070638,32.67,94.17,232.320000,11.420000,10.780000,59.31,45.83,51.3,11.140000,0.000000

56,13:45-14:00,82.9,11.120000,32.67,39.41,0.000000,66.450000,11.920000,20.47,32.66,0.000000,3.960000,20.48,43.14,45.88,180.270000,46.460000,15.83,229.17,51.940000,51.49,10.360000,60.919194,32.67,91.76,232.320000,11.400000,10.780000,61.42,45.83,51.49,11.120000,0.000000

57,14:00-14:15,79.62,11.110000,32.67,38.1,0.000000,66.450000,11.920000,24.21,32.66,0.000000,3.960000,24.23,43.1,45.41,180.270000,46.460000,20.09,216.88,51.940000,48.56,10.360000,58.30405,32.67,90.82,272.250000,11.390000,10.780000,72.68,43.37,48.56,11.110000,0.000000

58,14:15-14:30,79.12,11.090000,32.67,37.53,0.000000,66.450000,11.920000,24.83,32.66,0.000000,3.960000,24.83,43.12,44.91,180.270000,46.460000,20.43,216.88,51.940000,49.65,10.360000,55.08391,32.67,89.84,272.250000,11.370000,10.780000,74.5,43.37,49.65,11.090000,0.000000

59,14:30-14:45,78.17,11.070000,32.67,36.79,0.000000,66.450000,11.920000,25.35,32.66,0.000000,3.960000,25.33,43.14,43.84,180.270000,46.460000,21.09,216.88,51.940000,49.78,10.360000,51.86377,32.67,87.68,272.250000,11.350000,10.780000,76,43.37,49.78,11.070000,0.000000

60,14:45-15:00,76.58,11.050000,32.67,35.92,0.000000,66.450000,11.920000,25.83,32.66,0.000000,3.960000,25.83,43.1,33.33,180.270000,46.460000,21.66,212.71,51.940000,52.3,10.360000,48.438712,32.67,66.67,272.250000,11.320000,10.780000,77.5,42.54,52.3,11.050000,0.000000

61,15:00-15:15,72.95,11.020000,32.67,34.87,0.000000,66.450000,11.920000,26.55,32.66,0.000000,3.960000,26.56,43.14,32.66,180.270000,46.460000,22.27,187.69,51.940000,54.89,10.360000,46.028486,32.67,65.34,272.250000,11.290000,10.780000,79.68,37.54,54.89,11.020000,0.000000

62,15:15-15:30,68,10.990000,32.67,33.59,0.000000,66.450000,11.920000,27.13,32.66,0.000000,3.960000,27.12,43.12,29.66,180.270000,46.460000,21.88,183.26,51.940000,58.65,10.360000,43.735356,32.67,59.34,272.250000,11.260000,10.780000,81.36,36.65,58.65,10.990000,0.000000

63,15:30-15:45,62.88,10.940000,32.67,34.59,0.000000,66.450000,11.920000,23.79,32.66,0.000000,3.960000,23.81,43.17,26.33,180.270000,46.460000,22.22,171.87,51.940000,55.73,10.360000,41.08118,32.67,52.67,272.250000,11.220000,10.780000,71.42,34.37,55.73,10.940000,0.000000

64,15:45-16:00,57.94,10.810000,32.67,31.65,0.000000,66.450000,11.920000,24.11,32.66,0.000000,3.960000,24.1,43.02,33.33,180.270000,46.460000,22.29,159.51,51.940000,56.8,10.360000,38.114748,32.67,66.67,272.250000,11.080000,10.780000,72.31,31.9,56.8,10.810000,0.000000

65,16:00-16:15,52.77,10.450000,32.67,28.4,0.000000,66.450000,11.920000,24.5,32.66,0.000000,3.960000,24.51,43.18,29.66,180.270000,46.460000,22.33,112.71,51.940000,57.88,10.360000,35.040978,32.67,59.34,272.250000,10.710000,10.780000,73.52,22.54,57.88,10.450000,0.000000

66,16:15-16:30,47.34,9.510000,32.67,24.8,0.000000,66.450000,11.920000,25.05,32.66,0.000000,3.960000,25.05,43.11,26.66,180.270000,46.460000,23.21,104.38,51.940000,58.88,10.360000,31.81108,32.67,53.34,272.250000,9.750000,10.780000,75.16,20.87,58.88,9.510000,0.000000

67,16:30-16:45,41.81,8.530000,32.67,22.39,0.000000,70.630000,11.920000,25.55,32.66,0.000000,3.960000,25.55,43.03,25.33,180.270000,46.460000,23.83,96.04,51.940000,60,10.360000,27.829816,32.67,50.67,272.250000,8.750000,10.780000,76.66,19.21,60,8.530000,0.000000

68,16:45-17:00,36.33,7.550000,32.67,19.98,0.000000,70.630000,11.920000,26.26,32.66,0.000000,3.960000,26.28,43.12,21.39,180.270000,46.460000,24.46,85.21,51.940000,60.31,10.360000,23.282588,32.67,42.8,272.250000,7.740000,10.780000,78.83,17.04,60.31,7.550000,0.000000

69,17:00-17:15,29.13,6.540000,33,18.04,0.000000,70.630000,11.920000,26.16,25,0.000000,3.960000,26.17,43.09,13.02,226.430000,46.460000,27.68,71.04,51.940000,65.86,10.360000,19.145196,33,26.04,272.250000,6.710000,10.780000,78.5,14.21,65.86,6.540000,0.000000

70,17:15-17:30,23.9,5.480000,32.53,15.47,0.000000,70.630000,11.920000,26.41,15,0.000000,3.960000,26.42,43.15,10.91,226.430000,46.460000,27.53,71.3,51.940000,66.29,10.360000,15.642074,31.28,21.83,272.250000,5.620000,10.780000,79.25,14.26,66.29,5.480000,0.000000

71,17:30-17:45,17.51,4.430000,19.14,12.34,0.000000,94.930000,11.920000,26.18,8.74,0.000000,3.960000,26.19,43.13,13.33,226.430000,46.460000,27.56,62.97,51.940000,66.25,10.360000,12.548788,18.4,26.67,272.250000,4.550000,10.780000,78.56,12.59,66.25,4.430000,0.000000

72,17:45-18:00,9.71,3.350000,11.48,9.41,0.000000,116.200000,11.920000,26.38,2.7,0.000000,3.960000,26.4,43.2,10.67,226.430000,46.460000,27.73,50.47,51.940000,66.97,10.360000,9.601872,11.04,21.33,272.250000,3.430000,10.780000,79.19,10.09,66.97,3.350000,0.000000

73,18:00-18:15,6.47,2.520000,0,6.96,0.000000,116.200000,11.920000,26.71,0,0.000000,3.960000,26.73,43.15,9,226.430000,46.460000,28.09,38.87,51.940000,58.44,10.360000,6.762294,0,18,272.250000,2.580000,10.780000,80.18,7.77,58.44,2.520000,0.000000

74,18:15-18:30,1.73,1.630000,0,5.06,0.000000,116.200000,11.920000,22.51,0,0.000000,3.960000,22.5,43.1,8.67,226.430000,46.460000,22.98,27.23,51.940000,58.86,10.360000,4.039812,0,17.33,272.250000,1.660000,10.780000,67.51,5.45,58.86,1.630000,0.000000

75,18:30-18:45,0.87,0.470000,0,3.68,0.000000,116.200000,11.920000,23.09,0,0.000000,3.960000,23.11,43.09,3.67,226.430000,46.460000,22.91,18.31,68.320000,59.02,10.360000,2.078454,0,7.33,272.250000,0.480000,10.780000,69.32,3.66,59.02,0.470000,0.000000

76,18:45-19:00,0.29,0.000000,0,2.4,0.000000,116.200000,11.920000,23.51,0,0.000000,3.960000,23.52,43.18,1.19,226.430000,46.460000,22.89,11.33,68.320000,59.83,10.360000,0.985558,0,2.37,272.250000,0.000000,10.780000,70.56,2.26,59.83,0.000000,0.000000

77,19:00-19:15,0.03,0.000000,0,1.23,0.000000,115.820000,11.920000,23.83,0,0.000000,3.960000,23.83,43.06,0.64,226.430000,46.460000,22.83,5.94,68.320000,59.98,10.360000,0.29274,0,1.28,272.250000,0.000000,10.780000,71.5,1.19,59.98,0.000000,0.000000

78,19:15-19:30,0,0.000000,0,0.4,0.000000,115.820000,11.920000,24.11,0,0.000000,3.960000,24.1,43.14,0.24,226.430000,46.460000,16.33,1.82,68.320000,60.27,10.360000,0,0,0.48,272.250000,0.000000,10.780000,72.32,0.36,60.27,0.000000,0.000000

79,19:30-19:45,0,0.000000,0,0,0.000000,115.820000,11.920000,24.53,0,0.000000,3.960000,24.55,43.1,0.03,261.940000,75.500000,16.04,0.14,68.320000,60.13,10.360000,0,0,0.06,272.250000,0.000000,10.780000,73.64,0.03,60.13,0.000000,0.000000

80,19:45-20:00,0,0.000000,0,0,0.000000,115.820000,11.920000,24.83,0,0.000000,3.960000,24.85,43.17,0,261.940000,101.400000,15.96,0,68.320000,41.86,10.360000,0,0,0,272.250000,0.000000,10.780000,74.54,0,41.86,0.000000,0.000000

81,20:00-20:15,0,0.000000,0,0,0.000000,115.820000,11.920000,16.81,0,0.000000,3.960000,16.82,38.35,0,261.940000,101.400000,15.83,0,78.600000,41.66,10.360000,0,0,0,272.250000,0.000000,10.780000,50.45,0,41.66,0.000000,0.000000

82,20:15-20:30,0,0.000000,0,0,0.000000,115.820000,11.920000,16.67,0,0.000000,3.960000,16.68,38.14,0,261.940000,101.400000,15.67,0,78.600000,40.62,10.360000,0,0,0,272.250000,0.000000,10.780000,50.03,0,40.62,0.000000,0.000000

83,20:30-20:45,0,0.000000,0,0,0.000000,115.820000,11.920000,16.62,0,0.000000,3.960000,16.62,37.94,0,261.940000,101.400000,15.66,0,78.600000,40.2,10.360000,0,0,0,272.250000,0.000000,10.780000,49.86,0,40.2,0.000000,0.000000

84,20:45-21:00,0,0.000000,0,0,0.000000,115.820000,11.920000,16.62,0,0.000000,3.960000,16.61,29.46,0,261.940000,101.400000,15.04,0,78.600000,40.04,10.360000,0,0,0,272.250000,0.000000,10.780000,49.84,0,40.04,0.000000,0.000000

85,21:00-21:15,0,0.000000,0,0,0.000000,115.820000,11.920000,12.25,0,0.000000,3.910000,12.26,29.14,0,261.940000,101.400000,14.87,0,78.600000,40.02,10.360000,0,0,0,272.250000,0.000000,10.780000,36.77,0,40.02,0.000000,0.000000

86,21:15-21:30,0,0.000000,0,0,0.000000,115.820000,11.920000,12.36,0,0.000000,3.910000,12.37,28.14,0,261.940000,101.400000,14.14,0,78.600000,39.95,10.360000,0,0,0,272.250000,0.000000,10.780000,37.1,0,39.95,0.000000,0.000000

87,21:30-21:45,0,0.000000,0,0,0.000000,115.820000,11.920000,12.33,0,0.000000,3.910000,12.33,27.58,0,261.940000,101.400000,11.78,0,78.600000,39.18,10.360000,0,0,0,272.250000,0.000000,10.780000,36.99,0,39.18,0.000000,0.000000

88,21:45-22:00,0,0.000000,0,0,0.000000,115.820000,11.920000,12.23,0,0.000000,3.910000,12.24,27.55,0,261.940000,101.400000,10.92,0,78.600000,38.2,10.360000,0,0,0,272.250000,0.000000,10.780000,36.72,0,38.2,0.000000,0.000000

89,22:00-22:15,0,0.000000,0,0,0.000000,115.820000,11.920000,12.31,0,0.000000,3.910000,12.31,27.07,0,261.940000,101.400000,11.42,0,78.600000,37.87,10.360000,0,0,0,272.250000,0.000000,10.780000,36.94,0,37.87,0.000000,0.000000

90,22:15-22:30,0,0.000000,0,0,0.000000,115.820000,11.920000,12.07,0,0.000000,3.910000,12.09,26.94,0,261.940000,101.400000,10.88,0,78.600000,36.61,10.360000,0,0,0,272.250000,0.000000,10.780000,36.26,0,36.61,0.000000,0.000000

91,22:30-22:45,0,0.000000,0,0,0.000000,115.820000,11.920000,13.83,0,0.000000,3.910000,13.83,26.74,0,261.940000,101.400000,12.38,0,78.600000,32.36,10.360000,0,0,0,272.250000,0.000000,10.780000,41.49,0,32.36,0.000000,0.000000

92,22:45-23:00,0,0.000000,0,0,0.000000,115.820000,11.920000,13.85,0,0.000000,3.910000,13.85,30.54,0,261.940000,101.400000,12.38,0,78.600000,31.2,10.360000,0,0,0,272.250000,0.000000,10.780000,41.54,0,31.2,0.000000,0.000000

