Block,Time,LT_MEJA_Delhi,LT-31,L_NR_2012_01,L_NR_2019_11,L_NR_2012_04,SH-06,L_NR_2020_02,L_NR_2012_02,LT-59,LT-36,LT-35,L_NR_2023_04,LT-05,SH-07,L_NR_2012_07,L_NR_2022_08,L_NR_2022_10,L_NR_2018_61,L_NR_2021_14,L_NR_2021_15,L_NR_2019_19,L_NR_2021_12,L_NR_2021_17,L_NR_2019_07,L_NR_2021_13,L_NR_2020_07,L_NR_2020_05,L_NR_2022_09,L_NR_2019_05,L_NR_2020_06,L_NR_2021_16,L_NR_2019_06
6,01:15-01:30,3.910000,0.000000,101.420000,10.400000,272.310000,29.280000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,29.280000,87.330000,19.79,47.47,15.69,0,0,0,0,0,0,0,15.01,45.01,47.47,0,15,0,0

7,01:30-01:45,3.910000,0.000000,101.420000,10.400000,272.310000,30.680000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,30.680000,87.330000,19.73,47.58,15.59,0,0,0,0,0,0,0,15.16,45.46,47.58,0,15.15,0,0

8,01:45-02:00,3.910000,0.000000,101.420000,10.400000,272.310000,30.680000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,30.680000,87.330000,19.7,47.82,19.32,0,0,0,0,0,0,0,15.32,45.96,47.82,0,15.32,0,0

9,02:00-02:15,3.910000,0.000000,101.420000,10.400000,272.310000,30.980000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,30.980000,87.330000,23.6,50.13,19.07,0,0,0,0,0,0,0,16.42,49.28,50.13,0,16.43,0,0

10,02:15-02:30,3.910000,0.000000,101.420000,10.400000,272.310000,30.980000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,30.980000,87.330000,23.58,50.4,18.85,0,0,0,0,0,0,0,16.62,49.83,50.4,0,16.61,0,0

11,02:30-02:45,3.910000,0.000000,101.420000,10.400000,272.310000,30.980000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,19.530000,87.330000,23.47,50.82,18.71,0,0,0,0,0,0,0,16.45,49.36,50.82,0,16.45,0,0

12,02:45-03:00,3.910000,0.000000,101.420000,10.400000,272.310000,30.980000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,19.530000,87.330000,23.46,50.98,18.51,0,0,0,0,0,0,0,16.5,49.48,50.98,0,16.49,0,0

13,03:00-03:15,3.590000,0.000000,101.420000,10.010000,272.310000,30.980000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,20.940000,68.340000,23.31,51.36,11.83,0,0,0,0,0,0,0,16.5,49.5,51.36,0,16.5,0,0

14,03:15-03:30,3.170000,0.000000,101.420000,10.010000,272.310000,30.980000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,20.940000,68.340000,23.31,51.54,11.48,0,0,0,0,0,0,0,16.5,49.48,51.54,0,16.49,0,0

15,03:30-03:45,2.320000,0.000000,101.420000,10.010000,272.310000,30.980000,11.920000,230.790000,10.360000,0.000000,0.000000,0.000000,116.220000,20.940000,68.340000,23.23,46.4,11.03,0,0,0,0,0,0,0,16.45,49.4,46.4,0,16.47,0,0

16,03:45-04:00,2.320000,0.000000,101.420000,10.010000,272.310000,30.980000,11.920000,201.740000,10.360000,0.000000,0.000000,0.000000,116.220000,20.940000,68.340000,23.13,47.04,10.69,0,0,0,0,0,0,0,16.43,49.28,47.04,0,16.42,0,0

17,04:00-04:15,2.320000,0.000000,101.420000,10.010000,272.310000,30.980000,11.920000,201.740000,10.360000,0.000000,0.000000,0.000000,116.220000,20.940000,68.340000,22.73,46.97,10.29,0,0,0,0,0,0,0,16.41,49.21,46.97,0,16.4,0,0

18,04:15-04:30,2.320000,0.000000,101.420000,10.010000,272.310000,30.980000,11.920000,201.740000,10.360000,0.000000,0.000000,0.000000,116.220000,20.940000,68.340000,22.48,47.34,9.97,0,0,0,0,0,0,0,16.38,49.15,47.34,0,16.38,0,0

19,04:30-04:45,2.320000,0.000000,101.420000,10.010000,272.310000,30.980000,11.920000,201.740000,10.360000,0.000000,0.000000,0.000000,116.220000,20.940000,68.340000,22.3,46.72,7.38,0,0,0,0,0,0,0,16.34,49.03,46.72,0,16.34,0,0

20,04:45-05:00,2.320000,0.000000,101.420000,10.010000,272.310000,30.980000,11.920000,201.740000,10.360000,0.000000,0.000000,0.000000,116.220000,20.940000,68.340000,22.17,48.17,7.21,0,0,0,0,0,0,0,16.28,48.84,48.17,0,16.28,0,0

21,05:00-05:15,2.320000,0.000000,101.420000,10.010000,272.310000,30.980000,11.920000,201.740000,10.360000,0.000000,0.000000,0.000000,116.220000,20.940000,68.340000,19.12,48.34,7.34,0,0,0,0,0,0,0,16.24,48.69,48.34,0,16.23,0,0

22,05:15-05:30,2.320000,0.000000,101.420000,10.010000,272.310000,30.980000,11.920000,201.740000,10.360000,0.000000,0.000000,0.000000,116.220000,20.940000,68.340000,19.34,49.19,7.25,0,0,0,0,0,0,0,16.17,48.53,49.19,0,16.18,0,0

23,05:30-05:45,2.320000,0.000000,101.420000,9.620000,272.310000,30.980000,11.920000,201.740000,10.360000,0.000000,0.000000,0.000000,116.220000,20.940000,68.340000,19.56,49.3,7.29,0.03,0,0.321981,0,0.15,0,0,16.28,48.84,49.3,0,16.28,0.31,0

24,05:45-06:00,2.320000,0.000000,101.420000,9.620000,272.310000,30.980000,11.920000,201.740000,10.360000,0.000000,0.000000,0.000000,116.220000,20.940000,68.340000,19.77,49.46,7.33,0.31,0.34,1.473307,0.58,0.79,0,0.12,16.44,49.31,49.46,0,16.44,1.57,0

25,06:00-06:15,2.320000,0.000000,101.420000,9.620000,272.310000,30.980000,11.920000,176.880000,10.360000,0.000000,0.000000,0.000000,107.670000,20.940000,55.840000,19.99,49.55,7.28,1.57,0.74,5.112668,4.03,2.11,4.2,0.8,16.78,50.32,49.55,13.09,16.77,4.21,11.48

26,06:15-06:30,2.320000,0.120000,101.420000,9.620000,272.310000,30.980000,11.920000,176.880000,10.360000,0.130000,0.120000,0.000000,99.130000,20.940000,55.840000,20.16,57.71,7.35,3.32,1.88,7.669002,8.7,3.57,8.39,1.74,17.13,51.38,57.71,21.49,17.12,7.14,20.14

27,06:30-06:45,2.320000,0.910000,101.420000,9.620000,272.310000,30.980000,11.920000,176.880000,10.360000,0.930000,0.910000,0.000000,94.950000,20.940000,55.840000,20.37,57.08,7.29,0.33,3.12,10.947354,14.33,5.57,14.89,2.86,17.54,52.6,57.08,29.7,17.53,11.13,30.41

28,06:45-07:00,2.320000,1.420000,101.420000,9.620000,272.310000,30.980000,11.920000,115.220000,10.360000,1.460000,1.420000,0.000000,86.400000,20.940000,36.790000,20.89,56.41,7.36,1,4.82,14.557444,20.56,8.15,25.06,4.11,17.88,53.69,56.41,32.69,17.9,16.31,32.7

29,07:00-07:15,2.320000,2.210000,101.420000,9.620000,272.310000,30.980000,11.920000,115.220000,10.360000,2.270000,2.210000,0.000000,77.860000,20.940000,36.790000,21.25,56.41,7.29,2,6.94,18.284618,29.24,10.81,30.15,5.85,18.29,54.9,56.41,30.15,18.3,21.63,30.15

30,07:15-07:30,2.320000,2.970000,101.420000,9.620000,272.310000,30.980000,11.920000,115.220000,10.360000,3.050000,2.970000,0.000000,70.640000,20.940000,36.790000,21.77,56.08,7.35,4.33,9.51,22.080091,40.49,13.33,30.32,8.1,18.7,56.08,56.08,30.31,18.69,26.66,30.32

31,07:30-07:45,2.320000,3.820000,67.770000,10.400000,272.310000,30.980000,11.920000,114.170000,10.360000,3.920000,3.820000,0.000000,70.640000,20.940000,36.480000,18.88,56.11,7.29,13.47,12.29,25.338929,53.93,16.17,30.67,10.79,19.13,57.37,56.11,30.66,19.12,32.34,30.67

32,07:45:08:00,2.320000,4.860000,48.410000,10.400000,272.310000,30.980000,11.920000,114.170000,10.360000,4.980000,4.860000,0.000000,70.640000,20.940000,36.480000,19,44.21,7.36,20.17,15.23,28.568496,68.93,19.59,31,13.79,17.68,53.03,44.21,31,17.68,39.19,31

33,08:00-08:15,2.320000,5.880000,48.410000,10.400000,272.310000,30.980000,11.920000,114.170000,10.360000,6.030000,5.880000,0.000000,70.640000,20.940000,36.480000,19.46,44.88,7.29,29.53,21.74,31.573652,84.88,23.23,32.33,16.98,17.78,53.37,44.88,32.34,17.79,46.47,32.33

34,08:15-08:30,2.320000,6.920000,48.410000,10.400000,272.310000,30.980000,11.920000,114.170000,10.360000,7.090000,6.920000,0.000000,70.640000,20.940000,36.480000,20.15,45.66,7.35,36.9,25.25,34.432453,101.45,26.63,32.33,20.29,18.1,54.32,45.66,32.34,18.11,53.27,32.33

35,08:30-08:45,2.320000,7.950000,48.410000,10.400000,232.370000,30.980000,11.920000,114.170000,10.360000,8.140000,7.950000,0.000000,70.640000,20.940000,36.480000,20.56,46.21,7.38,45.27,28.55,37.340039,118.33,29.46,32.33,23.67,17.65,52.96,46.21,32.34,17.65,58.93,32.33

36,08:45:09:00,2.320000,8.860000,48.410000,10.400000,193.640000,30.980000,11.920000,114.170000,10.360000,9.080000,8.860000,0.000000,70.640000,20.940000,36.480000,20.9,46.83,7.37,52.87,31.35,40.374466,134.6,31.99,32.33,26.92,18.06,54.21,46.83,32.34,18.07,63.99,32.33

37,09:00:09:15,2.320000,9.730000,48.410000,10.400000,193.640000,21.780000,11.920000,174.420000,10.360000,9.970000,9.730000,0.000000,70.640000,21.780000,36.480000,21.19,47,7.24,59.23,33.8,43.457678,150.08,34.7,32.33,30.02,17.77,53.33,47,32.34,17.78,69.41,32.33

38,09:15-09:30,2.320000,10.180000,48.410000,10.400000,193.640000,21.780000,11.920000,174.420000,10.360000,10.440000,10.180000,0.000000,70.640000,21.780000,36.480000,23.78,47.49,5.03,64.2,35.83,46.189638,164.15,37.52,32.33,32.83,17.63,52.9,47.49,32.34,17.64,75.05,32.33

39,09:30-09:45,2.320000,10.390000,48.410000,10.400000,232.370000,21.780000,11.920000,174.420000,10.360000,10.650000,10.390000,0.000000,70.640000,21.780000,36.480000,24.04,53.45,5.08,70.83,39.61,48.375206,185.98,39.9,32.33,37.2,19.4,58.19,53.45,32.34,19.4,79.81,32.33

40,09:45-10:00,2.320000,10.460000,48.410000,10.400000,272.310000,21.780000,11.920000,174.420000,10.360000,10.720000,10.460000,0.000000,70.640000,21.780000,36.480000,24.31,53.53,5.07,76.3,41.67,50.63883,199.13,41.88,32.33,39.83,19.53,58.62,53.53,32.34,19.54,83.77,32.33

41,10:00-10:15,2.320000,10.500000,53.250000,10.790000,272.310000,21.780000,11.920000,174.420000,10.360000,10.760000,10.500000,0.000000,66.470000,21.780000,36.480000,24.42,53.85,5.09,80.9,43.38,52.951239,211.13,43.78,32.33,42.22,19.68,59.03,53.85,32.34,19.68,87.57,32.33

42,10:15-10:30,2.320000,10.530000,53.250000,10.790000,272.310000,21.780000,11.920000,174.420000,10.360000,10.790000,10.530000,0.000000,66.470000,21.780000,36.480000,33.45,54.12,5.06,85.23,44.32,55.136807,222.08,45.49,32.33,44.41,19.82,59.49,54.12,32.34,19.83,90.99,32.33

43,10:30-10:45,2.320000,10.540000,53.250000,10.790000,272.310000,21.780000,11.920000,174.420000,10.360000,10.810000,10.540000,0.000000,66.470000,21.780000,36.480000,33.56,55.78,6.23,88.2,45.78,57.576057,229.17,46.93,32.33,45.83,19.97,59.91,55.78,32.34,19.97,93.87,32.33

44,10:45-11:00,2.320000,10.560000,53.250000,10.790000,272.310000,21.780000,11.920000,174.420000,10.360000,10.820000,10.560000,0.000000,66.470000,21.780000,36.480000,33.12,65.28,7.17,89.63,46.96,60.405587,229.17,48.14,32.33,45.83,23.87,71.62,65.28,32.34,23.88,96.3,32.33

45,11:00-11:15,2.320000,10.580000,53.250000,10.790000,272.310000,21.780000,11.920000,174.420000,7.820000,10.850000,10.580000,0.000000,66.470000,21.780000,36.480000,32.78,65.65,7.13,90.67,50,62.981435,229.17,48.64,32.67,45.83,24.09,72.29,65.65,32.66,24.1,97.29,32.67

46,11:15-11:30,2.320000,10.570000,67.770000,10.790000,272.310000,21.780000,11.920000,174.420000,7.820000,10.830000,10.570000,0.000000,66.470000,21.780000,36.480000,32.45,65.3,7,91.2,50,64.29863,229.17,48.98,32.67,45.83,24.43,73.29,65.3,32.66,24.43,97.98,32.67

47,11:30-11:45,2.320000,10.600000,101.420000,10.790000,272.310000,21.780000,11.920000,174.420000,9.970000,10.860000,10.600000,0.000000,66.470000,21.780000,36.480000,32.12,65.32,7,91.27,50,65.284087,229.17,49.18,32.67,45.83,24.62,73.83,65.32,32.66,24.61,98.38,32.67

48,11:45-12:00,2.320000,10.570000,101.420000,10.790000,272.310000,21.780000,11.920000,174.420000,9.970000,10.840000,10.570000,0.000000,66.470000,21.780000,36.480000,31.78,65.39,7.03,91.27,50,66.54274,229.17,49.24,32.67,45.83,20.91,62.78,65.39,32.66,20.93,98.49,32.67

49,12:00-12:15,2.320000,10.560000,101.420000,10.790000,272.310000,21.780000,11.920000,174.420000,10.360000,10.830000,10.560000,0.000000,66.470000,21.780000,36.480000,32.12,65.69,7.12,91.27,50,49.399691,229.17,49.24,32.67,45.83,20.94,62.82,65.69,32.66,20.94,98.5,32.67

50,12:15-12:30,2.320000,10.510000,101.420000,10.790000,272.310000,21.780000,11.920000,210.980000,10.360000,10.770000,10.510000,0.000000,66.470000,21.780000,36.480000,32.78,66.47,7.16,91.27,50,48.414234,229.17,49.23,32.67,45.83,21.04,63.12,66.47,32.66,21.04,98.48,32.67

51,12:30-12:45,2.320000,10.550000,101.420000,10.790000,272.310000,21.780000,11.920000,210.980000,10.360000,10.810000,10.550000,0.000000,66.470000,21.780000,36.480000,36,64.27,7.12,91.27,50,45.116368,233.33,49.2,32.67,46.67,21.35,64.03,64.27,32.66,21.34,98.42,32.67

52,12:45-13:00,2.320000,10.550000,101.420000,10.790000,272.310000,21.780000,11.920000,210.980000,10.360000,10.810000,10.550000,0.000000,66.470000,21.780000,36.480000,35.8,64.22,7.12,91.23,50,44.121154,233.33,49.16,32.67,46.67,21.62,64.86,64.22,32.66,21.62,98.32,32.67

53,13:00-13:15,2.320000,10.540000,101.420000,10.790000,272.310000,21.780000,11.920000,210.980000,10.360000,10.800000,10.540000,0.000000,66.470000,21.780000,36.480000,35.69,64.1,7.18,91.13,50,42.891772,233.33,49.07,32.67,46.67,22.11,66.36,64.1,32.66,22.12,98.15,32.67

54,13:15-13:30,2.320000,10.530000,101.420000,10.790000,272.310000,21.780000,11.920000,210.980000,10.360000,10.800000,10.530000,0.000000,66.470000,21.780000,36.480000,35.89,64.24,7.08,91.1,50,42.013642,233.33,48.92,32.67,46.67,22.25,66.72,64.24,32.66,22.24,97.86,32.67

55,13:30-13:45,2.320000,10.520000,101.420000,10.790000,272.310000,30.980000,11.920000,215.820000,10.360000,10.780000,10.520000,0.000000,66.470000,20.940000,36.480000,27.45,51.78,7.19,91.13,49.81,38.227926,233.33,48.72,32.67,46.67,23,69.02,51.78,32.66,23.01,97.45,32.67

56,13:45-14:00,2.320000,10.510000,101.420000,10.790000,272.310000,30.980000,11.920000,215.820000,10.360000,10.770000,10.510000,0.000000,66.470000,20.940000,36.480000,27.89,52,7.06,90.9,48.28,36.217984,233.33,48.34,32.67,46.67,23.1,69.32,52,32.66,23.11,96.7,32.67

57,14:00-14:15,2.320000,10.500000,101.420000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,10.760000,10.500000,0.000000,66.470000,20.940000,36.480000,28.11,52.66,13.34,93.6,47.15,34.412939,233.33,47.42,32.67,46.67,17.05,51.15,52.66,32.66,17.05,94.86,32.67

58,14:15-14:30,2.320000,10.480000,101.420000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,10.740000,10.480000,0.000000,66.470000,20.940000,55.530000,28.56,53.1,12.86,93.01,46.03,32.88109,233.33,45.92,32.67,46.67,17.28,51.84,53.1,32.66,17.28,91.86,32.67

59,14:30-14:45,2.320000,10.470000,101.420000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,10.730000,10.470000,0.000000,116.220000,20.620000,55.530000,28.78,53.53,12.82,91.9,44.59,31.271185,229.17,44.41,32.67,45.83,17.4,52.17,53.53,32.66,17.39,88.84,32.67

60,14:45-15:00,3.910000,10.440000,101.420000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,10.710000,10.440000,0.000000,116.220000,20.620000,74.520000,29.53,53.94,13.2,90.03,42.8,29.495411,226.3,42.83,32.67,45.26,17.9,53.67,53.94,32.66,17.89,85.68,32.67

61,15:00-15:15,3.910000,10.420000,101.420000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,10.680000,10.420000,0.000000,116.220000,20.620000,87.330000,26.8,54.44,13.37,85.77,40.83,27.475712,221.3,40.89,32.67,44.26,18.28,54.83,54.44,32.66,18.27,81.78,32.67

62,15:15-15:30,3.910000,10.380000,101.420000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,10.640000,10.380000,0.000000,116.220000,20.620000,87.330000,27.02,54.65,14.01,79.94,38.68,25.719452,209.65,38.42,32.67,41.93,18.4,55.17,54.65,32.66,18.39,76.85,32.67

63,15:30-15:45,3.910000,10.340000,72.370000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,10.590000,10.340000,0.000000,116.220000,20.620000,73.860000,27.27,55.32,22.07,75.43,38.32,23.70951,198.98,35.43,32.67,39.79,22.22,66.66,55.32,32.66,22.22,70.88,32.67

64,15:45-16:00,3.910000,10.220000,53.250000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,10.480000,10.220000,0.000000,116.220000,20.620000,73.860000,27.55,55.82,22.54,69.51,36.1,21.436129,184.67,32.42,32.67,36.93,22.61,67.82,55.82,32.66,22.61,64.86,32.67

65,16:00-16:15,3.910000,9.870000,53.250000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,10.110000,9.870000,0.000000,116.220000,20.620000,73.860000,28.49,56.17,23.02,63.3,33.42,19.270075,170.04,29.72,32.67,34.01,22.45,67.32,56.17,32.66,22.44,59.44,32.67

66,16:15-16:30,3.910000,8.990000,53.250000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,9.220000,8.990000,0.000000,116.220000,20.620000,73.860000,29.11,56.82,24.26,56.78,30.27,17.201591,155.09,26.83,32.67,31.02,22.3,66.93,56.82,32.66,22.31,53.66,32.67

67,16:30-16:45,3.910000,8.060000,53.250000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,8.260000,8.060000,0.000000,116.220000,20.940000,73.860000,29.57,57.13,25.91,50.16,26.97,14.811126,138.6,23.5,32.67,27.72,22.3,66.9,57.13,32.66,22.3,47.01,32.67

68,16:45-17:00,3.910000,7.140000,53.250000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,7.310000,7.140000,0.000000,116.220000,20.940000,73.860000,29.22,58.68,16.86,43.58,23.6,12.274306,122.15,20.1,23.29,24.43,22.48,67.46,58.68,33,22.49,40.21,33

69,17:00-17:15,3.910000,6.190000,53.250000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,6.340000,6.190000,0.000000,116.220000,20.940000,73.860000,27.82,63.38,17,34.94,21.43,10.088738,104.84,16.82,13.49,20.97,24.21,72.65,63.38,33,24.22,33.65,33

70,17:15-17:30,3.910000,5.180000,53.250000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,5.310000,5.180000,0.000000,116.220000,20.940000,73.860000,28.28,65.11,17.12,28.67,18.05,8.332478,88.39,13.66,7.69,17.68,24.55,73.67,65.11,29.7,24.56,27.32,33

71,17:30-17:45,3.910000,4.190000,53.250000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,4.290000,4.190000,0.000000,116.220000,20.940000,73.860000,28.36,65.72,17.27,21.01,14.53,6.761601,71.38,10.63,2.37,14.28,24.78,74.29,65.72,19.57,24.76,21.27,22.48

72,17:45-18:00,3.910000,3.160000,53.250000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,3.240000,3.160000,0.000000,116.220000,20.940000,73.860000,28.17,65.33,18.63,11.65,11.03,5.317565,54.75,7.92,0.88,10.95,25.05,75.18,65.33,11.2,25.06,15.84,10.48

73,18:00-18:15,3.910000,2.380000,82.300000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,2.430000,2.380000,0.000000,116.220000,20.940000,87.330000,27.77,65.89,12.7,7.77,8.07,3.980856,40.5,5.56,0,8.1,26.55,79.68,65.89,0,26.56,11.13,0

74,18:15-18:30,3.910000,1.540000,101.420000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,1.580000,1.540000,0.000000,116.220000,20.940000,87.330000,28.55,69.85,12.78,2.08,5.64,2.53682,28.38,3.63,0,5.67,29.11,87.31,69.85,0,29.1,7.26,0

75,18:30-18:45,3.910000,0.440000,101.420000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,0.450000,0.440000,0.000000,116.220000,18.400000,87.330000,28.45,69.94,12.89,1.04,3.83,1.287924,19.08,2.12,0,3.81,29.05,87.12,69.94,0,29.04,4.24,0

76,18:45-19:00,3.910000,0.000000,101.420000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,18.400000,87.330000,28.62,69.58,13.03,0.35,2.42,0.556149,11.8,1.26,0,2.36,29.11,87.32,69.58,0,29.11,2.52,0

77,19:00-19:15,3.910000,0.000000,101.420000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,30.980000,87.330000,28.64,68.96,13.21,0.03,1.29,0.156112,6.19,0.7,0,1.24,29.13,87.41,68.96,0,29.14,1.39,0

78,19:15-19:30,3.910000,0.000000,101.420000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,30.980000,87.330000,28.47,67.76,13.38,0,0.38,0,1.88,0.26,0,0.38,29.14,87.44,67.76,0,29.15,0.52,0

79,19:30-19:45,3.910000,0.000000,101.420000,10.790000,272.310000,30.980000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,30.980000,87.330000,28.38,66.16,6.93,0,0,0,0.14,0.03,0,0.03,29.38,88.16,66.16,0,29.39,0.05,0

80,19:45-20:00,3.910000,0.000000,101.420000,10.790000,272.310000,28.810000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,28.810000,87.330000,28.42,64.21,6.97,0,0,0,0,0,0,0,21.28,63.87,64.21,0,21.29,0,0

81,20:00-20:15,3.910000,0.000000,101.420000,10.790000,272.310000,28.810000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,28.810000,87.330000,26.85,61.46,7.07,0,0,0,0,0,0,0,20.96,62.88,61.46,0,20.96,0,0

82,20:15-20:30,3.910000,0.000000,101.420000,10.790000,272.310000,28.810000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,28.810000,87.330000,26.79,59.23,7.67,0,0,0,0,0,0,0,21.03,63.1,59.23,0,21.03,0,0

83,20:30-20:45,3.910000,0.000000,101.420000,10.790000,272.310000,28.810000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,28.810000,87.330000,26.33,57.29,7.85,0,0,0,0,0,0,0,20.47,61.4,57.29,0,20.47,0,0

84,20:45-21:00,3.910000,0.000000,101.420000,10.790000,272.310000,28.810000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,28.810000,87.330000,26.26,55.78,24.47,0,0,0,0,0,0,0,20.03,60.06,55.78,0,20.02,0,0

85,21:00-21:15,3.910000,0.000000,101.420000,10.790000,272.310000,28.810000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,28.810000,87.330000,25.94,54.16,23.54,0,0,0,0,0,0,0,20.15,60.4,54.16,0,20.13,0,0

86,21:15-21:30,3.910000,0.000000,101.420000,10.790000,272.310000,28.810000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,28.810000,87.330000,25.68,51.49,23.34,0,0,0,0,0,0,0,19.54,58.63,51.49,0,19.55,0,0

87,21:30-21:45,3.910000,0.000000,101.420000,10.790000,272.310000,28.810000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,28.810000,87.330000,20.55,48.97,22.94,0,0,0,0,0,0,0,19.69,59.09,48.97,0,19.7,0,0

88,21:45-22:00,3.910000,0.000000,101.420000,10.790000,272.310000,28.810000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,28.810000,87.330000,20.11,46.35,22.07,0,0,0,0,0,0,0,19.32,57.97,46.35,0,19.33,0,0

89,22:00-22:15,3.910000,0.000000,101.420000,10.790000,272.310000,29.280000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,29.280000,87.330000,19.95,43.64,21.94,0,0,0,0,0,0,0,19.01,57.06,43.64,0,19.02,0,0

90,22:15-22:30,3.910000,0.000000,101.420000,10.790000,272.310000,29.280000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,29.280000,87.330000,16.84,42.38,28.72,0,0,0,0,0,0,0,13.47,40.43,42.38,0,13.48,0,0

91,22:30-22:45,3.910000,0.000000,101.420000,10.790000,272.310000,29.280000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,29.280000,87.330000,16.77,42.18,28.43,0,0,0,0,0,0,0,13.18,39.51,42.18,0,13.17,0,0

92,22:45-23:00,3.910000,0.000000,101.420000,10.790000,272.310000,29.280000,11.920000,261.990000,10.360000,0.000000,0.000000,0.000000,116.220000,29.280000,87.330000,16.74,36.92,28.24,0,0,0,0,0,0,0,13.18,39.51,36.92,0,13.17,0,0

