Block,Time,RIHAND3,UNCHAHAR1,RAPPB,SINGRAULI,DULHASTI,DADRT2,NAPP,BSIUL,CHAMERA2,RAMPUR,URI,KOLDAM,ANTA_LF,AURY_RF,DADRI_GF,DADRI_RF,UNCHAHAR3,AURY_GF,NJPC,DADRI_CRF,KISHANGANGA,ANTA_CRF,PARBATI3,ANTA_GF,JHAJJAR,TANAKPUR,CHAMERA3,AURY_CRF,SALAL,RIHAND1,SEWA2,UNCHAHAR2,RIHAND2,ANTA_RF,DADRI_LF,AURY_LF,RAPPC,DHAULIGNGA,CHAMERA1,TANDA2,UNCHAHAR4,FSTPP I & II,KHSTPP-I,KUDGI,URI2,TEHRI,TALA,KHSTPP-II,SASAN,SINGRAULI_HYDRO,BRBCL,KOTESHWR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,119.287862,19.277531,0.000000,131.360675,31.682094,399.770850,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,322.808309,11.985830,0.000000,0.000000,81.935246,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.089528,21.192262,33.76,30.768215,12.153960,26.941278,142.293572,403.945542,0.996451,11.661049,7.608765,0,0,0,0,0

7,01:30-01:45,119.287862,19.277531,0.000000,131.360675,31.682094,370.832850,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,322.808309,11.985830,0.000000,0.000000,81.935246,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.089528,21.192262,33.76,30.768215,12.153960,26.941278,142.293572,403.945542,0.996451,11.661049,7.608765,0,0,0,0,0

8,01:45-02:00,119.287862,19.277531,0.000000,131.360675,31.682094,341.894850,38.323172,0.000000,0.000000,0.000000,50.051165,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,322.808309,11.985830,0.000000,0.000000,81.935246,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.089528,21.192262,33.76,30.768215,12.153960,26.941278,142.293572,403.945542,0.996451,11.661049,7.608765,0,0,0,0,0

9,02:00-02:15,119.287862,16.474594,0.000000,131.360675,31.682094,303.310850,38.323172,0.000000,0.000000,0.000000,50.051165,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,269.533355,11.985830,0.000000,0.000000,81.935246,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.894004,21.192262,28.94,30.768215,12.153960,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

10,02:15-02:30,119.287862,13.300077,0.000000,131.360675,31.682094,193.863470,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,17.932396,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,211.657355,11.985830,0.000000,0.000000,81.935246,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.894004,21.192262,28.94,30.768215,12.153960,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

11,02:30-02:45,119.287862,11.493404,0.000000,131.360675,31.682094,180.321052,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,13.731458,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,123.334329,11.985830,0.000000,0.000000,81.935246,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,21.192262,28.94,30.768215,12.153960,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

12,02:45-03:00,119.287862,11.493404,0.000000,131.360675,31.682094,180.321052,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,13.731458,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.985830,0.000000,0.000000,81.935246,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,21.192262,28.94,30.768215,12.153960,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

13,03:00-03:15,119.287862,11.115659,0.000000,131.360675,31.682094,180.298382,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,13.731458,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,32.968685,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,28.94,31.271676,12.153960,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

14,03:15-03:30,119.287862,11.115659,0.000000,131.360675,31.682094,180.298382,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,13.731458,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.803495,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,28.94,31.271676,12.153960,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

15,03:30-03:45,119.287862,11.115659,0.000000,131.360675,31.682094,180.298382,38.323172,0.000000,0.000000,0.000000,50.051165,0.000000,0.000000,0.000000,0.000000,0.000000,13.731458,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.718457,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,28.94,31.271676,12.153960,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

16,03:45-04:00,119.287862,11.115659,0.000000,131.360675,31.682094,180.298382,38.323172,0.000000,0.000000,0.000000,50.051165,0.000000,0.000000,0.000000,0.000000,0.000000,13.731458,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.718457,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,28.94,31.271676,12.153960,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

17,04:00-04:15,119.287862,11.115659,0.000000,131.360675,31.682094,180.298382,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,13.731458,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.718457,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,24.12,30.768215,0.000000,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

18,04:15-04:30,119.287862,11.115659,0.000000,131.360675,31.682094,180.298382,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,13.731458,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.718457,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,24.12,30.768215,0.000000,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

19,04:30-04:45,119.287862,11.115659,0.000000,131.360675,31.682094,180.298382,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,13.731458,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.718457,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,24.12,30.768215,0.000000,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

20,04:45-05:00,119.287862,10.455019,0.000000,131.360675,31.682094,180.298382,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,13.731458,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.718457,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,24.12,30.768215,0.000000,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

21,05:00-05:15,119.287862,10.455019,0.000000,131.360675,31.682094,180.298382,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,13.731458,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,114.787400,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.718457,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,24.12,30.768215,0.000000,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

22,05:15-05:30,119.287862,10.343758,0.000000,131.360675,31.682094,175.557200,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,11.575200,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,114.787400,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.718457,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,24.12,30.768215,0.000000,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

23,05:30-05:45,119.287862,10.343758,0.000000,131.360675,31.682094,214.141200,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,11.575200,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,114.787400,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.718457,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,24.12,30.768215,0.000000,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

24,05:45-06:00,119.287862,11.703395,0.000000,131.360675,31.682094,221.287825,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,15.526684,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,221.033054,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.718457,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,24.12,30.768215,0.000000,26.941278,142.293572,403.945542,0.996451,11.661049,5.706574,0,0,0,0,0

25,06:00-06:15,119.287862,19.277531,0.000000,131.360675,31.682094,303.310850,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,284.224309,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,39.104162,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,21.192262,27.97,31.271676,0.000000,26.941278,142.293572,403.945542,0.996451,13.059706,7.608765,0,0,0,0,0

26,06:15-06:30,119.287862,19.277531,0.000000,131.360675,31.682094,303.310850,38.323172,0.000000,0.000000,0.000000,50.051165,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,284.224309,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,21.192262,35.69,31.271676,0.000000,26.941278,142.293572,403.945542,0.996451,15.175542,7.608765,0,0,0,0,0

27,06:30-06:45,119.287862,19.277531,0.000000,131.360675,31.682094,303.310850,38.323172,0.000000,0.000000,0.000000,50.051165,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,284.224309,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,21.192262,40.51,31.271676,0.000000,26.941278,142.293572,403.945542,0.996451,17.399850,7.608765,0,0,0,0,0

28,06:45-07:00,119.287862,14.671952,0.000000,131.360675,31.682094,303.310850,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,23.543793,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,258.734754,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,21.192262,44.37,31.271676,0.000000,26.941278,142.293572,403.945542,0.996451,19.177274,7.608765,0,0,0,0,0

29,07:00-07:15,119.287862,9.921815,0.000000,131.360675,31.682094,229.283792,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,11.575200,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,152.062085,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.718457,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,49.19,30.768215,0.000000,26.941278,142.293572,403.945542,0.996451,19.292031,7.608765,0,0,0,0,0

30,07:15-07:30,119.287862,9.921815,0.000000,131.360675,31.682094,214.141200,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,11.575200,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,114.787400,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.718457,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,55.95,30.768215,0.000000,26.941278,142.293572,403.945542,0.996451,19.292031,7.608765,0,0,0,0,0

31,07:30-07:45,119.287862,10.064096,0.000000,131.360675,31.682094,214.141200,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,11.575200,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,114.787400,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.718457,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,65.59,30.768215,0.000000,26.941278,142.293572,403.945542,0.977998,18.021622,7.608765,0,0,0,0,0

32,07:45:08:00,119.287862,10.064096,0.000000,131.360675,31.682094,185.203200,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,11.575200,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,114.787400,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,28.718457,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,13.813844,74.27,30.768215,0.000000,26.941278,142.293572,403.945542,0.977998,15.901431,7.608765,0,0,0,0,0

33,08:00-08:15,119.287862,10.064096,0.000000,131.360675,31.682094,180.298382,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,11.575200,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,114.787400,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,23.155512,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,16.707933,83.92,30.768215,0.000000,26.941278,142.293572,403.945542,0.977998,13.781240,7.608765,0,0,0,0,0

34,08:15-08:30,119.287862,10.064096,0.000000,131.360675,31.682094,180.298382,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,11.575200,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,114.787400,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,10.610600,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,11.356622,8.622849,90.43,30.768215,0.000000,26.941278,117.932864,403.945542,0.977998,11.661049,7.608765,0,0,0,0,0

35,08:30-08:45,119.287862,10.533844,0.000000,131.360675,31.682094,180.298382,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,11.575200,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,114.787400,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,10.610600,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,11.356622,8.622849,90.43,30.768215,0.000000,26.941278,140.944404,403.945542,0.977998,11.661049,7.608765,0,0,0,0,0

36,08:45:09:00,119.287862,10.533844,0.000000,131.360675,31.682094,180.298382,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,11.575200,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,114.787400,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,10.610600,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,11.356622,8.622849,88.74,30.768215,0.000000,26.941278,142.293572,403.945542,0.977998,11.661049,7.608765,0,0,0,0,0

37,09:00:09:15,119.287862,10.858328,0.000000,131.360675,31.682094,180.298382,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,12.843112,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,23.155512,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,16.707933,87.78,30.768215,0.000000,26.941278,142.293572,403.945542,0.977998,11.661049,7.608765,0,0,0,0,0

38,09:15-09:30,119.287862,10.858328,0.000000,131.360675,31.682094,180.294293,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,12.843112,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,23.155512,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,16.707933,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.977998,11.661049,7.608765,0,0,0,0,0

39,09:30-09:45,119.287862,10.858328,0.000000,79.579500,31.682094,180.288440,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,12.843112,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,23.155512,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,16.707933,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.977998,11.661049,7.608765,0,0,0,0,0

40,09:45-10:00,119.287862,10.837713,0.000000,79.579500,31.682094,180.294293,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,12.805760,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,23.155512,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,16.707933,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.977998,11.661049,7.608765,0,0,0,0,0

41,10:00-10:15,119.287862,10.858328,0.000000,79.579500,31.682094,180.288440,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,11.575200,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,23.155512,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,16.707933,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.738112,11.661049,7.608765,0,0,0,0,0

42,10:15-10:30,119.287862,10.858328,0.000000,79.579500,31.682094,180.294293,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,11.575200,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,23.155512,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,16.707933,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.738112,11.661049,7.608765,0,0,0,0,0

43,10:30-10:45,119.287862,10.858328,0.000000,79.579500,31.682094,180.288440,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,11.575200,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,23.155512,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.738112,11.661049,7.608765,0,0,0,0,0

44,10:45-11:00,119.287862,10.858328,0.000000,79.579500,31.682094,180.294293,38.323172,0.000000,0.000000,0.000000,50.051165,0.000000,0.000000,0.000000,0.000000,0.000000,11.575200,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,115.128103,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,23.155512,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.738112,11.661049,7.608765,0,0,0,0,0

45,11:00-11:15,119.287862,16.313798,0.000000,79.579500,31.682094,182.703825,38.323172,0.000000,0.000000,0.000000,50.051165,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,120.984955,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.830376,11.661049,7.608765,0,0,0,0,0

46,11:15-11:30,119.287862,16.313798,0.000000,79.579500,31.682094,182.703825,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,120.984955,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.830376,11.661049,7.608765,0,0,0,0,0

