Block,Time,AURY_RF,CHAMERA2,AURY_GF,JHAJJAR,DADRI_GF,BSIUL,SEWA2,AURY_CRF,ANTA_CRF,ANTA_GF,SINGRAULI,URI2,UNCHAHAR2,RIHAND1,PARBATI3,DADRI_CRF,DADRI_RF,TANAKPUR,DADRI_LF,NAPP,UNCHAHAR4,RIHAND2,KOLDAM,KISHANGANGA,URI,DHAULIGNGA,ANTA_RF,KOTESHWR,TEHRI,RAMPUR,DADRT2,RIHAND3,TANDA2,RAPPB,UNCHAHAR3,CHAMERA1,ANTA_LF,NJPC,AURY_LF,SINGRAULI_HYDRO,UNCHAHAR1,CHAMERA3,RAPPC,SALAL,DULHASTI,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN,KUDGI,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
11,02:30-02:45,0.000000,38.332718,0.000000,514.618335,0.000000,6.358497,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,12.925392,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,6.426605,26.529828,0.000000,8.609555,0.000000,0.000000,622.622745,119.980389,0.000000,0.000000,14.039409,27.209259,0.000000,136.163107,0.000000,1.039356,13.063646,28.196736,24.377439,83.425558,47.963347,41.223798,95.409468,15.688134,15.218221,403.845750,22.99,19.685455,0,0,0,0,0

12,02:45-03:00,0.000000,38.332718,0.000000,514.618335,0.000000,6.358497,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,12.925392,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,6.426605,26.529828,0.000000,8.609555,0.000000,0.000000,622.622745,119.980389,0.000000,0.000000,14.039409,27.209259,0.000000,136.163107,0.000000,1.039356,13.063646,28.196736,24.377439,83.425558,47.963347,41.223798,95.409468,15.688134,17.122882,403.845750,22.02,19.685455,0,0,0,0,0

13,03:00-03:15,0.000000,38.332718,0.000000,590.774184,0.000000,6.358497,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,6.426605,26.529828,0.000000,8.609555,0.000000,0.000000,622.622745,119.980389,0.000000,0.000000,14.039409,27.209259,0.000000,136.163107,0.000000,1.039356,13.063646,18.778881,24.377439,81.170813,47.963347,40.634887,95.409468,15.688134,16.108858,403.845750,22.02,19.685455,0,0,0,0,0

14,03:15-03:30,0.000000,38.332718,0.000000,590.774184,0.000000,6.358497,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,6.426605,26.529828,0.000000,8.609555,0.000000,0.000000,622.622745,119.980389,0.000000,0.000000,14.039409,27.209259,0.000000,136.163107,0.000000,1.039356,13.063646,18.778881,24.377439,81.170813,47.963347,40.634887,95.409468,15.688134,15.547418,403.845750,20.08,19.685455,0,0,0,0,0

15,03:30-03:45,0.000000,38.332718,0.000000,543.724335,0.000000,6.358497,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,6.426605,26.529828,0.000000,8.609555,0.000000,0.000000,622.622745,119.980389,0.000000,0.000000,14.039409,27.209259,0.000000,136.163107,0.000000,1.039356,13.310756,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,15.600586,403.845750,19.11,19.685455,0,0,0,0,0

16,03:45-04:00,0.000000,38.332718,0.000000,524.320335,0.000000,6.358497,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,6.426605,26.529828,0.000000,8.609555,0.000000,0.000000,622.622745,119.980389,0.000000,0.000000,14.039409,27.209259,0.000000,136.163107,0.000000,1.039356,13.310756,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,16.558414,403.845750,18.14,19.685455,0,0,0,0,0

17,04:00-04:15,0.000000,38.332718,0.000000,446.704335,0.000000,6.358497,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,47.128435,26.529828,0.000000,8.609555,0.000000,0.000000,622.622745,119.980389,0.000000,0.000000,14.039409,27.209259,0.000000,136.163107,0.000000,1.039356,13.310756,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,17.551554,403.845750,17.17,19.685455,0,0,0,0,0

18,04:15-04:30,0.000000,38.332718,0.000000,388.492335,0.000000,6.358497,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,47.128435,26.529828,0.000000,8.609555,0.000000,0.000000,622.622745,119.980389,0.000000,0.000000,14.039409,27.209259,0.000000,136.163107,0.000000,1.039356,13.310756,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.403955,403.845750,17.17,19.685455,0,0,0,0,0

19,04:30-04:45,0.000000,38.332718,0.000000,439.427835,0.000000,1.067220,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,6.426605,26.529828,0.000000,8.609555,0.000000,0.000000,605.801515,119.980389,0.000000,0.000000,13.968788,27.209259,0.000000,136.163107,0.000000,1.039356,11.159413,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.403955,403.845750,16.20,19.685455,0,0,0,0,0

20,04:45-05:00,0.000000,31.038638,0.000000,566.596800,0.000000,1.067220,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,6.426605,26.529828,0.000000,8.609555,0.000000,0.000000,557.291515,119.980389,0.000000,0.000000,14.006481,27.209259,0.000000,136.163107,0.000000,1.039356,11.531993,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.403955,403.845750,15.23,19.685455,0,0,0,0,0

21,05:00-05:15,0.000000,31.038638,0.000000,584.540649,0.000000,1.067220,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,14.669424,0.000000,557.291515,119.980389,0.000000,0.000000,14.006481,27.209259,0.000000,136.163107,0.000000,1.039356,11.531993,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.403955,403.845750,15.23,13.216064,0,0,0,0,0

22,05:15-05:30,0.000000,31.038638,0.000000,584.540649,0.000000,1.067220,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,14.669424,0.000000,528.185515,119.980389,0.000000,0.000000,14.006481,27.209259,0.000000,136.163107,0.000000,1.039356,11.531993,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.403955,403.845750,15.23,13.216064,0,0,0,0,0

23,05:30-05:45,0.000000,31.038638,0.000000,627.452692,0.000000,1.067220,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,6.426605,26.529828,0.000000,8.609555,29.338848,0.000000,577.994392,119.980389,0.000000,0.000000,14.051316,27.209259,0.000000,136.163107,0.000000,1.039356,13.786930,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.403955,403.845750,14.26,13.216064,0,0,0,0,0

24,05:45-06:00,0.000000,31.038638,0.000000,627.452692,0.000000,6.358497,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,6.426605,26.529828,0.000000,8.609555,45.291847,0.000000,576.727725,119.980389,0.000000,0.000000,14.051316,27.209259,0.000000,136.163107,0.000000,1.039356,13.786930,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.403955,403.845750,13.29,13.216064,0,0,0,0,0

25,06:00-06:15,0.000000,38.332718,0.000000,585.510849,0.000000,19.075490,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,6.426605,26.529828,0.000000,8.609555,60.389129,0.000000,557.291515,119.980389,0.000000,0.000000,14.051316,40.892067,0.000000,136.163107,0.000000,1.039356,12.741540,28.196736,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.403955,403.845750,13.29,13.216064,0,0,0,0,0

26,06:15-06:30,0.000000,38.332718,0.000000,585.510849,0.000000,19.075490,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,6.426605,26.529828,0.000000,8.609555,60.389129,0.000000,612.061524,119.980389,0.000000,0.000000,14.051316,40.892067,0.000000,136.163107,0.000000,1.039356,12.741540,28.196736,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.403955,403.845750,15.23,13.216064,0,0,0,0,0

27,06:30-06:45,0.000000,38.332718,0.000000,585.510849,0.000000,19.075490,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,6.426605,26.529828,0.000000,8.609555,60.389129,0.000000,630.384345,119.980389,0.000000,0.000000,14.051316,40.892067,0.000000,136.163107,0.000000,1.039356,12.741540,28.196736,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.403955,403.845750,18.14,13.216064,0,0,0,0,0

28,06:45-07:00,0.000000,38.332718,0.000000,585.510849,0.000000,19.075490,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,6.426605,26.529828,0.000000,8.609555,45.291847,0.000000,642.026745,119.980389,0.000000,0.000000,14.064807,27.209259,0.000000,136.163107,0.000000,1.039356,12.741540,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.403955,403.845750,20.08,13.216064,0,0,0,0,0

29,07:00-07:15,0.000000,38.332718,0.000000,627.452692,0.000000,19.075490,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,47.128435,26.529828,0.000000,8.609555,45.291847,0.000000,624.267525,119.980389,0.000000,0.000000,14.076878,27.209259,0.000000,136.163107,0.000000,1.039356,13.786930,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.403955,403.845750,21.05,13.216064,0,0,0,0,0

30,07:15-07:30,0.000000,38.332718,0.000000,627.452692,0.000000,6.358497,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,47.128435,26.529828,0.000000,8.609555,45.291847,0.000000,609.714525,119.980389,0.000000,0.000000,14.076878,13.566307,0.000000,136.163107,0.000000,1.039356,13.786930,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.403955,403.845750,25.90,13.216064,0,0,0,0,0

31,07:30-07:45,0.000000,38.332718,0.000000,583.570449,0.000000,6.358497,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,29.338848,0.000000,600.950515,119.980389,0.000000,0.000000,14.062770,13.566307,0.000000,136.163107,0.000000,1.039356,11.562092,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,17.456618,403.845750,29.79,13.216064,0,0,0,0,0

32,07:45:08:00,0.000000,38.332718,0.000000,583.570449,0.000000,6.358497,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,29.338848,0.000000,576.695515,119.980389,0.000000,0.000000,14.062770,13.336369,0.000000,136.163107,0.000000,1.039356,11.562092,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,18.822640,403.845750,37.68,13.216064,0,0,0,0,0

33,08:00-08:15,0.000000,38.332718,0.000000,583.570449,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,29.338848,0.000000,563.112715,119.980389,0.000000,0.000000,14.056025,0.000000,0.000000,136.163107,0.000000,1.039356,11.546921,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.255651,332.899875,41.43,13.216064,0,0,0,0,0

34,08:15-08:30,0.000000,38.332718,0.000000,583.570449,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,14.669424,0.000000,565.053115,119.980389,0.000000,0.000000,14.056025,0.000000,0.000000,136.163107,0.000000,1.039356,11.546921,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,15.688134,19.403955,332.899875,44.34,13.216064,0,0,0,0,0

35,08:30-08:45,0.000000,38.332718,0.000000,489.951000,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,24.014080,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,14.669424,0.000000,499.868671,119.980389,0.000000,0.000000,14.061771,0.000000,0.000000,136.163107,0.000000,1.039356,11.571116,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,14.261940,19.403955,332.899875,68.55,13.216064,0,0,0,0,0

36,08:45:09:00,0.000000,38.332718,0.000000,410.394600,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,24.014080,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,8.609555,0.000000,0.000000,427.286703,119.980389,0.000000,0.000000,14.061771,0.000000,0.000000,136.163107,0.000000,1.039356,11.571116,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,14.261940,19.403955,332.899875,73.46,13.216064,0,0,0,0,0

37,09:00:09:15,0.000000,38.332718,0.000000,424.547800,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,24.014080,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,47.128435,26.529828,0.000000,8.609555,0.000000,0.000000,454.482525,119.980389,0.000000,0.000000,14.046066,0.000000,0.000000,136.163107,0.000000,1.039356,11.550239,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,14.261940,19.403955,332.899875,9.70,13.216064,0,0,0,0,0

38,09:15-09:30,0.000000,38.332718,0.000000,491.398242,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,24.014080,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,47.128435,26.529828,0.000000,8.609555,0.000000,0.000000,477.767325,119.980389,0.000000,0.000000,14.073781,0.000000,0.000000,136.163107,0.000000,1.039356,12.683328,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,14.261940,19.403955,332.899875,16.20,13.216064,0,0,0,0,0

39,09:30-09:45,0.000000,38.332718,0.000000,582.988329,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,0.000000,0.000000,501.052125,119.980389,0.000000,0.000000,14.073781,0.000000,0.000000,136.163107,0.000000,1.039356,12.683328,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,14.261940,19.403955,332.899875,62.37,13.216064,0,0,0,0,0

40,09:45-10:00,0.000000,38.332718,0.000000,582.988329,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,0.000000,0.000000,512.694525,119.980389,0.000000,0.000000,14.073781,0.000000,0.000000,136.163107,0.000000,1.039356,12.683328,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,14.261940,19.403955,332.899875,71.48,13.216064,0,0,0,0,0

41,10:00-10:15,0.000000,18.105872,0.000000,582.425613,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,0.000000,0.000000,527.247525,119.980389,0.000000,0.000000,14.077666,0.000000,0.000000,136.163107,0.000000,1.039356,12.596010,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,13.120985,19.344835,332.899875,72.03,13.216064,0,0,0,0,0

42,10:15-10:30,0.000000,18.105872,0.000000,582.425613,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,0.000000,0.000000,538.889925,119.980389,0.000000,0.000000,14.077666,0.000000,0.000000,136.163107,0.000000,1.039356,12.596010,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,13.120985,19.403955,332.899875,72.30,13.216064,0,0,0,0,0

43,10:30-10:45,0.000000,18.105872,0.000000,583.570449,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,0.000000,0.000000,487.114614,119.980389,0.000000,0.000000,14.061776,0.000000,0.000000,136.163107,0.000000,1.039356,11.604950,9.389440,24.377439,81.170813,47.963347,45.016387,95.409468,11.409552,17.951978,332.899875,60.26,13.216064,0,0,0,0,0

44,10:45-11:00,0.000000,18.105872,0.000000,583.570449,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,0.000000,0.000000,484.558725,119.980389,0.000000,0.000000,14.061776,0.000000,0.000000,136.163107,0.000000,1.039356,11.600693,9.389440,24.377439,81.170813,47.963347,45.016387,95.409468,11.409552,16.909302,332.899875,72.21,13.216064,0,0,0,0,0

45,11:00-11:15,0.000000,15.519319,0.000000,583.570449,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,0.000000,0.000000,508.813725,119.980389,0.000000,0.000000,14.061776,0.000000,0.000000,142.410807,0.000000,1.039356,11.600693,9.389440,24.377439,81.170813,47.963347,44.173206,95.409468,11.409552,19.403955,333.954968,68.62,13.214124,0,0,0,0,0

46,11:15-11:30,0.000000,15.519319,0.000000,583.570449,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,8.568806,26.529828,0.000000,8.609555,0.000000,0.000000,508.813725,119.980389,0.000000,0.000000,14.061776,0.000000,0.000000,142.410807,0.000000,1.039356,11.600693,9.389440,24.377439,81.170813,47.963347,44.173206,95.409468,11.409552,18.995460,333.991350,68.86,13.214124,0,0,0,0,0

