Block,Time,URI2,CHAMERA1,URI,DADRI_LF,RIHAND2,BSIUL,AURY_LF,UNCHAHAR3,KOLDAM,DHAULIGNGA,ANTA_GF,DADRI_GF,KOTESHWR,ANTA_CRF,SALAL,RAMPUR,AURY_CRF,PARBATI3,NAPP,DADRI_CRF,ANTA_RF,DADRI_RF,NJPC,RAPPB,SINGRAULI,AURY_GF,SEWA2,AURY_RF,SINGRAULI_HYDRO,TANDA2,RIHAND3,CHAMERA2,JHAJJAR,TEHRI,DULHASTI,TANAKPUR,ANTA_LF,KISHANGANGA,RAPPC,UNCHAHAR1,DADRT2,CHAMERA3,UNCHAHAR2,UNCHAHAR4,RIHAND1,FSTPP I & II,SASAN,BRBCL,KUDGI,KHSTPP-I,KHSTPP-II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,9.103776,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,17.973295,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,345.558490,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,4.241932,308.876358,0.000000,32.455476,0.000000,43.506000,20.041764,404.866836,17.430920,64.78,43.718696,95.075112,0.852718,0,0,0,0,0

7,01:30-01:45,5.202157,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,17.973295,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,345.558490,0.000000,15.931754,11.526448,0.000000,0.000000,25.641566,4.241932,308.876358,0.000000,32.455476,0.000000,43.506000,20.041764,404.866836,16.643506,63.81,43.718696,95.075112,0.852718,0,0,0,0,0

8,01:45-02:00,5.202157,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,17.973295,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,345.558490,0.000000,15.931754,11.526448,0.000000,0.000000,25.641566,4.241932,289.540358,0.000000,32.455476,0.000000,43.506000,14.951175,404.866836,16.972066,62.84,43.718696,95.075112,0.852718,0,0,0,0,0

9,02:00-02:15,5.202157,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,17.973295,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,345.558490,0.000000,15.931754,11.526448,0.000000,0.000000,25.641566,4.241932,289.540358,0.000000,32.455476,0.000000,43.506000,14.951175,404.866836,14.768859,64.78,43.718696,95.075112,0.852718,0,0,0,0,0

10,02:15-02:30,5.202157,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,17.973295,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,345.558490,0.000000,15.931754,11.526448,0.000000,0.000000,25.641566,4.241932,289.540358,0.000000,32.455476,0.000000,43.506000,14.951175,404.866836,13.405607,62.84,43.718696,95.075112,0.852718,0,0,0,0,0

11,02:30-02:45,5.202157,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,17.973295,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,345.558490,0.000000,15.931754,11.526448,0.000000,0.000000,25.641566,4.241932,323.378358,0.000000,32.455476,0.000000,43.506000,20.041764,404.866836,14.064340,62.84,43.718696,95.075112,0.852718,0,0,0,0,0

12,02:45-03:00,5.202157,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,17.973295,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,345.558490,0.000000,15.931754,11.526448,0.000000,0.000000,25.641566,4.241932,330.220305,0.000000,32.455476,0.000000,43.506000,20.041764,404.866836,16.001109,61.88,43.718696,95.075112,0.852718,0,0,0,0,0

13,03:00-03:15,5.202157,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,10.634800,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,339.346800,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,0.966800,330.220305,0.000000,23.035073,0.000000,43.506000,20.041764,404.866836,16.368395,61.88,43.718696,95.075112,0.852718,0,0,0,0,0

14,03:15-03:30,5.202157,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,10.634800,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,339.346800,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,0.966800,330.220305,0.000000,23.035073,0.000000,43.506000,14.951175,404.866836,16.513110,61.88,43.718696,95.075112,0.852718,0,0,0,0,0

15,03:30-03:45,5.202157,0.000000,6.404083,0.000000,114.203250,1.063480,0.000000,10.634800,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,339.346800,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,0.966800,330.220305,0.000000,23.035073,0.000000,43.506000,20.041764,404.866836,16.906414,60.91,43.718696,95.075112,0.852718,0,0,0,0,0

16,03:45-04:00,5.202157,0.000000,6.404083,0.000000,114.203250,1.063480,0.000000,10.634800,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,339.346800,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,0.966800,330.220305,0.000000,23.035073,0.000000,43.506000,20.041764,404.866836,18.512808,60.91,43.718696,95.075112,0.852718,0,0,0,0,0

17,04:00-04:15,5.202157,0.000000,6.404083,0.000000,114.203250,1.063480,0.000000,10.634800,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,339.346800,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,0.966800,330.220305,0.000000,31.230061,0.000000,43.506000,13.779993,404.866836,15.630093,60.91,43.718696,95.075112,0.852718,0,0,0,0,0

18,04:15-04:30,5.202157,0.000000,6.404083,0.000000,114.203250,1.063480,0.000000,17.973295,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,345.558490,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,0.966800,330.220305,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,19.336023,60.91,43.718696,95.075112,0.852718,0,0,0,0,0

19,04:30-04:45,5.202157,0.000000,6.404083,0.000000,114.203250,1.063480,0.000000,17.973295,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,345.558490,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,2.108988,330.220305,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,19.336023,60.91,43.718696,95.075112,0.852718,0,0,0,0,0

20,04:45-05:00,5.202157,0.000000,6.404083,0.000000,114.203250,1.063480,0.000000,17.973295,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,68.528718,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,424.836090,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,3.909537,330.220305,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,19.336023,61.88,43.718696,95.075112,0.852718,0,0,0,0,0

21,05:00-05:15,5.202157,0.000000,6.404083,0.000000,114.203250,1.063480,0.000000,17.973295,0.000000,1.277143,0.000000,0.000000,8.579383,0.000000,68.528718,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,20.142311,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,521.516090,0.000000,31.863508,4.953883,0.000000,0.000000,25.641566,4.241932,330.220305,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,19.336023,62.84,43.718696,95.075112,0.852718,0,0,0,0,0

22,05:15-05:30,5.202157,0.000000,6.404083,0.000000,114.203250,1.063480,0.000000,21.933792,0.000000,8.812285,0.000000,0.000000,8.579383,0.000000,68.528718,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,21.607207,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,611.907056,14.618016,31.863508,4.953883,0.000000,0.000000,25.641566,6.896463,330.220305,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,19.336023,64.78,43.718696,95.075112,0.852718,0,0,0,0,0

23,05:30-05:45,5.202157,0.000000,6.404083,0.000000,114.203250,1.063480,0.000000,25.513949,0.000000,8.812285,0.000000,0.000000,8.579383,0.000000,68.528718,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,41.200182,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,631.465517,15.044375,31.863508,4.953883,0.000000,0.000000,25.641566,9.658332,330.220305,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,19.336023,64.78,43.718696,95.075112,0.852718,0,0,0,0,0

24,05:45-06:00,5.202157,6.797571,6.404083,0.000000,114.203250,1.063480,0.000000,25.513949,0.000000,16.985999,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,3.692209,19.308543,0.000000,0.000000,0.000000,54.933576,0.000000,85.561800,0.000000,5.026103,0.000000,0.573341,0.000000,119.559926,12.732795,631.465517,30.088750,31.863508,4.953883,0.000000,0.000000,25.641566,9.658332,330.220305,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,19.336023,65.74,43.718696,95.075112,0.852718,0,0,0,0,0

25,06:00-06:15,5.202157,13.595142,6.404083,0.000000,114.203250,3.190440,0.000000,25.513949,0.000000,26.436856,0.000000,0.000000,17.158766,0.000000,2.246843,0.000000,0.000000,15.807578,19.308543,0.000000,0.000000,0.000000,73.244768,0.000000,85.561800,0.000000,10.206856,0.000000,0.573341,0.000000,119.559926,25.465589,631.465517,45.133124,47.795262,4.953883,0.000000,0.000000,25.641566,9.658332,0.000000,1.231123,32.455476,0.000000,43.506000,13.779993,404.866836,19.336023,68.64,43.718696,95.075112,0.852718,0,0,0,0,0

26,06:15-06:30,5.202157,25.204476,10.673472,0.000000,114.203250,18.912928,0.000000,24.095389,0.000000,35.330878,0.000000,0.000000,28.597944,0.000000,2.246843,0.000000,0.000000,15.807578,19.308543,0.000000,0.000000,0.000000,109.867152,0.000000,85.561800,0.000000,15.279354,0.000000,0.573341,0.000000,119.559926,38.198384,591.411989,60.177499,47.795262,4.953883,0.000000,0.000000,25.641566,6.695187,0.000000,18.731538,32.455476,0.000000,43.506000,13.779993,404.866836,19.336023,71.54,43.718696,95.075112,0.852718,0,0,0,0,0

27,06:30-06:45,5.202157,38.188600,48.030624,0.000000,114.203250,18.912928,0.000000,21.553452,0.000000,35.330878,0.000000,0.000000,28.597944,0.000000,2.246843,0.000000,0.000000,15.807578,19.308543,0.000000,0.000000,0.000000,128.178344,0.000000,85.561800,0.000000,15.279354,0.000000,0.573341,0.000000,119.559926,38.198384,631.465517,60.177499,47.795262,4.953883,0.000000,0.000000,25.641566,6.695187,0.000000,18.731538,32.455476,0.000000,43.506000,13.779993,404.866836,19.336023,70.58,43.718696,95.075112,0.852718,0,0,0,0,0

28,06:45-07:00,5.202157,38.188600,48.030624,0.000000,114.203250,18.912928,0.000000,25.513949,0.000000,35.330878,0.000000,0.000000,28.597944,0.000000,2.246843,0.000000,0.000000,15.807578,19.308543,0.000000,0.000000,0.000000,128.178344,0.000000,85.561800,0.000000,15.279354,0.000000,0.573341,0.000000,119.559926,38.198384,631.465517,60.177499,47.795262,4.953883,0.000000,0.000000,25.641566,9.658332,0.000000,18.731538,32.455476,0.000000,43.506000,13.779993,404.866836,19.336023,75.41,43.718696,95.075112,0.852718,0,0,0,0,0

29,07:00-07:15,6.502697,38.188600,6.404083,0.000000,114.203250,18.912928,0.000000,18.175453,0.000000,31.928570,0.000000,0.000000,28.597944,0.000000,2.246843,0.000000,0.000000,15.807578,19.308543,0.000000,0.000000,0.000000,109.867152,0.000000,85.561800,0.000000,15.279354,0.000000,0.573341,0.000000,119.559926,38.198384,625.253827,60.177499,47.795262,4.953883,0.000000,0.000000,25.641566,6.383200,0.000000,18.731538,32.455476,0.000000,43.506000,13.779993,404.866836,19.336023,80.24,43.718696,95.075112,0.852718,0,0,0,0,0

30,07:15-07:30,6.502697,25.204476,6.404083,0.000000,114.203250,18.912928,0.000000,18.175453,0.000000,17.624571,0.000000,0.000000,28.597944,0.000000,2.246843,0.000000,0.000000,15.807578,19.308543,0.000000,0.000000,0.000000,109.867152,0.000000,85.561800,0.000000,15.279354,0.000000,0.573341,0.000000,119.559926,38.198384,625.253827,60.177499,47.795262,4.953883,0.000000,0.000000,25.641566,6.383200,0.000000,18.731538,23.035073,0.000000,43.506000,13.779993,404.866836,19.336023,84.11,43.718696,95.075112,0.852718,0,0,0,0,0

31,07:30-07:45,6.502697,12.984124,6.404083,0.000000,114.203250,6.304309,0.000000,18.175453,0.000000,8.812285,0.000000,0.000000,28.597944,0.000000,2.246843,0.000000,0.000000,3.692209,19.308543,0.000000,0.000000,0.000000,105.289354,0.000000,85.561800,0.000000,15.279354,0.000000,0.573341,0.000000,119.559926,38.198384,625.253827,60.177499,47.795262,4.953883,0.000000,0.000000,25.641566,6.383200,0.000000,18.731538,23.035073,0.000000,43.506000,13.779993,404.866836,18.272489,87.98,43.718696,95.075112,0.852718,0,0,0,0,0

32,07:45:08:00,6.502697,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,24.193242,0.000000,0.000000,0.000000,0.000000,17.158766,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,82.400364,0.000000,85.561800,0.000000,10.206856,0.000000,0.573341,0.000000,119.559926,12.732795,631.465517,60.177499,31.863508,4.953883,0.000000,0.000000,25.641566,8.024310,0.000000,0.000000,32.192828,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.852718,0,0,0,0,0

33,08:00-08:15,10.404315,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,64.089172,0.000000,85.561800,0.000000,5.103428,0.000000,0.573341,0.000000,119.559926,12.732795,555.576551,60.177499,31.863508,4.953883,0.000000,0.000000,25.641566,7.945577,0.000000,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.852718,0,0,0,0,0

34,08:15-08:30,23.929924,0.000000,10.673472,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,54.933576,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,458.896551,45.133124,31.863508,4.953883,0.000000,0.000000,25.641566,6.695187,0.000000,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.852718,0,0,0,0,0

35,08:30-08:45,23.929924,0.000000,48.030624,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,36.622384,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,379.618951,43.854048,31.863508,4.953883,0.000000,0.000000,25.641566,6.695187,0.000000,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.852718,0,0,0,0,0

36,08:45:09:00,23.929924,0.000000,48.030624,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,379.618951,43.854048,31.863508,4.953883,0.000000,0.000000,25.641566,6.695187,0.000000,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.852718,0,0,0,0,0

37,09:00:09:15,23.929924,0.000000,10.673472,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,379.618951,29.357849,31.863508,4.953883,0.000000,0.000000,25.641566,6.695187,0.000000,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.000000,0,0,0,0,0

38,09:15-09:30,23.929924,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,379.618951,15.227100,31.863508,4.953883,0.000000,0.000000,25.641566,6.695187,0.000000,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.000000,0,0,0,0,0

39,09:30-09:45,23.929924,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,379.618951,0.000000,31.863508,4.953883,0.000000,0.000000,25.641566,6.695187,0.000000,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.000000,0,0,0,0,0

40,09:45-10:00,23.929924,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,379.618951,0.000000,31.863508,4.953883,0.000000,0.000000,25.641566,6.695187,0.000000,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.000000,0,0,0,0,0

41,10:00-10:15,23.929924,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,379.618951,0.000000,31.863508,4.953883,0.000000,0.000000,25.641566,6.695187,0.000000,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.000000,0,0,0,0,0

42,10:15-10:30,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,379.618951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,6.695187,0.000000,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.000000,0,0,0,0,0

43,10:30-10:45,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,379.618951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,6.695187,0.000000,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.000000,0,0,0,0,0

44,10:45-11:00,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,379.618951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,6.695187,0.000000,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.000000,0,0,0,0,0

45,11:00-11:15,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,379.618951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,6.695187,18.053846,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.000000,0,0,0,0,0

46,11:15-11:30,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,379.618951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,6.695187,32.496925,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,18.272489,90.64,43.718696,95.075112,0.000000,0,0,0,0,0

