Block,Time,URI,DADRI_RF,CHAMERA1,UNCHAHAR4,AURY_CRF,ANTA_GF,TEHRI,TANDA2,DADRI_CRF,RAPPB,ANTA_CRF,ANTA_RF,BSIUL,RAPPC,RAMPUR,DADRI_LF,RIHAND2,DADRI_GF,UNCHAHAR3,RIHAND1,UNCHAHAR1,AURY_LF,SEWA2,AURY_RF,CHAMERA2,PARBATI3,KOLDAM,CHAMERA3,UNCHAHAR2,ANTA_LF,SINGRAULI_HYDRO,NAPP,NJPC,DHAULIGNGA,DULHASTI,DADRT2,SALAL,SINGRAULI,KOTESHWR,URI2,KISHANGANGA,RIHAND3,JHAJJAR,AURY_GF,TANAKPUR,KHSTPP-I,SASAN,TALA,FSTPP I & II,KHSTPP-II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
13,03:00-03:15,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,120.126204,0.000000,26.055256,59.087547,21.447327,0.000000,12.105090,0.000000,46.841134,0.000000,8.957605,33.640024,34.364516,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,662.362542,77.435912,144.841799,0.000000,36.594663,5.370267,126.114261,379.434619,0.000000,2.969256,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

14,03:15-03:30,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,26.055256,57.474468,21.447327,0.000000,12.105090,0.000000,46.841134,0.000000,8.957605,33.640024,34.364516,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,662.362542,77.435912,139.636137,0.000000,36.594663,5.370267,122.948754,360.118619,0.000000,2.969256,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

15,03:30-03:45,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,26.055256,57.474468,21.447327,0.000000,12.105090,0.000000,46.841134,0.000000,8.957605,33.640024,34.364516,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,662.362542,77.435912,139.636137,0.000000,36.594663,5.370267,122.948754,349.494819,0.000000,2.969256,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

16,03:45-04:00,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,26.055256,57.474468,21.447327,0.000000,12.105090,0.000000,46.841134,0.000000,8.957605,33.640024,34.364516,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,662.362542,77.435912,139.636137,0.000000,36.594663,5.370267,122.948754,349.494819,0.000000,2.969256,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

17,04:00-04:15,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,26.055256,57.484030,21.447327,0.000000,12.105090,0.000000,46.841134,0.000000,8.957605,33.640024,34.364516,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,646.727688,77.435912,139.636137,0.000000,36.594663,8.055401,122.948754,341.978770,0.000000,9.155205,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

18,04:15-04:30,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,26.055256,57.484030,21.447327,0.000000,12.105090,0.000000,46.841134,4.420699,8.957605,33.640024,34.364516,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,646.727688,77.435912,139.636137,0.000000,36.594663,8.055401,122.948754,341.978770,0.000000,9.155205,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

19,04:30-04:45,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,26.055256,57.484030,21.447327,0.000000,12.105090,0.000000,46.841134,16.209231,8.957605,33.640024,34.364516,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,646.727688,77.435912,139.636137,0.000000,36.594663,8.055401,122.948754,326.525970,0.000000,2.969256,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

20,04:45-05:00,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,26.055256,57.484030,21.447327,0.000000,10.720601,0.000000,46.841134,16.209231,8.957605,33.640024,34.364516,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,646.727688,77.435912,139.636137,0.000000,36.594663,8.055401,122.948754,326.525970,0.000000,2.969256,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

21,05:00-05:15,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,26.055256,57.484030,21.447327,0.000000,0.000000,0.000000,46.841134,16.209231,8.957605,33.640024,34.364516,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,646.727688,77.435912,139.636137,0.000000,36.594663,8.055401,122.948754,402.824170,0.000000,2.969256,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

22,05:15-05:30,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,26.055256,57.484030,21.447327,0.000000,0.000000,0.000000,46.841134,4.125985,8.957605,33.640024,34.364516,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,646.727688,77.435912,139.636137,0.000000,36.594663,8.055401,122.948754,402.824170,0.000000,2.969256,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

23,05:30-05:45,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,26.055256,57.484030,21.447327,0.000000,0.000000,0.000000,46.841134,4.125985,8.957605,33.640024,34.364516,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,646.727688,77.435912,139.636137,0.000000,36.594663,8.055401,122.948754,402.824170,0.000000,2.969256,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

24,05:45-06:00,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,26.055256,66.144479,21.447327,0.000000,0.000000,0.000000,46.841134,4.125985,8.957605,33.640024,34.364516,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,646.727688,77.435912,139.636137,0.000000,36.594663,8.055401,122.948754,402.824170,0.000000,2.969256,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

25,06:00-06:15,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,26.055256,83.465378,21.447327,0.000000,0.000000,0.000000,46.841134,5.894266,8.957605,33.640024,34.364516,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,646.734835,77.435912,139.636137,0.000000,36.594663,8.055401,122.948754,371.918570,0.000000,2.969256,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

26,06:15-06:30,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,26.055256,91.172003,21.447327,0.000000,0.000000,0.000000,46.841134,8.841399,8.957605,33.640024,34.364516,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,646.734835,77.435912,139.636137,0.000000,36.594663,8.055401,122.948754,341.978770,0.000000,2.969256,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

27,06:30-06:45,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,22.106679,91.172003,18.843337,0.000000,0.000000,0.000000,46.841134,57.469092,8.957605,33.640024,36.300366,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,579.425256,77.435912,139.640579,0.000000,36.594663,8.055401,122.948754,251.880640,0.000000,2.969256,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

28,06:45-07:00,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,22.106679,91.172003,18.843337,0.000000,0.000000,0.000000,46.841134,57.469092,8.957605,33.640024,36.300366,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,466.481400,77.435912,139.640579,0.000000,36.594663,8.055401,122.948754,193.932640,0.000000,2.969256,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

29,07:00-07:15,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,20.664064,91.172003,17.131650,0.000000,0.000000,0.000000,46.841134,57.469092,8.957605,33.640024,25.851569,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,365.845040,77.435912,139.640579,0.000000,36.594663,8.055401,122.948754,173.699130,0.000000,1.113471,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

30,07:15-07:30,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,117.279219,0.000000,20.664064,91.172003,17.131650,0.000000,0.000000,0.000000,46.841134,57.469092,8.957605,33.640024,25.851569,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,365.845040,77.435912,139.640579,0.000000,36.594663,8.055401,122.948754,173.699130,0.000000,1.113471,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

31,07:30-07:45,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,5.130752,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,116.336308,0.000000,20.664064,90.420514,17.131650,0.000000,0.000000,0.000000,46.841134,57.469092,8.957605,33.640024,25.851569,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,365.845040,77.435912,138.523245,0.000000,36.594663,8.055401,121.913031,173.699130,0.000000,1.113471,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

32,07:45:08:00,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,4.927617,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,111.716018,0.000000,18.053506,86.850724,14.676490,0.000000,0.000000,0.000000,46.841134,57.469092,8.957605,33.640024,23.864918,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,365.845040,77.435912,133.030161,0.000000,36.594663,8.055401,117.111073,173.699130,0.000000,1.113471,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

33,08:00-08:15,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,4.827644,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,109.453052,0.000000,18.053506,85.065636,14.676490,0.000000,0.000000,0.000000,46.841134,5.894266,8.957605,33.640024,23.864918,0.000000,1.108590,47.052240,173.807738,19.850219,57.151604,365.845040,77.435912,130.330267,0.000000,36.594663,8.055401,114.757225,173.699130,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

34,08:15-08:30,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,4.643316,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,105.304265,0.000000,18.053506,81.871639,14.676490,0.000000,0.000000,0.000000,46.841134,4.125985,8.957605,33.640024,23.864918,0.000000,1.108590,47.052240,173.807738,10.511800,57.151604,365.845040,77.435912,125.302602,0.000000,36.594663,8.055401,110.331833,173.699130,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

35,08:30-08:45,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,4.494061,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,101.909767,0.000000,14.689818,79.241282,12.072500,0.000000,0.000000,0.000000,46.841134,4.125985,8.957605,33.640024,23.864918,0.000000,1.108590,47.052240,173.807738,10.511800,57.151604,365.845040,77.435912,121.299265,0.000000,36.594663,8.055401,106.848096,173.699130,0.000000,3.092974,36.430438,399.841200,0.000000,20.088640,128.612302,19.316000,0,0,0,0,0

36,08:45:09:00,37.318512,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,4.281555,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,97.100953,0.000000,14.689818,75.483548,12.072500,0.000000,0.000000,0.000000,46.841134,4.125985,8.957605,33.640024,23.864918,0.000000,1.108590,47.052240,173.807738,10.511800,57.151604,365.845040,77.435912,115.619878,0.000000,36.594663,8.055401,101.763642,173.699130,0.000000,3.092974,34.429804,399.841200,0.000000,16.286516,114.897942,19.316000,0,0,0,0,0

37,09:00:09:15,37.318512,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,4.511062,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,102.286912,0.000000,18.053506,79.523006,14.676490,0.000000,0.000000,0.000000,46.841134,4.125985,8.957605,33.640024,23.864918,0.000000,1.108590,47.052240,173.807738,10.511800,57.151604,365.845040,77.435912,119.899380,0.000000,36.594663,8.055401,107.224758,173.699130,0.000000,3.092974,34.429804,399.841200,0.000000,16.094671,114.897942,19.316000,0,0,0,0,0

38,09:15-09:30,37.318512,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,4.335632,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,98.326746,0.000000,18.053506,76.422981,14.676490,0.000000,0.000000,0.000000,46.841134,4.125985,8.957605,33.640024,23.864918,0.000000,1.108590,47.052240,173.807738,10.511800,57.151604,365.845040,77.435912,114.973800,0.000000,36.594663,8.055401,103.081862,173.699130,0.000000,3.092974,34.429804,399.841200,0.000000,16.094671,114.897942,19.316000,0,0,0,0,0

39,09:30-09:45,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,4.173769,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,94.649366,0.000000,14.689818,73.604680,12.072500,0.000000,0.000000,0.000000,46.841134,16.209231,8.957605,33.640024,23.864918,0.000000,1.108590,47.052240,173.807738,10.511800,57.151604,365.845040,77.435912,110.434540,0.000000,36.594663,8.055401,99.221463,173.699130,0.000000,3.092974,34.429804,399.841200,0.000000,16.094671,114.897942,19.316000,0,0,0,0,0

40,09:45-10:00,31.987296,0.000000,40.706616,1.651518,0.000000,0.000000,0.000000,4.000794,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,90.689199,0.000000,14.689818,70.504462,12.072500,0.000000,0.000000,0.000000,46.841134,16.209231,8.957605,33.640024,23.864918,0.000000,1.108590,47.052240,173.807738,10.511800,57.151604,365.845040,77.435912,105.605540,0.000000,36.594663,8.055401,95.078567,173.699130,0.000000,3.092974,34.429804,399.841200,0.000000,16.094671,114.897942,19.316000,0,0,0,0,0

41,10:00-10:15,37.318512,0.000000,27.137744,2.223700,0.000000,0.000000,0.000000,3.850204,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,89.380301,0.000000,14.730478,69.742248,12.481227,0.000000,0.000000,0.000000,46.841134,4.125985,8.957605,33.640024,24.449806,0.000000,1.108590,47.052240,173.807738,10.511800,57.151604,366.900273,77.435912,101.452600,0.000000,36.594663,8.055401,93.832408,173.699130,0.000000,3.092974,34.429804,399.841200,0.000000,16.094671,138.270302,19.316000,0,0,0,0,0

42,10:15-10:30,37.318512,0.000000,27.137744,2.145007,0.000000,0.000000,0.000000,3.713950,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,86.217234,0.000000,14.730478,67.274152,12.481227,0.000000,0.000000,0.000000,46.841134,0.000000,6.718203,33.640024,24.449806,0.000000,1.108590,47.052240,173.807738,10.511800,57.151604,366.900273,77.435912,97.589400,0.000000,36.594663,8.055401,90.511788,173.699130,0.000000,3.092974,40.076901,399.841200,0.000000,19.530107,143.228140,19.316000,0,0,0,0,0

43,10:30-10:45,37.318512,0.000000,27.137744,2.125026,0.000000,0.000000,0.000000,3.679354,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,85.414112,0.000000,18.979452,66.647485,15.540033,0.000000,0.000000,0.000000,46.841134,0.000000,4.478803,33.640024,30.836995,0.000000,1.108590,47.052240,173.807738,0.000000,57.151604,366.900273,77.435912,96.623600,0.000000,36.594663,8.055401,89.668661,174.115776,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

44,10:45-11:00,31.987296,0.000000,27.137744,2.105728,0.000000,0.000000,0.000000,3.645941,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,84.638446,0.000000,18.807095,66.042243,15.398909,0.000000,0.000000,0.000000,46.841134,0.000000,4.478803,33.640024,30.556957,0.000000,1.108590,47.052240,173.807738,0.000000,57.151604,366.900273,77.435912,95.657800,0.000000,36.594663,8.055401,88.854358,174.115776,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

45,11:00-11:15,31.987296,0.000000,0.000000,2.080245,0.000000,0.000000,0.000000,3.601821,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.068598,0.000000,83.614202,0.000000,18.579502,65.243039,15.212561,0.000000,0.000000,0.000000,46.841134,0.000000,2.239401,33.640024,30.187174,0.000000,1.108590,47.052240,159.494160,0.000000,57.151604,366.900273,77.435912,94.498840,0.000000,36.594663,8.055401,87.779094,174.115776,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

46,11:15-11:30,31.987296,0.000000,0.000000,2.073873,0.000000,0.000000,0.000000,3.590785,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.068598,0.000000,83.358058,0.000000,18.522586,65.043174,15.165959,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,30.094699,0.000000,1.108590,47.052240,159.494160,0.000000,57.151604,366.900273,77.435912,94.112520,0.000000,36.594663,8.055401,87.510192,174.115776,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

47,11:30-11:45,37.318512,0.000000,0.000000,2.059919,0.000000,0.000000,0.000000,3.566627,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.068598,0.000000,82.797215,0.000000,18.397964,64.605556,15.063921,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,29.892219,0.000000,1.108590,47.052240,159.494160,0.000000,57.151604,366.900273,77.435912,93.436460,0.000000,36.594663,8.055401,86.921414,174.115776,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

