Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
1,00:00-00:15,68.494518,130.580717,124.384996,18.308964,4.250599,84.396472,22.630299,3.094586,0.786166,31.075711,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,110.094678,59.175403,6.956102,34.831253,21.717709,50.031575,5.560434,48.499828,456.143799,9.798912,65.072,0,3.0744,34.776,42.14808,13.0416,0,101.83845,0,0,0,78.247704,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,12.51,0,20,418.77

2,00:15-00:30,68.494518,130.580717,124.384996,18.308964,4.250599,84.396472,22.630299,3.094586,0.786166,31.075711,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,110.094678,59.175403,6.956102,34.831253,21.717709,50.031575,5.560434,48.499828,456.143799,9.798912,65.072,0,3.0744,34.776,42.14808,13.0416,0,101.83845,0,0,0,78.247704,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,12.51,0,20,418.77

3,00:30-00:45,68.494518,130.580717,124.384996,18.308964,4.250599,84.396472,22.630299,3.094586,0.786166,31.075711,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,110.094678,59.175403,6.956102,34.831253,21.717709,50.031575,5.560434,48.499828,456.143799,9.798912,83.664,0,3.0744,34.776,42.14808,13.0416,0,101.83845,0,0,0,78.247704,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,12.51,0,20,418.77

4,00:45-01:00,68.494518,130.580717,124.384996,18.308964,4.250599,84.396472,22.630299,3.094586,0.786166,31.075711,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,110.094678,59.175403,6.956102,34.831253,21.717709,50.031575,5.560434,48.499828,456.143799,9.798912,83.664,0,3.0744,34.776,42.14808,13.0416,0,101.83845,0,0,0,78.247704,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,12.51,0,20,418.77

5,01:00-01:15,68.494518,130.580717,124.384996,18.308964,4.250599,84.396472,22.630299,3.094586,0.786166,20.717141,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,110.094678,59.175403,6.956102,34.831253,21.717709,50.031575,5.560434,48.499828,456.143799,20.750636,83.664,0,3.0744,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,12.51,0,20,418.77

6,01:15-01:30,68.494518,130.580717,124.384996,3.814368,4.250599,84.396472,22.630299,3.094586,0.786166,20.717141,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,110.094678,59.175403,6.956102,34.831253,21.717709,50.031575,5.560434,48.499828,456.143799,20.750636,83.664,0,3.0744,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,12.51,0,20,418.77

7,01:30-01:45,68.494518,130.580717,124.384996,3.814368,4.250599,84.396472,22.630299,3.094586,0.786166,10.35857,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,110.094678,59.175403,6.956102,34.831253,21.717709,50.031575,5.560434,48.499828,456.143799,20.750636,83.664,0,3.0744,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,12.51,0,20,418.77

8,01:45-02:00,68.494518,130.580717,124.384996,3.814368,4.250599,84.396472,22.630299,3.094586,0.786166,0,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,110.094678,59.175403,6.956102,34.831253,21.717709,50.031575,5.560434,48.499828,456.143799,20.750636,83.664,0,3.0744,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,12.51,0,20,418.77

9,02:00-02:15,68.494518,130.580717,124.384996,3.814368,4.250599,84.396472,22.630299,3.094586,0.786166,0,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,615.915947,110.094678,59.175403,6.956102,34.831253,21.717709,50.031575,5.560434,48.499828,456.143799,20.750636,83.664,0,3.0744,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,32.585525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,12.51,0,20,418.77

10,02:15-02:30,68.494518,130.580717,124.384996,3.814368,5.297848,84.396472,19.930299,3.094586,0.786166,0,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.715947,137.061188,59.175403,6.956102,34.831253,21.717709,50.031575,5.560434,48.499828,482.443799,20.750636,83.664,0,3.0744,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,32.585525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,12.51,0,20,418.77

11,02:30-02:45,68.494518,130.580717,124.384996,3.814368,5.297848,84.396472,19.930299,3.094586,0.786166,0,35.154834,24.338981,149.98895,5.534073,44.906625,18.800617,688.715947,137.061188,59.175403,4.637402,34.831253,21.717709,50.031575,5.560434,48.499828,482.443799,20.750636,83.664,0,1.281,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,32.585525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,12.51,0,20,418.77

