Block,Time,SALAL,ANTA_GF,BSIUL,RAMPUR,RIHAND2,RIHAND1,CHAMERA1,DADRT2,UNCHAHAR1,UNCHAHAR3,NAPP,TEHRI,UNCHAHAR2,ANTA_RF,RAPPC,KISHANGANGA,URI,UNCHAHAR4,DADRI_LF,TANAKPUR,SEWA2,CHAMERA2,URI2,KOTESHWR,AURY_CRF,AURY_LF,ANTA_CRF,DADRI_CRF,CHAMERA3,SINGRAULI,NJPC,RAPPB,ANTA_LF,SINGRAULI_HYDRO,RIHAND3,AURY_GF,DHAULIGNGA,DULHASTI,JHAJJAR,KHSTPP-I,DADRI_RF,TALA,BRBCL,SASAN,TANDA2,DADRI_GF,KHSTPP-II,KUDGI,AURY_RF,FSTPP I & II,KOLDAM,PARBATI3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
13,03:00-03:15,71.988224,0.000000,19.032235,1.710148,95.199702,72.692638,41.294880,365.098657,11.561460,13.875665,39.455247,34.171667,22.036912,0.000000,53.424540,2.114555,45.952896,0.396144,0.000000,10.540068,16.058021,0.000000,32.789545,32.892389,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.053724,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,10.580221,396.396000,1.348163,0.000000,38.720000,28.98,0.000000,2.904000,2.594839,19.445122,0,0,0,0,0

14,03:15-03:30,71.988224,0.000000,19.032235,1.710148,95.199702,72.692638,41.294880,365.085399,11.561460,13.875665,39.455247,34.171667,22.036912,0.000000,53.424540,2.114555,45.952896,0.396144,0.000000,10.540068,16.058021,0.000000,32.789545,32.892389,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.053724,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,10.557906,396.396000,1.348163,0.000000,38.720000,28.25,0.000000,2.904000,2.594839,32.408535,0,0,0,0,0

15,03:30-03:45,71.988224,0.000000,19.032235,1.710148,95.199702,72.692638,41.294880,365.098657,11.561460,13.875665,39.455247,34.171667,22.036912,0.000000,53.424540,2.114555,45.952896,0.396144,0.000000,10.540068,16.058021,0.000000,32.789545,32.892389,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.053724,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,9.393336,396.396000,1.348163,0.000000,38.720000,28.25,0.000000,2.904000,2.594839,32.408535,0,0,0,0,0

16,03:45-04:00,71.988224,0.000000,19.032235,1.710148,95.199702,72.692638,41.294880,365.085399,11.561460,13.875665,39.455247,34.171667,22.036912,0.000000,53.424540,2.114555,45.952896,0.396144,0.000000,10.540068,16.058021,0.000000,32.789545,32.892389,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.053724,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,9.879861,396.396000,1.348163,0.000000,38.720000,28.98,0.000000,2.904000,2.594839,32.408535,0,0,0,0,0

17,04:00-04:15,71.988224,0.000000,19.032235,1.710148,95.199702,72.692638,41.294880,365.098657,11.561460,13.875665,39.455247,16.955407,22.036912,0.000000,53.424540,2.114555,50.227584,0.396144,0.000000,10.540068,16.058021,0.000000,32.789545,32.892389,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.053724,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,15.584793,396.396000,1.348163,0.000000,38.720000,27.51,0.000000,2.904000,2.594839,32.408535,0,0,0,0,0

18,04:15-04:30,71.988224,0.000000,19.032235,1.710148,95.199702,72.692638,41.294880,365.085399,11.561460,13.875665,39.455247,8.477704,22.036912,0.000000,53.424540,2.114555,50.227584,0.396144,0.000000,10.540068,16.058021,0.000000,32.789545,32.892389,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.053724,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,14.149577,396.396000,1.348163,0.000000,38.720000,26.78,0.000000,2.904000,2.594839,32.408535,0,0,0,0,0

19,04:30-04:45,71.988224,0.000000,19.032235,1.710148,53.382006,72.692638,41.294880,365.098657,11.561460,13.875665,39.455247,0.000000,22.036912,0.000000,53.424540,2.114555,45.952896,0.396144,0.000000,10.540068,16.058021,0.000000,32.789545,32.892389,0.000000,0.000000,0.000000,0.365130,0.000000,118.444102,154.897106,0.000000,0.000000,1.053724,87.903190,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,15.911532,396.396000,1.348163,0.000000,38.720000,26.05,0.000000,2.904000,2.594839,19.445122,0,0,0,0,0

20,04:45-05:00,71.988224,0.000000,12.688157,1.710148,53.382006,38.848163,41.294880,365.085399,11.561460,13.875665,39.455247,0.000000,22.036912,0.000000,53.424540,2.114555,45.952896,0.396144,0.000000,10.540068,16.058021,0.000000,32.789545,24.519781,0.000000,0.000000,0.000000,0.365130,0.000000,91.386687,154.897106,0.000000,0.000000,1.053724,58.237784,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,17.418503,396.396000,1.348163,0.000000,38.720000,26.78,0.000000,2.904000,2.594839,19.445122,0,0,0,0,0

21,05:00-05:15,71.988224,0.000000,12.688157,1.710148,53.382006,38.848163,41.294880,365.098657,11.561460,13.822912,39.455247,0.000000,21.899926,0.000000,53.424540,2.114555,45.952896,0.391322,0.000000,10.540068,16.058021,0.000000,32.789545,8.372608,0.000000,0.000000,0.000000,0.365130,0.000000,90.032906,154.897106,0.000000,0.000000,1.053724,58.237784,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,15.852981,396.396000,1.348163,0.000000,38.720000,41.57,0.000000,2.904000,2.594839,23.334145,0,0,0,0,0

22,05:15-05:30,71.988224,0.000000,12.688157,1.710148,53.382006,38.848163,41.294880,365.098657,11.561460,13.822912,39.455247,0.000000,21.899926,0.000000,53.424540,2.114555,45.952896,0.391322,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.365130,0.000000,90.032906,154.897106,0.000000,0.000000,1.053724,58.237784,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,17.939217,396.396000,1.348163,0.000000,38.720000,39.96,0.000000,2.904000,2.594839,67.409755,0,0,0,0,0

23,05:30-05:45,71.988224,0.000000,12.688157,1.710148,88.465036,56.489286,41.294880,365.085399,11.561460,13.822912,39.455247,0.000000,21.899926,0.000000,53.424540,2.114555,45.952896,0.391322,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.365130,0.000000,106.797566,154.897106,0.000000,0.000000,1.053724,82.808625,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,16.238783,396.396000,1.348163,0.000000,38.720000,50.04,0.000000,2.904000,2.594839,67.409755,0,0,0,0,0

24,05:45-06:00,71.988224,0.000000,12.688157,1.710148,88.465036,56.489286,41.294880,365.098657,11.561460,13.822912,39.455247,0.000000,21.899926,0.000000,53.424540,2.114555,45.952896,0.391322,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.365130,0.000000,122.985271,154.897106,0.000000,0.000000,1.053724,82.808625,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,15.540061,396.396000,1.348163,0.000000,38.720000,49.29,0.000000,2.904000,2.594839,67.409755,0,0,0,0,0

25,06:00-06:15,71.988224,0.000000,12.688157,1.710148,88.465036,56.489286,41.294880,365.085399,11.561460,13.822912,39.455247,0.000000,21.899926,0.000000,53.424540,2.114555,45.952896,0.391322,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.053724,82.808625,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,14.793638,400.268000,1.348163,0.000000,38.720000,74.87,0.000000,2.904000,2.594839,67.409755,0,0,0,0,0

26,06:15-06:30,71.988224,0.000000,12.688157,1.710148,88.465036,56.489286,41.294880,365.098657,11.561460,13.822912,39.455247,0.000000,21.899926,0.000000,53.424540,2.114555,45.952896,0.391322,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.053724,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,18.492994,400.752000,1.348163,0.000000,38.720000,52.21,0.000000,2.904000,2.594839,67.409755,0,0,0,0,0

27,06:30-06:45,73.675448,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,365.125172,11.561460,13.783216,39.455247,0.000000,21.899926,0.000000,53.424540,2.114555,45.952896,0.393575,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.053724,121.285842,0.000000,37.147370,50.323618,230.131102,10.648000,0.000000,14.229600,19.359999,400.752000,1.348163,0.000000,38.720000,53.99,0.000000,2.904000,2.594839,67.409755,0,0,0,0,0

28,06:45-07:00,73.675448,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,365.138429,11.561460,13.783216,39.455247,0.000000,22.036912,0.000000,53.424540,2.114555,50.227584,0.393575,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.053724,121.285842,0.000000,37.147370,50.323618,230.131102,10.648000,0.000000,14.229600,18.091122,400.752000,1.348163,0.000000,38.720000,34.53,0.000000,2.904000,2.594839,19.445122,0,0,0,0,0

29,07:00-07:15,73.675448,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,365.125172,11.561460,13.822912,39.455247,0.000000,22.036912,0.000000,53.424540,2.114555,50.227584,0.396144,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.053724,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,18.679088,400.752000,1.348163,0.000000,38.720000,30.98,0.000000,2.904000,2.594839,19.445122,0,0,0,0,0

30,07:15-07:30,73.675448,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,365.138429,11.561460,13.822912,39.455247,0.000000,22.036912,0.000000,53.424540,2.114555,45.952896,0.396144,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.053724,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,14.762418,400.752000,1.348163,0.000000,38.720000,37.75,0.000000,2.904000,2.594839,19.445122,0,0,0,0,0

31,07:30-07:45,72.550632,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,365.125172,11.561460,13.822912,39.455247,0.000000,21.899926,0.000000,53.424540,2.114555,45.952896,0.391322,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.053724,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,14.120916,400.752000,1.348163,0.000000,38.720000,45.50,0.000000,2.904000,2.594839,19.445122,0,0,0,0,0

32,07:45:08:00,72.550632,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,365.138429,11.561460,13.822912,39.455247,0.000000,21.899926,0.000000,53.424540,2.114555,45.952896,0.391322,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.053724,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,13.798169,400.752000,1.348163,0.000000,38.720000,53.24,0.000000,2.904000,2.594839,19.445122,0,0,0,0,0

33,08:00-08:15,72.550632,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,365.125172,11.561460,13.875665,39.455247,0.000000,22.116821,0.000000,53.424540,2.114555,45.952896,0.396144,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,14.177317,400.752000,1.348163,0.000000,38.720000,68.18,0.000000,2.904000,2.594839,19.445122,0,0,0,0,0

34,08:15-08:30,72.550632,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,365.138429,11.561460,13.875665,39.455247,0.000000,22.116821,0.000000,53.424540,2.114555,45.952896,0.396144,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.365130,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,18.497396,400.752000,1.348163,0.000000,38.720000,71.60,0.000000,2.904000,2.594839,19.445122,0,0,0,0,0

35,08:30-08:45,67.488960,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,365.125172,11.561460,13.875665,39.455247,0.000000,22.116821,0.000000,53.424540,2.114555,45.952896,0.396144,20.291620,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,19.359999,400.752000,1.348163,0.000000,86.914590,74.78,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

36,08:45:09:00,67.488960,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,364.979678,11.561460,13.875665,39.455247,0.000000,22.116821,0.000000,53.424540,2.114555,45.952896,0.396144,20.291620,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,231.836995,10.648000,0.000000,14.229600,19.359999,400.752000,1.348163,0.000000,86.914590,84.22,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

37,09:00:09:15,67.488960,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,364.979678,11.587480,13.875665,39.455247,0.000000,22.116821,0.000000,53.424540,2.114555,45.952896,0.396144,20.291620,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,10.648000,0.000000,14.229600,19.359999,400.752000,1.348163,0.000000,86.914590,73.80,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

38,09:15-09:30,67.488960,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,364.979678,11.587480,13.875665,39.455247,0.000000,22.116821,0.000000,53.424540,2.114555,45.952896,0.396144,20.291620,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,10.648000,0.000000,14.229600,18.439869,400.752000,1.348163,0.000000,86.914590,86.15,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

39,09:30-09:45,65.239328,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,364.973049,11.587480,13.875665,39.455247,0.000000,22.116821,0.000000,53.424540,2.114555,45.952896,0.396144,20.291620,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,10.648000,0.000000,14.229600,17.023795,400.752000,1.348163,0.000000,86.914590,95.83,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

40,09:45-10:00,65.239328,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,364.973049,11.587480,13.875665,39.455247,0.000000,22.116821,0.000000,53.424540,2.114555,45.952896,0.396144,20.291620,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,10.648000,0.000000,14.229600,17.515337,400.752000,1.348163,0.000000,86.914590,103.58,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

41,10:00-10:15,59.615248,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,364.973049,11.587480,13.875665,39.455247,0.000000,22.116821,0.000000,53.424540,2.114555,45.952896,0.406393,20.291620,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,10.648000,0.000000,14.229600,17.140897,400.752000,1.348163,0.000000,86.914590,121.00,0.000000,8.813446,2.594839,32.408535,0,0,0,0,0

42,10:15-10:30,59.615248,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,364.973049,11.587480,13.875665,39.455247,0.000000,22.116821,0.000000,53.424540,2.114555,45.952896,0.406393,20.291620,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,10.648000,0.000000,14.229600,15.725234,400.752000,1.348163,0.000000,86.914590,125.84,0.000000,8.813446,2.594839,32.408535,0,0,0,0,0

43,10:30-10:45,58.490432,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,364.967746,11.587480,13.875665,39.455247,0.000000,22.116821,0.000000,53.424540,2.114555,45.952896,0.406393,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,10.648000,0.000000,14.229600,16.201625,402.809000,1.348163,0.000000,86.914590,125.84,0.000000,8.813446,2.594839,32.408535,0,0,0,0,0

44,10:45-11:00,58.490432,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,364.967746,11.587480,13.875665,39.455247,0.000000,22.116821,0.000000,53.424540,2.114555,50.227584,0.406393,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,10.648000,0.000000,14.229600,12.442285,402.930000,1.348163,0.000000,86.914590,130.68,0.000000,8.813446,2.594839,32.408535,0,0,0,0,0

45,11:00-11:15,50.616720,0.000000,12.688157,1.710148,115.763120,90.333760,41.294880,365.086725,11.587480,13.875665,39.455247,0.000000,22.036912,0.000000,53.424540,2.114555,50.227584,0.406393,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,10.648000,0.000000,14.229600,13.519029,402.930000,1.348163,0.000000,86.914590,130.68,0.000000,8.813446,2.594839,32.408535,0,0,0,0,0

46,11:15-11:30,50.616720,0.000000,12.688157,1.710148,115.763120,90.302397,41.294880,365.060210,11.587480,13.875665,39.455247,0.000000,22.036912,0.000000,53.424540,2.114555,45.952896,0.406393,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,10.648000,0.000000,14.229600,18.333208,402.930000,1.348163,0.000000,86.914590,130.68,0.000000,8.813446,2.594839,32.408535,0,0,0,0,0

