Block,Time,CHAMERA1,BSIUL,CHAMERA2,SALAL,SEWA2,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,PARBATI3,RAMPUR,RAPPC,RIHAND1,RIHAND2,DHAULIGNGA,SINGRAULI,KISHANGANGA,RIHAND3,NAPP,RAPPB,SINGRAULI_HYDRO,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,UNCHAHAR4,URI2,TANDA2,UNCHAHAR2,URI,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
1,00:00-00:15,42.14808,13.0416,44.219014,83.664,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.985377,0,1.022696,10.5042,65.424901,20.954002,0,1.620974,36.053228,2.89881,36.920519,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.41,15.00135,367.875

2,00:15-00:30,42.14808,13.0416,44.219014,83.664,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.985377,0,1.022696,10.5042,65.424901,20.954002,0,1.620974,36.053228,2.89881,36.920519,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.41,15.00135,367.875

3,00:30-00:45,42.14808,13.0416,44.219014,83.664,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.985377,0,1.022696,8.8389,65.424901,20.954002,0,1.620974,36.053228,2.89881,36.920519,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.851,15.00135,367.875

4,00:45-01:00,42.14808,13.0416,44.219014,83.664,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.985377,0,1.022696,8.8389,65.424901,20.954002,0,1.620974,36.053228,2.89881,36.920519,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.851,15.00135,367.875

5,01:00-01:15,42.14808,13.0416,44.219014,83.664,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.985377,0,1.022696,8.8389,65.424901,20.954002,0,1.620974,36.053228,2.89881,36.920519,24.288,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,5.145,15.00135,367.875

6,01:15-01:30,42.14808,13.0416,44.219014,83.664,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.985377,0,1.022696,8.8389,65.424901,20.954002,0,1.620974,36.053228,2.89881,36.920519,24.288,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,5.145,15.00135,367.875

7,01:30-01:45,42.14808,13.0416,44.219014,83.664,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.985377,0,1.022696,7.5579,65.424901,20.954002,0,1.620974,16.253504,2.89881,36.920519,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,5.145,15.00135,367.875

8,01:45-02:00,42.14808,13.0416,44.219014,83.664,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.985377,0,1.022696,7.5579,65.424901,20.954002,0,1.620974,16.253504,2.89881,36.920519,30.912,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,5.145,15.00135,367.875

9,02:00-02:15,42.14808,13.0416,44.219014,83.664,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.985377,0,1.022696,6.2769,65.424901,20.954002,0,1.620974,16.253504,2.89881,36.920519,38.64,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,6.615,15.00135,388.125

10,02:15-02:30,42.14808,13.0416,44.219014,83.664,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.985377,0,1.022696,6.2769,65.424901,20.954002,0,1.620974,16.253504,2.89881,36.920519,38.64,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,6.615,15.00135,399.375

11,02:30-02:45,42.14808,13.0416,44.219014,83.664,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,6.2769,65.424901,20.954002,0,1.620974,16.253504,2.89881,36.920519,32.016,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,5.439,15.00135,405

12,02:45-03:00,42.14808,13.0416,44.219014,83.664,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,6.2769,65.424901,20.954002,0,1.620974,16.253504,2.89881,36.920519,32.016,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,5.439,15.00135,405

13,03:00-03:15,42.14808,13.0416,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,4.9959,65.424901,20.954002,0,1.620974,16.253504,2.89881,36.920519,32.016,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,5.439,15.00135,405

14,03:15-03:30,42.14808,13.0416,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,4.9959,65.424901,20.954002,0,1.620974,16.253504,2.89881,36.920519,32.016,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,5.439,15.00135,405

15,03:30-03:45,42.14808,13.0416,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,4.9959,65.424901,20.954002,0,1.620974,16.253504,2.89881,36.920519,32.016,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,5.2626,15.00135,405

16,03:45-04:00,42.14808,13.0416,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,4.9959,65.424901,20.954002,0,1.620974,16.253504,2.89881,36.920519,32.016,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,5.2332,15.00135,405

17,04:00-04:15,42.14808,13.0416,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.0455,65.424901,20.954002,0,1.620974,20.686278,2.89881,43.709279,32.016,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.8804,15.00135,405

