Block,Time,NR/01102023/22052037/LT-59,L_NR_2019_19,NR/30092023/31122025/SH-07,NR/01032024/15032024/HP-62,NR/01012024/31032024/ ChanjuII,NR/01102023/14082046/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,SR/01032024/31032024/SWAP ARRANGEMENT LOA D.NO.366 DT.31-08-2023,NR/26072023/25122043/L_NR_2023_10,NR/01102023/30042040/GNA_LT_36,NR/01032024/31032024/SJVN010324NR1588,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01032024/22032024/HP-59,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01032024/31032024/SJVN010324NR1589,WR/01102023/29112042/L_NR_2019_05,SR/01032024/15032024/SWAP ARRANGEMENT LOA.NO.365 DT.31-08-2023,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/01102023/L_NR_2020_06,NR/22102023/11042047/L_NR_2021_17,NR/01102023/31102037/L_NR_2019_11,NR/01102023/05012040/L_NR_2020_02,SR/01102023/07102043/L_NR_2018_61,NR/01102023/06022042/L_NR_2012_02,SR/01032024/31032024/SJVN010324NR1590,NR/01102023/02012046/L_NR_2021_17,NR/30092023/26122029/SH-06,NR/07032024/07032024/DD20240307NR23159,WR/01102023/31032046/L_NR_2020_05,NR/01102023/06022042/L_NR_2012_07,NR/01032024/31032024/NVVN/OA/16997,WR/01102023/30052048/L_NR_2022_10,NR/22102023/11042047/L_NR_2021_16,NR/01032024/22032024/HP-56,SR/01032024/15032024/BYPL-APPCPL-KSEB,WR/01032024/15032024/TPDDL/PMG/MSEDCL/Banking/12112023,WR/01102023/24112044/L_NR_2020_07,NR/26072023/31072042/L_NR_2023_07,NR/01102023/13082046/L_NR_2021_12,NR/01102023/30042040/GNA_LT_35,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/02122045/L_NR_2021_13,NR/01102023/31052040/LT-31,NR/01102023/25072045/L_NR_2021_15,NR/01102023/23072042/L_NR_2012_04,NR/01102023/19072037/LT-05,WR/01102023/01102023/L_NR_2022_09
7,01:30-01:45,0.850000,0,25.980000,98.210000,3.680000,0,0,48.14,0,0.000000,0,0.000000,32.760000,10,0,0,0,96.27,25.030000,0,16.66,0,0.950000,1.340000,6.41,120.340000,0,0,25.980000,0.000000,50,33.690000,48.140000,30.33,0,76.530000,96.27,144.405000,16.67,0,0,0.000000,54.870000,0,0.000000,0,181.950000,35.100000,30.33

8,01:45-02:00,0.850000,0,25.980000,98.210000,3.680000,0,0,48.14,0,0.000000,0,0.000000,32.760000,9.34,0,0,0,96.27,25.030000,0,16.66,0,0.950000,1.340000,6.41,120.340000,0,0,25.980000,0.000000,50,33.690000,48.140000,30.33,0,76.530000,96.27,144.405000,16.67,0,0,0.000000,54.870000,0,0.000000,0,181.950000,35.100000,30.33

9,02:00-02:15,0.930000,0,25.980000,98.210000,3.680000,0,0,48.14,0,0.000000,0,0.000000,32.760000,9,0,0,0,96.27,25.030000,0,16.66,0,0.950000,1.340000,6.41,120.340000,0,0,25.980000,0.000000,50,33.690000,48.140000,30,0,76.530000,96.27,144.405000,16.67,0,0,0.000000,54.870000,0,0.000000,0,181.950000,35.100000,30

10,02:15-02:30,0.930000,0,25.980000,98.210000,3.680000,0,0,48.14,0,0.000000,0,0.000000,32.760000,8.66,0,0,0,96.27,25.030000,0,16.66,0,0.950000,1.340000,6.41,120.340000,0,0,25.980000,0.000000,50,33.690000,48.140000,29,0,76.530000,96.27,144.405000,16.67,0,0,0.000000,54.870000,0,0.000000,0,181.950000,35.100000,29

11,02:30-02:45,0.930000,0,25.980000,98.210000,3.680000,0,0,48.14,0,0.000000,0,0.000000,32.760000,12.34,0,0,0,96.27,25.030000,0,16.66,0,0.950000,1.340000,6.41,120.340000,0,0,25.980000,0.000000,50,33.690000,48.140000,38,0,76.530000,96.27,144.405000,16.67,0,0,0.000000,54.870000,0,0.000000,0,181.950000,35.100000,38

12,02:45-03:00,0.930000,0,25.980000,98.210000,3.680000,0,0,48.14,0,0.000000,0,0.000000,32.760000,12,0,0,0,96.27,25.030000,0,16.84,0,0.950000,1.340000,6.41,120.340000,0,0,25.980000,0.000000,50.5,33.690000,48.140000,37.33,0,76.530000,96.27,144.405000,16.83,0,0,0.000000,54.870000,0,0.000000,0,181.950000,35.100000,37.33

13,03:00-03:15,0.930000,0,25.980000,98.210000,3.680000,0,0,48.14,0,0.000000,0,0.000000,32.760000,12.34,0,0,0,96.27,25.030000,0,20.84,0,0.950000,1.340000,6.41,111.670000,0,0,25.980000,0.000000,62.5,33.690000,48.140000,36.67,0,76.530000,96.27,144.405000,20.83,0,0,0.000000,54.870000,0,0.000000,0,181.950000,35.100000,36.67

14,03:15-03:30,0.930000,0,25.980000,98.210000,3.680000,0,0,48.14,0,0.000000,0,0.000000,32.760000,12,0,0,0,96.27,25.030000,0,18.84,0,0.950000,1.340000,6.41,111.670000,0,0,25.980000,0.000000,56.5,33.690000,48.140000,36.33,0,76.530000,96.27,144.405000,18.83,0,0,0.000000,54.870000,0,0.000000,0,181.950000,35.100000,36.33

15,03:30-03:45,0.930000,0,25.980000,98.210000,3.680000,0,0,48.14,0,0.000000,0,0.000000,32.760000,12.34,0,0,0,96.27,24.070000,0,18.66,0,0.950000,1.340000,6.41,111.670000,0,0,25.980000,0.000000,56,33.690000,48.140000,46.67,0,76.530000,96.27,144.405000,18.67,0,0,0.000000,54.870000,0,0.000000,0,181.950000,35.100000,46.67

16,03:45-04:00,0.930000,0,25.980000,98.210000,3.680000,0,0,48.14,0,0.000000,0,0.000000,32.760000,11,0,0,0,96.27,24.070000,0,18.34,0,0.950000,1.340000,6.41,111.670000,0,0,25.980000,0.000000,55,33.690000,48.140000,46,0,76.530000,96.27,144.405000,18.33,0,0,0.000000,54.870000,0,0.000000,0,181.950000,35.100000,46

17,04:00-04:15,0.930000,0,25.980000,98.210000,3.580000,0,0,48.14,0,0.000000,0,0.000000,32.760000,11.66,0,0,0,96.27,24.070000,0,22.5,0,0.950000,1.300000,6.41,111.670000,0,0,25.980000,0.000000,67.5,33.690000,48.140000,50.33,0,76.530000,96.27,144.405000,22.5,0,0,0.000000,54.870000,0,0.000000,0,181.950000,35.100000,50.33

18,04:15-04:30,0.930000,0,25.980000,98.210000,3.580000,0,0,48.14,0,0.000000,0,0.000000,32.760000,11.66,0,0,0,96.27,24.070000,0,22.34,0,0.950000,1.300000,6.41,111.670000,0,0,25.980000,0.000000,67,33.690000,48.140000,49.33,0,76.530000,96.27,144.405000,22.33,0,0,0.000000,54.870000,0,0.000000,0,192.540000,35.100000,49.33

19,04:30-04:45,0.770000,0,25.980000,98.210000,3.580000,0,0,48.14,0,0.000000,0,0.000000,32.760000,11.34,0,0,0,96.27,24.070000,0,23.34,0,0.950000,1.300000,6.41,111.670000,0,0,25.980000,0.000000,70,33.690000,48.140000,61.67,0,76.530000,96.27,144.405000,23.33,0,0,0.000000,54.870000,0,0.000000,0,211.790000,35.100000,61.67

20,04:45-05:00,0.770000,0,25.980000,98.210000,3.580000,0,0,48.14,0,0.000000,0,0.000000,32.760000,11.34,0,0,0,96.27,24.070000,0,23,0,0.950000,1.300000,6.41,130.930000,0,0,25.980000,0.000000,69,33.690000,48.140000,60.67,0,76.530000,96.27,144.405000,23,0,0,0.000000,54.870000,0,0.000000,0,231.050000,35.100000,60.67

21,05:00-05:15,0.770000,0,25.980000,98.210000,3.580000,0,0,48.14,0,0.000000,0,0.000000,32.760000,11,0,0,0,96.27,24.070000,0,22.5,0,0.950000,1.300000,6.41,179.060000,0,0,25.980000,0.000000,67.5,52.630000,48.140000,60,0,76.530000,96.27,144.405000,22.5,0,0,0.000000,54.870000,0,0.000000,0,250.300000,47.170000,60

22,05:15-05:30,0.770000,0,25.980000,98.210000,3.580000,0,0,48.14,0,0.000000,0,0.000000,32.760000,10.66,0,0,0,96.27,24.070000,0,22,0,0.950000,1.300000,6.41,227.200000,0,0,25.980000,0.000000,66,52.630000,48.140000,58.33,0,76.530000,96.27,144.405000,22,0,0,0.000000,54.870000,0,0.000000,0,270.760000,47.170000,58.33

23,05:30-05:45,0.770000,0,25.980000,98.210000,3.580000,0,0,48.14,0,0.000000,0,0.000000,32.760000,10.34,0,0,0,96.27,24.070000,0,21.34,0,0.950000,1.300000,6.41,260.510000,0,0,25.980000,0.000000,64,76.330000,48.140000,57.33,0,76.530000,96.27,144.405000,21.33,0,0,0.000000,54.870000,0,0.000000,0,270.760000,47.170000,57.33

24,05:45-06:00,0.770000,0,25.980000,98.210000,3.580000,0,0,48.14,0,0.000000,0,0.000000,32.760000,10,0,0,0,96.27,25.030000,0,20.84,0,0.950000,1.300000,6.41,260.510000,0,0,25.980000,0.000000,62.5,76.330000,48.140000,56,0,76.530000,96.27,144.405000,20.83,0,0,0.000000,54.870000,0,0.000000,0,270.760000,47.170000,56

25,06:00-06:15,0.770000,0,25.390000,0.000000,3.580000,0,0,48.14,0,0.000000,0,0.000000,0.000000,9.66,0,0,0,96.27,25.030000,0,22.66,0,0.950000,1.300000,6.41,212.370000,0,0,30.810000,0.000000,68,57.400000,48.140000,60.67,0,0.000000,96.27,144.405000,22.67,0,0,0.000000,54.870000,0,0.000000,0,270.760000,33.020000,60.67

26,06:15-06:30,0.770000,0,25.390000,0.000000,3.580000,0,0,48.14,0,0.000000,0,0.000000,0.000000,9.34,0,0,2.04,96.27,25.030000,0,21.66,0,0.950000,1.300000,6.41,200.460000,0,0,30.810000,0.000000,65,57.400000,48.140000,59.33,0,0.000000,96.27,144.405000,21.67,0,0.01,0.000000,54.870000,0,0.000000,0,270.760000,33.020000,59.33

27,06:30-06:45,0.770000,0.467088,25.390000,0.000000,3.580000,0,0,48.14,0,0.000000,0,0.000000,0.000000,9.34,0,0,5.85,96.27,24.070000,1.8,20.84,0,0.950000,1.300000,6.41,227.120000,0,0,30.810000,0.000000,62.5,76.330000,48.140000,61.67,0,0.000000,96.27,144.405000,20.83,0,0.01,0.000000,54.870000,0,0.000000,0,270.760000,33.020000,61.67

28,06:45-07:00,0.770000,4.028634,25.390000,0.000000,3.580000,0,0,48.14,1,0.000000,0,0.000000,0.000000,9,2,0,13.04,96.27,23.100000,5.76,18.84,0,0.950000,1.300000,6.41,200.460000,0,0,30.810000,0.000000,56.5,57.400000,48.140000,61.67,0,0.000000,96.27,144.405000,18.83,1,0.01,0.000000,54.870000,0,0.000000,0,270.760000,47.170000,61.67

29,07:00-07:15,0.850000,10.071585,18.000000,0.000000,3.490000,0,0,48.14,1,0.050000,0,0.000000,0.000000,7,7,0,22.31,96.27,22.140000,12.94,15,1,0.950000,1.300000,6.41,248.600000,0,0,30.810000,120.340000,45,81.460000,48.140000,46.67,2,0.000000,96.27,144.405000,15,4,0.25,0.050000,96.030000,0.05,0.050000,1,270.760000,57.740000,46.67

30,07:15-07:30,0.850000,16.688665,18.000000,0.000000,3.490000,0,0,48.14,4,0.460000,0,0.000000,0.000000,7,15,0,32.29,96.27,22.140000,21.93,14.34,3,0.950000,1.300000,6.41,260.510000,0,0,30.810000,120.340000,43,86.840000,48.140000,44,6,0.000000,96.27,144.405000,14.33,11,1.61,0.450000,96.030000,0.32,0.450000,2,270.760000,57.740000,44

31,07:30-07:45,0.850000,24.512389,0.000000,0.000000,3.490000,0,0.38,48.14,6,1.580000,0,0.000000,0.000000,7,25,0,32.22,96.27,21.180000,32.23,13.5,6,0.950000,1.300000,6.41,260.510000,0,0,30.810000,120.340000,40.5,86.840000,48.140000,41.67,11,0.000000,96.27,144.405000,13.5,14,14.93,1.540000,96.030000,2.98,1.540000,5,270.760000,57.740000,41.67

32,07:45:08:00,0.850000,34.35043,0.000000,0.000000,3.490000,0,5.73,48.14,13,2.900000,0,0.000000,0.000000,7,30.72,0,30.71,96.27,21.180000,30.72,12.84,8,0.950000,1.300000,6.41,260.510000,0,0,30.810000,120.340000,38.5,86.840000,48.140000,39.33,16,0.000000,96.27,144.405000,12.83,32,38.93,2.840000,96.030000,7.79,2.840000,9,270.760000,57.740000,39.33

33,08:00-08:15,0.850000,45.978975,0.000000,0.000000,3.490000,0,11.74,48.14,18,4.410000,0,0.000000,0.000000,7,30.72,0,30.71,96.27,21.180000,30.72,10.66,13,0.950000,1.340000,6.41,260.510000,0,0,30.810000,120.340000,32,86.840000,48.140000,28.33,25,0.000000,96.27,144.405000,10.67,42,60.9,4.310000,96.030000,12.18,4.310000,12.2,270.760000,57.740000,28.33

34,08:15-08:30,0.850000,58.648737,18.000000,0.000000,3.490000,0,22.71,48.14,25,6.140000,0,0.000000,0.000000,7,30.72,0,30.71,96.27,20.220000,30.72,10.34,17,0.950000,1.340000,6.41,260.510000,0,0,30.810000,120.340000,31,86.840000,48.140000,26.67,35,0.000000,96.27,144.405000,10.33,60,84.85,6.000000,96.030000,16.97,6.000000,17,270.760000,57.740000,26.67

35,08:30-08:45,0.850000,71.269844,18.000000,0.000000,3.490000,0,33.45,48.14,39,7.690000,0,0.000000,0.000000,7,31.72,0,31.71,96.27,20.220000,31.72,9.66,23,0.950000,1.340000,6.41,260.510000,0,0,30.810000,120.340000,29,76.330000,48.140000,25,47,0.000000,96.27,144.405000,9.67,91,110.83,7.510000,96.030000,22.17,7.510000,23.1,270.760000,57.740000,25

36,08:45:09:00,0.850000,83.58929,18.000000,0.000000,3.490000,0,44.03,48.14,45,9.190000,0,0.000000,0.000000,6.66,31.72,0,31.71,96.27,20.220000,31.72,9.16,27,0.950000,1.340000,6.41,260.510000,0,0,30.810000,120.340000,27.5,76.330000,48.140000,24,54,0.000000,96.27,144.405000,9.17,105,134.21,8.970000,78.940000,26.84,8.970000,27.1,270.760000,57.740000,24

37,09:00:09:15,0.770000,85.623069,18.000000,0.000000,3.490000,0,53.88,48.14,54,10.740000,0,0.000000,0.000000,6.66,31.72,0,31.71,96.27,20.220000,31.72,8.66,31,0.950000,1.340000,5.61,260.510000,15.6,0,30.810000,0.000000,26,76.330000,48.140000,21.67,62,0.000000,96.27,144.405000,8.67,126,156.21,10.490000,59.690000,31.24,10.490000,30.4,270.760000,57.740000,21.67

38,09:15-09:30,0.770000,94.916174,30.810000,0.000000,3.490000,0,62.74,48.14,60,9.840000,0,0.000000,0.000000,6.66,31.72,0,31.71,96.27,20.220000,31.72,8.34,35,0.950000,1.340000,5.61,260.510000,15.6,0,30.810000,0.000000,25,76.330000,48.140000,20.67,70,0.000000,96.27,144.405000,8.33,140,176.33,9.600000,54.870000,35.27,9.600000,33.5,270.760000,57.740000,20.67

39,09:30-09:45,0.770000,103.44053,30.810000,0.000000,3.490000,0,71,48.14,66,11.460000,0,0.000000,0.000000,6.66,31.72,0,31.71,96.27,19.250000,31.72,8,38,0.950000,1.340000,5.61,260.510000,15.6,0,30.810000,0.000000,24,76.330000,48.140000,19.47,77,0.000000,96.27,144.405000,8,154,196,11.180000,54.870000,39.2,11.180000,37.7,270.760000,57.740000,19.47

40,09:45-10:00,0.770000,111.410219,30.810000,0.000000,3.490000,0,78.65,48.14,73,13.010000,0,0.000000,0.000000,6.66,32.05,0,32.05,96.27,19.250000,32.05,8,42,0.950000,1.340000,5.61,260.510000,15.6,0,30.810000,0.000000,24,76.330000,48.140000,19.07,83,0.000000,96.27,144.405000,8,172,214.23,12.690000,54.870000,42.85,12.690000,40.7,270.760000,57.740000,19.07

41,10:00-10:15,0.770000,118.52358,30.810000,0.000000,3.400000,0,85.62,48.14,79,14.630000,0,0.000000,0.000000,6.66,32.05,0,32.05,96.27,19.250000,32.05,8,45,0.950000,1.390000,5.61,240.600000,15.6,0,18.000000,0.000000,24,76.330000,48.140000,13.87,89,0.000000,96.27,144.405000,8,186,230.52,14.270000,54.870000,46.1,14.270000,43.3,270.760000,57.740000,13.87

42,10:15-10:30,0.770000,124.984964,30.810000,0.000000,3.400000,0,91.93,48.14,84,15.430000,0,0.000000,0.000000,6.66,32.05,0,32.05,96.27,19.250000,32.05,8,46,0.950000,1.390000,5.61,227.120000,15.6,0,18.000000,0.000000,24,76.330000,48.140000,13.33,92,0.000000,96.27,144.405000,8,196,237.71,15.060000,54.870000,47.54,15.060000,45.4,270.760000,57.740000,13.33

43,10:30-10:45,0.770000,138.987873,25.980000,0.000000,3.400000,0,92.52,48.14,87,15.710000,0,0.000000,0.000000,6.66,32.05,0,32.05,96.27,19.250000,32.05,8,47,0.950000,1.390000,5.61,227.120000,15.6,0,25.980000,0.000000,24,76.330000,48.140000,13.33,95,0.000000,96.27,144.405000,8,203,237.71,15.330000,54.870000,47.54,15.330000,47,270.760000,57.740000,13.33

44,10:45-11:00,0.770000,143.405747,25.980000,0.000000,3.400000,0,92.33,48.14,90,15.710000,0,0.000000,0.000000,6.66,32.05,0,32.05,96.27,19.250000,32.05,8,47,0.950000,1.390000,5.61,227.120000,15.6,0,25.980000,0.000000,24,76.330000,48.140000,13.33,95,0.000000,96.27,144.405000,8,210,237.71,15.330000,54.870000,47.54,15.330000,48,270.760000,57.740000,13.33

45,11:00-11:15,0.770000,147.142451,25.980000,0.000000,3.400000,0,92.29,48.14,87,15.710000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,19.250000,32.05,8,47,0.950000,1.390000,5.61,227.120000,0,0,25.980000,0.000000,24,76.330000,48.140000,10.67,95,0.000000,96.27,144.405000,8,203,237.71,15.330000,54.870000,47.54,15.330000,48,270.760000,57.740000,10.67

46,11:15-11:30,0.770000,150.285564,25.980000,0.000000,3.400000,0,92.41,48.14,87,15.710000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,19.250000,32.05,8,47,0.950000,1.390000,5.61,227.120000,0,0,25.980000,0.000000,24,76.330000,48.140000,10.67,95,0.000000,96.27,144.405000,8,203,237.71,15.330000,54.870000,47.54,15.330000,48,270.760000,57.740000,10.67

47,11:30-11:45,0.770000,152.611273,25.980000,0.000000,3.400000,0,92.52,48.14,87,15.710000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,19.250000,32.05,7.84,47,0.950000,1.390000,6.41,227.120000,0,0,25.980000,0.000000,23.5,76.330000,48.140000,10.67,95,0.000000,96.27,144.405000,7.83,203,237.71,15.330000,54.870000,47.54,15.330000,48.3,270.760000,57.740000,10.67

48,11:45-12:00,0.770000,154.246081,25.980000,0.000000,3.400000,0,92.34,48.14,87,15.710000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,19.250000,32.05,7.66,47,0.950000,1.390000,6.41,227.120000,0,0,25.980000,0.000000,23,76.330000,48.140000,10.67,95,0.000000,96.27,144.405000,7.67,203,237.71,15.330000,54.870000,47.54,15.330000,48.3,270.760000,57.740000,10.67

49,12:00-12:15,0.770000,156.785872,25.980000,0.000000,3.400000,0,92.63,48.14,90,15.710000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,19.250000,32.05,7.5,47,0.950000,1.430000,6.41,227.120000,0,0,25.980000,0.000000,22.5,76.330000,48.140000,10.67,95,0.000000,96.27,144.405000,7.5,210,237.71,15.330000,54.870000,47.54,15.330000,48.3,270.760000,57.740000,10.67

50,12:15-12:30,0.770000,156.990223,25.980000,0.000000,3.400000,0,92.52,48.14,90,15.710000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,19.250000,32.05,7.5,47,0.950000,1.430000,6.41,227.120000,0,0,25.980000,0.000000,22.5,76.330000,48.140000,10.67,95,0.000000,96.27,144.405000,7.5,210,237.71,15.330000,54.870000,47.54,15.330000,48.3,270.760000,57.740000,10.67

51,12:30-12:45,0.770000,156.396632,25.980000,0.000000,3.400000,0,92.52,48.14,90,17.620000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,19.250000,32.05,7.5,47,0.950000,1.430000,6.81,227.120000,0,0,25.980000,0.000000,22.5,59.370000,48.140000,10.67,95,0.000000,96.27,144.405000,7.5,210,237.71,17.190000,54.870000,47.54,17.190000,48.3,270.760000,57.740000,10.67

52,12:45-13:00,0.770000,155.491649,25.980000,0.000000,3.400000,0,92.19,48.14,90,17.620000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,18.290000,32.05,7.5,47,0.950000,1.430000,7.21,227.120000,0,0,25.980000,0.000000,22.5,59.370000,48.140000,10.67,95,0.000000,96.27,144.405000,7.5,210,237.71,17.190000,54.870000,47.54,17.190000,48.3,270.760000,47.170000,10.67

53,13:00-13:15,0.770000,153.516256,25.980000,0.000000,3.400000,0,92.41,48.14,90,17.620000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,18.290000,32.05,7.5,47,0.990000,1.430000,7.21,169.440000,0,0,25.980000,0.000000,22.5,40.430000,48.140000,10.67,95,0.000000,96.27,144.405000,7.5,210,237.71,17.190000,54.870000,47.54,17.190000,48.3,250.300000,33.020000,10.67

54,13:15-13:30,0.770000,150.596956,25.980000,0.000000,3.400000,0,92.51,48.14,90,17.620000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,18.290000,32.05,7.5,47,0.990000,1.430000,7.21,111.670000,0,0,25.980000,0.000000,22.5,40.430000,48.140000,10.67,95,0.000000,96.27,144.405000,7.5,210,237.71,17.190000,54.870000,47.54,17.190000,48.3,250.300000,33.020000,10.67

55,13:30-13:45,0.770000,143.298706,25.980000,0.000000,3.400000,0,92.63,48.14,90,17.620000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,18.290000,32.05,7.5,47,0.990000,1.430000,7.21,111.670000,0,0,25.980000,0.000000,22.5,40.430000,48.140000,10.67,95,0.000000,96.27,144.405000,7.5,210,237.71,17.190000,54.870000,47.54,17.190000,48.3,270.760000,33.020000,10.67

56,13:45-14:00,0.770000,139.201955,25.980000,0.000000,3.400000,0,92.22,48.14,90,17.620000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,18.290000,32.05,7.5,47,0.990000,1.430000,7.21,111.670000,0,0,25.980000,0.000000,22.5,40.430000,48.140000,10.67,95,0.000000,96.27,144.405000,7.5,210,237.71,17.190000,54.870000,47.54,17.190000,48.3,270.760000,33.020000,10.67

57,14:00-14:15,0.770000,134.258607,25.980000,0.000000,3.310000,0,92.15,48.14,90,17.620000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,18.290000,32.05,7.5,47,1.030000,1.430000,7.21,140.550000,0,0,25.980000,0.000000,22.5,40.430000,48.140000,10.67,95,0.000000,96.27,144.405000,7.5,210,237.71,17.190000,54.870000,47.54,17.190000,48.3,270.760000,35.100000,10.67

58,14:15-14:30,0.770000,128.283773,25.980000,0.000000,3.310000,0,92.04,48.14,90,17.620000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,18.290000,32.05,7.5,47,1.030000,1.430000,7.21,167.210000,0,0,25.980000,0.000000,22.5,40.430000,48.140000,10.67,95,0.000000,96.27,144.405000,7.5,210,237.71,17.190000,54.870000,47.54,17.190000,48,270.760000,35.100000,10.67

