Block,Time,CHAMERA2,URI2,UNCHAHAR2,UNCHAHAR1,SINGRAULI_HYDRO,TEHRI,SINGRAULI,UNCHAHAR4,TANDA2,UNCHAHAR3,DADRT2,JHAJJAR,KOTESHWR,SEWA2,DULHASTI,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,DHAULIGNGA,RAMPUR,RIHAND2,NJPC,RIHAND1,KISHANGANGA,NAPP,RAPPC,CHAMERA1,BSIUL,TANAKPUR,URI,RAPPB,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
6,01:15-01:30,43.635161,33.607052,43.545976,22.193777,1.055067,27.555228,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,79.966942,1.298934,44.622783,59.301366,42.14808,13.2,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.87,0.84,20.0018,20.731989,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

7,01:30-01:45,43.635161,33.607052,43.545976,22.193777,1.055067,27.555228,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,79.966942,1.298934,44.622783,59.301366,42.14808,13.2,3.0744,52.992,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.87,0.84,20.0018,20.731989,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

8,01:45-02:00,43.635161,33.607052,43.545976,22.193777,1.055067,27.555228,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,79.966942,1.298934,44.622783,59.301366,42.14808,13.2,3.0744,52.992,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.87,0.84,20.0018,20.731989,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

9,02:00-02:15,43.635161,35.360464,43.545976,22.193777,1.055067,27.555228,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,79.966942,1.298934,44.622783,59.301366,42.14808,13.2,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

10,02:15-02:30,43.635161,35.360464,43.545976,22.193777,1.055067,27.555228,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,79.966942,1.298934,44.622783,59.301366,42.14808,13.2,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.097,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

11,02:30-02:45,43.635161,33.314817,43.545976,22.193777,1.055067,27.555228,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,79.966942,1.298934,44.622783,59.301366,42.14808,13.1076,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.704,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008919,0.014864,0,0,0.010387,0,0.010227

12,02:45-03:00,43.635161,33.314817,43.545976,22.193777,1.055067,27.555228,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,79.966942,1.298934,44.622783,59.301366,42.14808,13.1076,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.704,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008919,0.014864,0,0,0.010387,0,0.010227

13,03:00-03:15,43.635161,33.314817,43.545976,22.193777,1.055067,27.555228,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,79.966942,1.298934,44.622783,59.301366,42.14808,13.1076,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.704,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008919,0.014864,0,0,0.010387,0,0.010227

14,03:15-03:30,43.635161,33.314817,43.545976,22.193777,1.055067,27.555228,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,79.966942,1.298934,44.622783,59.301366,42.14808,13.1076,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.704,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008919,0.014864,0,0,0.010387,0,0.010227

15,03:30-03:45,43.635161,33.314817,43.545976,22.193777,1.055067,27.555228,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,79.966942,1.298934,44.622783,59.301366,42.14808,13.1076,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.704,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.009104,0.014864,0,0,0.010387,0,0.010227

16,03:45-04:00,43.635161,33.314817,43.545976,22.193777,1.055067,18.370152,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,79.966942,1.298934,44.622783,59.301366,42.14808,13.1076,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.704,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.009104,0.014864,0,0,0.010387,0,0.010227

17,04:00-04:15,43.635161,33.314817,43.545976,22.193777,1.055067,18.370152,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,1.462832,120.694688,75.861824,79.966942,1.298934,44.622783,59.301366,42.14808,13.1076,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.704,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.009104,0.014864,0,0,0.010387,0,0.010227

18,04:15-04:30,43.635161,33.314817,43.545976,22.193777,1.055067,9.185076,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,1.462832,120.694688,75.861824,79.966942,1.298934,44.622783,59.301366,42.14808,13.1076,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.704,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.009104,0.014864,0,0,0.010387,0,0.010227

19,04:30-04:45,43.635161,33.314817,43.545976,22.193777,1.055067,0,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,9.915135,1.462832,120.694688,75.861824,79.966942,1.298934,44.622783,59.301366,42.14808,19.6614,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.704,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.009104,0.014864,0,0,0.010387,0,0.010227

20,04:45-05:00,43.635161,33.314817,43.545976,22.193777,1.055067,0,141.894467,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,11.11181,0,9.915135,1.462832,120.694688,75.861824,79.966942,1.298934,44.622783,59.301366,42.14808,19.6614,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.704,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.009104,0.014864,0,0,0.010387,0,0.010227

21,05:00-05:15,43.635161,33.314817,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,54.308969,0,9.915135,1.462832,120.694688,75.861824,79.966942,1.298934,44.622783,59.301366,42.14808,19.6614,3.0744,52.992,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.704,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.009104,0.014864,0,0,0.010387,0,0.010227

22,05:15-05:30,43.635161,33.314817,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,54.308969,0,9.915135,1.462832,120.694688,75.861824,79.966942,1.298934,44.622783,59.301366,42.14808,19.6614,3.0744,52.992,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.704,2.201201,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.009104,0.014864,0,0,0.010387,0,0.010227

23,05:30-05:45,43.635161,33.314817,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,31.709733,54.308969,1.063965,9.915135,1.462832,120.694688,75.861824,79.966942,1.298934,44.622783,59.301366,42.14808,19.6614,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.42,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.84,20.0018,20.731989,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.009104,0.014864,0,0,0.010387,0,0.010227

24,05:45-06:00,43.635161,33.314817,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,54.308969,2.12793,9.915135,1.462832,120.694688,75.861824,79.966942,1.298934,44.622783,59.301366,42.14808,19.6614,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.04,0.44,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.89,20.0018,20.731989,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.009104,0.014864,0,0,0.010387,0,0.010227

25,06:00-06:15,43.635161,33.314817,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,54.308969,1.719539,9.915135,1.462832,120.694688,75.861824,79.966942,2.551476,44.622783,59.301366,42.14808,19.6614,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.34,0.44,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.89,20.0018,21.302306,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.009104,0.014864,0,0,0.010387,0,0.010227

26,06:15-06:30,43.635161,33.314817,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,54.308969,1.719539,19.830272,1.462832,120.694688,75.861824,79.966942,2.551476,44.622783,59.301366,42.14808,19.6614,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.45,0.44,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.89,20.0018,21.302306,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.009104,0.014864,0,0,0.010387,0,0.010227

27,06:30-06:45,43.635161,33.314817,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,5.555904,2.12793,19.830272,1.462832,120.694688,75.861824,79.966942,2.551476,44.622783,59.301366,42.14808,0,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.45,0.44,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.89,20.0018,21.302306,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008919,0.014864,0,0,0.010387,0,0.010227

28,06:45-07:00,43.635161,33.314817,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,3.889133,2.12793,19.830272,1.462832,120.694688,75.861824,79.966942,2.551476,44.622783,59.301366,42.14808,0,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,18.660568,0,0,89.995196,0,0,3.03,2.38,1.45,0.44,1.62,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.89,20.0018,21.302306,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008919,0.014864,0,0,0.010387,0,0.010227

29,07:00-07:15,43.635161,33.314817,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,3.889133,1.063965,19.830272,1.462832,120.694688,75.861824,79.966942,2.551476,44.622783,59.301366,42.14808,0,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,17.494283,0,0,89.995196,0,0,3.03,2.38,1.45,0.43,1.42,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.86,20.0018,21.302306,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008919,0.014864,0,0,0.010387,0,0.010227

30,07:15-07:30,43.635161,33.314817,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,3.889133,1.063965,19.830272,1.462832,120.694688,75.861824,79.966942,2.551476,44.622783,59.301366,42.14808,0,3.0744,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,17.494283,0,0,89.995196,0,0,3.03,2.38,1.45,0.43,1.21,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.86,20.0018,21.302306,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008919,0.014864,0,0,0.010387,0,0.010227

