Time,Block,NR/2023/17064/A,NR/2023/18003/C,NR/2023/18002/C,WR/2023/20254/A/1003,WR/2023/20256/A/1005,NR/2023/16187/A,NR/2023/17901/A/986,NR/2023/18001/C,NR/2023/17905/A/962,WR/2023/18560/A,WR/2023/18560/A/II,Total
23,05:30-05:45,0.000000,0,3.220000,0.000000,0.000000,17.080000,0.430000,0,1.930000,100.000000,0.000000,122.66

24,05:45-06:00,0.000000,0,3.220000,0.000000,0.000000,17.080000,0.430000,0,1.930000,100.000000,0.000000,122.66

25,06:00-06:15,100.000000,0,3.220000,0.000000,0.000000,0.000000,0.430000,0,1.930000,0.000000,100.000000,205.58

26,06:15-06:30,100.000000,0,3.220000,0.000000,0.000000,0.000000,0.430000,0,1.930000,0.000000,100.000000,205.58

27,06:30-06:45,100.000000,0,3.220000,0.000000,0.000000,0.000000,0.430000,0,1.930000,0.000000,100.000000,205.58

28,06:45-07:00,100.000000,0,3.220000,0.000000,0.000000,0.000000,0.430000,0.11,1.930000,0.000000,100.000000,205.69

29,07:00-07:15,100.000000,0,3.130000,0.000000,0.000000,0.000000,0.580000,0.43,1.930000,0.000000,100.000000,206.07

30,07:15-07:30,100.000000,0,3.130000,0.000000,0.000000,0.000000,0.580000,0.76,1.930000,0.000000,100.000000,206.4

31,07:30-07:45,100.000000,0,3.130000,0.000000,0.000000,0.000000,0.580000,1.14,1.930000,0.000000,100.000000,206.78

32,07:45:08:00,100.000000,0,3.130000,0.000000,0.000000,0.000000,0.580000,1.58,1.930000,0.000000,100.000000,207.22

33,08:00-08:15,50.000000,0,3.130000,0.000000,0.000000,0.000000,0.960000,2.01,1.930000,0.000000,100.000000,158.03

34,08:15-08:30,50.000000,0,3.130000,0.000000,0.000000,0.000000,0.960000,2.49,1.930000,0.000000,100.000000,158.51

35,08:30-08:45,50.000000,0,3.130000,0.000000,0.000000,0.000000,0.960000,2.96,1.930000,0.000000,100.000000,158.98

36,08:45:09:00,50.000000,0,3.130000,0.000000,0.000000,0.000000,0.960000,3.46,1.930000,0.000000,100.000000,159.48

37,09:00:09:15,50.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,3.9,1.930000,0.000000,100.000000,184.03

38,09:15-09:30,50.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,4.34,1.930000,0.000000,100.000000,184.47

39,09:30-09:45,50.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,4.73,1.930000,0.000000,100.000000,184.86

40,09:45-10:00,50.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,5.06,1.930000,0.000000,100.000000,185.19

41,10:00-10:15,50.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,5.41,1.930000,0.000000,100.000000,185.54

42,10:15-10:30,50.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,5.78,1.930000,0.000000,100.000000,185.91

43,10:30-10:45,50.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,6.06,1.930000,0.000000,100.000000,186.19

44,10:45-11:00,50.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,6.23,1.930000,0.000000,100.000000,186.36

45,11:00-11:15,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,6.4,1.930000,0.000000,100.000000,236.53

46,11:15-11:30,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,6.6,1.930000,0.000000,100.000000,236.73

47,11:30-11:45,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,6.75,1.930000,0.000000,100.000000,236.88

48,11:45-12:00,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,6.72,1.930000,0.000000,100.000000,236.85

49,12:00-12:15,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,6.8,1.930000,0.000000,100.000000,236.93

50,12:15-12:30,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,6.65,1.930000,0.000000,100.000000,236.78

51,12:30-12:45,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,6.76,1.930000,0.000000,100.000000,236.89

52,12:45-13:00,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,6.64,1.930000,0.000000,100.000000,236.77

53,13:00-13:15,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,6.47,1.930000,0.000000,100.000000,236.6

54,13:15-13:30,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,6.32,1.930000,0.000000,100.000000,236.45

55,13:30-13:45,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,6.09,1.930000,0.000000,100.000000,236.22

56,13:45-14:00,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,5.81,1.930000,0.000000,100.000000,235.94

57,14:00-14:15,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,5.43,1.930000,0.000000,100.000000,235.56

58,14:15-14:30,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,5.11,1.930000,0.000000,100.000000,235.24

59,14:30-14:45,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,4.68,1.930000,0.000000,100.000000,234.81

60,14:45-15:00,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,4.25,1.930000,0.000000,100.000000,234.38

61,15:00-15:15,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,3.76,1.930000,0.000000,100.000000,233.89

62,15:15-15:30,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,3.37,1.930000,0.000000,100.000000,233.5

63,15:30-15:45,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,2.87,1.930000,0.000000,100.000000,233

64,15:45-16:00,100.000000,24.11,3.130000,0.000000,0.000000,0.000000,0.960000,2.41,1.930000,0.000000,100.000000,232.54

65,16:00-16:15,100.000000,24.11,3.220000,0.000000,0.000000,0.000000,0.630000,1.95,1.930000,0.000000,100.000000,231.84

66,16:15-16:30,100.000000,24.11,3.220000,0.000000,0.000000,0.000000,0.630000,1.52,1.930000,0.000000,100.000000,231.41

67,16:30-16:45,100.000000,24.11,3.220000,0.000000,0.000000,0.000000,0.630000,1.13,1.930000,0.000000,100.000000,231.02

68,16:45-17:00,100.000000,19.29,3.220000,0.000000,0.000000,0.000000,0.630000,0.79,1.930000,0.000000,100.000000,225.86

69,17:00-17:15,100.000000,0,3.220000,0.000000,0.000000,0.000000,0.580000,0.51,1.930000,0.000000,100.000000,206.24

70,17:15-17:30,100.000000,0,3.220000,0.000000,0.000000,0.000000,0.580000,0.27,1.930000,0.000000,100.000000,206

71,17:30-17:45,100.000000,0,3.220000,0.000000,0.000000,0.000000,0.580000,0,1.930000,0.000000,100.000000,205.73

72,17:45-18:00,100.000000,0,3.220000,0.000000,0.000000,0.000000,0.580000,0,1.930000,0.000000,100.000000,205.73

73,18:00-18:15,100.000000,0,3.220000,55.000000,25.000000,0.000000,0.630000,0,1.930000,100.000000,0.000000,285.78

74,18:15-18:30,100.000000,0,3.220000,55.000000,25.000000,0.000000,0.630000,0,1.930000,100.000000,0.000000,285.78

75,18:30-18:45,100.000000,0,3.220000,55.000000,25.000000,0.000000,0.630000,0,1.930000,100.000000,0.000000,285.78

76,18:45-19:00,100.000000,0,3.220000,55.000000,25.000000,0.000000,0.630000,0,1.930000,100.000000,0.000000,285.78

77,19:00-19:15,100.000000,0,3.130000,55.000000,25.000000,0.000000,0.630000,0,1.930000,100.000000,0.000000,285.69

78,19:15-19:30,100.000000,0,3.130000,55.000000,25.000000,0.000000,0.630000,0,1.930000,100.000000,0.000000,285.69

79,19:30-19:45,100.000000,0,3.130000,55.000000,25.000000,0.000000,0.630000,0,1.930000,100.000000,0.000000,285.69

80,19:45-20:00,100.000000,0,3.130000,55.000000,25.000000,0.000000,0.630000,0,1.930000,100.000000,0.000000,285.69

81,20:00-20:15,0.000000,0,3.130000,55.000000,25.000000,0.000000,0.580000,0,1.930000,100.000000,0.000000,185.64

82,20:15-20:30,0.000000,0,3.130000,55.000000,25.000000,0.000000,0.580000,0,1.930000,100.000000,0.000000,185.64

83,20:30-20:45,0.000000,0,3.130000,55.000000,25.000000,0.000000,0.580000,0,1.930000,100.000000,0.000000,185.64

84,20:45-21:00,0.000000,0,3.130000,55.000000,25.000000,0.000000,0.580000,0,1.930000,100.000000,0.000000,185.64

85,21:00-21:15,0.000000,0,3.130000,55.000000,25.000000,0.000000,0.580000,0,1.930000,100.000000,0.000000,185.64

86,21:15-21:30,0.000000,0,3.130000,55.000000,25.000000,0.000000,0.580000,0,1.930000,100.000000,0.000000,185.64

87,21:30-21:45,0.000000,0,3.130000,55.000000,25.000000,0.000000,0.580000,0,1.930000,100.000000,0.000000,185.64

88,21:45-22:00,0.000000,0,3.130000,55.000000,25.000000,0.000000,0.580000,0,1.930000,100.000000,0.000000,185.64

89,22:00-22:15,0.000000,0,3.130000,55.000000,0.000000,17.080000,0.580000,0,1.930000,100.000000,0.000000,177.72

90,22:15-22:30,0.000000,0,3.130000,55.000000,0.000000,17.080000,0.580000,0,1.930000,100.000000,0.000000,177.72

91,22:30-22:45,0.000000,0,3.130000,55.000000,0.000000,17.080000,0.580000,0,1.930000,100.000000,0.000000,177.72

92,22:45-23:00,0.000000,0,3.130000,55.000000,0.000000,17.080000,0.580000,0,1.930000,100.000000,0.000000,177.72

93,23:00-23:15,0.000000,0,3.130000,0.000000,0.000000,17.080000,0.580000,0,1.930000,100.000000,0.000000,122.72

94,23:15-23:30,0.000000,0,3.130000,0.000000,0.000000,17.080000,0.580000,0,1.930000,100.000000,0.000000,122.72

95,23:30-23:45,0.000000,0,3.130000,0.000000,0.000000,17.080000,0.580000,0,1.930000,100.000000,0.000000,122.72

96,23:45-24:00,0.000000,0,3.130000,0.000000,0.000000,17.080000,0.580000,0,1.930000,100.000000,0.000000,122.72

