Block,Time,CHAMERA2,BSIUL,RAPPC,DADRI_RF,CHAMERA3,KOLDAM,SEWA2,CHAMERA1,AURY_LF,TANAKPUR,ANTA_LF,DHAULIGNGA,NJPC,ANTA_CRF,DULHASTI,TEHRI,KHSTPP-I,DADRI_GF,BRBCL,FSTPP I & II,UNCHAHAR2,SASAN,ANTA_RF,SINGRAULI_HYDRO,DADRI_CRF,RAPPB,KHSTPP-II,TALA,UNCHAHAR4,URI,RIHAND1,KOTESHWR,DADRT2,URI2,DADRI_LF,RAMPUR,UNCHAHAR3,KISHANGANGA,RIHAND2,ANTA_GF,AURY_RF,PARBATI3,TANDA2,RIHAND3,NAPP,AURY_CRF,SINGRAULI,AURY_GF,UNCHAHAR1,SALAL,JHAJJAR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.798312,0.000000,12.558895,8.723292,35.709307,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,361.145275,31.430733,0.000000,0.000000,17.887336,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.417519,12.341021,269.596565,0,0,0,0,0

7,01:30-01:45,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.798312,0.000000,11.407120,8.723292,35.709307,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,361.145275,31.430733,0.000000,0.000000,17.887336,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.417519,12.341021,269.596565,0,0,0,0,0

8,01:45-02:00,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.798312,0.000000,10.644514,8.723292,35.709307,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,361.145275,31.430733,0.000000,0.000000,17.887336,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.417519,12.341021,269.596565,0,0,0,0,0

9,02:00-02:15,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,11.579165,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,8.091856,361.145275,20.780650,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,9.659588,12.341021,269.596565,0,0,0,0,0

10,02:15-02:30,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,11.212384,8.723292,35.709307,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,8.091856,361.145275,20.780650,0.000000,0.000000,17.887336,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.417519,12.341021,269.596565,0,0,0,0,0

11,02:30-02:45,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,12.513009,8.592660,35.110697,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,39.438744,88.826000,8.091856,360.836315,20.780650,0.000000,0.000000,17.674926,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.330624,12.341021,269.422775,0,0,0,0,0

12,02:45-03:00,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,13.821702,8.592660,35.110697,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,39.438744,88.826000,8.091856,360.836315,20.780650,0.000000,0.000000,17.674926,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.330624,12.341021,269.422775,0,0,0,0,0

13,03:00-03:15,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,13.790238,7.569520,28.236337,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,8.091856,360.836315,31.430733,0.000000,0.000000,17.829406,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.456139,12.341021,267.887630,0,0,0,0,0

14,03:15-03:30,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,14.947661,7.569520,28.236337,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,8.091856,360.836315,31.430733,0.000000,0.000000,17.829406,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.456139,12.341021,267.887630,0,0,0,0,0

15,03:30-03:45,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,16.785297,7.569520,28.236337,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,8.091856,360.836315,31.430733,0.000000,0.000000,17.829406,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.456139,12.341021,267.887630,0,0,0,0,0

16,03:45-04:00,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,18.784793,7.569520,28.236337,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,8.091856,360.836315,31.430733,0.000000,0.000000,17.829406,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.456139,24.682042,267.887630,0,0,0,0,0

17,04:00-04:15,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,19.310005,7.569520,28.236337,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,8.091856,360.836315,31.430733,0.000000,0.000000,17.829406,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.456139,76.637740,267.887630,0,0,0,0,0

18,04:15-04:30,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,19.310005,8.723292,28.236337,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,8.091856,360.836315,31.430733,0.000000,0.000000,17.829406,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.456139,76.637740,267.887630,0,0,0,0,0

19,04:30-04:45,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,13.564657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,8.091856,360.961601,28.573393,0.000000,0.000000,22.476267,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,76.637740,270.613623,0,0,0,0,0

20,04:45-05:00,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,13.564657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,8.091856,392.526411,28.573393,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,76.637740,270.613623,0,0,0,0,0

21,05:00-05:15,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,13.564657,0.000000,0.000000,0.000000,0.000000,18.286570,0.000000,15.910332,11.435382,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,39.438744,88.826000,8.091856,438.462515,28.573393,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,270.613623,0,0,0,0,0

22,05:15-05:30,3.217529,6.295832,51.704263,0.000000,9.343955,0.000000,15.258808,13.564657,0.000000,0.000000,0.000000,0.000000,36.573140,0.000000,15.910332,11.435382,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,39.438744,88.826000,8.091856,462.696565,28.573393,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,270.613623,0,0,0,0,0

23,05:30-05:45,12.715674,6.295832,51.704263,0.000000,18.687909,0.000000,15.258808,27.129314,0.000000,0.000000,0.000000,0.000000,57.602696,0.000000,15.910332,11.435382,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,8.091856,484.140320,28.573393,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,270.613623,0,0,0,0,0

24,05:45-06:00,12.715674,6.295832,51.704263,0.000000,18.687909,0.000000,15.258808,27.129314,0.000000,0.000000,0.000000,0.000000,90.335656,0.000000,15.910332,36.130941,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,16.183711,495.320810,28.573393,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,280.268623,0,0,0,0,0

25,06:00-06:15,25.431347,6.295832,51.704263,0.000000,18.687909,0.000000,15.258808,40.693971,0.000000,0.000000,0.000000,7.652553,90.335656,0.000000,15.910332,48.174588,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,24.275566,533.544955,25.975812,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,299.578623,0,0,0,0,0

26,06:15-06:30,38.147021,18.887497,51.704263,0.000000,28.060141,0.000000,15.258808,40.693971,0.000000,0.000000,0.000000,17.641686,112.919570,0.000000,31.820663,48.174588,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,30.463456,580.168467,25.975812,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,313.920279,0,0,0,0,0

27,06:30-06:45,38.147021,18.887497,51.704263,0.000000,28.060141,0.000000,15.258808,40.693971,0.000000,0.000000,0.000000,26.462528,112.919570,0.000000,31.820663,48.174588,44.798312,0.000000,19.310005,8.723292,40.927642,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,30.463456,580.168467,25.975812,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,361.872496,0,0,0,0,0

28,06:45-07:00,38.147021,18.887497,51.704263,0.000000,28.060141,0.000000,15.258808,40.693971,0.000000,0.000000,0.000000,26.462528,112.919570,0.000000,31.820663,48.174588,44.798312,0.000000,19.310005,8.723292,40.927642,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,30.463456,580.168467,25.975812,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

29,07:00-07:15,38.147021,18.887497,51.704263,0.000000,28.060141,0.000000,15.258808,40.693971,0.000000,0.000000,0.000000,26.462528,112.919570,0.000000,31.820663,48.174588,44.798312,0.000000,19.310005,8.723292,40.927642,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,30.463456,584.328807,25.975812,0.000000,0.000000,25.203949,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

30,07:15-07:30,38.147021,18.887497,51.704263,0.000000,28.060141,0.000000,15.258808,40.693971,0.000000,0.000000,0.000000,26.462528,112.919570,0.000000,31.820663,48.174588,44.798312,0.000000,19.310005,8.723292,40.927642,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,30.463456,584.328807,25.975812,0.000000,0.000000,25.479642,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

31,07:30-07:45,38.147021,18.887497,51.704263,0.000000,28.060141,0.000000,15.258808,40.693971,0.000000,0.000000,0.000000,26.462528,112.919570,0.000000,31.820663,48.174588,44.798312,0.000000,19.310005,8.723292,40.927642,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,39.438744,88.826000,30.463456,584.328807,25.975812,0.000000,0.000000,25.479642,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

32,07:45:08:00,38.147021,12.591665,51.704263,0.000000,18.687909,0.000000,15.258808,40.693971,0.000000,0.000000,0.000000,17.641686,90.335656,0.000000,31.820663,48.174588,44.798312,0.000000,19.310005,8.723292,40.927642,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,39.438744,88.826000,16.183711,584.328807,25.975812,0.000000,0.000000,25.479642,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

33,08:00-08:15,38.147021,12.591665,51.704263,0.000000,18.687909,0.000000,15.258808,27.129314,0.000000,0.000000,0.000000,7.652553,58.517024,0.000000,31.820663,36.130941,44.798312,0.000000,19.310005,8.723292,40.927642,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,8.091856,584.328807,25.975812,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

34,08:15-08:30,38.147021,12.591665,51.704263,0.000000,18.687909,0.000000,15.258808,13.564657,0.000000,0.000000,0.000000,0.000000,58.517024,0.000000,31.820663,36.130941,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,33.043272,88.826000,8.091856,580.168467,25.975812,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,396.128623,0,0,0,0,0

35,08:30-08:45,38.147021,12.591665,51.704263,0.000000,18.687909,0.000000,15.258808,13.564657,0.000000,0.000000,0.000000,0.000000,36.573140,0.000000,31.820663,22.870764,39.213203,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,125.563178,0.000000,0.000000,33.043272,88.826000,8.091856,580.168467,25.975812,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,376.818623,0,0,0,0,0

36,08:45:09:00,25.354127,12.591665,51.704263,0.000000,9.343955,0.000000,15.258808,13.564657,0.000000,0.000000,0.000000,0.000000,18.286570,0.000000,31.820663,22.870764,39.213203,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,125.563178,0.000000,0.000000,33.043272,88.826000,8.091856,580.168467,25.975812,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,367.163623,0,0,0,0,0

37,09:00:09:15,12.715674,6.295832,51.704263,0.000000,9.343955,0.000000,15.258808,13.564657,0.000000,0.865764,0.000000,0.000000,0.000000,0.000000,15.910332,22.870764,39.213203,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,125.563178,0.000000,0.000000,33.043272,88.826000,8.091856,580.168467,25.975812,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,376.818623,0,0,0,0,0

38,09:15-09:30,12.715674,6.295832,51.704263,0.000000,9.343955,0.000000,15.258808,13.564657,0.000000,0.865764,0.000000,0.000000,0.000000,0.000000,15.910332,12.043647,39.213203,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,125.563178,0.000000,0.000000,33.043272,88.826000,8.091856,580.168467,25.975812,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,410.313468,0,0,0,0,0

39,09:30-09:45,12.715674,6.295832,51.704263,0.000000,9.343955,0.000000,15.258808,13.564657,0.000000,6.431389,0.000000,0.000000,0.000000,0.000000,15.910332,12.043647,39.213203,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,125.563178,0.000000,0.000000,33.043272,88.826000,8.091856,584.328807,25.975812,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

40,09:45-10:00,12.715674,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,13.564657,0.000000,6.431389,0.000000,0.000000,0.000000,0.000000,15.910332,12.043647,39.213203,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,125.563178,0.000000,0.000000,33.043272,88.826000,8.091856,544.232074,25.975812,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

41,10:00-10:15,12.715674,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,5.812986,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,39.213203,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,125.563178,0.000000,0.000000,39.438744,88.826000,8.091856,544.232074,27.274603,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

42,10:15-10:30,12.715674,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,5.812986,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,39.213203,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,125.563178,0.000000,0.000000,39.438744,88.826000,8.091856,520.924904,27.274603,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

43,10:30-10:45,12.715674,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,5.812986,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,473.969877,27.274603,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

44,10:45-11:00,12.715674,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,5.812986,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,428.014840,27.274603,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

45,11:00-11:15,12.715674,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,28.573393,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

46,11:15-11:30,12.715674,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,361.012513,28.573393,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

47,11:30-11:45,12.715674,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,19.092276,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,362.360840,28.573393,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

