Block,Time,ANTA_GF,DADRI_CRF,KISHANGANGA,RAPPC,URI2,ANTA_LF,DADRI_GF,RAPPB,CHAMERA2,UNCHAHAR1,DHAULIGNGA,AURY_GF,AURY_CRF,TEHRI,RIHAND1,DADRI_LF,AURY_RF,SALAL,RIHAND2,UNCHAHAR4,RAMPUR,DULHASTI,PARBATI3,ANTA_CRF,CHAMERA3,AURY_LF,UNCHAHAR2,RIHAND3,SEWA2,KOLDAM,DADRI_RF,SINGRAULI_HYDRO,NJPC,TANDA2,UNCHAHAR3,ANTA_RF,KOTESHWR,CHAMERA1,NAPP,DADRT2,KHSTPP-II,SASAN,SINGRAULI,JHAJJAR,BRBCL,URI,FSTPP I & II,BSIUL,KHSTPP-I,TALA,TANAKPUR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,21.283610,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,42.125722,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,25.730319,0.000000,37.808120,27.104025,47.373781,664.335403,142.569423,336.621285,126.618698,167.289420,13.774488,39.934440,13.793780,12.579927,31.031278,9.528705,12.480091,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,21.283610,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,42.125722,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,25.730319,0.000000,37.808120,27.104025,47.373781,645.827770,142.569423,336.621285,126.618698,167.289420,12.993162,39.934440,13.793780,12.579927,31.031278,9.528705,12.480091,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,20.275670,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,42.125722,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,25.730319,0.000000,37.808120,27.104025,47.373781,636.181770,142.569423,336.621285,126.618698,167.289420,14.227850,37.272144,13.793780,12.579927,31.031278,9.698860,12.480091,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,20.275670,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,42.125722,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,25.730319,0.000000,37.808120,27.104025,47.373781,616.889770,142.569423,336.621285,126.618698,167.289420,13.195728,37.272144,13.793780,12.579927,31.031278,9.698860,12.480091,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,20.275670,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,42.125722,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,25.730319,0.000000,37.808120,27.104025,47.373781,592.774770,142.569423,336.621285,126.618698,167.289420,14.285726,36.207226,13.793780,12.579927,31.031278,9.698860,12.480091,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,20.275670,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,42.687505,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,25.730319,0.000000,37.808120,27.104025,47.373781,592.774770,142.569423,336.621285,126.618698,167.289420,14.469000,36.207226,13.793780,12.579927,31.031278,9.698860,12.480091,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,19.373702,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,38.086942,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,24.051915,0.000000,37.808120,27.104025,47.373781,592.774770,142.569423,336.621285,126.618698,167.289420,14.469000,34.609848,13.793780,12.579927,31.031278,9.698860,11.615134,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,19.373702,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,38.086942,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,24.051915,0.000000,37.808120,27.104025,47.373781,592.774770,142.569423,336.621285,126.618698,167.289420,14.469000,34.609848,13.793780,12.579927,31.031278,9.698860,11.615134,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,19.373702,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,38.086942,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,24.051915,0.000000,37.808120,27.104025,47.373781,592.774770,142.569423,336.621285,126.618698,167.289420,14.469000,34.609848,13.793780,6.289964,31.031278,9.698860,11.615134,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,19.373702,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,38.086942,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,24.051915,0.000000,37.808120,27.104025,47.373781,592.774770,142.569423,336.621285,126.618698,167.289420,14.469000,34.609848,13.793780,6.289964,31.031278,9.698860,11.615134,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,17.567681,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,36.499982,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,22.551190,0.000000,30.024094,27.104025,47.373781,557.724582,142.569423,336.621285,126.618698,115.655540,14.469000,34.609848,12.166307,6.289964,31.031278,9.698860,11.615134,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,17.567681,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,36.499982,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,22.551190,0.000000,30.024094,27.104025,47.373781,509.494582,142.569423,336.621285,126.618698,115.655540,14.469000,34.609848,12.166307,6.289964,31.031278,9.670501,11.615134,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,15.754233,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,18.396695,0.000000,33.598227,0.000000,31.835658,100.231957,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,21.914554,0.000000,30.024094,27.104025,47.373781,461.264582,142.569423,336.621285,126.618698,115.655540,14.469000,34.609848,12.166307,6.289964,31.031278,9.613782,11.615134,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,15.754233,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,18.396695,0.000000,33.598227,0.000000,31.835658,100.231586,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,21.914554,0.000000,30.024094,27.104025,47.373781,413.034582,142.569423,336.621285,126.618698,115.655540,14.469000,34.609848,12.166307,6.289964,31.031278,9.557064,11.615134,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,15.754233,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,19.132562,0.000000,33.598227,0.000000,32.091084,100.231586,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,21.914554,0.000000,30.024094,27.433224,47.373781,366.733782,142.569423,336.621285,126.618698,115.655540,14.469000,34.609848,12.166307,6.289964,31.031278,9.046598,11.615134,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.636260,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,19.132562,0.000000,33.598227,0.000000,23.825620,100.231586,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,16.911657,0.000000,30.024094,27.433224,47.373781,366.733782,142.569423,336.621285,126.618698,115.655540,14.469000,34.609848,12.166307,6.289964,31.031278,8.734646,11.615134,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.636260,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,17.660827,0.000000,33.598227,0.000000,23.825620,100.231586,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,16.911657,0.000000,30.024094,27.433224,47.373781,366.733782,142.569423,336.621285,126.618698,115.655540,14.469000,34.609848,12.166307,6.289964,31.031278,8.337617,11.615134,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.636260,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,75.611886,0.000000,33.598227,0.000000,23.825620,100.231586,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,16.911657,0.000000,30.024094,27.433224,47.373781,438.298228,142.569423,336.621285,126.618698,127.759437,14.469000,34.609848,12.166307,6.289964,31.031278,8.195820,11.615134,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,15.088370,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,75.611886,0.000000,33.598227,0.000000,27.902370,100.231586,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,18.479614,0.000000,30.024094,27.433224,47.373781,438.298228,113.631423,336.621285,126.618698,127.759437,14.469000,34.609848,12.166307,6.289964,26.333869,8.139102,11.615134,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,15.088370,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,75.611886,0.000000,33.598227,0.000000,28.248793,100.231586,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,18.479614,0.000000,30.024094,27.433224,47.373781,438.298228,113.631423,336.621285,126.618698,127.759437,14.469000,34.609848,12.166307,6.289964,26.333869,8.110743,11.615134,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,15.088370,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,75.611886,0.000000,33.598227,0.000000,28.248793,100.231586,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,18.479614,0.000000,30.024094,27.433224,47.373781,438.298228,86.493946,336.621285,126.618698,127.759437,14.469000,37.272144,9.484140,6.289964,20.421740,8.139102,11.615134,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,15.088370,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,75.611886,0.000000,33.598227,0.000000,28.248793,100.231586,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,18.479614,0.000000,30.024094,27.433224,47.373781,438.298228,86.493946,336.621285,126.618698,127.759437,14.469000,37.272144,9.484140,6.289964,20.421740,8.195820,11.615134,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.731658,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,75.611886,0.000000,33.598227,0.000000,23.825620,100.231586,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,15.759061,0.000000,30.024094,40.656038,47.373781,366.733782,86.493946,336.621285,126.618698,115.655540,14.469000,39.934440,9.484140,6.289964,20.421740,8.309257,11.615134,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,8.830413,0.000000,33.598227,0.000000,23.825620,100.231586,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,15.657677,0.000000,30.024094,40.656038,47.373781,366.733782,86.493946,336.621285,126.618698,115.655540,14.469000,39.934440,9.484140,6.289964,20.421740,8.394335,11.615134,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,23.825620,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,15.657677,0.000000,30.024094,40.656038,47.373781,366.733782,86.493946,336.621285,126.618698,115.655540,14.469000,39.934440,9.484140,6.289964,20.421740,8.451054,11.615134,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,23.825620,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,15.657677,0.000000,30.024094,40.656038,47.373781,366.733782,86.493946,336.621285,126.618698,115.655540,14.469000,39.934440,9.484140,6.289964,20.421740,8.507772,11.615134,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,23.825620,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,15.657677,0.000000,30.024094,40.656038,47.373781,366.733782,86.493946,336.621285,120.404284,115.655540,14.469000,45.791491,9.484140,6.289964,20.421740,8.536131,11.615134,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,60.873588,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,23.825620,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,15.657677,0.000000,30.024094,40.656038,47.373781,366.733782,86.493946,336.621285,120.404284,115.655540,14.469000,45.791491,9.484140,6.289964,20.421740,8.564490,11.615134,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,23.825620,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,15.657677,0.000000,30.024094,40.656038,47.373781,366.733782,86.493946,336.621285,120.404284,115.655540,14.469000,45.791491,7.909720,6.289964,20.421740,8.791364,11.615134,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,23.825620,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,15.657677,0.000000,30.024094,40.656038,47.373781,366.733782,86.493946,336.621285,120.404284,115.655540,14.469000,45.791491,7.909720,6.289964,20.421740,8.791364,11.615134,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,23.825620,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,15.657677,0.000000,30.024094,40.656038,47.373781,366.733782,115.431946,336.621285,120.404284,115.655540,14.469000,39.934440,7.909720,6.289964,25.119149,11.542211,4.942610,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,23.825620,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,15.657677,0.000000,30.024094,40.656038,47.373781,366.733782,115.431946,336.621285,120.404284,115.655540,14.469000,39.934440,7.909720,6.289964,25.119149,11.542211,4.942610,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,62.103359,64.507336,0.000000,0.000000,73.977103,96.017152,2.352177,6.506724,57.080594,18.396695,0.000000,33.598227,0.000000,23.825620,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,15.657677,0.000000,30.024094,40.656038,47.373781,366.733782,115.431946,336.621285,120.401372,115.655540,14.469000,39.934440,7.909720,6.289964,22.060209,11.542211,6.178263,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,62.103359,64.507336,0.000000,0.000000,73.977103,96.017152,2.352177,6.506724,57.080594,18.396695,0.000000,33.598227,0.000000,23.825620,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,15.657677,0.000000,30.024094,40.656038,47.373781,366.733782,115.431946,336.621285,120.401372,115.655540,14.469000,39.934440,7.909720,6.289964,22.060209,11.542211,11.615134,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,8.045392,65.422069,36.993112,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,18.396695,0.000000,33.598227,0.000000,23.825620,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,15.657677,0.000000,30.024094,40.656038,47.373781,366.733782,141.640925,336.621285,120.401372,115.655540,14.469000,39.934440,7.909720,6.289964,27.972339,11.910881,11.615134,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,8.045392,65.422069,36.993112,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,18.396695,0.000000,33.598227,0.000000,24.838450,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,15.657677,0.000000,30.024094,40.656038,47.373781,366.733782,142.569423,336.621285,120.401372,115.655540,14.469000,45.791491,7.909720,6.289964,27.972339,11.910881,11.615134,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,8.045392,65.422069,36.993112,0.000000,0.000000,0.000000,46.782935,15.088370,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,44.834608,119.976948,2.352177,6.506724,57.080594,18.396695,0.000000,33.598227,0.000000,28.387599,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,18.479614,0.000000,30.024094,40.656038,47.373781,370.656424,125.526678,336.621285,120.401372,115.655540,14.469000,45.791491,7.909720,6.289964,27.972339,11.910881,11.615134,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,8.045392,65.422069,36.993112,0.000000,0.000000,0.000000,46.782935,13.388648,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,44.834608,119.976948,2.352177,6.506724,57.080594,18.396695,0.000000,33.598227,0.000000,24.838450,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,16.419711,0.000000,30.024094,40.656038,47.373781,370.656424,125.526678,336.621285,120.401372,115.655540,14.469000,45.791491,7.909720,6.289964,27.972339,11.910881,11.615134,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,8.045392,65.422069,36.993112,0.000000,0.000000,0.000000,46.782935,13.388648,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,50.438934,119.976948,2.352177,6.506724,57.080594,18.396695,0.000000,33.598227,0.000000,24.838450,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,16.419711,0.000000,30.024094,40.656038,47.373781,366.589092,125.526678,336.621285,124.662782,97.578164,14.469000,45.791491,9.537193,6.289964,27.972339,11.910881,11.615134,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,8.045392,65.422069,36.993112,0.000000,0.000000,0.000000,46.782935,13.388648,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,50.438934,119.976948,2.352177,6.506724,57.080594,18.396695,0.000000,33.598227,0.000000,24.838450,125.957564,0.000000,9.850160,0.000000,1.169884,173.591783,5.168424,16.419711,0.000000,30.024094,40.656038,47.373781,366.589092,125.526678,336.621285,124.662782,97.578164,14.469000,38.337062,9.537193,6.289964,27.972339,11.910881,11.615134,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,8.045392,65.422069,36.993112,0.000000,0.000000,0.000000,46.782935,13.398294,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,18.396695,0.000000,33.598227,0.000000,24.992786,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,16.091747,0.000000,30.024094,40.656038,47.373781,366.589092,125.526678,336.621285,124.662782,103.365764,14.469000,38.337062,7.639632,6.289964,27.972339,11.910881,11.615134,0,0,0,0,0

