Block,Time,KOTESHWR,TANDA2,NJPC,TANAKPUR,AURY_GF,URI,DHAULIGNGA,RAPPB,UNCHAHAR3,DADRI_CRF,RAMPUR,ANTA_LF,SINGRAULI,RIHAND1,ANTA_GF,AURY_LF,RIHAND3,KISHANGANGA,TEHRI,DADRI_GF,AURY_RF,CHAMERA3,DULHASTI,RIHAND2,UNCHAHAR1,RAPPC,URI2,JHAJJAR,DADRI_RF,NAPP,CHAMERA2,UNCHAHAR2,UNCHAHAR4,SEWA2,ANTA_RF,DADRT2,DADRI_LF,PARBATI3,BSIUL,SINGRAULI_HYDRO,AURY_CRF,CHAMERA1,ANTA_CRF,KOLDAM,SALAL,KHSTPP-II,BRBCL,TALA,KHSTPP-I,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,5.175914,173.843731,7.424676,0.000000,35.193312,42.055908,0.000000,26.699256,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.860580,65.192679,36.602241,408.077040,0.000000,45.793467,46.850834,43.379800,2.984940,18.161396,0.000000,664.720005,0.000000,0.000000,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,80.819424,142.776346,14.768253,0.000000,42.803460,20.092800,402.097500,0,0,0,0,0

7,01:30-01:45,0.000000,5.175914,173.843731,7.424676,0.000000,35.193312,42.055908,0.000000,26.699256,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.860580,65.192679,36.602241,408.077040,0.000000,45.793467,46.850834,43.379800,2.984940,18.161396,0.000000,664.720005,0.000000,0.000000,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,80.819424,142.776346,12.708048,0.000000,42.803460,20.092800,402.097500,0,0,0,0,0

8,01:45-02:00,0.000000,5.175914,173.843731,7.424676,0.000000,35.193312,42.055908,0.000000,26.699256,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.860580,65.192679,36.602241,408.077040,0.000000,45.793467,46.850834,43.379800,2.984940,18.161396,0.000000,664.720005,0.000000,0.000000,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,80.819424,142.776346,12.131606,0.000000,42.803460,20.092800,402.097500,0,0,0,0,0

9,02:00-02:15,0.000000,5.175914,173.843731,7.424676,0.000000,35.193312,42.055908,0.000000,26.699256,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.860580,65.192679,36.602241,396.882452,0.000000,45.793467,46.850834,43.379800,2.984940,18.161396,0.000000,594.685005,0.000000,0.000000,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,80.819424,142.776346,12.085115,0.000000,42.803460,20.092800,402.097500,0,0,0,0,0

10,02:15-02:30,0.000000,5.175914,173.843731,7.424676,0.000000,35.193312,42.055908,0.000000,26.699256,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.860580,65.192679,36.602241,396.882452,0.000000,45.793467,46.850834,43.379800,2.984940,18.161396,0.000000,566.362226,0.000000,0.000000,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,80.819424,142.776346,12.854176,0.000000,42.803460,20.092800,402.097500,0,0,0,0,0

11,02:30-02:45,0.000000,5.175914,173.843731,6.187230,0.000000,35.193312,21.027955,0.000000,26.699256,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,396.882452,0.000000,45.793467,46.850834,42.749461,2.984940,12.101470,0.000000,547.042226,0.000000,0.000000,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,80.819424,142.776346,14.697358,0.000000,42.803460,20.092800,402.097500,0,0,0,0,0

12,02:45-03:00,0.000000,5.175914,173.843731,6.187230,0.000000,35.193312,21.027955,0.000000,26.699256,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,396.882452,0.000000,45.793467,46.850834,42.749461,2.984940,5.820960,0.000000,527.722226,0.000000,0.000000,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,80.819424,142.776346,15.256959,0.000000,42.803460,20.092800,402.097500,0,0,0,0,0

13,03:00-03:15,0.000000,5.175914,173.843731,6.187230,0.000000,35.193312,21.027955,0.000000,26.699256,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,396.882452,0.000000,45.793467,46.850834,42.749461,2.984940,0.000000,0.000000,522.892226,0.000000,0.000000,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,142.776346,16.312873,0.000000,42.803460,20.092800,402.097500,0,0,0,0,0

14,03:15-03:30,0.000000,5.175914,173.843731,6.187230,0.000000,35.193312,21.027955,0.000000,26.699256,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,396.882452,0.000000,45.793467,46.850834,42.749461,2.984940,0.000000,0.000000,489.082226,0.000000,0.000000,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,142.776346,16.091973,0.000000,42.803460,20.092800,402.097500,0,0,0,0,0

15,03:30-03:45,0.000000,5.175914,173.843731,4.949784,0.000000,35.193312,21.027955,0.000000,26.699256,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,396.882452,0.000000,45.793467,46.850834,42.749461,2.984940,0.000000,0.000000,442.714226,0.000000,0.000000,12.598186,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,17.725696,0.000000,42.803460,17.319028,402.097500,0,0,0,0,0

16,03:45-04:00,0.000000,5.175914,173.843731,4.949784,0.000000,35.193312,21.027955,0.000000,26.699256,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,396.882452,0.000000,45.793467,46.850834,42.749461,2.984940,0.000000,0.000000,442.714226,0.000000,0.000000,12.598186,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,17.319028,402.097500,0,0,0,0,0

17,04:00-04:15,0.000000,5.175914,173.843731,4.949784,0.000000,35.193312,21.027955,0.000000,24.136263,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,18.943840,65.192679,36.602241,292.204303,0.000000,45.793467,46.850834,38.612404,2.984940,0.000000,0.000000,438.648911,0.000000,0.000000,12.598186,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,17.319028,402.097500,0,0,0,0,0

18,04:15-04:30,0.000000,5.175914,173.843731,4.949784,0.000000,35.193312,21.027955,0.000000,23.178494,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,18.943840,65.192679,36.602241,146.196952,0.000000,45.793467,46.850834,37.092661,2.984940,0.000000,0.000000,438.648911,0.000000,0.000000,12.598186,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,17.319028,402.097500,0,0,0,0,0

19,04:30-04:45,0.000000,5.175914,173.843731,4.949784,0.000000,35.193312,21.027955,0.000000,23.178494,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,18.943840,65.192679,36.602241,117.834032,0.000000,45.793467,46.850834,37.092661,2.984940,0.000000,0.000000,368.084737,0.000000,0.000000,12.598186,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,122.106747,19.319988,0.000000,42.803460,17.319028,402.097500,0,0,0,0,0

20,04:45-05:00,0.000000,5.175914,173.843731,4.949784,0.000000,35.193312,21.027955,0.000000,23.178494,0.000000,6.516168,0.000000,128.358329,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,18.943840,65.192679,36.602241,117.834032,0.000000,45.793467,46.850834,37.092661,2.984940,0.000000,0.000000,368.084737,0.000000,0.000000,12.598186,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,122.106747,19.319988,0.000000,42.803460,17.319028,402.097500,0,0,0,0,0

21,05:00-05:15,0.000000,4.392642,173.843731,4.949784,0.000000,35.193312,21.027955,0.000000,18.168335,0.000000,6.516168,0.000000,116.001627,65.566767,0.000000,0.000000,93.633994,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,97.122509,15.110269,65.192679,36.602241,117.834032,0.000000,45.793467,46.850834,28.573700,2.529471,0.000000,0.000000,368.084737,0.000000,4.126840,12.598186,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

22,05:15-05:30,0.000000,4.392642,173.843731,4.949784,0.000000,35.193312,21.027955,0.000000,18.168335,0.000000,6.516168,0.000000,116.001627,65.566767,0.000000,0.000000,93.633994,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,97.122509,15.110269,65.192679,36.602241,117.834032,0.000000,45.793467,46.850834,28.573700,2.529471,0.000000,0.000000,368.084737,0.000000,5.895486,12.598186,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

23,05:30-05:45,0.000000,4.392642,173.843731,4.949784,0.000000,35.193312,21.027955,0.000000,18.168335,0.000000,6.516168,0.000000,116.001627,65.566767,0.000000,0.000000,93.633994,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,97.122509,15.110269,65.192679,36.602241,117.834032,0.000000,45.793467,46.850834,28.573700,2.529471,0.000000,0.000000,368.084737,0.000000,8.843230,12.598186,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

24,05:45-06:00,0.000000,4.392642,173.843731,4.949784,0.000000,35.193312,21.027955,0.000000,18.168335,0.000000,6.516168,0.000000,116.001627,65.566767,0.000000,0.000000,93.633994,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,97.122509,15.110269,65.192679,36.602241,117.834032,0.000000,45.793467,46.850834,28.573700,2.529471,0.000000,0.000000,368.084737,0.000000,57.480992,12.598186,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

25,06:00-06:15,0.000000,4.392642,173.843731,4.949784,0.000000,35.193312,21.027955,0.000000,18.168335,0.000000,6.516168,0.000000,116.001627,65.566767,0.000000,0.000000,93.633994,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,97.122509,15.110269,65.192679,36.602241,117.834032,0.000000,45.793467,46.850834,28.573700,0.000000,0.000000,0.000000,368.084737,0.000000,57.480992,12.598186,1.108819,0.000000,40.715045,0.000000,6.719595,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

26,06:15-06:30,0.000000,4.392642,173.843731,4.949784,0.000000,35.193312,21.027955,0.000000,18.168335,0.000000,6.516168,0.000000,116.001627,65.566767,0.000000,0.000000,93.633994,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,97.122509,15.110269,65.192679,36.602241,117.787761,0.000000,45.793467,46.850834,28.573700,0.000000,0.000000,0.000000,367.954906,0.000000,57.480992,12.598186,1.108819,0.000000,40.715045,0.000000,6.719595,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

27,06:30-06:45,0.000000,4.392642,173.843731,4.949784,0.000000,35.193312,21.027955,0.000000,18.168335,0.000000,6.516168,0.000000,116.001627,65.566767,0.000000,0.000000,93.633994,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,97.122509,15.110269,65.192679,36.602241,117.787761,0.000000,45.793467,46.850834,28.573700,0.000000,0.000000,0.000000,367.954906,0.000000,57.480992,12.598186,1.108819,0.000000,40.715045,0.000000,6.719595,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

28,06:45-07:00,0.000000,4.392642,173.843731,4.949784,0.000000,35.193312,21.027955,0.000000,18.168335,0.000000,6.516168,0.000000,116.001627,65.566767,0.000000,0.000000,93.633994,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,97.122509,15.110269,65.192679,36.602241,117.787761,0.000000,45.793467,46.850834,28.573700,0.000000,0.000000,0.000000,367.954906,0.000000,57.480992,12.598186,1.108819,0.000000,40.715045,0.000000,6.719595,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

29,07:00-07:15,0.000000,4.392642,173.843731,2.474892,0.000000,35.193312,21.027955,0.000000,18.168335,0.000000,6.516168,0.000000,116.001627,65.566767,0.000000,0.000000,93.633994,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,97.122509,15.110269,65.192679,36.602241,117.787761,0.000000,45.793467,46.850834,28.573700,0.000000,0.000000,0.000000,367.670902,0.000000,57.480992,12.598186,1.108819,0.000000,27.091470,0.000000,4.547604,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

30,07:15-07:30,0.000000,4.392642,173.843731,2.474892,0.000000,35.193312,21.027955,0.000000,18.168335,0.000000,6.516168,0.000000,116.001627,65.566767,0.000000,0.000000,93.633994,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,97.122509,15.110269,65.192679,36.602241,117.787761,0.000000,45.793467,46.850834,28.573700,0.000000,0.000000,0.000000,367.630330,0.000000,7.369358,12.598186,1.108819,0.000000,27.091470,0.000000,4.479730,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

31,07:30-07:45,0.000000,2.846996,173.843731,2.474892,0.000000,35.193312,21.027955,0.000000,17.538213,0.000000,6.516168,0.000000,116.001627,65.566767,0.000000,0.000000,93.633994,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,97.122509,14.704549,65.192679,36.602241,115.775100,0.000000,45.793467,46.850834,27.936140,0.000000,0.000000,0.000000,365.920800,0.000000,4.126840,6.299093,1.108819,0.000000,26.328330,0.000000,4.479730,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

32,07:45:08:00,0.000000,2.846996,173.843731,2.474892,0.000000,35.193312,21.027955,0.000000,17.538213,0.000000,6.516168,0.000000,116.001627,65.566767,0.000000,0.000000,93.633994,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,97.122509,14.704549,65.192679,36.602241,115.775100,0.000000,45.793467,46.850834,27.936140,0.000000,0.000000,0.000000,365.920800,0.000000,4.126840,6.299093,1.108819,0.000000,24.420480,0.000000,4.479730,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

33,08:00-08:15,0.000000,2.846996,173.843731,2.474892,0.000000,35.193312,21.027955,0.000000,17.538213,0.000000,6.516168,0.000000,131.564467,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,14.704549,65.192679,36.602241,115.775100,0.000000,45.793467,46.850834,27.936140,0.000000,0.000000,0.000000,365.920800,0.000000,4.126840,6.299093,1.108819,0.000000,24.420480,0.000000,4.479730,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

34,08:15-08:30,0.000000,2.846996,173.843731,2.474892,0.000000,35.193312,21.027955,0.000000,17.538213,0.000000,6.516168,0.000000,131.564467,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,14.704549,65.192679,36.602241,115.775100,0.000000,45.793467,46.850834,27.936140,0.000000,0.000000,0.000000,491.595720,0.000000,4.126840,6.299093,1.108819,0.000000,24.420480,0.000000,4.479730,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

35,08:30-08:45,0.000000,2.846996,173.843731,2.474892,0.000000,35.193312,21.027955,0.000000,17.538213,0.000000,6.516168,0.000000,131.564467,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,14.704549,65.192679,36.602241,115.775100,0.000000,45.793467,46.850834,27.936140,0.000000,0.000000,0.000000,365.920800,0.000000,4.126840,6.299093,1.108819,0.000000,24.420480,0.000000,4.479730,75.206964,96.298801,19.319988,0.000000,28.723720,14.290231,402.097500,0,0,0,0,0

36,08:45:09:00,0.000000,2.846996,173.843731,2.474892,0.000000,35.193312,21.027955,0.000000,14.924700,0.000000,6.516168,0.000000,131.564467,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,12.269137,65.192679,36.602241,115.775100,0.000000,45.793467,46.850834,23.860200,0.000000,0.000000,0.000000,365.920800,0.000000,4.126840,6.299093,1.108819,0.000000,24.420480,0.000000,4.479730,75.206964,96.298801,19.319988,0.000000,24.652320,12.084660,402.097500,0,0,0,0,0

37,09:00:09:15,0.000000,2.846996,173.843731,6.187230,0.000000,42.658560,21.027955,0.000000,14.924700,0.000000,6.516168,0.000000,131.564467,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,12.248880,65.192679,36.602241,115.775100,0.000000,45.793467,46.850834,23.860200,0.000000,0.000000,0.000000,365.920800,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,75.206964,96.298801,19.319988,0.000000,24.652320,12.084660,402.097500,0,0,0,0,0

38,09:15-09:30,0.000000,2.846996,173.843731,6.187230,0.000000,42.658560,21.027955,0.000000,14.924700,0.000000,6.516168,0.000000,131.564467,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,12.248880,65.192679,36.602241,115.775100,0.000000,45.793467,46.850834,23.860200,0.000000,0.000000,0.000000,365.920800,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,75.206964,96.298801,19.319988,0.000000,24.652320,12.084660,402.097500,0,0,0,0,0

39,09:30-09:45,0.000000,2.846996,173.843731,11.755737,0.000000,42.658560,21.027955,0.000000,14.924700,0.000000,6.516168,0.000000,131.564467,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,12.248880,65.192679,36.602241,115.775100,0.000000,45.793467,46.850834,23.860200,0.000000,0.000000,0.000000,365.920800,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,75.206964,79.231320,19.319988,0.000000,24.652320,12.084660,402.097500,0,0,0,0,0

40,09:45-10:00,0.000000,2.846996,173.843731,11.755737,0.000000,35.193312,21.027955,0.000000,14.924700,0.000000,6.516168,0.000000,131.564467,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,12.248880,65.192679,36.602241,115.775100,0.000000,45.793467,46.850834,23.860200,0.000000,0.000000,0.000000,365.920800,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,75.206964,79.231320,19.319988,0.000000,24.652320,12.084660,402.097500,0,0,0,0,0

41,10:00-10:15,0.000000,2.846996,173.843731,11.755737,0.000000,42.658560,21.027955,0.000000,14.924700,0.000000,6.516168,0.000000,131.564467,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,12.248880,65.192679,36.602241,115.775100,0.000000,45.793467,37.935898,23.860200,0.000000,0.000000,0.000000,365.920800,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,75.768210,79.231320,19.319988,0.000000,24.652320,12.084660,402.097500,0,0,0,0,0

42,10:15-10:30,0.000000,2.846996,173.843731,5.568507,0.000000,42.658560,21.027955,0.000000,14.924700,0.000000,6.516168,0.000000,131.564467,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,12.248880,65.192679,36.602241,115.775100,0.000000,45.793467,37.935898,23.860200,0.000000,0.000000,0.000000,365.920800,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,75.768210,79.231320,19.319988,0.000000,24.652320,12.084660,402.097500,0,0,0,0,0

43,10:30-10:45,0.000000,2.846996,173.843731,11.755737,0.000000,42.658560,21.027955,0.000000,14.924700,0.000000,6.516168,0.000000,138.386842,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,12.248880,65.192679,36.602241,115.775100,0.000000,45.793467,33.193910,23.860200,0.000000,0.000000,0.000000,365.920800,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,75.768210,79.231320,18.804256,0.000000,24.652320,12.084660,402.097500,0,0,0,0,0

44,10:45-11:00,0.000000,2.846996,173.843731,11.755737,0.000000,42.658560,21.027955,0.000000,14.924700,0.000000,6.516168,0.000000,138.386842,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,12.248880,65.192679,36.602241,115.775100,0.000000,45.793467,33.193910,23.860200,0.000000,0.000000,0.000000,365.920800,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,75.768210,79.231320,19.319988,0.000000,24.652320,12.084660,402.097500,0,0,0,0,0

45,11:00-11:15,0.000000,2.846996,173.843731,5.568507,0.000000,42.658560,21.027955,0.000000,14.924700,0.000000,6.516168,0.000000,138.386842,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,12.248880,65.192679,36.602241,115.775100,0.000000,45.793467,33.193910,23.860200,0.000000,0.000000,0.000000,365.920800,0.000000,0.000000,0.000000,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,79.231320,19.319988,0.000000,24.652320,12.084660,396.663750,0,0,0,0,0

46,11:15-11:30,0.000000,2.846996,173.843731,5.568507,0.000000,42.658560,21.027955,0.000000,14.924700,0.000000,6.516168,0.000000,138.386842,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,12.248880,65.192679,36.602241,115.775100,0.000000,45.793467,33.193910,23.860200,0.000000,0.000000,0.000000,365.920800,0.000000,0.000000,0.000000,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,79.231320,19.319988,0.000000,24.652320,12.084660,396.663750,0,0,0,0,0

47,11:30-11:45,0.000000,2.846996,173.843731,11.755737,0.000000,42.658560,21.027955,0.000000,14.924700,0.000000,6.516168,0.000000,138.386842,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,12.248880,65.192679,36.602241,115.920000,0.000000,45.793467,31.233890,24.149964,0.000000,0.000000,0.000000,365.292900,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,79.231320,17.874748,0.000000,25.116000,12.084660,396.663750,0,0,0,0,0

