Block,Time,UNCHAHAR2,TANAKPUR,DADRI_RF,JHAJJAR,AURY_RF,CHAMERA2,KOLDAM,RIHAND3,AURY_CRF,UNCHAHAR1,DADRI_CRF,TANDA2,RIHAND1,RAMPUR,CHAMERA1,DADRI_GF,TEHRI,BSIUL,SINGRAULI,ANTA_CRF,KOTESHWR,NAPP,SINGRAULI_HYDRO,SEWA2,URI2,NJPC,RIHAND2,DULHASTI,SALAL,PARBATI3,ANTA_RF,CHAMERA3,KISHANGANGA,AURY_GF,UNCHAHAR4,ANTA_LF,RAPPB,ANTA_GF,RAPPC,DADRI_LF,URI,DHAULIGNGA,UNCHAHAR3,DADRT2,AURY_LF,TALA,FSTPP I & II,SASAN,KUDGI,BRBCL,KHSTPP-I,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
17,04:00-04:15,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.944117,5.030782,30.591126,148.642010,114.309562,47.839755,81.861227,3.079705,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,23.329312,13.789725,401.716462,12.58,14.515537,31.423319,122.385116,0,0,0,0,0

18,04:15-04:30,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.944117,5.030782,30.591126,148.642010,114.309562,47.839755,81.861227,3.079705,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,401.716462,12.58,14.515537,31.719271,122.385116,0,0,0,0,0

19,04:30-04:45,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.944117,5.030782,30.591126,148.642010,114.309562,47.839755,81.861227,3.079705,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,47.006995,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,401.716462,12.58,14.515537,31.131877,141.536673,0,0,0,0,0

20,04:45-05:00,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.944117,5.030782,30.591126,148.642010,114.309562,47.839755,81.861227,3.079705,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,47.006995,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,401.716462,11.61,14.515537,31.131877,141.536673,0,0,0,0,0

21,05:00-05:15,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,5.030782,30.591126,148.642010,114.309562,47.839755,81.861227,4.927528,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,403.772825,12.58,14.515537,31.131877,141.536673,0,0,0,0,0

22,05:15-05:30,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,2.450894,30.591126,148.642010,114.309562,47.839755,81.861227,31.644587,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,403.893788,11.61,14.515537,31.131877,141.536673,0,0,0,0,0

23,05:30-05:45,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,31.644587,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,403.893788,10.64,14.515537,31.131877,141.536673,0,0,0,0,0

24,05:45-06:00,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,47.466881,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,403.893788,9.68,14.515537,31.131877,141.536673,0,0,0,0,0

25,06:00-06:15,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,47.466881,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,403.893788,8.71,14.515537,31.131877,141.536673,0,0,0,0,0

26,06:15-06:30,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,31.644587,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,403.893788,9.68,14.515537,31.131877,141.536673,0,0,0,0,0

27,06:30-06:45,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,31.644587,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,403.893788,11.61,14.515537,31.131877,141.536673,0,0,0,0,0

28,06:45-07:00,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,6.159410,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,403.893788,12.58,14.515537,31.131877,141.536673,0,0,0,0,0

29,07:00-07:15,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,3.079705,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,403.893788,16.45,14.515537,31.131877,141.536673,0,0,0,0,0

30,07:15-07:30,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,3.079705,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,403.893788,18.39,14.515537,31.131877,141.536673,0,0,0,0,0

31,07:30-07:45,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,403.893788,20.32,14.515537,31.131877,141.536673,0,0,0,0,0

32,07:45:08:00,41.020900,11.652463,17.569948,421.370450,17.733296,38.233943,0.000000,119.671225,0.000000,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,403.893788,25.16,14.515537,31.131877,141.536673,0,0,0,0,0

33,08:00-08:15,41.020900,11.652463,17.569948,418.197942,17.733296,38.233943,0.000000,119.671225,0.000000,17.115519,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,21.721144,628.465120,0.000000,22.760304,13.789725,403.893788,30.00,14.515537,31.131877,141.536673,0,0,0,0,0

34,08:15-08:30,41.020900,11.652463,17.569948,418.197942,17.733296,38.233943,0.000000,119.671225,0.000000,14.953852,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,17.236071,580.080120,0.000000,22.760304,13.789725,403.893788,33.87,14.515537,31.131877,141.536673,0,0,0,0,0

35,08:30-08:45,41.020900,11.652463,17.569948,418.197942,17.733296,38.233943,0.000000,119.671225,0.000000,13.101690,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,16.976458,531.695120,0.000000,22.760304,13.789725,403.893788,37.74,14.515537,31.131877,141.536673,0,0,0,0,0

36,08:45:09:00,41.020900,11.652463,17.569948,418.197942,17.733296,38.233943,0.000000,119.671225,0.000000,13.101690,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,16.976458,483.310120,0.000000,22.760304,13.789725,403.893788,40.64,14.515537,31.131877,141.536673,0,0,0,0,0

37,09:00:09:15,26.875351,11.652463,0.000000,317.405600,0.000000,38.233943,0.000000,119.671225,0.000000,4.891507,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,16.976458,367.172038,0.000000,24.182823,13.789725,403.893788,9.68,14.515537,31.131006,141.536673,0,0,0,0,0

38,09:15-09:30,26.875351,11.652463,0.000000,259.343600,0.000000,38.233943,0.000000,119.671225,0.000000,4.891507,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,10.432324,377.403000,0.000000,24.182823,13.789725,403.893788,9.68,14.515537,31.131006,141.536673,0,0,0,0,0

39,09:30-09:45,14.290123,11.652463,0.000000,231.028994,0.000000,38.233943,0.000000,119.671225,0.000000,6.275029,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,5.806200,361.565988,0.000000,24.182823,10.386941,403.893788,7.88,14.515537,26.425592,114.556180,0,0,0,0,0

40,09:45-10:00,14.290123,11.652463,0.000000,231.028994,0.000000,38.233943,0.000000,119.671225,0.000000,6.275029,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,5.806200,377.403000,0.000000,24.182823,6.405690,403.893788,8.71,14.515537,16.799550,72.064716,0,0,0,0,0

41,10:00-10:15,14.290123,11.652463,0.000000,231.028994,0.000000,38.233943,0.000000,119.671225,0.000000,8.038111,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,31.372176,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,47.006995,35.409788,8.506398,354.070464,0.000000,24.182823,6.405690,403.893788,12.58,14.515537,12.745770,72.064716,0,0,0,0,0

42,10:15-10:30,14.290123,11.652463,0.000000,231.028994,0.000000,38.233943,0.000000,119.671225,0.000000,8.038111,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,31.372176,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,47.006995,35.409788,8.506398,354.070464,0.000000,24.182823,6.405690,403.893788,16.45,14.515537,12.745770,72.064716,0,0,0,0,0

43,10:30-10:45,14.290123,11.652463,0.000000,231.028994,0.000000,38.233943,0.000000,119.671225,0.000000,11.464371,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,31.372176,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,8.506398,364.040104,0.000000,24.182823,6.405690,402.805125,21.29,14.515537,12.745770,72.064716,0,0,0,0,0

44,10:45-11:00,14.290123,11.652463,0.000000,231.028994,0.000000,38.233943,0.000000,119.671225,0.000000,11.464371,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,31.372176,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,8.506398,364.040104,0.000000,24.182823,6.405690,402.805125,22.02,14.515537,12.745770,72.064716,0,0,0,0,0

45,11:00-11:15,14.290123,11.652463,0.000000,222.571000,0.000000,38.233943,0.000000,119.671225,0.000000,11.336546,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,7.514199,364.040104,0.000000,22.760304,6.405690,402.805125,27.10,14.515537,12.745770,72.064716,0,0,0,0,0

46,11:15-11:30,14.290123,11.652463,0.000000,222.571000,0.000000,38.233943,0.000000,119.671225,0.000000,11.336546,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,7.514199,364.040104,0.000000,22.760304,6.405690,402.805125,29.03,14.515537,12.745770,72.064716,0,0,0,0,0

