Block,Time,PARBATI3,DADRI_RF,URI2,SINGRAULI_HYDRO,RAPPC,RAPPB,DADRT2,CHAMERA2,JHAJJAR,UNCHAHAR2,CHAMERA1,RAMPUR,AURY_GF,DADRI_LF,ANTA_CRF,ANTA_LF,SEWA2,TEHRI,TANDA2,TALA,KHSTPP-II,KUDGI,FSTPP I & II,KHSTPP-I,BRBCL,SASAN,UNCHAHAR4,DHAULIGNGA,NJPC,ANTA_GF,RIHAND2,AURY_LF,RIHAND3,NAPP,KOLDAM,KISHANGANGA,DADRI_GF,AURY_CRF,SALAL,AURY_RF,BSIUL,URI,DULHASTI,RIHAND1,CHAMERA3,SINGRAULI,UNCHAHAR3,ANTA_RF,UNCHAHAR1,DADRI_CRF,KOTESHWR,TANAKPUR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,529.991850,0.000000,306.964754,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,32.998001,0.000000,25.523316,114.526186,27.01,15.349776,26.541741,15.556746,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,45.791491,15.841047,88.743200,0.000000,99.764237,21.027894,7.089810,16.601152,0.000000,15.407749,11.985830,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,481.761850,0.000000,306.964754,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,32.998001,0.000000,25.523316,114.526186,26.04,15.349776,26.541741,14.768764,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,45.791491,15.841047,88.743200,0.000000,99.764237,21.027894,0.651376,16.601152,0.000000,15.407749,11.985830,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,433.531850,0.000000,306.964754,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,32.998001,0.000000,25.523316,114.526186,25.08,15.349776,26.541741,14.990889,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,50.051165,15.841047,88.743200,0.000000,99.764237,21.027894,0.000000,16.601152,0.000000,15.407749,11.985830,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,433.531850,0.000000,297.318754,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,35.914952,0.000000,25.523316,114.526186,24.12,15.349776,26.541741,12.933008,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,50.051165,15.841047,88.743200,0.000000,99.764237,21.027894,0.000000,16.601152,0.000000,15.407749,11.985830,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,433.531850,0.000000,210.504754,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,35.914952,0.000000,25.523316,114.526186,24.12,15.349776,26.541741,15.172991,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,45.791491,15.841047,88.743200,0.000000,99.764237,21.027894,0.000000,16.601152,0.000000,15.407749,11.985830,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,356.331825,0.000000,115.417773,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,35.914952,0.000000,25.523316,114.526186,24.12,15.349776,26.541741,14.010059,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,45.791491,15.841047,88.743200,0.000000,99.764237,21.027894,0.000000,14.218984,0.000000,15.407749,11.985830,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,356.331825,0.000000,115.417773,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,35.914952,0.000000,25.523316,114.526186,23.15,15.349776,26.541741,14.256750,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,45.791491,15.841047,88.743200,0.000000,99.764237,17.349778,0.000000,13.565073,0.000000,15.407749,11.985830,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,31.271676,0.922640,49.207911,0.000000,342.433000,0.000000,115.435425,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,23.943301,0.000000,25.523316,114.526186,22.19,15.349776,26.541741,15.901431,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,15.841047,88.743200,0.000000,98.819990,9.549540,0.000000,7.649278,0.000000,15.407749,11.368004,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,31.271676,0.922640,49.207911,0.000000,342.433000,0.000000,115.435425,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,11.971651,0.000000,25.523316,114.526186,21.22,15.349776,26.541741,14.810118,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,15.841047,88.743200,0.000000,98.819990,9.549540,0.000000,7.649278,0.000000,15.407749,11.368004,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,31.271676,0.922640,49.207911,0.000000,342.433000,0.000000,115.435425,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,11.971651,0.000000,25.523316,114.526186,20.26,15.349776,26.541741,15.901431,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,50.051165,15.841047,88.743200,0.000000,97.665750,9.549540,0.000000,7.649278,0.000000,15.312639,11.368004,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,31.271676,0.922640,49.207911,0.000000,332.787000,0.000000,115.435425,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,11.971651,0.000000,25.523316,114.526186,19.29,15.349776,26.541741,15.568620,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.026555,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,50.051165,15.841047,88.743200,0.000000,97.665750,9.549540,0.000000,7.649278,0.000000,7.608765,11.368004,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,327.964000,0.000000,115.435425,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,18.33,15.349776,26.541741,15.900141,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.026555,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,97.665750,9.549540,0.000000,7.649278,0.000000,5.706574,11.368004,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,323.141000,0.000000,115.435425,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,19.29,15.349776,26.541741,15.901431,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.026555,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,97.665750,9.549540,0.000000,7.649278,0.000000,5.706574,11.368004,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,313.495000,0.000000,115.417773,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,17.36,15.349776,26.541741,15.901431,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.026555,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,94.048500,9.549540,0.000000,7.649278,0.000000,5.706574,11.368004,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,313.427036,0.000000,115.417773,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,18.33,15.349776,26.541741,15.901431,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.026555,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,94.048500,9.549540,0.000000,7.649278,0.000000,5.706574,11.368004,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,382.910909,0.000000,168.062354,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,19.29,15.349776,26.541741,15.901431,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.026555,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,94.770646,13.218010,0.000000,10.685356,0.000000,5.706574,11.368004,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,433.343188,0.000000,210.504754,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,20.26,15.349776,26.541741,15.901431,400.429575,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.026555,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,94.771950,21.027894,0.000000,16.601152,0.000000,5.706574,11.368004,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,433.531850,0.000000,258.734754,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,19.29,15.349776,26.541741,15.901431,402.479350,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.026555,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,94.771950,21.027894,0.000000,16.601152,0.000000,5.706574,11.368004,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,433.531850,0.000000,326.256754,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,17.36,15.349776,26.541741,17.300087,402.599925,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.026555,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,94.771950,21.027894,0.000000,16.601152,0.000000,5.706574,11.368004,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,31.271676,0.922640,49.207911,0.000000,433.531850,0.000000,355.194754,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,20.26,15.349776,26.541741,19.059389,402.599925,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.026555,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,97.387500,21.027894,0.000000,16.601152,0.000000,5.706574,11.368004,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,31.271676,0.922640,49.207911,0.000000,433.531850,0.000000,355.194754,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,25.08,15.349776,26.541741,19.292031,402.599925,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.026555,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,50.051165,31.682094,88.743200,0.000000,97.665750,21.027894,0.000000,16.601152,0.000000,5.706574,11.368004,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,31.271676,0.922640,49.207911,0.000000,433.531850,0.000000,355.194754,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,28.94,15.349776,26.541741,19.292031,402.599925,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.026555,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,50.051165,31.682094,88.743200,0.000000,97.665750,21.027894,0.000000,16.601152,0.000000,5.706574,11.368004,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,31.271676,0.922640,49.207911,0.000000,433.531850,0.000000,355.194754,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,33.76,15.349776,26.541741,19.292031,402.599925,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.026555,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,97.665750,21.027894,0.000000,16.601152,0.000000,5.706574,11.368004,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,433.531850,0.000000,301.498921,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,38.58,13.845965,24.134581,19.292031,402.599925,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.232594,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,97.665750,21.027894,0.000000,16.601152,0.000000,7.608765,11.368004,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,351.508825,0.000000,187.386294,27.558429,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,48.23,13.845965,24.134581,19.292031,402.599925,0.000000,35.296354,0.000000,0.000000,113.943375,0.000000,119.287862,35.232594,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,97.665750,21.027894,0.000000,13.632595,0.000000,7.608765,11.368004,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,312.924825,0.000000,147.583800,26.362614,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,56.91,13.845965,24.134581,19.292031,402.599925,0.000000,35.296354,22.836905,0.000000,113.943375,0.000000,119.287862,35.232594,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,94.771950,17.455884,0.000000,13.632595,0.000000,7.608765,11.368004,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,312.924825,0.000000,147.583800,27.685467,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,66.56,13.845965,24.134581,19.292031,402.599925,0.000000,35.296354,45.673810,0.000000,113.943375,0.000000,119.287862,35.541652,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,94.771950,17.455884,0.000000,13.632595,0.000000,7.608765,11.368004,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,303.849000,0.000000,116.516320,15.433600,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,77.17,9.250321,22.987768,19.292031,402.599925,0.000000,35.296354,68.510715,0.000000,113.943375,0.000000,119.287862,35.541652,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,94.771950,9.646000,0.000000,7.716800,0.000000,7.608765,11.368004,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,303.849000,0.000000,115.128103,15.433600,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,88.74,9.250321,22.987768,19.292031,402.599925,0.000000,35.296354,91.347620,0.000000,113.943375,0.000000,119.287862,35.541652,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,94.771950,9.646000,0.000000,7.716800,0.000000,7.608765,11.368004,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,303.849000,0.000000,115.128103,15.433600,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,90.43,9.250321,23.357789,19.292031,402.599925,0.000000,35.296354,114.184525,0.000000,113.943375,0.000000,119.287862,35.541652,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,94.048500,9.646000,0.000000,7.716800,0.000000,7.608765,11.368004,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,303.849000,0.000000,115.128103,15.433600,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,114.526186,90.43,9.250321,23.357789,19.292031,402.599925,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,35.747690,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,94.048500,9.646000,0.000000,7.716800,0.000000,7.608765,11.368004,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,231.504000,0.000000,115.128103,15.433600,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,142.293572,90.43,9.250321,28.240401,19.292031,402.599925,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,35.747690,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,19.801309,88.743200,0.000000,94.048500,9.646000,0.000000,7.716800,0.000000,7.608765,11.368004,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,30.768215,0.922640,49.207911,0.000000,173.628000,0.000000,115.128103,15.433600,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,142.293572,90.43,9.250321,28.240401,19.292031,402.599925,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,35.747690,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,19.801309,88.743200,0.000000,94.048500,9.646000,0.000000,7.716800,0.000000,7.608765,11.368004,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,179.851147,0.000000,115.128103,15.433600,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,142.293572,90.43,14.597967,28.104586,19.292031,402.599925,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,35.747690,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,19.801309,88.743200,0.000000,99.398506,9.646000,0.000000,7.716800,0.000000,7.608765,11.368004,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,179.851147,0.000000,115.128103,15.433600,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,142.293572,90.43,14.597967,28.104586,19.292031,402.599925,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.056748,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,19.801309,88.743200,0.000000,99.764237,9.646000,0.000000,7.716800,0.000000,7.608765,11.368004,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,115.128103,33.541457,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,142.293572,90.43,14.597967,28.104586,14.402616,402.599925,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.056748,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,19.801309,88.743200,0.000000,99.764237,9.658877,0.000000,13.632595,0.000000,7.608765,11.368004,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,115.128103,33.541457,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,142.293572,90.43,14.597967,28.104586,15.379762,402.599925,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.056748,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,19.801309,88.743200,0.000000,99.764237,13.374024,0.000000,13.632595,0.000000,7.608765,11.368004,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,115.128103,33.541457,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,142.293572,90.43,14.597967,28.104586,14.298309,402.599925,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.056748,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,19.801309,88.743200,0.000000,99.764237,17.455884,0.000000,13.632595,0.000000,7.608765,11.368004,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,115.128103,33.541457,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,142.293572,90.43,14.597967,28.104586,13.607059,402.599925,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.262787,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,50.051165,19.801309,88.743200,0.000000,99.764237,17.455884,0.000000,13.632595,0.000000,7.608765,11.368004,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,115.128103,33.541457,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,142.293572,90.43,14.597967,28.104586,14.326561,403.899193,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.262787,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,50.051165,19.801309,88.743200,0.000000,99.764237,17.455884,0.000000,13.632595,0.000000,7.608765,11.368004,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,115.128103,33.541457,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,142.293572,90.43,14.597967,28.104586,18.178130,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.262787,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,19.801309,88.743200,0.000000,99.764237,17.455884,0.000000,13.632595,0.000000,7.608765,11.368004,0,0,0,0,0

