Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
1,00:00-00:15,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,10.35857,35.154834,27.638981,149.98895,4.646019,22.453313,18.800617,688.715947,22.286372,39.450269,1.873698,23.197435,0,51.082107,5.560434,48.499828,672.443799,9.222505,52.29,0,1.6653,34.776,26.86,19.5624,0,101.83845,0,0,0,80.922839,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,329.625

2,00:15-00:30,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,4.646019,22.453313,18.800617,688.715947,22.286372,39.450269,1.873698,23.197435,0,51.082107,5.560434,48.499828,672.443799,9.222505,52.29,0,1.6653,34.776,26.86,19.5624,0,101.83845,0,0,0,80.922839,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,336.375

3,00:30-00:45,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,4.646019,22.453313,18.800617,688.715947,22.286372,39.450269,0,23.197435,0,51.082107,5.560434,48.499828,672.443799,9.222505,52.29,0,1.6653,34.776,26.86,19.5624,0,101.83845,0,0,0,80.922839,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

4,00:45-01:00,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,4.646019,22.453313,18.800617,688.715947,22.286372,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,1.6653,34.776,26.86,19.5624,0,101.83845,0,0,0,80.922839,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

5,01:00-01:15,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,4.646019,22.453313,18.800617,688.715947,22.286372,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,79.37622,0,1.6653,34.776,26.86,19.5624,0,103.196296,0,0,0,80.922839,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

6,01:15-01:30,69.669668,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,4.646019,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,79.37622,0,1.6653,34.776,26.86,19.5624,0,103.196296,0,0,0,80.922839,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

7,01:30-01:45,69.669668,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,4.646019,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,79.37622,0,1.6653,34.776,26.86,19.5624,0,103.196296,0,0,0,80.922839,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

8,01:45-02:00,69.669668,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,4.646019,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,79.37622,0,1.6653,34.776,26.86,19.5624,0,103.196296,0,0,0,80.922839,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

9,02:00-02:15,69.669668,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,4.646019,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,1.6653,34.776,26.86,19.5624,0,103.196296,0,0,0,80.922839,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

10,02:15-02:30,69.669668,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,4.646019,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,1.6653,34.776,26.86,19.5624,0,103.196296,0,0,0,80.922839,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

11,02:30-02:45,69.669668,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.088497,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,1.1529,34.776,26.86,19.5624,0,103.196296,0,0,0,80.922839,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

12,02:45-03:00,69.669668,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,1.1529,34.776,26.86,19.5624,0,103.196296,0,0,0,80.922839,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

13,03:00-03:15,69.669668,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,1.1529,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

14,03:15-03:30,69.669668,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,1.1529,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

15,03:30-03:45,69.669668,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,1.1529,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

16,03:45-04:00,69.669668,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,1.1529,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

17,04:00-04:15,69.669668,130.580717,124.384996,3.814368,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,1.1529,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

18,04:15-04:30,69.669668,130.580717,124.384996,3.814368,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,1.6653,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

19,04:30-04:45,69.669668,130.580717,124.384996,18.308964,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,1.6653,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

20,04:45-05:00,69.669668,130.580717,124.384996,18.308964,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,0,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,1.6653,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

21,05:00-05:15,69.669668,130.580717,124.384996,3.814368,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,10.70148,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,1.6653,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,343.125

22,05:15-05:30,69.669668,130.580717,124.384996,3.814368,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,10.70148,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,1.6653,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.690737,148.302375,46.39908,0,20.000002,343.125

23,05:30-05:45,69.669668,130.580717,124.384996,3.814368,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,10.70148,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,1.6653,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3742,148.302375,46.39908,0,20.000002,343.125

24,05:45-06:00,69.669668,130.580717,124.384996,3.814368,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,10.70148,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,1.6653,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3742,148.302375,46.39908,0,20.000002,343.125

