Block,Time,CHAMERA2,ANTA_RF,TANAKPUR,DADRI_LF,NAPP,DADRI_CRF,AURY_CRF,URI2,PARBATI3,UNCHAHAR2,BSIUL,TEHRI,UNCHAHAR1,CHAMERA3,KISHANGANGA,UNCHAHAR4,DADRT2,JHAJJAR,RIHAND2,CHAMERA1,KOLDAM,AURY_LF,RAPPB,DHAULIGNGA,KOTESHWR,SALAL,URI,RAMPUR,DADRI_GF,BRBCL,RIHAND3,FSTPP I & II,SASAN,KUDGI,KHSTPP-II,KHSTPP-I,TALA,ANTA_CRF,AURY_GF,ANTA_LF,UNCHAHAR3,RAPPC,SINGRAULI,ANTA_GF,SINGRAULI_HYDRO,NJPC,SEWA2,DULHASTI,DADRI_RF,RIHAND1,AURY_RF,TANDA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,0.000000,0.000000,4.331958,0.000000,19.399750,0.000000,0.000000,9.098126,0.000000,18.550364,0.000000,0.000000,4.802014,0.000000,0.000000,0.000000,235.104866,340.025104,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,16.497580,119.485727,14.941897,404.615574,44.45,95.016108,36.333081,0.568126,0.000000,0.000000,0.000000,6.763400,24.644767,99.277050,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,4.331958,0.000000,19.399750,0.000000,0.000000,9.098126,0.000000,18.550364,0.000000,0.000000,4.802014,0.000000,0.000000,0.000000,225.442866,340.025104,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,16.813837,119.485727,14.941897,404.615574,44.45,95.016108,36.333081,0.568126,0.000000,0.000000,0.000000,6.763400,24.644767,99.277050,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,4.331958,0.000000,19.399750,0.000000,0.000000,9.098126,0.000000,18.550364,0.000000,0.000000,4.802014,0.000000,0.000000,0.000000,249.597866,340.025104,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,15.067164,119.485727,14.941897,404.615574,44.45,95.016108,36.333081,0.568126,0.000000,0.000000,0.000000,6.763400,24.644767,99.277050,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,4.331958,0.000000,19.399750,0.000000,0.000000,9.098126,0.000000,18.550364,0.000000,0.000000,4.802014,0.000000,0.000000,0.000000,244.766866,340.025104,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,13.804099,119.485727,14.941897,404.615574,44.45,95.016108,36.333081,0.568126,0.000000,0.000000,0.000000,6.763400,24.644767,99.277050,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,4.331958,0.000000,19.399750,0.000000,0.000000,9.098126,0.000000,18.550364,0.000000,0.000000,4.802014,0.000000,0.000000,0.000000,235.104866,340.025104,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,14.941897,404.615574,44.45,95.016108,36.333081,0.568126,0.000000,0.000000,0.000000,6.763400,24.644767,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,4.331958,0.000000,19.399750,0.000000,0.000000,9.098126,0.000000,18.550364,0.000000,0.000000,4.802014,0.000000,0.000000,0.000000,235.104866,340.025104,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,14.941897,404.615574,44.45,95.016108,36.333081,0.568126,0.000000,0.000000,0.000000,6.763400,24.644767,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,4.331958,0.000000,19.399750,0.000000,0.000000,9.098126,0.000000,9.632877,0.000000,0.000000,4.802014,0.000000,0.000000,0.000000,230.583630,340.025104,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,8.796865,404.615574,44.45,75.527178,24.860906,0.568126,0.000000,0.000000,0.000000,6.763400,24.644767,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,4.331958,0.000000,19.399750,0.000000,0.000000,9.098126,0.000000,8.599180,0.000000,0.000000,4.802014,0.000000,0.000000,0.000000,230.583630,340.025104,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,8.796865,404.615574,44.45,75.527178,24.860906,0.568126,0.000000,0.000000,0.000000,6.763400,24.644767,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,4.331958,0.000000,19.399750,0.000000,0.000000,9.098126,0.000000,8.599180,1.062820,0.000000,4.802014,0.000000,0.000000,0.000000,230.583630,340.025104,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,8.796865,404.615574,44.45,75.527178,24.860906,0.568126,0.000000,0.000000,0.000000,6.763400,24.644767,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,4.331958,0.000000,19.399750,0.000000,0.000000,9.098126,0.000000,8.599180,1.062820,0.000000,4.802014,0.000000,0.000000,0.000000,240.245630,340.025104,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,8.796865,404.615574,44.45,75.527178,24.860906,0.568126,0.000000,0.000000,0.000000,6.763400,24.644767,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,4.331958,0.000000,19.399750,0.000000,0.000000,9.098126,0.000000,14.904233,1.062820,0.000000,4.802014,0.000000,0.000000,0.000000,254.428866,340.025104,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,14.941897,404.615574,44.45,95.016108,36.333081,0.568126,0.000000,0.000000,0.000000,6.763400,24.644767,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,4.331958,0.000000,19.399750,0.000000,0.000000,9.098126,0.000000,18.550364,1.062820,0.000000,4.802014,0.000000,0.000000,0.000000,273.752866,340.025104,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,14.941897,404.615574,44.45,95.016108,36.333081,0.568126,0.000000,0.000000,0.000000,6.763400,24.644767,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,18.550364,1.062820,0.000000,4.802014,0.000000,0.000000,0.000000,288.056298,340.025104,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,14.941897,404.615574,44.45,95.016108,36.333081,0.568126,0.000000,0.000000,0.000000,6.763400,24.644767,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,18.550364,1.062820,0.000000,4.802014,0.000000,0.000000,0.000000,288.056298,340.025104,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,14.941897,404.615574,44.45,95.016108,36.333081,0.568126,0.000000,0.000000,0.000000,6.763400,24.644767,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,26.098783,1.062820,0.000000,9.662000,0.000000,0.000000,0.000000,288.056298,346.232939,54.783540,0.000000,0.000000,0.000000,0.000000,1.276350,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,14.941897,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,13.131141,24.644767,98.190075,0.000000,0.572986,20.129811,0.000000,31.843734,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,12.724893,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,26.998720,1.062820,14.608944,9.662000,0.000000,0.000000,0.000000,303.853668,346.232939,54.783540,0.000000,0.000000,0.000000,0.000000,5.105401,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,13.131141,24.644767,98.190075,0.000000,0.572986,41.174613,0.000000,31.843734,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,12.724893,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,30.644965,1.062820,15.035038,9.662000,0.000000,0.000000,0.000000,289.360668,345.228091,54.783540,0.000000,0.000000,0.000000,0.000000,8.806816,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,13.131141,24.644767,98.190075,0.000000,0.572986,54.899484,0.000000,31.843734,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,12.724893,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,3.689918,30.644965,1.062820,30.070076,9.662000,0.000000,0.000000,0.000000,289.360668,345.228091,54.783540,6.793352,0.000000,0.000000,0.000000,17.613633,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,13.131141,24.644767,98.190075,0.000000,0.572986,73.199312,5.022984,31.843734,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,25.449785,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,15.797768,32.770605,3.188460,45.105115,9.662000,1.230359,0.000000,0.000000,284.529668,345.344035,54.783540,13.586704,0.000000,0.000000,0.000000,26.420449,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,13.131141,24.644767,98.190075,0.000000,0.572986,91.499140,10.200521,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,38.174678,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,15.797768,32.770605,18.901191,60.140153,9.662000,18.719913,0.000000,0.000000,284.529668,345.344035,54.783540,25.188834,0.000000,0.000000,0.000000,35.308952,19.053464,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,13.131141,24.644767,98.190075,0.000000,0.572986,128.098796,15.269871,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,38.174678,0.000000,11.519294,0.000000,0.000000,0.000000,0.000000,9.098126,15.797768,38.010156,18.901191,60.140153,13.253044,18.719913,0.000000,0.000000,313.037498,379.383358,54.783540,38.164900,0.000000,0.000000,0.000000,35.308952,19.053464,68.486188,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,13.131141,24.644767,98.190075,0.000000,0.572986,128.098796,15.269871,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,38.174678,0.000000,11.519294,0.000000,0.000000,0.000000,0.000000,9.098126,15.797768,38.342777,18.901191,60.140153,13.770476,18.719913,0.000000,0.000000,330.015369,379.383358,54.783540,38.164900,0.000000,0.000000,0.000000,35.308952,19.053464,68.486188,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,15.595890,24.644767,98.190075,0.000000,0.572986,128.098796,15.269871,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,38.174678,0.000000,3.713107,0.000000,0.000000,0.000000,0.000000,9.098126,15.797768,30.838205,18.901191,60.140153,9.690986,18.719913,0.000000,0.000000,324.736874,376.262435,54.783540,38.164900,0.000000,0.000000,0.000000,31.908755,19.053464,68.486188,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,13.131141,24.644767,98.190075,0.000000,0.572986,128.098796,15.269871,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,38.174678,0.000000,3.713107,0.000000,0.000000,0.000000,0.000000,9.098126,15.797768,30.838205,18.901191,60.140153,9.690986,18.719913,0.000000,0.000000,313.515668,376.262435,54.783540,25.188834,0.000000,0.000000,0.000000,17.613633,19.053464,68.486188,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,13.131141,24.644767,98.190075,0.000000,0.572986,128.098796,15.269871,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,38.174678,0.000000,3.713107,0.000000,0.000000,0.000000,0.000000,9.098126,3.689918,37.438503,6.300397,60.140153,9.690986,18.719913,0.000000,0.000000,326.820242,400.417435,54.783540,12.976066,0.000000,0.000000,0.000000,8.806816,19.053464,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,13.131141,24.644767,98.190075,0.000000,0.572986,128.098796,15.269871,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,25.449785,0.000000,3.713107,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,60.140153,9.690986,0.000000,0.000000,0.000000,327.341990,400.417435,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,12.349968,48.000816,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,13.131141,24.644767,98.190075,0.000000,0.572986,91.499140,10.200521,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,25.449785,0.000000,3.713107,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,33.874359,0.000000,60.140153,9.633014,0.000000,0.000000,0.000000,327.341990,388.823035,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,48.000816,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.000000,0.000000,0.000000,0.000000,13.063507,24.644767,98.190075,0.000000,0.572986,73.199312,5.100261,31.843734,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,12.724893,0.000000,3.713107,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,30.548345,0.000000,45.105115,9.633014,0.000000,0.000000,0.000000,327.341990,388.823035,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.000000,0.000000,0.000000,0.000000,13.063507,24.644767,98.190075,0.000000,0.572986,55.814475,0.000000,31.843734,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,12.724893,0.000000,11.519294,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,30.548345,0.000000,43.826832,9.633014,0.000000,0.000000,0.000000,313.515668,372.001493,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.000000,0.000000,0.000000,0.000000,13.063507,24.644767,98.190075,0.000000,0.572986,36.599656,0.000000,31.843734,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,12.724893,0.000000,11.519294,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,30.548345,0.000000,43.826832,9.633014,0.000000,0.000000,0.000000,306.752268,343.305353,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.000000,0.000000,0.000000,0.000000,13.063507,24.644767,98.190075,0.000000,0.572986,18.299828,0.000000,31.843734,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,12.724893,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,29.339629,13.770476,0.000000,0.000000,0.000000,330.015369,379.383358,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.852188,0.000000,0.000000,0.000000,17.675276,24.644767,98.190075,0.000000,0.572986,18.299828,0.000000,31.843734,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,12.724893,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,15.217650,13.770476,0.000000,0.000000,0.000000,330.015369,410.301758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.852188,0.000000,0.000000,0.000000,17.675276,24.644767,98.190075,0.000000,0.572986,18.299828,0.000000,31.843734,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,12.724893,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,458.611758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.852188,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,18.299828,0.000000,31.843734,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,12.724893,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,419.963758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,48.000816,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.852188,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,18.299828,0.000000,31.843734,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,12.724893,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,400.639758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,48.000816,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.852188,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,12.724893,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,400.639758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.852188,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,12.724893,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,23.915073,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,419.963758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.852188,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,23.915073,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,429.625758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.852188,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,23.915073,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,429.625758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,23.915073,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,429.625758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

