Block,Time,DHAULIGNGA,DULHASTI,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR3,UNCHAHAR2,URI2,UNCHAHAR4,UNCHAHAR1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,PARBATI3,KOLDAM,SINGRAULI,RAMPUR,RIHAND2,TANDA2,NJPC,RIHAND1,SEWA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
11,02:30-02:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,33.57,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,0,0,133.5,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,13.0662,85.988,0,0,34.65,0,7.35,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

12,02:45-03:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,33.57,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,0,0,133.5,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,13.0662,85.988,0,0,34.65,0,7.35,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

13,03:00-03:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,33.57,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,0,0,133.5,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,34.65,0,7.35,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

14,03:15-03:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,33.57,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,0,0,133.5,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,34.65,0,7.35,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

15,03:30-03:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,33.57,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,133.5,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,51.888,11.7852,84.245,0,0,34.65,0,7.35,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

16,03:45-04:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,33.57,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,133.5,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,51.888,11.7852,84.245,0,0,34.65,0,7.35,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

17,04:00-04:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,33.57,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,133.5,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,34.65,0,7.35,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

18,04:15-04:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,33.57,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,133.5,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,34.65,0,7.35,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

19,04:30-04:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,39.165,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,133.5,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,34.65,0,7.35,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

20,04:45-05:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,5.092,0,133.5,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,34.65,0,7.35,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

21,05:00-05:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,7.638,0,133.5,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,34.65,0,7.35,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

22,05:15-05:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,33.098,0,133.5,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,34.65,0,7.35,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

23,05:30-05:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,33.098,0,133.5,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,34.65,0,7.35,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

24,05:45-06:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,33.098,0,133.5,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,34.65,0,7.35,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

25,06:00-06:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,33.098,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,21,0,21,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

26,06:15-06:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,33.098,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,51.888,11.7852,84.245,0,0,21,0,21,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

27,06:30-06:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,33.098,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,51.888,6.405,84.245,0,0,21,0,21,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

28,06:45-07:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.819,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,5.124,84.245,0,0,21,0,21,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

29,07:00-07:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,7.0455,84.245,0,0,21,0,21,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

30,07:15-07:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,21,0,21,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

31,07:30-07:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,21,0,21,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

32,07:45:08:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,21,0,21,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

33,08:00-08:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,25.2,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

34,08:15-08:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,25.2,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

35,08:30-08:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,8.967,84.245,0,0,15.75,0,25.2,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

36,08:45:09:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,8.967,84.245,0,0,15.75,0,25.2,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,27.342,15.00135,14.253199,414

37,09:00:09:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,6.405,84.245,0,0,15.75,0,25.2,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,27.342,15.00135,14.253199,414

38,09:15-09:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,13.1076,46.92,6.405,84.245,0,0,15.75,0,25.2,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,27.342,15.00135,14.253199,414

39,09:30-09:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,5.124,84.245,0,0,15.75,0,25.2,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,27.342,15.00135,14.253199,414

40,09:45-10:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,25.2,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,27.342,15.00135,14.253199,414

41,10:00-10:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,27.342,15.00135,14.253199,414

42,10:15-10:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,27.342,15.00135,14.253199,414

43,10:30-10:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,27.342,15.00135,14.253199,414

44,10:45-11:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.99476,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,51.888,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,27.342,15.00135,14.253199,414

45,11:00-11:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,51.888,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

46,11:15-11:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

47,11:30-11:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

48,11:45-12:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

49,12:00-12:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

50,12:15-12:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,45,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

51,12:30-12:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

52,12:45-13:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

53,13:00-13:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

