Block,Time,ANTA_RF,RIHAND1,RAPPC,CHAMERA2,URI,NJPC,DULHASTI,UNCHAHAR4,SALAL,RIHAND2,DHAULIGNGA,PARBATI3,UNCHAHAR1,AURY_LF,DADRI_RF,SEWA2,CHAMERA1,UNCHAHAR3,ANTA_LF,DADRT2,CHAMERA3,TANDA2,AURY_GF,DADRI_GF,SINGRAULI,RIHAND3,TANAKPUR,URI2,DADRI_CRF,RAPPB,KISHANGANGA,AURY_RF,UNCHAHAR2,RAMPUR,ANTA_CRF,AURY_CRF,KOTESHWR,NAPP,JHAJJAR,TEHRI,KOLDAM,ANTA_GF,SINGRAULI_HYDRO,BSIUL,DADRI_LF,BRBCL,TALA,KHSTPP-II,FSTPP I & II,SASAN,KHSTPP-I,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
17,04:00-04:15,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,15.986334,11.475385,0.000000,0.000000,15.266710,41.209560,13.682505,0.000000,212.520000,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,16.166049,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.979418,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,38.64,0,0,0,0,0

18,04:15-04:30,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,15.986334,11.475385,0.000000,0.000000,15.266710,41.209560,13.682505,0.000000,212.520000,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.807021,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.979418,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,38.64,0,0,0,0,0

19,04:30-04:45,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,88.144892,35.347582,6.148590,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,212.520000,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.807021,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.979418,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,38.64,0,0,0,0,0

20,04:45-05:00,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,88.144892,35.347582,6.148590,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,212.520000,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.807021,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.979418,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,38.64,0,0,0,0,0

21,05:00-05:15,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,88.144892,35.347582,6.148590,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.733056,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.979418,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,38.64,0,0,0,0,0

22,05:15-05:30,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,88.144892,35.347582,29.513232,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.733056,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.979418,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,38.64,0,0,0,0,0

23,05:30-05:45,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,88.144892,35.347582,29.513232,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.979418,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,38.64,0,0,0,0,0

24,05:45-06:00,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,88.144892,35.347582,29.513232,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.979418,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,38.64,0,0,0,0,0

25,06:00-06:15,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,29.513232,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.979418,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,38.64,0,0,0,0,0

26,06:15-06:30,0.000000,88.872000,49.156745,38.166776,50.123808,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,29.513232,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.979418,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,38.64,0,0,0,0,0

27,06:30-06:45,0.000000,88.872000,49.156745,38.166776,50.123808,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,29.513232,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.979418,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,38.64,0,0,0,0,0

28,06:45-07:00,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,15.986334,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.979418,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,38.64,0,0,0,0,0

29,07:00-07:15,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,15.986334,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.979418,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,38.64,0,0,0,0,0

30,07:15-07:30,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,15.986334,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.979418,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,38.64,0,0,0,0,0

31,07:30-07:45,0.000000,56.869181,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,88.514552,35.347582,15.986334,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,122.471702,82.480171,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,53.13,0,0,0,0,0

32,07:45:08:00,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,88.144892,35.347582,15.986334,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,122.471702,82.480171,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,57.96,0,0,0,0,0

33,08:00-08:15,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,122.471702,63.439831,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,62.79,0,0,0,0,0

34,08:15-08:30,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,122.471702,63.439831,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,67.62,0,0,0,0,0

35,08:30-08:45,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,101.754728,56.994000,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,77.28,0,0,0,0,0

36,08:45:09:00,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,86.689130,56.994000,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,82.11,0,0,0,0,0

37,09:00:09:15,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,88.144892,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,86.689130,82.480171,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,53.13,0,0,0,0,0

38,09:15-09:30,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,88.144892,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,86.689130,82.480171,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,53.13,0,0,0,0,0

39,09:30-09:45,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,98.790888,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,62.79,0,0,0,0,0

40,09:45-10:00,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.678859,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,64.72,0,0,0,0,0

41,10:00-10:15,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.614729,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,6.187230,31.317063,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,70.52,0,0,0,0,0

42,10:15-10:30,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.614729,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,6.187230,31.317063,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,75.35,0,0,0,0,0

43,10:30-10:45,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,88.144892,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.614729,28.074673,0.000000,0.000000,0.000000,122.471702,82.480171,7.424676,31.317063,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,78.25,0,0,0,0,0

44,10:45-11:00,0.000000,56.245930,49.156745,38.166776,50.123808,147.740523,47.755713,0.000000,80.819424,88.144892,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.460977,28.074673,0.000000,0.000000,0.000000,122.471702,82.480171,11.384503,31.317063,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,38.640000,4.830000,330.372000,10.626000,80.18,0,0,0,0,0

45,11:00-11:15,0.000000,56.245930,49.156745,38.166776,50.123808,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.368742,28.074673,0.000000,0.000000,0.000000,85.723130,56.028000,11.384503,30.812872,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,72.700291,4.830000,330.372000,10.626000,82.11,0,0,0,0,0

46,11:15-11:30,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.276509,28.074673,0.000000,0.000000,0.000000,85.723130,56.028000,11.384503,30.812872,0.000000,0.000000,0.000000,0.000000,21.480371,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,25.560360,72.700291,4.830000,330.372000,10.626000,85.97,0,0,0,0,0

