Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,VALLURNTECL,NLCIIST1,RSTPSU1TO6,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
45,11:00-11:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.456863,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,51.888,8.967,80.759,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,393.75

46,11:15-11:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,80.759,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,393.75

47,11:30-11:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,80.759,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

48,11:45-12:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,80.759,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

49,12:00-12:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,53.452,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

50,12:15-12:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,53.452,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

51,12:30-12:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,84.9422,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

52,12:45-13:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,84.9422,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

53,13:00-13:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,84.9422,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

54,13:15-13:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,84.9422,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

55,13:30-13:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,84.9422,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

56,13:45-14:00,41.864567,688.249014,30.573593,29.269829,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,84.9422,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

57,14:00-14:15,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,126.140174,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,84.9422,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

58,14:15-14:30,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,126.140174,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,8.967,84.9422,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

59,14:30-14:45,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,126.140174,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,10.8885,84.9422,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

60,14:45-15:00,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,16.070349,126.140174,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,10.8885,84.9422,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

61,15:00-15:15,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,17.246441,2.429119,3.34799,126.140174,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,10.8885,84.9422,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

62,15:15-15:30,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,126.140174,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,10.8885,84.9422,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

63,15:30-15:45,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,34.492881,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,8.967,81.34,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

64,15:45-16:00,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,34.492881,2.429119,3.34799,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,51.888,8.967,81.34,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

65,16:00-16:15,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,34.492881,2.429119,3.34799,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,51.888,8.967,80.759,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

66,16:15-16:30,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,8.443451,1.088558,51.987209,125.295291,34.492881,2.429119,3.34799,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,47.472,8.967,80.759,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

67,16:30-16:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,3.34799,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,47.472,9.6075,80.759,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

68,16:45-17:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,3.34799,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,47.472,9.6075,80.759,0,0,79.191352,0,6.987472,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

69,17:00-17:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,3.34799,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,47.472,9.6075,80.759,0,0,62.887251,0,20.962417,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

70,17:15-17:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,3.34799,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,47.472,9.6075,80.759,0,0,62.88725,0,20.962417,0,32.374794,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

71,17:30-17:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,6.695978,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,47.472,9.6075,80.759,0,0,83.849666,0,0,0,32.374793,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

72,17:45-18:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,6.695978,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,47.472,9.6075,80.759,0,0,83.849666,0,0,0,32.374793,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

73,18:00-18:15,41.864567,688.249014,30.573593,24.969522,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,21.288576,1.962925,20.087936,142.003256,1.766682,119.5917,1.44175,37.92,6.5538,47.472,9.6075,80.759,0,0,83.849667,0,0,0,32.374793,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

74,18:15-18:30,41.864567,688.249014,30.573593,24.969522,33.873497,43.050737,20.755001,0.814833,26.717787,9.65445,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,33.41498,1.962925,20.087936,142.003256,1.766682,119.5917,1.44175,37.92,6.5538,47.472,9.6075,80.759,0,0,83.849667,0,0,0,32.374793,0,5.58186,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.883,414

75,18:30-18:45,41.864567,688.249014,30.573593,38.286601,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,9.6075,79.3646,0,0,83.849666,0,0,0,32.374793,0,5.58186,0,70.265089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

76,18:45-19:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,25.444719,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,9.6075,79.3646,0,0,83.849667,0,0,0,32.374793,0,5.58186,0,70.265089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

77,19:00-19:15,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,161.850692,89.266601,2.237415,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,68.802518,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,51.888,10.248,79.3646,0,0,83.849666,0,0,0,33.491166,0,5.58186,0,71.416976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

78,19:15-19:30,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,161.850692,89.266601,2.237415,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,68.802518,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,51.888,10.248,79.3646,0,0,83.849666,0,0,0,33.491166,0,5.58186,0,71.416976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

79,19:30-19:45,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,161.850692,89.266601,2.237415,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,68.802518,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,10.8885,79.3646,0,0,83.849666,0,0,0,33.491166,0,5.58186,0,59.898108,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

80,19:45-20:00,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,161.850692,89.266601,2.237415,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,68.802518,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,10.8885,79.3646,0,0,83.849666,0,0,0,33.491166,0,5.58186,0,59.898109,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

81,20:00-20:15,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,161.850692,89.266601,2.237415,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,68.802518,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,10.8885,79.3646,0,0,83.849666,0,0,0,33.491165,0,5.58186,0,57.018392,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

82,20:15-20:30,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,161.850692,89.266601,2.237415,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,68.802518,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,10.8885,79.3646,0,0,83.849666,0,0,0,33.491165,0,5.58186,0,57.018392,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

83,20:30-20:45,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,161.850692,89.266601,2.237415,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,20.087936,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,10.8885,78.435,0,0,83.849666,0,0,0,33.491165,0,5.58186,0,57.018392,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

84,20:45-21:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,10.8885,78.435,0,0,83.849666,0,0,0,33.491165,0,5.58186,0,57.018392,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

85,21:00-21:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,19.418337,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,10.8885,77.854,0,0,83.849666,0,0,0,33.491166,0,5.58186,0,57.018392,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

86,21:15-21:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,19.418337,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,10.8885,77.854,0,0,83.849666,0,0,0,33.491166,0,5.58186,0,57.018392,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

87,21:30-21:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,19.418337,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,10.8885,77.854,0,0,83.849666,0,0,0,33.491166,0,5.58186,0,57.018392,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

88,21:45-22:00,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,161.850692,89.266601,2.237415,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,19.418337,142.003256,1.813068,119.5917,1.44175,42.14808,13.1076,47.472,10.8885,77.854,0,0,83.849666,0,0,0,33.491166,0,5.58186,0,57.018392,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

89,22:00-22:15,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,161.850692,89.266601,2.237415,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,19.418337,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,10.8885,77.854,0,0,83.849666,0,0,0,33.491166,0,5.58186,0,57.018392,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

90,22:15-22:30,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,161.850692,89.266601,2.237415,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,19.418337,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,9.6075,77.854,0,0,83.849666,0,0,0,33.491166,0,5.58186,0,57.018392,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

91,22:30-22:45,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,161.850692,89.266601,2.237415,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,19.418337,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,9.6075,77.854,0,0,83.849666,0,0,0,33.491166,0,5.58186,0,57.018392,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

92,22:45-23:00,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,161.850692,89.266601,2.237415,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,19.418337,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,9.6075,77.854,0,0,83.849666,0,0,0,33.491166,0,5.58186,0,57.018392,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

93,23:00-23:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,89.266601,2.184458,55.603538,41.438879,657.89409,17.504714,1.088558,51.987209,125.295291,34.492881,2.429119,19.418337,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,8.3265,78.435,0,0,83.849666,0,0,0,33.491166,0,5.58186,0,57.018392,0,11.518867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,23.52,147.515625,41.276,414

