Block,Time,BRBCL,FSTPP I & II,KHSTPP-II,TALA,KHSTPP-I,KUDGI,SASAN,RIHAND1,TANAKPUR,NJPC,DADRI_LF,SINGRAULI_HYDRO,DADRI_CRF,NAPP,CHAMERA3,DADRI_RF,ANTA_RF,JHAJJAR,UNCHAHAR2,TEHRI,KOLDAM,SEWA2,ANTA_CRF,AURY_CRF,BSIUL,RAMPUR,RIHAND2,UNCHAHAR1,RAPPB,DULHASTI,ANTA_LF,DADRI_GF,RAPPC,KISHANGANGA,PARBATI3,ANTA_GF,UNCHAHAR3,TANDA2,AURY_GF,CHAMERA2,AURY_RF,URI2,DADRT2,KOTESHWR,RIHAND3,SALAL,UNCHAHAR4,DHAULIGNGA,URI,AURY_LF,SINGRAULI,CHAMERA1,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,11.382412,4.820500,30.436637,0.000000,14.287962,58.81,403.736157,88.697200,3.705036,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,12.533300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,0.000000,119.226029,12.323126,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

7,01:30-01:45,12.917609,4.820500,30.436637,0.000000,14.287962,57.85,403.736157,88.697200,3.705036,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,12.533300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,0.000000,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

8,01:45-02:00,11.557282,4.820500,30.436637,0.000000,20.541018,56.88,403.736157,88.697200,3.705036,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,12.533300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,0.000000,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

9,02:00-02:15,12.440198,4.820500,30.436637,0.000000,20.541018,55.92,403.736157,88.697200,11.494258,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,12.533300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,0.000000,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

10,02:15-02:30,12.140985,4.820500,30.436637,0.000000,20.541018,54.95,403.736157,88.697200,11.494258,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,12.533300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,0.000000,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

11,02:30-02:45,11.580980,4.820500,30.436637,0.000000,35.041661,54.95,403.736157,88.697200,11.494258,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,12.533300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,0.000000,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

12,02:45-03:00,14.262606,4.820500,30.436637,0.000000,28.788604,54.95,403.736157,88.697200,11.494258,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,12.533300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,0.000000,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

13,03:00-03:15,15.639674,4.820500,59.504059,0.000000,28.788604,55.92,403.736157,88.697200,3.705036,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,12.533300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,0.000000,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

14,03:15-03:30,13.520472,4.820500,59.504059,0.000000,28.788604,54.95,403.736157,88.697200,3.705036,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,12.533300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,0.000000,119.226029,2.240568,0.000000,0.000000,47.896488,0.000000,118.584300,0.000000,0,0,0,0,0

15,03:30-03:45,14.605083,4.820500,61.282438,0.000000,28.788604,54.95,403.736157,88.697200,3.705036,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,12.533300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,8.555423,119.226029,2.240568,0.000000,0.000000,47.896488,0.000000,118.584300,0.000000,0,0,0,0,0

16,03:45-04:00,16.441005,4.820500,61.282438,0.000000,28.788604,55.92,403.736157,88.697200,3.705036,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,12.533300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,8.555423,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

17,04:00-04:15,16.546202,4.820500,61.282438,0.000000,28.788604,53.99,403.736157,88.697200,2.470024,18.260054,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,12.533300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,8.555423,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

18,04:15-04:30,19.281969,10.705945,61.282438,0.000000,28.788604,53.03,403.736157,88.697200,2.470024,18.260054,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,14.461500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,8.555423,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

19,04:30-04:45,18.788120,10.705945,63.056575,0.000000,35.041661,54.95,403.736157,88.697200,2.470024,18.260054,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,25.662125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,8.555423,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

20,04:45-05:00,19.281969,10.705945,100.250685,0.000000,43.596602,56.88,403.736157,88.697200,2.470024,18.260054,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,25.662125,15.002360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,173.538000,8.555423,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

21,05:00-05:15,19.281969,13.960491,100.250685,0.000000,43.596602,57.85,403.736157,88.697200,2.470024,18.260054,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,25.662125,15.002360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,206.344885,8.555423,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

22,05:15-05:30,19.281969,15.782317,100.250685,0.000000,43.596602,59.77,403.736157,88.697200,2.470024,36.520108,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,31.222186,35.228214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,247.349496,8.555423,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

23,05:30-05:45,19.281969,15.782317,102.029160,0.000000,43.596602,61.70,403.736157,88.697200,2.470024,54.780162,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,31.222186,45.007080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,12.697236,0.000000,9.078351,282.832040,8.555423,119.226029,12.323126,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

24,05:45-06:00,19.281969,19.985793,102.029160,0.000000,43.596602,64.59,403.736157,88.697200,2.470024,73.040216,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,40.595102,60.009440,0.000000,5.012067,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,31.774522,0.000000,0.000000,52.118668,0.000000,3.681898,0.000000,1.394083,0.000000,0.000000,12.697236,0.000000,9.078351,307.792010,8.555423,119.226029,76.526614,0.000000,8.808052,4.257466,0.000000,118.584300,6.778587,0,0,0,0,0

25,06:00-06:15,19.281969,19.985793,102.029160,0.000000,43.596602,73.27,403.736157,88.697200,2.470024,100.430297,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,245.845500,40.868295,60.009440,0.000000,10.157788,0.000000,0.000000,2.121020,0.000000,113.884312,2.892300,0.000000,47.661784,0.000000,0.000000,52.118668,0.000000,15.763432,0.000000,1.394083,0.000000,0.000000,25.394471,0.000000,9.726805,324.786683,17.110847,119.226029,76.526614,0.000000,17.616105,4.257466,0.000000,118.584300,13.557174,0,0,0,0,0

26,06:15-06:30,19.281969,19.985793,102.029160,0.000000,43.596602,82.91,403.736157,88.697200,2.470024,127.820378,0.000000,0.571740,0.000000,0.000000,9.330406,0.000000,0.000000,257.414700,40.868295,60.009440,0.000000,10.157788,0.000000,0.000000,12.573407,0.000000,113.884312,2.892300,0.000000,47.661784,0.000000,0.000000,52.118668,0.000000,15.763432,0.000000,1.394083,0.000000,0.000000,38.091707,0.000000,23.863095,324.786683,28.175861,119.226029,76.526614,0.000000,26.424157,4.257466,0.000000,118.584300,25.134087,0,0,0,0,0

27,06:30-06:45,19.281969,19.985793,103.807539,0.000000,43.596602,82.91,403.736157,88.697200,2.470024,127.820378,0.000000,0.571740,0.000000,0.000000,9.330406,0.000000,0.000000,257.414700,40.868295,60.009440,0.000000,10.157788,0.000000,0.000000,12.573407,0.000000,113.884312,2.892300,0.000000,47.661784,0.000000,0.000000,52.118668,0.000000,15.763432,0.000000,1.394083,0.000000,0.000000,38.091707,0.000000,23.863095,324.786683,28.175861,119.226029,76.526614,0.000000,26.424157,4.257466,0.000000,118.584300,38.081950,0,0,0,0,0

28,06:45-07:00,19.281969,19.985793,103.807539,0.000000,43.596602,82.91,403.736157,88.697200,2.470024,127.820378,0.000000,0.571740,0.000000,0.000000,9.330406,0.000000,0.000000,242.953200,40.868295,60.009440,0.000000,10.157788,0.000000,0.000000,12.573407,0.000000,113.884312,2.892300,0.000000,47.661784,0.000000,0.000000,52.118668,0.000000,15.763432,0.000000,1.394083,0.000000,0.000000,38.091707,0.000000,23.863095,329.298092,28.175861,119.226029,12.323126,0.000000,26.424157,4.257466,0.000000,118.584300,38.081950,0,0,0,0,0

29,07:00-07:15,19.281969,19.985793,103.807539,0.000000,43.596602,92.55,403.736157,88.697200,2.470024,127.820378,0.000000,0.571740,0.000000,0.000000,14.732219,0.000000,0.000000,242.953200,40.868295,60.009440,0.000000,10.157788,0.000000,0.000000,12.573407,0.000000,113.884312,2.892300,0.000000,47.661784,0.000000,0.000000,52.118668,0.000000,15.763432,0.000000,1.394083,0.000000,0.000000,38.091707,0.000000,23.863095,329.298092,28.175861,119.226029,2.240568,0.000000,26.424157,47.896488,0.000000,118.584300,38.081950,0,0,0,0,0

30,07:15-07:30,19.281969,19.985793,103.807539,0.000000,43.596602,92.55,403.736157,88.697200,2.470024,127.820378,0.000000,0.571740,0.000000,0.000000,14.732219,0.000000,0.000000,242.953200,40.868295,60.009440,0.000000,10.157788,0.000000,0.000000,12.573407,0.000000,113.884312,2.892300,0.000000,47.661784,0.000000,0.000000,52.118668,0.000000,15.763432,0.000000,1.394083,0.000000,0.000000,38.091707,0.000000,23.863095,329.298092,28.175861,119.226029,2.240568,0.000000,26.424157,47.896488,0.000000,118.584300,25.134087,0,0,0,0,0

31,07:30-07:45,19.281969,19.985793,105.581773,0.000000,43.596602,94.48,403.736157,88.697200,2.470024,127.820378,0.000000,0.571740,0.000000,0.000000,14.732219,0.000000,0.000000,257.414700,40.868295,60.009440,0.000000,10.157788,0.000000,0.000000,12.573407,0.000000,113.884312,2.892300,0.000000,47.661784,0.000000,0.000000,52.118668,0.000000,3.681898,0.000000,1.394083,0.000000,0.000000,38.091707,0.000000,23.863095,329.298092,28.175861,119.226029,2.240568,0.000000,26.424157,4.257466,0.000000,118.584300,12.947863,0,0,0,0,0

32,07:45:08:00,19.281969,19.985793,105.581773,0.000000,43.596602,5.78,403.736157,88.697200,2.470024,109.560324,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,257.414700,40.868295,45.007080,0.000000,10.157788,0.000000,0.000000,12.573407,0.000000,113.884312,2.892300,0.000000,31.774522,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,25.394471,0.000000,23.863095,329.298092,17.110847,119.226029,2.240568,0.000000,17.616105,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

33,08:00-08:15,19.281969,19.985793,105.581773,0.000000,43.596602,41.01,403.736157,88.697200,2.470024,73.040216,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,261.271100,40.868295,30.004720,0.000000,10.157788,0.000000,0.000000,6.286703,0.000000,113.884312,2.892300,0.000000,31.774522,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,12.697236,0.000000,5.965774,329.298092,8.555423,119.226029,2.240568,0.000000,8.808052,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

34,08:15-08:30,19.281969,19.985793,105.581773,0.000000,43.596602,107.01,403.736157,88.697200,2.470024,54.780162,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,253.558300,40.868295,15.002360,0.000000,10.157788,0.000000,0.000000,6.286703,0.000000,113.884312,2.892300,0.000000,31.774522,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,12.697236,0.000000,5.965774,329.298092,0.000000,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

35,08:30-08:45,19.281969,19.985793,107.360151,0.000000,43.596602,115.69,403.736157,88.697200,2.470024,36.520108,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,268.983900,40.868295,0.000000,0.000000,5.089175,0.000000,0.000000,6.286703,0.000000,113.884312,2.892300,0.000000,31.774522,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,12.697236,0.000000,5.965774,329.298092,0.000000,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

36,08:45:09:00,19.281969,19.985793,107.360151,0.000000,43.596602,120.51,403.736157,88.697200,2.470024,18.260054,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,268.983900,40.868295,0.000000,0.000000,5.089175,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,12.697236,0.000000,5.965774,329.298092,0.000000,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

37,09:00:09:15,19.281969,19.985793,107.360151,0.000000,43.596602,94.48,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,322.730849,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,12.697236,0.000000,4.928248,329.298092,0.000000,119.226029,2.240568,0.000000,0.000000,47.896488,0.000000,118.584300,0.000000,0,0,0,0,0

38,09:15-09:30,19.281969,19.985793,107.360151,0.000000,43.596602,98.34,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,397.209200,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,12.697236,0.000000,4.928248,329.298092,0.000000,119.226029,2.240568,0.000000,0.000000,47.896488,0.000000,118.584300,0.000000,0,0,0,0,0

39,09:30-09:45,19.281969,19.985793,109.134385,0.000000,43.596602,100.27,403.736157,88.697200,11.494258,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,406.850200,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,12.697236,0.000000,4.928248,329.298092,0.000000,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

40,09:45-10:00,19.281969,19.985793,109.134385,0.000000,43.596602,102.19,403.736157,88.697200,11.494258,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,425.168100,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,329.298092,0.000000,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

41,10:00-10:15,19.281969,19.985793,109.134385,0.000000,43.596602,104.12,403.736157,88.697200,11.494258,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,384.675900,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,329.298092,0.000000,119.226029,12.323126,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

42,10:15-10:30,19.281969,19.985793,109.134385,0.000000,43.596602,105.09,403.736157,88.697200,11.494258,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,340.327300,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,313.374149,0.000000,119.226029,12.323126,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

43,10:30-10:45,18.928802,19.985793,110.912763,0.000000,43.596602,105.09,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,340.327300,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,309.941953,0.000000,119.226029,12.323126,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

44,10:45-11:00,19.281969,19.985793,110.912763,0.000000,43.596602,105.09,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,340.327300,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,312.834253,0.000000,119.226029,12.323126,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

45,11:00-11:15,19.281969,19.985793,110.912763,0.000000,43.596602,105.09,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,340.327300,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.893027,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,308.013753,0.000000,119.226029,12.323126,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

46,11:15-11:30,16.070190,19.985793,110.912763,0.000000,43.596602,106.05,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,340.327300,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.893027,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,280.783906,0.000000,119.226029,12.323126,0.000000,0.000000,38.317190,0.000000,118.584300,0.000000,0,0,0,0,0

