Block,Time,CHAMERA1,BSIUL,CHAMERA2,SALAL,SEWA2,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,PARBATI3,RAMPUR,RAPPC,RIHAND1,RIHAND2,DHAULIGNGA,SINGRAULI,KISHANGANGA,RIHAND3,NAPP,RAPPB,SINGRAULI_HYDRO,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,UNCHAHAR4,URI2,TANDA2,UNCHAHAR2,URI,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
42,10:15-10:30,42.14808,0,44.219014,69.72,5.802949,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,1.063603,0,64.850998,20.954002,0,1.620974,16.253504,2.89881,43.709279,33.12,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,2.058,15.00135,339.75

43,10:30-10:45,42.14808,0,44.219014,46.48,5.802949,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,1.063603,0,64.850998,20.954002,0,1.620974,36.053228,2.89881,43.709279,33.12,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,2.058,15.00135,339.75

44,10:45-11:00,42.14808,0,44.219014,46.48,5.802949,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,1.063603,0,64.850998,20.954002,0,1.620974,36.053228,2.89881,43.709279,33.12,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,2.058,15.00135,339.75

45,11:00-11:15,42.14808,0,44.219014,46.48,5.802949,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,1.063603,0,64.850998,20.954002,0,1.620974,36.053228,2.89881,43.709279,33.12,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,2.058,15.00135,339.75

46,11:15-11:30,42.14808,0,44.219014,46.48,5.802949,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,1.063603,0,64.850998,20.954002,0,1.620974,36.053228,2.89881,43.709279,33.12,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,2.058,15.00135,339.75

47,11:30-11:45,42.14808,0,44.219014,63.91,5.802949,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,1.063603,0,64.850998,20.954002,0,1.620974,16.253504,2.89881,43.709279,33.12,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,2.058,15.00135,339.75

48,11:45-12:00,42.14808,0,44.219014,76.692,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,1.063603,0,64.850998,20.954002,0,1.620974,16.253504,2.89881,43.709279,33.12,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,2.058,15.00135,339.75

49,12:00-12:15,42.14808,0,44.219014,76.692,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,1.063603,0,64.850998,20.954002,0,1.620974,16.253504,2.89881,43.709279,38.64,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,2.058,15.00135,339.75

50,12:15-12:30,42.14808,0,44.219014,76.692,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,1.063603,0,64.850998,20.954002,0,1.620974,16.253504,2.89881,43.709279,38.64,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,2.058,15.00135,339.75

51,12:30-12:45,42.14808,0,44.219014,76.692,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,1.063603,0,64.850998,20.954002,0,1.620974,16.253504,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,6.321,15.00135,339.75

52,12:45-13:00,42.14808,0,44.219014,76.692,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,1.063603,0,64.850998,20.954002,0,1.620974,16.253504,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,6.321,15.00135,339.75

53,13:00-13:15,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,6.321,15.00135,339.75

54,13:15-13:30,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,6.321,15.00135,339.75

55,13:30-13:45,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,20.686278,2.89881,43.709279,19.872,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,6.321,15.00135,339.75

56,13:45-14:00,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,20.686278,2.89881,43.709279,19.872,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,6.321,15.00135,339.75

57,14:00-14:15,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.675,15.00135,339.75

58,14:15-14:30,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.675,15.00135,339.75

59,14:30-14:45,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.675,15.00135,339.75

60,14:45-15:00,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.675,15.00135,339.75

61,15:00-15:15,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,23.641461,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.675,15.00135,339.75

62,15:15-15:30,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,23.641461,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.675,15.00135,339.75

63,15:30-15:45,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.822,15.00135,339.75

64,15:45-16:00,42.14808,0,44.219014,83.664,0,32.084375,686.059097,53.077174,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.822,15.00135,339.75

65,16:00-16:15,42.14808,0,44.219014,79.016,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,20.686278,2.89881,43.709279,38.64,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.116,15.00135,339.75

66,16:15-16:30,42.14808,0,44.219014,79.016,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,20.686278,2.89881,43.709279,38.64,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.116,15.00135,339.75

67,16:30-16:45,42.14808,0,44.219014,79.016,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.41,15.00135,339.75

68,16:45-17:00,42.14808,0,44.219014,79.016,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.41,15.00135,339.75

69,17:00-17:15,42.14808,0,44.219014,79.016,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.0572,15.00135,339.75

70,17:15-17:30,42.14808,0,44.219014,79.016,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.0278,15.00135,339.75

71,17:30-17:45,42.14808,0,44.219014,79.016,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.794952,15.00135,339.75

72,17:45-18:00,42.14808,0,44.219014,79.016,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.68382,15.00135,339.75

73,18:00-18:15,42.14808,0,44.219014,79.016,5.802949,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.68382,15.00135,339.75

74,18:15-18:30,42.14808,0,44.219014,79.016,5.802949,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.306324,15.00135,339.75

75,18:30-18:45,42.14808,0,44.219014,80.178,11.605899,32.084375,686.059097,53.784869,405.507464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,43.549674,0,0.715887,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,2.574264,15.00135,339.75

76,18:45-19:00,42.14808,13.0416,45.65121,80.178,17.408848,32.084375,686.059097,54.492565,405.507464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,127.751375,4.448348,127.60189,43.549674,0,0.715887,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,2.274678,15.00135,339.75

77,19:00-19:15,42.14808,13.0416,45.65121,80.178,17.408848,32.084375,686.059097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,43.549674,0,1.022696,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,2.223816,15.00135,339.75

78,19:15-19:30,42.14808,13.0416,45.65121,80.178,17.408848,32.084375,686.059097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,43.549674,0,1.022696,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,2.305842,15.00135,339.75

79,19:30-19:45,42.14808,13.0416,45.65121,80.178,17.408848,32.084375,686.059097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,43.549674,0,1.022696,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,2.429028,15.00135,339.75

80,19:45-20:00,42.14808,13.0416,45.65121,80.178,17.408848,32.084375,686.059097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,43.549674,0,1.022696,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,44.944287,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,2.57691,15.00135,339.75

81,20:00-20:15,42.14808,13.0416,45.65121,80.178,17.408848,32.084375,686.059097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,43.549674,0,1.022696,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,2.81652,15.00135,339.75

82,20:15-20:30,42.14808,13.0416,45.65121,80.178,17.408848,32.084375,686.059097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,43.549674,0,1.022696,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,3.085236,15.00135,339.75

83,20:30-20:45,42.14808,13.0416,45.65121,80.178,17.408848,32.084375,686.059097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,43.549674,0,1.022696,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,3.159324,15.00135,339.75

84,20:45-21:00,42.14808,1.1,44.219014,80.178,17.408848,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,43.549674,0,1.022696,0,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,3.332196,15.00135,339.75

85,21:00-21:15,42.14808,1.1,44.219014,80.178,10.887857,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,43.549674,0,1.022696,8.4546,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,3.428628,15.00135,339.75

86,21:15-21:30,42.14808,1.1,44.219014,80.178,10.887857,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,43.549674,0,1.022696,12.9381,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,3.573864,15.00135,339.75

87,21:30-21:45,42.14808,1.1,44.219014,80.178,11.605899,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,43.549674,0,1.022696,12.9381,64.850998,20.954002,0,1.620974,24.380256,2.89881,36.920519,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,3.665004,15.00135,339.75

88,21:45-22:00,42.14808,19.6614,45.65121,80.178,17.408848,32.084375,686.059097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,43.549674,0,1.022696,12.9381,64.850998,20.954002,0,1.620974,24.380256,2.89881,36.920519,33.12,0,45.535659,0,0,0,76.110844,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,3.825822,15.00135,339.75

89,22:00-22:15,42.14808,19.6614,45.65121,80.178,17.408848,32.084375,686.059097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,43.549674,0,1.022696,12.9381,64.850998,20.954002,0,1.620974,24.380256,2.89881,36.920519,33.12,0,46.718404,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,4.264176,15.00135,351

90,22:15-22:30,42.14808,19.6614,45.65121,80.178,17.408848,32.084375,686.059097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,43.549674,0,1.022696,12.9381,64.850998,20.954002,0,1.620974,24.380256,2.89881,36.920519,33.12,0,46.718404,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,4.264176,15.00135,356.625

91,22:30-22:45,42.14808,19.6614,45.65121,80.178,17.408848,32.084375,686.059097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,43.549674,0,1.022696,12.9381,64.850998,20.954002,0,1.620974,24.380256,2.89881,36.920519,33.12,0,46.718404,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,3.675,15.00135,356.625

92,22:45-23:00,42.14808,6.5208,44.219014,80.178,10.887857,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,43.549674,0,1.022696,12.9381,64.850998,20.954002,0,1.620974,24.380256,2.89881,36.920519,33.12,0,46.718404,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,3.675,15.00135,362.25

93,23:00-23:15,42.14808,13.0416,44.219014,80.178,5.802949,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,43.549674,0,1.022696,12.9381,64.850998,20.954002,0,1.620974,24.380256,2.89881,36.920519,33.12,0,47.309776,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,3.969,15.00135,362.25

