Block,Time,LT-31,LT-59,SH-06,L_NR_2012_02,L_NR_2023_04,LT-36,SH-07,LT-05,L_NR_2019_11,L_NR_2012_01,LT-35,L_NR_2012_04,L_NR_2012_07,L_NR_2020_02,L_NR_2020_07,L_NR_2022_10,L_NR_2021_12,L_NR_2020_06,L_NR_2021_14,L_NR_2021_16,L_NR_2019_05,L_NR_2022_09,L_NR_2021_13,L_NR_2019_07,L_NR_2021_15,L_NR_2021_17,L_NR_2018_61,L_NR_2019_06,L_NR_2020_05,L_NR_2022_08,L_NR_2019_19
24,05:45-06:00,0.000000,10.330000,0.000000,186.870000,28.960000,0.000000,0.000000,70.440000,10.760000,101.130000,0.000000,271.520000,41.010000,11.880000,8.22,15.51,0.09,8.22,0,0.47,0,15.51,0.02,0,0,0.24,40.74,0,24.67,7.26,0.965943

25,06:00-06:15,0.000000,10.330000,0.000000,192.750000,28.960000,0.000000,0.000000,70.440000,10.760000,101.130000,0.000000,271.520000,41.010000,11.880000,8.1,14.82,1.13,8.1,0.03,2,0,14.82,0.23,1.26,0.51,1,40.55,16.09,24.3,7.03,2.985642

26,06:15-06:30,0.180000,10.330000,0.000000,192.750000,29.930000,0.190000,0.000000,70.440000,10.760000,101.130000,0.180000,271.520000,41.010000,11.880000,7.98,22.46,3.73,7.98,0.03,4,2.04,22.46,0.75,1.93,1.08,2,40.75,24.82,23.93,10.27,4.332108

27,06:30-06:45,0.340000,10.330000,0.000000,144.450000,28.960000,0.350000,0.000000,70.440000,10.760000,101.130000,0.340000,271.520000,41.010000,11.880000,7.85,22.1,7.16,7.86,0.33,5.33,5.85,22.1,1.43,5.47,1.64,2.67,40.94,33,23.57,9.35,6.205452

28,06:45-07:00,0.540000,10.330000,0.000000,144.450000,28.960000,0.560000,0.000000,70.440000,10.760000,101.130000,0.540000,271.520000,41.010000,11.880000,7.75,21.39,11.25,7.73,1,10,13.04,21.39,2.25,10.02,2.71,5,40.74,33,23.2,9.02,8.898384

29,07:00-07:15,0.740000,10.330000,0.000000,144.450000,28.960000,0.760000,0.000000,70.440000,10.760000,101.130000,0.740000,271.520000,41.010000,11.880000,8.03,20.92,16.02,8.05,4,14,22.31,20.92,3.2,15.49,4.16,7,40.73,33,24.14,8.82,12.118194

30,07:15-07:30,0.990000,10.330000,0.000000,144.450000,29.930000,1.020000,0.000000,70.440000,10.760000,101.130000,0.990000,271.520000,33.770000,11.880000,7.67,19.9,21.68,7.67,8.33,19,32.67,19.9,4.34,22.77,5.94,9,40.8,32.67,23.01,8.24,15.572172

31,07:30-07:45,1.280000,10.330000,0.000000,144.450000,29.930000,1.320000,0.000000,70.440000,10.760000,101.130000,1.280000,271.520000,33.770000,11.880000,7.08,13.4,43.18,7.07,13.47,25,30.67,13.4,8.63,30.66,7.73,12,40.94,30.67,21.22,8.07,19.465215

32,07:45:08:00,1.770000,10.330000,0.000000,147.310000,29.930000,1.810000,0.000000,70.440000,10.760000,101.130000,1.770000,231.700000,33.770000,11.880000,5.85,13.59,51.18,5.84,20.17,34,30.83,13.59,10.24,30.84,9.75,17,41.24,30.83,17.53,7.54,22.841137

33,08:00-08:15,2.050000,10.330000,0.000000,147.310000,28.960000,2.100000,0.000000,70.440000,10.760000,101.130000,2.050000,193.080000,33.770000,11.880000,7.49,13.51,60.93,7.48,29.53,34,31.67,13.51,12.18,31.66,11.69,17,35.96,31.67,22.44,7.46,26.012162

34,08:15-08:30,2.540000,10.330000,0.000000,147.310000,28.960000,2.610000,0.000000,70.440000,10.760000,101.130000,2.540000,193.080000,33.770000,11.880000,7.36,13.47,75.13,7.34,36.9,38,31.83,13.47,15.02,31.84,12.64,19,35.99,31.83,22.03,7.1,28.988047

35,08:30-08:45,4.490000,10.330000,0.000000,147.310000,30.890000,4.600000,0.000000,70.440000,10.760000,101.130000,4.490000,193.080000,33.770000,11.880000,7.49,13.53,86.15,7.49,45.27,42,32,13.53,17.23,32,16.03,21,36,32,22.47,7.1,32.090773

36,08:45:09:00,5.350000,10.330000,0.000000,147.310000,30.890000,5.480000,0.000000,70.440000,10.760000,101.130000,5.350000,193.080000,33.770000,11.880000,7.46,13.45,97.42,7.45,52.87,43.34,32.33,13.45,19.48,32.34,19.53,21.66,36.16,32.33,22.36,7.26,35.486209

37,09:00:09:15,6.050000,10.330000,0.000000,147.310000,28.960000,6.200000,0.000000,70.440000,10.760000,101.130000,6.050000,193.080000,33.770000,11.880000,7.48,13.61,102.93,7.5,33.33,44,32.33,13.61,20.59,32.34,22.73,22,36.2,32.33,22.49,7.03,39.213383

38,09:15-09:30,6.750000,10.330000,0.000000,147.310000,28.960000,6.920000,0.000000,70.440000,10.760000,101.130000,6.750000,193.080000,41.010000,11.880000,7.44,13.48,116.83,7.44,38.33,45.34,32.33,13.48,23.37,32.34,25.78,22.66,36.29,32.33,22.33,7.1,42.647847

39,09:30-09:45,7.740000,10.330000,0.000000,147.310000,29.930000,7.930000,0.000000,66.270000,10.760000,101.130000,7.740000,193.080000,41.010000,11.880000,7.41,13.85,115.3,7.41,42,46.67,32.33,13.85,23.06,32.34,27.96,23.33,36.31,32.33,22.23,7.1,45.555433

40,09:45-10:00,8.270000,10.330000,0.000000,147.310000,29.930000,8.480000,0.000000,66.270000,10.760000,101.130000,8.270000,193.080000,41.010000,11.880000,7.39,13.89,129.47,7.41,45.33,52,32.33,13.89,25.89,32.34,29.5,26,36.68,32.33,22.22,7.26,48.472776

41,10:00-10:15,8.420000,10.330000,0.000000,118.710000,29.930000,8.630000,0.000000,35.220000,10.760000,101.130000,8.420000,193.080000,33.770000,11.880000,7.43,13.73,135.3,7.43,50,64.67,32.33,13.73,27.06,32.34,30.79,32.33,43.09,32.33,22.3,7.03,50.863241

42,10:15-10:30,8.690000,10.330000,0.000000,118.710000,31.860000,8.900000,0.000000,35.220000,10.760000,101.130000,8.690000,193.080000,33.770000,11.880000,7.42,13.85,105.65,7.42,56,66.67,32.33,13.85,21.13,32.34,31.53,33.33,43.15,32.33,22.26,7.05,52.39509

43,10:30-10:45,8.890000,10.330000,0.000000,118.710000,29.930000,9.110000,0.000000,35.220000,10.760000,101.130000,8.890000,193.080000,33.770000,11.880000,7.45,30.52,114.61,7.45,61,68.67,32.33,30.52,22.92,32.34,33,34.33,43.09,32.33,22.35,7.15,53.95621

44,10:45-11:00,8.980000,10.330000,0.000000,118.710000,29.930000,9.210000,0.000000,35.220000,10.760000,101.130000,8.980000,193.080000,33.770000,11.880000,7.49,30.55,122.73,7.5,66.67,55.2,32.33,30.55,24.54,32.34,34.27,27.59,42.89,32.33,22.5,7.05,55.975909

45,11:00-11:15,9.160000,10.330000,0.000000,118.710000,28.960000,9.390000,0.000000,35.220000,10.760000,101.130000,9.160000,193.080000,33.770000,11.880000,7.38,30.52,130.48,7.39,56.67,100,32.67,30.52,26.1,32.66,28.74,50,42.89,32.67,22.16,7.15,57.829739

46,11:15-11:30,9.090000,10.330000,0.000000,118.710000,28.960000,9.320000,0.000000,35.220000,10.760000,101.130000,9.090000,193.080000,33.770000,11.880000,7.36,30.77,135.93,7.34,60,100,32.67,30.77,27.19,32.66,30.14,50,42.69,32.67,22.03,7.1,59.098149

47,11:30-11:45,9.300000,10.330000,0.000000,118.710000,28.960000,9.540000,0.000000,35.220000,10.760000,101.130000,9.300000,193.080000,33.770000,11.880000,7.46,30.93,112.8,7.47,63.33,100,32.67,30.93,22.56,32.66,31.05,50,42.49,32.67,22.4,7.1,60.054335

48,11:45-12:00,9.330000,10.330000,0.000000,118.710000,29.930000,9.570000,0.000000,35.220000,10.760000,101.130000,9.330000,193.080000,33.770000,11.880000,7.38,30.92,116.97,7.38,68.33,100,32.67,30.92,23.39,32.66,32.03,50,42.58,32.67,22.13,7.15,61.069063

49,12:00-12:15,9.340000,10.330000,0.000000,113.880000,30.890000,9.570000,0.000000,35.220000,10.760000,101.130000,9.340000,193.080000,33.770000,11.880000,7.44,31.01,121.13,7.42,73.33,100,32.67,31.01,24.23,32.66,32.88,50,42.55,32.67,22.27,7.15,64.796237

50,12:15-12:30,9.340000,10.330000,0.000000,113.880000,29.930000,9.570000,0.000000,35.220000,10.760000,101.130000,9.340000,193.080000,33.770000,11.880000,7.41,31.1,121.97,7.4,76.67,100,32.67,31.1,24.39,32.66,33.6,50,42.55,32.67,22.21,7.1,65.869507

51,12:30-12:45,9.340000,10.330000,0.000000,113.880000,29.930000,9.570000,0.000000,35.220000,10.760000,72.160000,9.340000,193.080000,33.770000,0.000000,10.06,33.55,122.8,10.06,80,100,32.67,33.55,24.56,32.66,33.31,50,42.6,32.67,30.17,9.89,64.220574

52,12:45-13:00,9.340000,10.330000,0.000000,113.880000,30.890000,9.570000,0.000000,35.220000,10.760000,53.100000,9.340000,193.080000,33.770000,0.000000,10.09,32.88,207.29,10.1,82.11,100,32.67,32.88,41.46,32.66,32.81,50,42.58,32.67,30.29,9.45,65.303601

53,13:00-13:15,9.330000,10.330000,0.000000,113.880000,30.890000,9.560000,0.000000,35.220000,10.760000,53.100000,9.330000,193.080000,33.770000,0.000000,9.72,31.67,207.29,9.73,82.02,100,32.67,31.67,41.46,32.66,32.13,50,42.55,32.67,29.17,9.22,65.391414

54,13:15-13:30,9.330000,10.330000,0.000000,113.880000,29.930000,9.560000,0.000000,35.220000,10.760000,53.100000,9.330000,193.080000,33.770000,0.000000,9.4,30.36,207.29,9.39,81.99,100,32.67,30.36,41.46,32.66,31.36,50,42.43,32.67,28.17,9.11,64.942592

55,13:30-13:45,9.300000,10.330000,0.000000,113.880000,29.930000,9.530000,0.000000,35.220000,10.760000,53.100000,9.300000,193.080000,33.770000,0.000000,9.24,28.77,207.29,9.22,82.02,100,32.67,28.77,41.46,32.66,31.67,50,42.47,32.67,27.67,8.86,63.693696

56,13:45-14:00,9.240000,10.330000,0.000000,113.880000,29.930000,9.470000,0.000000,35.220000,10.760000,53.100000,9.240000,193.080000,33.770000,0.000000,9.06,27.04,204.63,9.06,81.81,100,32.67,27.04,40.93,32.66,31.78,50,42.5,32.67,27.17,8.22,61.459343

57,14:00-14:15,9.260000,10.330000,0.000000,113.880000,29.930000,9.490000,0.000000,35.220000,10.760000,53.100000,9.260000,193.080000,33.770000,0.000000,8.44,27.39,195.62,8.45,81,100,32.67,27.39,39.12,32.66,31.56,50,42.51,32.67,25.34,7.88,59.049364

58,14:15-14:30,9.270000,10.330000,0.000000,113.880000,29.930000,9.500000,0.000000,35.220000,10.760000,53.100000,9.270000,193.080000,33.770000,0.000000,8.09,28.35,184.83,8.08,80.49,100,32.67,28.35,36.96,32.66,31.22,50,42.54,32.67,24.25,7.45,56.541815

59,14:30-14:45,9.270000,10.330000,0.000000,138.010000,28.960000,9.500000,0.000000,35.220000,10.760000,53.100000,9.270000,193.080000,33.770000,0.000000,7.77,29.49,168.53,7.76,79.53,100,32.67,29.49,33.7,32.66,30.52,50,42.49,32.67,23.29,7.1,54.131836

60,14:45-15:00,9.260000,10.330000,0.000000,167.000000,29.930000,9.490000,0.000000,35.220000,10.760000,53.100000,9.260000,193.080000,33.770000,0.000000,7.44,30.39,149.36,7.45,77.91,100,32.67,30.39,29.87,32.66,29.7,50,42.55,32.67,22.34,7.15,51.692586

61,15:00-15:15,9.220000,10.330000,0.000000,195.610000,29.930000,9.440000,0.000000,35.220000,10.760000,82.060000,9.220000,231.700000,49.890000,0.000000,7.37,31.32,143.73,7.39,74.22,90,32.67,31.32,28.74,32.66,28.77,45,42.62,32.67,22.16,7.15,49.916812

62,15:15-15:30,9.080000,10.330000,0.000000,195.610000,30.890000,9.300000,0.000000,35.220000,10.760000,101.130000,9.080000,251.000000,49.890000,0.000000,7.35,33.56,138.08,7.36,69.18,84,32.67,33.56,27.62,32.66,27.6,42,42.46,32.67,22.07,7.11,48.892327

63,15:30-15:45,8.800000,10.330000,0.000000,195.610000,30.890000,9.020000,0.000000,35.220000,10.760000,101.130000,8.800000,212.390000,49.890000,0.000000,7.49,36,132.45,7.5,65.28,78,32.67,36,26.49,32.66,26.6,39,42.52,32.67,22.5,7.12,47.214123

64,15:45-16:00,8.350000,10.330000,0.000000,195.610000,30.890000,8.560000,0.000000,35.220000,10.760000,101.130000,8.350000,193.080000,49.890000,0.000000,7.36,38.93,126.81,7.35,60.15,72.67,32.67,38.93,25.36,32.66,25.49,36.33,42.6,32.67,22.06,7.45,44.726088

65,16:00-16:15,7.730000,10.330000,0.000000,195.610000,29.930000,7.920000,0.000000,35.220000,10.760000,101.130000,7.730000,193.080000,59.030000,0.000000,7.38,39.37,113.59,7.38,54.78,66.67,32.67,39.37,22.72,32.66,24.03,33.33,42.58,32.67,22.14,8.65,41.428222

66,16:15-16:30,7.160000,10.330000,0.000000,195.610000,29.930000,7.340000,0.000000,35.220000,10.760000,101.130000,7.160000,193.080000,59.030000,0.000000,7.34,40.71,100.37,7.36,49.14,61.34,32.67,40.71,20.07,32.66,22.26,30.66,42.49,32.67,22.07,9.86,37.203441

67,16:30-16:45,6.540000,10.330000,0.000000,195.610000,29.930000,6.700000,0.000000,35.220000,10.760000,101.130000,6.540000,193.080000,59.030000,0.000000,7.4,43.56,87.15,7.42,43.41,53.34,20.87,43.56,17.43,30.65,19.8,26.66,42.58,33,22.25,10.71,32.139558

68,16:45-17:00,5.870000,10.330000,0.000000,195.610000,29.930000,6.030000,0.000000,35.220000,10.760000,101.130000,5.870000,193.080000,59.030000,0.000000,7.86,49.56,73.93,7.86,37.71,44.67,10.97,49.56,14.78,16.82,17.36,22.33,42.56,33,23.58,11.38,26.704909

69,17:00-17:15,5.180000,10.330000,0.000000,195.610000,29.930000,5.310000,0.000000,35.220000,10.760000,101.130000,5.180000,193.080000,59.030000,0.000000,7.5,47.79,69.18,7.5,30.24,40,4.08,47.79,13.83,7.77,14.93,20,42.46,33,22.5,12.06,22.080091

70,17:15-17:30,4.200000,10.330000,0.000000,195.610000,29.930000,4.310000,0.000000,35.220000,10.760000,101.130000,4.200000,193.080000,59.030000,0.000000,7.43,44.31,64.43,7.44,24.81,32,0.58,44.31,12.88,2.22,12.54,16,42.61,33,22.31,12.66,18.44073

71,17:30-17:45,3.320000,10.330000,0.000000,195.610000,28.960000,3.410000,0.000000,35.220000,10.760000,101.130000,3.320000,193.080000,59.030000,0.000000,7.46,40.67,59.68,7.46,18.18,24,0,40.67,11.93,0.66,10.59,12,42.58,31.73,22.39,13.06,15.084322

72,17:45-18:00,2.670000,10.330000,0.000000,195.610000,28.960000,2.740000,0.000000,35.220000,10.760000,101.130000,2.670000,231.700000,59.030000,0.000000,7.4,39.46,54.93,7.39,10.08,15.33,0,39.46,10.98,0,8.65,7.67,42.5,30.28,22.17,13.27,11.815727

73,18:00-18:15,1.950000,10.330000,0.000000,195.610000,28.960000,2.000000,0.000000,35.220000,10.760000,101.130000,1.950000,271.520000,59.030000,0.000000,7.46,35.14,45.1,7.45,6.72,14,0,35.14,9.02,0,6.9,7,42.48,0,22.35,12.72,8.693487

74,18:15-18:30,1.420000,10.330000,0.000000,235.170000,28.000000,1.460000,0.000000,35.220000,10.760000,101.130000,1.420000,271.520000,59.030000,0.000000,7.48,36.61,35.28,7.49,1.8,8.67,0,36.61,7.05,0,5.34,4.33,42.59,0,22.45,12.56,5.639546

75,18:30-18:45,0.640000,10.330000,0.000000,235.170000,28.960000,0.660000,0.000000,57.940000,10.760000,101.130000,0.640000,271.520000,74.030000,0.000000,7.49,35.9,25.45,7.47,0.9,7.33,0,35.9,5.09,0,3.82,3.67,42.58,0,22.42,12.56,2.936857

76,18:45-19:00,0.410000,10.330000,0.000000,235.170000,28.960000,0.420000,0.000000,57.940000,10.760000,101.130000,0.410000,271.520000,74.030000,0.000000,7.48,33.21,15.63,7.47,0.3,4.67,0,33.21,3.12,0,2.36,2.33,42.5,0,22.42,12.63,1.26841

77,19:00-19:15,0.210000,10.330000,0.000000,235.170000,28.960000,0.220000,0.000000,57.940000,10.760000,101.130000,0.210000,271.520000,74.030000,0.000000,7.48,31.04,11.73,7.48,0.03,2.67,0,31.04,2.34,0,1.16,1.33,42.54,0,22.44,12.76,0.370766

78,19:15-19:30,0.040000,10.330000,0.000000,235.170000,28.960000,0.040000,0.000000,57.940000,10.760000,101.130000,0.040000,271.520000,74.030000,0.000000,7.44,31.34,7.83,7.44,0,0.67,0,31.34,1.56,0,0.3,0.33,42.49,0,22.33,12.9,0

79,19:30-19:45,0.000000,10.330000,0.000000,235.170000,28.960000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.41,31.37,3.93,7.39,0,0.06,0,31.37,0.78,0,0,0.03,42.55,0,22.18,13.05,0

80,19:45-20:00,0.000000,10.330000,0.000000,235.170000,28.000000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.43,36.23,0.03,7.44,0,0,0,36.23,0,0,0,0,42.62,0,22.31,13.2,0

81,20:00-20:15,0.000000,10.330000,0.000000,235.170000,28.960000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.46,39.46,0.02,7.46,0,0,0,39.46,0,0,0,0,42.61,0,22.39,12.21,0

82,20:15-20:30,0.000000,10.330000,0.000000,235.170000,28.960000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.4,38.11,0.01,7.39,0,0,0,38.11,0,0,0,0,42.43,0,22.17,11.88,0

83,20:30-20:45,0.000000,10.330000,0.000000,235.170000,28.960000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.46,39.3,0,7.45,0,0,0,39.3,0,0,0,0,42.48,0,22.35,11.46,0

84,20:45-21:00,0.000000,10.330000,0.000000,235.170000,29.930000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.48,40.2,0,7.49,0,0,0,40.2,0,0,0,0,42.42,0,22.45,11.03,0

85,21:00-21:15,0.000000,10.330000,0.000000,235.170000,30.890000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.49,42.12,0,7.47,0,0,0,42.12,0,0,0,0,42.59,0,22.42,10.56,0

86,21:15-21:30,0.000000,10.330000,0.000000,235.170000,29.930000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.48,43.07,0,7.47,0,0,0,43.07,0,0,0,0,42.6,0,22.42,10.11,0

87,21:30-21:45,0.000000,10.330000,0.000000,235.170000,29.930000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.48,46.24,0,7.48,0,0,0,46.24,0,0,0,0,42.6,0,22.44,9.67,0

88,21:45-22:00,0.000000,10.330000,0.000000,235.170000,29.930000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.44,47.89,0,7.44,0,0,0,47.89,0,0,0,0,42.42,0,22.33,9.27,0

89,22:00-22:15,0.000000,10.330000,0.000000,235.170000,29.930000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.41,47.89,0,7.39,0,0,0,47.89,0,0,0,0,42.42,0,22.18,7.55,0

90,22:15-22:30,0.000000,10.330000,0.000000,235.170000,29.930000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.48,48.38,0,7.49,0,0,0,48.38,0,0,0,0,42.48,0,22.45,6.72,0

91,22:30-22:45,0.000000,10.330000,0.000000,235.170000,29.930000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.49,50.06,0,7.47,0,0,0,50.06,0,0,0,0,42.57,0,22.42,6.2,0

92,22:45-23:00,0.000000,10.330000,0.000000,235.170000,28.960000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.48,52.22,0,7.47,0,0,0,52.22,0,0,0,0,42.58,0,22.42,5.81,0

93,23:00-23:15,0.000000,10.330000,0.000000,235.170000,28.960000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.48,52.53,0,7.48,0,0,0,52.53,0,0,0,0,42.42,0,22.44,5.49,0

94,23:15-23:30,0.000000,10.330000,0.000000,235.170000,28.960000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.44,52,0,7.44,0,0,0,52,0,0,0,0,42.49,0,22.33,5.2,0

95,23:30-23:45,0.000000,10.330000,0.000000,235.170000,28.960000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,7.41,51.51,0,7.39,0,0,0,51.51,0,0,0,0,42.56,0,22.18,5.15,0

96,23:45-24:00,0.000000,10.330000,0.000000,235.170000,28.960000,0.000000,0.000000,57.940000,10.760000,101.130000,0.000000,271.520000,74.030000,0.000000,6.76,50.62,0,6.78,0,0,0,50.62,0,0,0,0,42.61,0,20.33,5.19,0

