Time,Block,WR/2023/20914/A/3197,WR/2023/20937/A/3217,NR/2024/18346/C,NR/2023/18074/A/3049,NR/2024/18285/A/3190,NR/2024/18331/A/3218,NR/2023/18183/A/3219,Total
37,09:00:09:15,0.000000,0.000000,3.2,0.860000,9.600000,158.480000,0.000000,172.14

38,09:15-09:30,0.000000,0.000000,3.76,0.860000,9.600000,158.480000,0.000000,172.7

39,09:30-09:45,0.000000,0.000000,4.22,0.860000,9.600000,158.480000,0.000000,173.16

40,09:45-10:00,0.000000,0.000000,4.67,0.860000,9.600000,158.480000,0.000000,173.61

41,10:00-10:15,0.000000,0.000000,5.11,0.860000,9.600000,158.480000,0.000000,174.05

42,10:15-10:30,0.000000,0.000000,5.53,0.860000,9.600000,158.480000,0.000000,174.47

43,10:30-10:45,0.000000,0.000000,5.9,0.860000,9.600000,158.480000,0.000000,174.84

44,10:45-11:00,0.000000,0.000000,6.21,0.860000,9.600000,158.480000,0.000000,175.15

45,11:00-11:15,0.000000,0.000000,6.43,0.860000,9.600000,158.480000,0.000000,175.37

46,11:15-11:30,0.000000,0.000000,6.63,0.860000,9.600000,158.480000,0.000000,175.57

47,11:30-11:45,0.000000,0.000000,6.84,0.860000,9.600000,158.480000,0.000000,175.78

48,11:45-12:00,0.000000,0.000000,6.97,0.860000,9.600000,158.480000,0.000000,175.91

49,12:00-12:15,0.000000,0.000000,7.06,0.860000,9.600000,158.480000,0.000000,176

50,12:15-12:30,0.000000,0.000000,7.06,0.860000,9.600000,158.480000,0.000000,176

51,12:30-12:45,0.000000,0.000000,7.11,0.860000,9.600000,158.480000,0.000000,176.05

52,12:45-13:00,0.000000,0.000000,6.94,0.860000,9.600000,158.480000,0.000000,175.88

53,13:00-13:15,0.000000,0.000000,6.77,0.770000,9.600000,158.480000,0.000000,175.62

54,13:15-13:30,0.000000,0.000000,6.82,0.770000,9.600000,158.480000,0.000000,175.67

55,13:30-13:45,0.000000,0.000000,6.71,0.770000,9.600000,158.480000,0.000000,175.56

56,13:45-14:00,0.000000,0.000000,6.51,0.770000,9.600000,158.480000,0.000000,175.36

57,14:00-14:15,0.000000,0.000000,6.26,0.770000,9.600000,158.480000,0.000000,175.11

58,14:15-14:30,0.000000,0.000000,5.92,0.770000,9.600000,158.480000,0.000000,174.77

59,14:30-14:45,0.000000,0.000000,5.63,0.770000,9.600000,158.480000,0.000000,174.48

60,14:45-15:00,0.000000,0.000000,5.13,0.770000,9.600000,158.480000,0.000000,173.98

61,15:00-15:15,0.000000,0.000000,4.81,0.670000,9.600000,158.480000,0.000000,173.56

62,15:15-15:30,0.000000,0.000000,4.43,0.670000,9.600000,158.480000,0.000000,173.18

63,15:30-15:45,0.000000,0.000000,3.96,0.670000,9.600000,158.480000,0.000000,172.71

64,15:45-16:00,0.000000,0.000000,3.46,0.670000,9.600000,158.480000,0.000000,172.21

65,16:00-16:15,0.000000,0.000000,2.91,0.480000,9.600000,158.480000,0.000000,171.47

66,16:15-16:30,0.000000,0.000000,2.42,0.480000,9.600000,158.480000,0.000000,170.98

67,16:30-16:45,0.000000,0.000000,1.9,0.480000,9.600000,158.480000,0.000000,170.46

68,16:45-17:00,0.000000,0.000000,1.41,0.480000,9.600000,158.480000,0.000000,169.97

69,17:00-17:15,0.000000,0.000000,1,0.480000,9.600000,158.480000,0.000000,169.56

70,17:15-17:30,0.000000,0.000000,0.63,0.480000,9.600000,158.480000,0.000000,169.19

71,17:30-17:45,0.000000,0.000000,0.35,0.480000,9.600000,158.480000,0.000000,168.91

72,17:45-18:00,0.000000,0.000000,0.15,0.480000,9.600000,158.480000,0.000000,168.71

73,18:00-18:15,55.000000,25.000000,0,0.480000,9.600000,158.480000,0.000000,248.56

74,18:15-18:30,55.000000,25.000000,0,0.480000,9.600000,158.480000,0.000000,248.56

75,18:30-18:45,55.000000,25.000000,0,0.480000,9.600000,158.480000,0.000000,248.56

76,18:45-19:00,55.000000,25.000000,0,0.480000,9.600000,158.480000,0.000000,248.56

77,19:00-19:15,55.000000,25.000000,0,0.580000,9.600000,0.000000,158.480000,248.66

78,19:15-19:30,55.000000,25.000000,0,0.580000,9.600000,0.000000,158.480000,248.66

79,19:30-19:45,55.000000,25.000000,0,0.580000,9.600000,0.000000,158.480000,248.66

80,19:45-20:00,55.000000,25.000000,0,0.580000,9.600000,0.000000,158.480000,248.66

81,20:00-20:15,55.000000,25.000000,0,0.580000,9.600000,0.000000,158.480000,248.66

82,20:15-20:30,55.000000,25.000000,0,0.580000,9.600000,0.000000,158.480000,248.66

83,20:30-20:45,55.000000,25.000000,0,0.580000,9.600000,0.000000,158.480000,248.66

84,20:45-21:00,55.000000,25.000000,0,0.580000,9.600000,0.000000,158.480000,248.66

85,21:00-21:15,55.000000,25.000000,0,0.580000,9.600000,0.000000,158.480000,248.66

86,21:15-21:30,55.000000,25.000000,0,0.580000,9.600000,0.000000,158.480000,248.66

87,21:30-21:45,55.000000,25.000000,0,0.580000,9.600000,0.000000,158.480000,248.66

88,21:45-22:00,55.000000,25.000000,0,0.580000,9.600000,0.000000,158.480000,248.66

89,22:00-22:15,55.000000,0.000000,0,0.480000,9.600000,0.000000,0.000000,65.08

90,22:15-22:30,55.000000,0.000000,0,0.480000,9.600000,0.000000,0.000000,65.08

91,22:30-22:45,55.000000,0.000000,0,0.480000,9.600000,0.000000,0.000000,65.08

92,22:45-23:00,55.000000,0.000000,0,0.480000,9.600000,0.000000,0.000000,65.08

93,23:00-23:15,0.000000,0.000000,0,0.480000,9.600000,0.000000,0.000000,10.08

94,23:15-23:30,0.000000,0.000000,0,0.480000,9.600000,0.000000,0.000000,10.08

95,23:30-23:45,0.000000,0.000000,0,0.480000,9.600000,0.000000,0.000000,10.08

96,23:45-24:00,0.000000,0.000000,0,0.480000,9.600000,0.000000,0.000000,10.08

