Block,Time,DADRI_CRF,SINGRAULI_HYDRO,DADRI_RF,DHAULIGNGA,ANTA_GF,ANTA_RF,RIHAND2,CHAMERA1,RIHAND1,AURY_LF,AURY_RF,URI2,URI,AURY_GF,SINGRAULI,NJPC,KOLDAM,TEHRI,BSIUL,RAPPC,RIHAND3,DADRI_GF,UNCHAHAR1,SEWA2,DADRT2,SALAL,RAPPB,TANAKPUR,DULHASTI,UNCHAHAR2,AURY_CRF,KOTESHWR,TANDA2,RAMPUR,CHAMERA3,PARBATI3,UNCHAHAR4,ANTA_CRF,KISHANGANGA,ANTA_LF,CHAMERA2,NAPP,DADRI_LF,UNCHAHAR3,JHAJJAR,NLCEXP,KUDGI,RSTPSU7,KHSTPP-II,KGSU1AND2,SOLAPUR,SIMHST2,MOUDA_II,NNTPP,KAWAS-zLIQ,SIPAT I,SASAN,MAPS,KKNP,VSTPS IV,KSTPS7,KAWAS-RLNG,MOUDA,VSTPS II,KHARGONE-I,NLCIIST1,VSTPS I,KAWAS-APM,SIPAT II,NLCTS2EXP,TALA,BRBCL,VSTPS III,NLCIIST2,VSTPS V,VALLURNTECL,KHSTPP-I,GANDHAR-RLNG,GANDHAR-NAPM,GANDHAR-APM,RSTPSU1TO6,KAPS,TAPS-II,NTPL,FSTPP I & II,TALST2,GADARWARA-I,LARA-I,KAWAS-ComGas,KAWAS-NAPM,GANDHAR-ComGas,KSTPS I&II,KGSU3AND4,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
21,05:00-05:15,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,117.887847,0.000000,92.331090,0.000000,0.000000,35.282808,46.773830,0.000000,141.748509,0.000000,0.000000,0.000000,6.249221,62.846385,123.684601,0.000000,10.280197,17.436898,363.266890,48.112261,0.000000,0.000000,36.418010,17.219312,0.000000,8.798246,3.938161,0.000000,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,13.387576,338.172984,1.67,8.98,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.88,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.87,1.269510,3.44,16.909776,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,9.884554,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

22,05:15-05:30,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,117.887847,0.000000,92.331090,0.000000,0.000000,35.282808,46.773830,0.000000,141.748509,20.715561,0.000000,0.000000,6.249221,62.846385,123.684601,0.000000,9.263189,17.436898,363.265216,48.112261,0.000000,0.000000,36.418010,17.219312,0.000000,8.798246,3.938161,0.638700,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,13.387576,338.172984,1.67,8.98,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.88,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.87,1.269510,3.44,16.909776,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,9.884554,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

23,05:30-05:45,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,117.887847,0.000000,92.331090,0.000000,0.000000,31.131890,46.773830,0.000000,141.748509,41.431122,0.000000,0.000000,9.850467,62.846385,123.684601,0.000000,9.263189,17.436898,363.266890,48.112261,0.000000,0.000000,36.418010,17.219312,0.000000,8.798246,3.938161,1.277401,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,13.387576,338.172984,1.67,8.98,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.88,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.87,1.269510,3.44,16.909776,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,9.884554,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

24,05:45-06:00,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,117.887847,0.000000,92.331090,0.000000,0.000000,31.131890,46.773830,0.000000,141.748509,67.325573,0.000000,0.000000,12.604361,62.846385,123.684601,0.000000,9.263189,17.436898,363.265216,48.112261,0.000000,0.000000,36.418010,17.219312,0.000000,8.798246,3.938161,2.075777,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,13.387576,338.172984,1.67,8.98,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.91,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.89,1.269510,3.44,16.909776,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,9.884554,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

25,06:00-06:15,0.000000,1.034894,0.000000,10.068264,0.000000,0.000000,117.887847,0.000000,92.331090,0.000000,0.000000,31.131890,46.773830,0.000000,141.748509,88.041134,0.000000,0.000000,12.604361,62.846385,123.684601,0.000000,4.031759,17.436898,344.681631,48.112261,0.000000,0.000000,36.418010,12.116941,0.000000,8.798246,3.938161,2.703072,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,8.154506,338.172984,1.73,8.98,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.91,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.90,1.269510,3.44,16.909776,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,9.884554,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

26,06:15-06:30,0.000000,1.034894,0.000000,20.136529,0.000000,0.000000,117.887847,0.000000,92.331090,0.000000,0.000000,31.131890,46.773830,0.000000,141.748509,98.398915,0.000000,0.000000,12.604361,62.846385,123.684601,0.000000,4.031759,17.436898,344.657273,48.112261,0.000000,0.000000,36.418010,12.116941,0.000000,8.798246,3.938161,3.022423,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,8.154506,338.172984,1.73,8.98,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.91,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.90,1.269510,3.44,16.909776,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,9.884554,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

27,06:30-06:45,0.000000,1.034894,0.000000,30.204793,0.000000,0.000000,117.887847,0.000000,92.331090,0.000000,0.000000,31.131890,46.773830,0.000000,141.748509,98.398915,0.000000,0.000000,12.604361,62.846385,123.684601,0.000000,9.263189,17.436898,363.266890,48.112261,0.000000,0.000000,36.418010,18.601632,0.000000,8.798246,3.938161,3.022423,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,13.387576,338.172984,1.73,8.98,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.91,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.90,1.269510,3.44,16.909776,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,9.884554,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

28,06:45-07:00,0.000000,1.034894,0.000000,40.273058,0.000000,0.000000,117.887847,0.000000,92.331090,0.000000,0.000000,31.131890,46.773830,0.000000,141.748509,98.398915,0.000000,0.000000,12.604361,62.846385,123.684601,0.000000,9.263189,17.436898,362.667233,48.112261,0.000000,0.000000,36.418010,18.601632,0.000000,8.798246,3.938161,3.022423,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,13.387576,338.172984,1.73,8.98,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.91,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.90,1.269510,3.44,16.909776,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,9.884554,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

29,07:00-07:15,0.000000,1.034894,0.000000,40.273058,0.000000,0.000000,117.887847,0.000000,92.331090,0.000000,0.000000,29.649418,46.773830,0.000000,141.748509,72.504463,0.000000,0.000000,12.604361,62.846385,123.684601,0.000000,9.263189,17.436898,362.669330,34.685584,0.000000,0.000000,36.418010,15.794506,0.000000,0.000000,3.938161,2.235452,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.639602,338.172984,1.73,8.98,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.89,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.89,1.269510,3.44,16.909776,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,9.884554,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

30,07:15-07:30,0.000000,1.034894,0.000000,30.204793,0.000000,0.000000,117.887847,0.000000,92.331090,0.000000,0.000000,29.649418,46.773830,0.000000,141.748509,46.610012,0.000000,0.000000,12.604361,62.846385,123.684601,0.000000,9.263189,17.436898,362.667233,34.685584,0.000000,0.000000,36.418010,15.763822,0.000000,0.000000,3.938161,1.437076,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.639602,338.172984,1.73,8.98,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.89,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.89,1.269510,3.44,16.909776,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,9.884554,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

31,07:30-07:45,0.000000,1.034894,0.000000,20.136529,0.000000,0.000000,117.887847,13.464231,92.331090,0.000000,0.000000,29.649418,46.773830,0.000000,141.748509,25.894451,0.000000,0.000000,12.604361,62.846385,123.684601,0.000000,9.242556,17.436898,362.879935,34.685584,0.000000,0.123347,36.418010,15.763822,0.000000,0.000000,3.938161,0.798376,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.440615,338.172984,1.78,8.98,1.87,94.103447,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.89,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.89,1.269510,3.44,16.909776,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,9.884554,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

32,07:45:08:00,0.000000,1.034894,0.000000,10.068264,0.000000,0.000000,117.887847,27.004530,92.331090,0.000000,0.000000,29.649418,46.773830,0.000000,141.748509,20.715561,0.000000,0.000000,12.604361,62.846385,123.684601,0.000000,10.263946,17.436898,362.877989,34.685584,0.000000,0.123347,36.418010,14.390981,0.000000,0.000000,3.938161,0.638700,21.482687,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.440615,338.172984,1.78,8.98,1.87,60.289250,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.89,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.89,1.269510,3.44,16.909776,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,7.958754,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

33,08:00-08:15,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,117.887847,40.544830,92.331090,0.000000,0.000000,29.649418,46.773830,0.000000,141.748509,20.715561,1.561062,0.000000,12.604361,62.846385,123.684601,0.000000,10.263946,17.436898,362.879935,34.685584,0.000000,0.123347,54.814796,15.690594,0.000000,0.000000,3.938161,0.638700,21.482687,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.440615,338.172984,1.78,8.98,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.89,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.89,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

34,08:15-08:30,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,117.887847,40.544830,92.331090,0.000000,0.000000,29.649418,46.773830,0.000000,141.748509,0.000000,3.122125,0.000000,12.604361,62.846385,123.684601,0.000000,10.263946,17.436898,362.877989,34.685584,0.000000,0.123347,54.814796,15.690594,0.000000,0.000000,3.938161,0.000000,21.482687,4.238849,1.657536,0.000000,4.068498,0.000000,29.710734,45.735721,0.000000,12.440615,338.172984,1.78,8.98,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.89,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.89,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

35,08:30-08:45,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,117.887847,40.544830,92.331090,0.000000,0.000000,29.649418,4.252166,0.000000,141.748509,0.000000,3.122125,0.000000,12.604361,62.846385,123.684601,0.000000,10.263946,17.436898,362.879935,34.685584,0.000000,5.797332,54.814796,15.690594,0.000000,0.000000,3.938161,0.000000,21.482687,18.368344,1.657536,0.000000,4.068498,0.000000,29.710734,45.735721,0.000000,12.440615,338.172984,1.78,8.98,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.89,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.89,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

36,08:45:09:00,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,117.887847,40.544830,92.331090,0.000000,0.000000,29.649418,4.252166,0.000000,141.748509,0.000000,1.561062,0.000000,12.604361,62.846385,123.684601,0.000000,10.263946,17.436898,362.877989,34.685584,0.000000,5.797332,54.814796,15.690594,0.000000,0.000000,3.938161,0.000000,21.482687,36.736688,1.657536,0.000000,4.068498,0.000000,29.710734,45.735721,0.000000,12.440615,338.172984,1.78,8.98,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.89,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.89,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

37,09:00:09:15,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,117.887847,40.544830,92.331090,0.000000,0.000000,35.282808,15.945624,0.000000,141.748509,0.000000,1.561062,0.000000,12.604361,62.846385,123.684601,0.000000,10.263946,17.436898,362.882364,34.685584,0.000000,5.797332,54.814796,18.936236,0.000000,0.000000,3.938161,0.000000,21.482687,36.736688,1.657536,0.000000,4.068498,0.000000,29.710734,45.735721,0.000000,12.440615,338.172984,1.78,8.98,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.53,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.97,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

38,09:15-09:30,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,117.887847,40.544830,92.331090,0.000000,0.000000,35.282808,51.025997,0.000000,141.748509,0.000000,0.000000,0.000000,12.604361,62.846385,123.684601,0.000000,10.263946,17.436898,362.877503,34.685584,0.000000,6.044027,54.814796,18.936236,0.000000,0.000000,3.938161,0.000000,21.482687,36.736688,1.657536,0.000000,4.068498,0.000000,29.710734,45.735721,0.000000,12.440615,338.172984,1.78,8.98,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,1.866966,0.53,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.99,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

39,09:30-09:45,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,117.887847,40.544830,92.331090,0.000000,0.000000,29.649418,51.025997,0.000000,141.748509,0.000000,0.000000,0.000000,12.604361,62.846385,123.684601,0.000000,9.263189,17.436898,363.268980,34.685584,0.000000,6.044027,54.814796,11.419564,0.000000,0.000000,3.938161,0.000000,21.482687,36.736688,1.657536,0.000000,4.068498,0.000000,29.710734,45.735721,0.000000,13.387576,338.172984,1.78,8.98,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.381614,0.53,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.99,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

40,09:45-10:00,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,117.887847,27.004530,92.331090,0.000000,0.000000,29.649418,46.773830,0.000000,141.748509,0.000000,0.000000,0.000000,12.621308,62.846385,123.684601,0.000000,9.263189,17.436898,363.264797,34.685584,0.000000,0.370042,36.418010,11.419564,0.000000,0.000000,3.938161,0.000000,10.741344,36.736688,1.657536,0.000000,4.068498,0.000000,29.710734,45.735721,0.000000,13.387576,338.172984,1.78,8.98,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.54,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.02,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

41,10:00-10:15,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,117.887847,27.004530,92.331090,0.000000,0.000000,29.649418,46.773830,0.000000,141.748509,0.000000,0.000000,0.000000,6.249221,62.846385,123.684601,0.000000,9.342531,17.436898,363.589420,34.685584,0.000000,0.370042,36.418010,18.156622,0.000000,0.000000,3.938161,0.000000,10.741344,7.064747,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.744373,340.311812,1.78,8.98,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.54,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.02,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

42,10:15-10:30,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,117.887847,27.004530,92.331090,0.000000,0.000000,29.649418,46.773830,0.000000,141.748509,0.000000,0.000000,0.000000,6.249221,62.846385,123.684601,0.000000,9.342531,17.436898,363.585784,34.685584,0.000000,0.370042,36.418010,18.156622,0.000000,0.000000,3.938161,0.000000,10.741344,3.532374,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.744373,340.311812,1.78,8.98,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.57,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.06,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

43,10:30-10:45,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,89.108884,13.464231,63.284048,0.000000,0.000000,29.649418,46.773830,0.000000,141.748509,0.000000,0.000000,0.000000,6.249221,62.846385,123.684601,0.000000,9.342531,17.436898,363.003225,34.685584,0.000000,0.370042,36.418010,18.156622,0.000000,0.000000,3.938161,0.000000,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.744373,338.172984,1.83,8.98,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.57,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.06,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

44,10:45-11:00,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,89.108884,13.464231,52.402075,0.000000,0.000000,29.649418,46.773830,0.000000,141.748509,0.000000,0.000000,0.000000,6.249221,62.846385,123.684601,0.000000,9.342531,17.436898,362.998580,34.685584,0.000000,0.370042,36.418010,18.156622,0.000000,0.000000,3.938161,0.000000,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.744373,338.172984,1.83,8.98,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.57,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.06,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

45,11:00-11:15,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,89.108884,0.000000,52.381664,0.000000,0.000000,35.282808,46.773830,0.000000,141.748509,0.000000,0.000000,0.000000,6.249221,62.846385,123.684601,0.000000,9.342531,17.436898,363.003225,34.685584,0.000000,0.370042,16.786427,18.156622,0.000000,0.000000,3.938161,0.000000,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.744373,340.311812,1.83,8.98,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.57,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.06,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

46,11:15-11:30,0.000000,1.034894,0.000000,0.000000,0.000000,0.000000,89.108884,0.000000,52.381664,0.000000,0.000000,35.282808,46.773830,0.000000,141.748509,0.000000,0.000000,0.000000,6.249221,62.846385,123.684601,0.000000,9.342531,17.436898,362.998580,34.685584,0.000000,0.370042,0.000000,18.156622,0.000000,0.000000,3.938161,0.000000,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.744373,340.311812,1.83,8.98,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.57,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.06,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

47,11:30-11:45,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,89.108884,0.000000,52.381664,0.000000,0.000000,30.390654,51.025997,0.000000,141.748509,0.000000,0.000000,0.000000,6.249221,62.846385,123.684601,0.000000,10.342768,17.436898,363.003225,34.685584,0.000000,0.370042,0.000000,21.894831,0.000000,0.000000,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,0.000000,45.735721,0.000000,13.475275,340.311812,1.78,4.94,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.57,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.06,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

48,11:45-12:00,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,89.108884,0.000000,52.381664,0.000000,0.000000,30.390654,51.025997,0.000000,141.748509,0.000000,0.000000,0.000000,6.249221,62.846385,123.684601,0.000000,10.342768,17.436898,362.998580,34.685584,0.000000,0.370042,0.000000,21.894831,0.000000,0.000000,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,0.000000,45.735721,0.000000,13.475275,340.311812,1.78,4.94,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.57,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.06,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

