Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
6,01:15-01:30,39.744,33.556887,124.384996,130.580717,0,140.929215,4.0992,63.745048,20.427664,15.215179,83.664,1.212818,24.174271,0,5.534085,48.981044,16.783217,5.76757,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.555,10.703283,348.975

7,01:30-01:45,39.744,33.556887,124.384996,130.580717,0,140.929215,8.1984,63.745048,20.427664,15.215179,83.664,1.212818,24.174271,0,5.534085,48.981044,16.783217,5.76757,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.555,9.760221,348.975

8,01:45-02:00,39.744,33.556887,124.384996,130.580717,0,140.929215,8.1984,63.745048,20.427664,15.215179,83.664,1.212818,24.174271,0,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.555,9.234544,348.975

9,02:00-02:15,39.744,33.556887,124.384996,130.580717,0,140.929215,12.9381,63.745048,20.427664,15.215179,83.664,1.212818,34.961154,0,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.555,10.751282,348.975

10,02:15-02:30,39.744,33.556887,124.384996,130.580717,0,140.929215,12.9381,63.745048,20.427664,15.215179,83.664,1.212818,34.961154,0,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.555,12.541445,348.975

11,02:30-02:45,39.744,37.89052,124.384996,130.580717,0,140.929215,12.9381,63.745048,20.427664,15.215179,83.664,1.212818,34.961154,0,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,13.241054,348.975

12,02:45-03:00,39.744,37.89052,124.384996,130.580717,0,140.929215,12.9381,63.745048,20.427664,15.215179,83.664,1.212818,34.961154,0,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,14.720337,348.975

13,03:00-03:15,39.744,37.89052,124.384996,130.580717,0,140.929215,12.9381,63.745048,20.427664,15.215179,79.016,1.212818,34.961154,0,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.849,15.000002,348.975

14,03:15-03:30,39.744,37.89052,124.384996,130.580717,0,140.929215,12.9381,63.745048,20.427664,15.215179,79.016,1.212818,34.961154,0,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.849,15.000002,348.975

15,03:30-03:45,39.744,37.89052,124.384996,130.580717,0,140.929215,12.9381,63.745048,20.427664,15.215179,79.016,1.212818,34.961154,0,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.849,15.000002,348.975

16,03:45-04:00,39.744,37.89052,124.384996,130.580717,0,140.929215,12.9381,63.745048,20.427664,15.215179,79.016,1.212818,34.961154,0,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.849,15.000002,348.975

17,04:00-04:15,39.744,37.89052,124.384996,130.580717,0,140.929215,12.9381,63.745048,20.427664,15.215179,79.016,1.212818,34.961154,0,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,15.000002,348.975

18,04:15-04:30,39.744,37.89052,124.384996,130.580717,0,140.929215,12.9381,63.745048,20.427664,15.215179,79.016,1.212818,34.961154,0,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,15.000002,348.975

19,04:30-04:45,41.4,37.89052,124.384996,130.580717,0,140.929215,12.9381,63.745048,20.427664,15.215179,79.016,1.212818,34.961154,0,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,15.000002,348.975

20,04:45-05:00,41.4,37.89052,124.384996,130.580717,0,140.929215,12.9381,63.745048,20.427664,15.215179,79.016,1.212818,34.961154,0,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.555,15.000002,348.975

21,05:00-05:15,41.4,37.89052,124.384996,130.580717,0,140.929215,12.0414,63.745048,20.427664,15.215179,79.016,1.212818,35.561154,0.331858,5.534085,48.981044,6.102988,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.2316,15.000002,348.975

22,05:15-05:30,41.4,37.89052,124.384996,130.580717,0,140.929215,12.0414,63.745048,20.427664,15.215179,79.016,1.212818,35.561154,0.663718,5.534085,48.981044,9.154482,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.9376,15.000002,348.975

23,05:30-05:45,41.4,31.95894,124.384996,130.580717,0,140.929215,12.0414,63.745048,20.427664,19.554108,79.016,1.212818,35.561154,0.663718,5.534085,48.981044,12.205976,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.7612,15.000002,348.975

24,05:45-06:00,41.4,31.95894,124.384996,130.580717,0,140.929215,12.0414,63.745048,20.427664,23.893038,79.016,1.212818,35.561154,0.995578,5.534085,48.981044,78.386778,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.4672,15.000002,348.975

25,06:00-06:15,41.4,31.95894,124.384996,130.580717,0,140.929215,12.0414,63.745048,20.427664,27.624517,79.016,1.212818,40.888013,0.995578,5.534085,48.981044,78.386778,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,51.87616,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.4378,15.000002,348.975

26,06:15-06:30,41.4,31.95894,124.384996,130.580717,0,140.929215,12.0414,63.745048,20.427664,27.624517,79.016,1.212818,44.306625,1.327436,5.534085,48.981044,78.386778,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,51.87616,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.4378,15.000002,348.975

27,06:30-06:45,41.4,31.95894,124.384996,130.580717,0,145.761074,12.0414,63.745048,20.427664,27.624517,79.016,1.212818,44.306625,1.327436,5.534085,48.981044,78.386778,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,51.87616,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.4378,15.000002,348.975

28,06:45-07:00,41.4,31.95894,124.384996,130.580717,0,145.761074,12.0414,63.745048,20.427664,27.624517,79.016,1.212818,44.306625,1.659294,5.534085,48.981044,78.386778,6.745515,0,97.055943,28.045,48.499829,688.415948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,51.87616,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.4378,15.000002,348.975

29,07:00-07:15,41.4,33.556887,124.384996,130.580717,0,145.761074,12.0414,63.745048,20.427664,27.63898,79.016,1.212818,44.306625,1.659294,5.534085,48.981044,78.386778,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,51.485133,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.4378,15,348.975

30,07:15-07:30,41.4,33.556887,124.384996,130.580717,0,145.761074,12.0414,63.745048,20.427664,27.63898,79.016,1.212818,44.306625,1.991154,5.534085,48.981044,9.154482,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,51.485133,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.000002,348.975

31,07:30-07:45,41.4,33.556887,124.384996,130.580717,0,145.761074,12.0414,63.745048,20.427664,27.63898,79.016,1.212818,44.306625,1.991154,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,51.485133,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.000002,348.975

32,07:45:08:00,41.4,33.556887,124.384996,130.580717,0,145.761074,12.0414,63.745048,20.427664,27.63898,79.016,1.212818,44.906625,1.991154,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,51.485133,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.000008,348.975

33,08:00-08:15,41.4,33.556887,124.384996,130.580717,0,145.761074,12.0414,63.745048,20.427664,27.63898,79.016,1.212818,44.906625,2.323014,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,50.833423,0,81.47076,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.000008,348.975

34,08:15-08:30,41.4,33.556887,124.384996,130.580717,0,145.761074,12.0414,63.745048,20.427664,27.63898,79.016,1.212818,44.906625,2.323014,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,50.833423,0,81.47076,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.000008,348.975

35,08:30-08:45,41.4,33.556887,124.384996,130.580717,0,145.761074,12.0414,63.745048,20.427664,27.63898,79.016,1.212818,44.906625,2.654872,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,50.833423,0,81.47076,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.000008,348.975

36,08:45:09:00,41.4,33.556887,124.384996,130.580717,0,145.761074,12.0414,63.745048,20.427664,27.63898,79.016,1.212818,44.906625,2.654872,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,50.833423,0,81.47076,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.000008,348.975

37,09:00:09:15,41.4,33.556887,124.384996,130.580717,0,145.761074,12.0414,63.745048,22.630299,27.63898,79.016,1.212818,44.306625,2.98673,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.9082,15.000008,348.975

38,09:15-09:30,41.4,33.556887,124.384996,130.580717,0,145.761074,12.0414,63.745048,22.630299,27.63898,79.016,1.212818,44.306625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.9082,15.000002,348.975

39,09:30-09:45,41.4,33.556887,124.384996,130.580717,0,145.761074,12.0414,63.745048,22.630299,27.63898,79.016,1.212818,44.306625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,6.956103,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.9082,15.000002,348.975

40,09:45-10:00,41.4,33.556887,124.384996,130.580717,0,145.761074,12.0414,63.745048,22.630299,27.63898,79.016,1.212818,44.306625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,4.567138,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.9082,15.00135,348.975

41,10:00-10:15,48.024,33.556887,124.384996,130.580717,0,145.761074,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,1.873697,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.29,15.00135,348.975

42,10:15-10:30,48.024,33.556887,124.384996,130.580717,0,145.761074,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,27.65,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.29,15.00135,348.975

43,10:30-10:45,48.024,38.350728,124.384996,130.580717,0,145.761074,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.29,15.00135,348.975

44,10:45-11:00,41.4,38.350728,124.384996,130.580717,0,145.761074,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.29,15.00135,348.975

45,11:00-11:15,41.4,38.350728,124.384996,130.580717,0,145.761074,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,16.783217,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.29,15.00135,348.975

46,11:15-11:30,48.024,38.350728,124.384996,130.580717,0,145.761074,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,4.272092,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.655124,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.29,15.00135,348.975

47,11:30-11:45,48.024,38.350728,124.384996,130.580717,0,145.761074,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.8192,15.00135,348.975

48,11:45-12:00,48.024,38.350728,124.384996,130.580717,0,145.761074,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.8192,15.00135,348.975

49,12:00-12:15,41.4,38.350728,124.384996,130.580717,0,145.761074,12.0414,63.745048,22.630299,27.63898,79.37622,1.212818,44.306625,3.094586,5.534085,48.981044,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.655124,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,11.025,15.00135,348.975

