Block,Time,BSIUL,CHAMERA1,CHAMERA3,CHAMERA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,SINGRAULI_HYDRO,TEHRI,UNCHAHAR4,DHAULIGNGA,JHAJJAR,SEWA2,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,RIHAND1,DADRT2,DULHASTI,RIHAND2,SALAL,RIHAND3,KOLDAM,PARBATI3,RAMPUR,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
14,03:15-03:30,0,42.66,0,0,103.96875,12.4257,0,19.985,42.392196,26.39091,47.472,32.41932,0.89911,11.403,0,36.5917,653.1525,15.804048,0,7.888,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,52.608,30.688,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,16.485,19.46,26.46,147.515625,31.564,415.125

15,03:30-03:45,0,42.66,0,0,103.96875,12.4257,0,19.985,42.392196,26.39091,51.888,32.41932,0.89911,11.403,0,36.5917,653.1525,15.804048,0,7.888,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,52.608,30.688,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,16.485,19.46,26.46,147.515625,31.564,415.125

16,03:45-04:00,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,51.888,32.41932,0.89911,11.403,0,36.5917,653.1525,15.804048,0,7.888,36.312,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,52.608,30.688,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,16.485,19.46,26.46,147.515625,31.564,415.125

17,04:00-04:15,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,52.608,30.688,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,16.485,19.46,26.46,147.515625,31.564,415.125

18,04:15-04:30,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,52.608,30.688,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,16.485,19.46,26.46,147.515625,31.564,415.125

19,04:30-04:45,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,52.608,30.688,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,16.485,19.46,26.46,147.515625,31.564,415.125

20,04:45-05:00,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,52.608,30.688,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,16.485,19.46,26.46,147.515625,31.564,415.125

21,05:00-05:15,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,52.608,30.688,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,16.485,19.46,26.46,147.515625,31.564,415.125

22,05:15-05:30,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,52.608,30.688,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,16.485,19.46,26.46,147.515625,31.564,415.125

23,05:30-05:45,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,52.608,30.688,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,18.683,19.46,26.46,147.515625,31.564,415.125

24,05:45-06:00,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,67.332,0,0,0,42,0,0,0,52.608,30.688,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

25,06:00-06:15,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,32.41932,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

26,06:15-06:30,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,51.888,32.41932,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

27,06:30-06:45,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,51.888,32.41932,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

28,06:45-07:00,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,32.41932,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.312,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

29,07:00-07:15,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.5256,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

30,07:15-07:30,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.5256,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

31,07:30-07:45,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.5256,23.675,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

32,07:45:08:00,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,5.916,36.846,47.35,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

33,08:00-08:15,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,36.846,71.025,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

34,08:15-08:30,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,36.846,94.7,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

35,08:30-08:45,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,36.846,123.11,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

36,08:45:09:00,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.0596,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

37,09:00:09:15,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.0596,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

38,09:15-09:30,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.0596,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

39,09:30-09:45,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.0596,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

40,09:45-10:00,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.38,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

41,10:00-10:15,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.38,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

42,10:15-10:30,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.38,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

43,10:30-10:45,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.38,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

44,10:45-11:00,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,51.888,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.5936,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

45,11:00-11:15,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,51.888,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.5936,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

46,11:15-11:30,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.5936,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

47,11:30-11:45,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.5936,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

48,11:45-12:00,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.914,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

49,12:00-12:15,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.914,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

50,12:15-12:30,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.914,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

51,12:30-12:45,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,37.914,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

52,12:45-13:00,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.1276,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,26.46,147.515625,31.564,415.125

53,13:00-13:15,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.1276,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,415.125

54,13:15-13:30,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.1276,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,415.125

55,13:30-13:45,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.1276,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,415.125

56,13:45-14:00,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.448,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,415.125

