Block,Time,JHAJJAR,NJPC,DADRT2,AURY_GF,ANTA_CRF,UNCHAHAR1,DULHASTI,AURY_LF,DADRI_RF,RIHAND1,KISHANGANGA,RAPPC,RAMPUR,UNCHAHAR3,SEWA2,TANDA2,KOTESHWR,TANAKPUR,AURY_RF,UNCHAHAR4,ANTA_RF,CHAMERA3,KOLDAM,RAPPB,DADRI_GF,ANTA_LF,BSIUL,UNCHAHAR2,NAPP,CHAMERA2,URI2,SALAL,RIHAND3,DADRI_CRF,AURY_CRF,SINGRAULI_HYDRO,CHAMERA1,URI,ANTA_GF,DADRI_LF,RIHAND2,TEHRI,DHAULIGNGA,PARBATI3,SINGRAULI,KHSTPP-II,BRBCL,TALA,FSTPP I & II,SASAN,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,0.740930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,16.079983,2.240336,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,107.004000,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

7,01:30-01:45,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,0.740930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,6.483864,2.240336,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

8,01:45-02:00,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,0.740930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,2.240336,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

9,02:00-02:15,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,7.285816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,2.240336,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

10,02:15-02:30,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,7.285816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,2.240336,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

11,02:30-02:45,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,7.285816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

12,02:45-03:00,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,7.285816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

13,03:00-03:15,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,7.285816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,25.542144,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

14,03:15-03:30,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,7.285816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,25.542144,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

15,03:30-03:45,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,7.285816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.660640,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

16,03:45-04:00,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,7.285816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.660640,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

17,04:00-04:15,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,0.493954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,12.321848,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

18,04:15-04:30,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,0.493954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,64.409660,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

19,04:30-04:45,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,64.409660,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,15.000804,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

20,04:45-05:00,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,64.409660,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,23.321088,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

21,05:00-05:15,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,12.321848,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,30.001608,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

22,05:15-05:30,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,15.831194,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.352000,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,30.001608,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

23,05:30-05:45,341.256000,0.000000,338.364000,0.000000,0.000000,5.784000,31.771227,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,0.246977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.060400,17.352000,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,45.002412,0.000000,0.000000,121.066350,113.039508,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

24,05:45-06:00,341.256000,16.432344,338.364000,0.000000,0.000000,5.784000,31.771227,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,0.246977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.060400,17.352000,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,45.002412,8.807139,0.000000,121.066350,142.205062,9.640000,0.000000,4.820000,403.694280,28.074958,0,0,0,0,0

25,06:00-06:15,439.584000,36.516320,338.364000,0.000000,0.000000,5.784000,31.771227,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,10.604000,0.000000,0.000000,8.554536,0.246977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.060400,27.196799,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,7.996380,3.192768,0.000000,0.000000,56.933840,45.002412,17.614277,0.000000,121.066350,142.205062,9.640000,0.000000,9.651541,403.694280,33.368051,0,0,0,0,0

26,06:15-06:30,543.141700,54.774480,409.700000,0.000000,0.000000,8.475199,31.771227,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,16.415893,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.060400,27.587463,20.693995,3.212530,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,13.543583,35.120448,0.000000,0.000000,56.933840,45.002412,17.614277,0.000000,121.066350,113.039508,9.640000,0.000000,10.704834,403.694280,28.074958,0,0,0,0,0

27,06:30-06:45,628.963216,77.597180,507.487003,0.000000,0.000000,9.917018,31.771227,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,17.109072,0.000000,0.000000,0.000000,0.000000,1.227558,0.000000,0.000000,0.000000,0.000000,1.060400,40.864056,20.693995,12.695919,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,26.654600,35.120448,0.000000,0.000000,56.933840,45.002412,26.421416,0.000000,121.066350,137.511468,9.640000,0.000000,19.983720,403.694280,33.153633,0,0,0,0,0

28,06:45-07:00,629.636696,104.984420,529.659003,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,25.663608,0.000000,0.000000,0.000000,0.000000,28.016547,0.000000,0.000000,0.000000,0.000000,12.572102,40.864056,20.693995,25.828741,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,26.654600,4.257024,0.000000,0.000000,56.933840,45.002412,26.421416,3.681516,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,33.546535,0,0,0,0,0

29,07:00-07:15,629.636696,132.371660,544.119003,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,25.663608,0.000000,0.000000,0.000000,0.000000,28.016547,0.000000,0.000000,0.000000,0.000000,12.572102,40.864056,20.693995,25.828741,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,26.654600,3.192768,0.000000,0.000000,56.933840,45.002412,26.421416,15.761797,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,33.546535,0,0,0,0,0

30,07:15-07:30,629.636696,135.292966,598.935297,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,25.663608,0.000000,0.000000,0.000000,0.000000,28.016547,0.000000,0.000000,0.000000,0.000000,12.572102,40.864056,20.693995,25.828741,4.538705,12.321848,119.213662,0.000000,0.000000,0.682329,26.654600,3.192768,0.000000,0.000000,56.933840,45.002412,26.421416,15.761797,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,33.546535,0,0,0,0,0

31,07:30-07:45,629.636696,135.292966,587.499003,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,25.663608,0.000000,0.000000,0.000000,0.000000,28.016547,0.000000,0.000000,0.000000,0.000000,12.572102,40.864056,20.693995,25.828741,4.538705,53.768064,119.213662,0.000000,0.000000,0.682329,13.543583,3.192768,0.000000,0.000000,56.933840,45.002412,17.614277,15.761797,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,33.546535,0,0,0,0,0

32,07:45:08:00,629.636696,135.292966,605.815003,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,25.663608,0.000000,0.000000,0.000000,0.000000,28.016547,0.000000,0.000000,0.000000,0.000000,12.572102,40.864056,20.693995,25.828741,4.538705,53.768064,119.213662,0.000000,0.000000,0.682329,13.543583,3.192768,0.000000,0.000000,56.933840,45.002412,17.614277,15.761797,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,33.546535,0,0,0,0,0

33,08:00-08:15,629.636696,109.548960,658.247278,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,25.663608,0.000000,0.000000,0.000000,0.000000,28.016547,0.000000,0.000000,0.000000,0.000000,12.572102,40.864056,20.693995,25.828741,4.538705,53.768064,119.213662,0.000000,0.000000,0.682329,8.377160,3.192768,0.000000,0.000000,56.933840,45.002412,8.807139,15.761797,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,33.546535,0,0,0,0,0

34,08:15-08:30,629.636696,90.195310,658.247278,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,17.109072,0.000000,0.000000,0.000000,0.000000,1.227558,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,25.391837,4.538705,6.721008,119.213662,0.000000,0.000000,0.682329,0.000000,3.192768,0.000000,0.000000,56.933840,45.002412,0.000000,3.681516,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,33.546535,0,0,0,0,0

35,08:30-08:45,629.636696,62.077744,658.247278,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,25.391837,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,3.192768,0.000000,0.000000,56.933840,45.002412,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

36,08:45:09:00,629.636696,32.864688,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,25.391837,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,3.192768,0.000000,0.000000,56.933840,45.002412,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

37,09:00:09:15,629.636696,19.444940,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,12.695919,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,3.192768,0.000000,0.000000,56.933840,45.002412,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

38,09:15-09:30,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,12.695919,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,3.192768,0.000000,0.000000,56.933840,30.001608,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

39,09:30-09:45,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,3.192768,0.000000,0.000000,56.933840,30.001608,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

40,09:45-10:00,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,3.192768,0.000000,0.000000,56.933840,15.000804,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

41,10:00-10:15,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,52.480256,0.000000,25.440056,0.000000,0.000000,8.554536,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,15.000804,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

42,10:15-10:30,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,15.000804,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

43,10:30-10:45,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,6.791862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

44,10:45-11:00,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,6.791862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

45,11:00-11:15,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,6.791862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,3.724896,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

46,11:15-11:30,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,6.791862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,35.120448,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

47,11:30-11:45,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,35.120448,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

