Block,Time,RIHAND1,RIHAND3,UNCHAHAR1,AURY_LF,NJPC,RIHAND2,TEHRI,DADRI_LF,NAPP,KISHANGANGA,AURY_CRF,URI2,URI,DADRI_RF,DADRT2,CHAMERA2,UNCHAHAR4,TANDA2,JHAJJAR,ANTA_CRF,AURY_RF,DADRI_CRF,CHAMERA1,SINGRAULI,RAPPB,PARBATI3,SEWA2,SALAL,BSIUL,ANTA_RF,ANTA_LF,DULHASTI,AURY_GF,UNCHAHAR3,RAPPC,SINGRAULI_HYDRO,KOTESHWR,UNCHAHAR2,DHAULIGNGA,KOLDAM,ANTA_GF,RAMPUR,CHAMERA3,DADRI_GF,TANAKPUR,TALA,KUDGI,BRBCL,SASAN,KHSTPP-I,KHSTPP-II,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
17,04:00-04:15,89.258400,119.980389,11.343305,0.000000,0.000000,114.604875,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,10.711008,0.000000,574.986993,38.332718,0.000000,0.000000,344.961118,0.000000,0.000000,0.000000,27.209259,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.734560,24.623676,1.039356,8.609555,28.735093,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,42.69,19.405746,333.991350,36.056998,113.766525,9.160046,0,0,0,0,0

18,04:15-04:30,89.258400,119.980389,11.343305,0.000000,0.000000,114.604875,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,47.128435,0.000000,574.986993,38.332718,0.000000,0.000000,344.961118,0.000000,0.000000,0.000000,27.209259,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.734560,24.623676,1.039356,8.609555,28.735093,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,40.75,19.405746,333.991350,36.056998,113.766525,9.160046,0,0,0,0,0

19,04:30-04:45,89.258400,119.980389,11.343305,0.000000,0.000000,114.604875,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,47.128435,0.000000,574.986993,38.332718,0.000000,0.000000,344.961118,0.000000,0.000000,0.000000,27.209259,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.734560,24.623676,1.039356,8.609555,34.022683,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,39.78,19.405746,333.991350,32.815269,113.766525,9.428501,0,0,0,0,0

20,04:45-05:00,89.258400,119.980389,11.343305,0.000000,0.000000,114.604875,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,574.986993,38.332718,0.000000,0.000000,344.961118,0.000000,0.000000,0.000000,27.209259,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.703159,24.623676,1.039356,8.609555,34.022683,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,39.78,19.405746,333.991350,32.815269,113.766525,9.428501,0,0,0,0,0

21,05:00-05:15,89.258400,119.980389,11.423267,0.000000,0.000000,114.604875,14.669424,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,548.463762,38.332718,0.000000,0.000000,344.961118,0.000000,0.000000,0.000000,27.209259,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.056884,24.623676,1.039356,8.609555,34.022683,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,38.81,19.405746,333.991350,32.815269,113.766525,9.428501,0,0,0,0,0

22,05:15-05:30,89.258400,119.980389,12.195414,0.000000,0.000000,114.604875,14.669424,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,630.386383,38.332718,0.000000,0.000000,411.752880,0.000000,0.000000,0.000000,27.209259,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.659444,24.623676,1.039356,8.609555,34.022683,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,37.84,19.405746,333.991350,32.815269,113.766525,9.428501,0,0,0,0,0

23,05:30-05:45,89.258400,119.980389,12.195414,0.000000,0.000000,114.604875,29.338848,0.000000,37.820336,0.000000,0.000000,9.788348,12.853210,0.000000,581.876383,38.332718,0.000000,0.000000,469.964880,0.000000,0.000000,0.000000,27.209259,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.659444,24.623676,1.039356,8.609555,40.510201,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,35.90,19.405746,333.991350,41.518254,143.119659,13.670118,0,0,0,0,0

24,05:45-06:00,89.258400,119.980389,12.195414,0.000000,0.000000,114.604875,45.291847,0.000000,37.820336,0.000000,0.000000,9.788348,12.853210,0.000000,533.366383,38.332718,0.000000,0.000000,547.580880,0.000000,0.000000,0.000000,27.209259,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.659444,24.623676,1.039356,8.609555,40.819225,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,35.90,19.405746,333.991350,41.518254,143.119659,13.670118,0,0,0,0,0

25,06:00-06:15,89.258400,119.980389,12.195414,0.000000,0.000000,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,9.788348,12.853210,0.000000,560.531983,38.332718,0.000000,0.000000,520.308558,0.000000,0.000000,0.000000,40.892067,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.659444,24.623676,1.039356,8.609555,40.819225,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,34.93,19.405746,333.991350,41.518254,143.119659,13.670118,0,0,0,0,0

26,06:15-06:30,89.258400,119.980389,12.195414,0.000000,0.000000,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,9.788348,12.853210,0.000000,581.876383,38.332718,0.000000,0.000000,602.183736,0.000000,0.000000,0.000000,40.892067,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.659444,24.623676,1.039356,8.609555,40.819225,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,35.90,19.405746,333.991350,41.518254,143.119659,13.670118,0,0,0,0,0

27,06:30-06:45,89.258400,119.980389,12.195414,0.000000,0.000000,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,9.788348,12.853210,0.000000,581.876383,38.332718,0.000000,0.000000,615.494880,0.000000,0.000000,0.000000,40.892067,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.659444,24.623676,1.039356,8.609555,40.819225,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,34.93,19.405746,333.991350,41.514955,143.119659,13.670118,0,0,0,0,0

28,06:45-07:00,89.258400,119.980389,12.195414,0.000000,0.000000,114.604875,45.291847,0.000000,37.820336,0.000000,0.000000,9.788348,12.853210,0.000000,533.366383,29.745362,0.000000,0.000000,615.494880,0.000000,0.000000,0.000000,27.261378,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.659444,24.623676,1.039356,8.609555,40.819225,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,36.87,19.405746,333.991350,41.514955,143.119659,13.670118,0,0,0,0,0

29,07:00-07:15,89.258400,119.980389,11.422970,0.000000,0.000000,114.604875,45.291847,0.000000,37.820336,0.000000,0.000000,9.788348,12.853210,0.000000,467.857534,29.745362,0.000000,0.000000,594.732600,0.000000,0.000000,0.000000,27.261378,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,12.758236,24.623676,1.039356,8.609555,35.531635,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,37.84,19.405746,333.991350,41.514955,143.119659,13.670118,0,0,0,0,0

30,07:15-07:30,89.258400,119.980389,11.422970,0.000000,0.000000,114.604875,45.291847,0.000000,37.820336,0.000000,0.000000,9.788348,12.853210,0.000000,402.633000,29.745362,0.000000,0.000000,497.712600,0.000000,0.000000,0.000000,13.630689,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,12.758236,24.623676,1.039356,8.609555,20.374200,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,38.81,19.405746,333.991350,41.514955,143.119659,10.508624,0,0,0,0,0

31,07:30-07:45,89.258400,119.980389,11.422970,0.000000,0.000000,114.604875,29.338848,0.000000,37.820336,0.000000,0.000000,9.788348,12.853210,0.000000,364.368355,29.745362,0.000000,0.000000,391.903596,0.000000,0.000000,0.000000,13.630689,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,12.758236,24.623676,1.039356,8.609555,20.374200,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,38.81,14.554310,333.991350,41.514955,143.119659,10.508624,0,0,0,0,0

32,07:45:08:00,89.258400,119.980389,11.422970,0.000000,0.000000,114.604875,29.338848,0.000000,37.820336,0.000000,0.000000,9.788348,47.128435,0.000000,364.310810,29.745362,0.000000,0.000000,345.077743,0.000000,0.000000,0.000000,13.630689,135.158562,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,12.758236,24.623676,1.039356,8.609555,20.374200,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,40.75,14.554310,333.991350,41.514955,143.119659,10.508624,0,0,0,0,0

33,08:00-08:15,56.490477,82.838781,11.607150,0.000000,0.000000,88.528130,29.338848,0.000000,37.820336,0.000000,0.000000,31.322713,47.128435,0.000000,364.607266,29.745362,0.000000,0.000000,345.077743,0.000000,0.000000,0.000000,0.000000,123.269297,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.342045,24.623676,1.039356,8.609555,20.759757,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,43.66,14.554310,333.991350,32.465206,99.629180,10.508624,0,0,0,0,0

34,08:15-08:30,56.490477,82.838781,11.514706,0.000000,0.000000,88.528130,14.669424,0.000000,37.820336,0.000000,0.000000,31.322713,12.853210,0.000000,364.550618,29.745362,0.000000,0.000000,345.077743,0.000000,0.000000,0.000000,0.000000,118.153187,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.342045,24.623676,1.039356,8.609555,20.354796,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,9.818327,14.261940,45.60,14.554310,333.991350,28.301219,94.816870,10.508624,0,0,0,0,0

35,08:30-08:45,56.490477,82.838781,11.607150,0.000000,0.000000,88.528130,14.669424,0.000000,37.820336,0.000000,0.000000,31.322713,10.711008,0.000000,364.607266,16.812596,0.000000,0.000000,346.356752,0.000000,0.000000,0.000000,0.000000,118.153187,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.501453,24.623676,1.039356,8.609555,20.092842,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,14.261940,47.54,14.554310,331.808400,28.301219,94.816870,7.152217,0,0,0,0,0

36,08:45:09:00,56.490477,82.838781,11.607150,0.000000,0.000000,88.528130,0.000000,0.000000,37.820336,0.000000,0.000000,31.322713,10.711008,0.000000,364.550618,16.812596,0.000000,0.000000,346.356752,0.000000,0.000000,0.000000,0.000000,118.153187,0.000000,0.000000,0.000000,80.043440,6.358497,0.000000,0.000000,47.963347,0.000000,13.501453,24.623676,1.039356,8.609555,20.092842,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,14.261940,48.51,14.554310,331.808400,28.301219,94.816870,7.152217,0,0,0,0,0

37,09:00:09:15,56.490477,82.838781,11.607150,0.000000,0.000000,88.528130,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,10.711008,0.000000,364.643500,16.812596,0.000000,0.000000,346.356752,0.000000,0.000000,0.000000,0.000000,118.153187,0.000000,0.000000,0.000000,80.043440,6.326480,0.000000,0.000000,47.963347,0.000000,13.764477,49.247352,1.039356,8.609555,20.092842,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,15.688134,27.17,14.554310,331.808400,22.531052,94.816870,7.152217,0,0,0,0,0

38,09:15-09:30,56.490477,82.838781,11.607150,0.000000,0.000000,88.528130,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,10.711008,0.000000,364.642686,16.812596,0.000000,0.000000,346.356752,0.000000,0.000000,0.000000,0.000000,118.153187,0.000000,0.000000,0.000000,80.043440,6.326480,0.000000,0.000000,47.963347,0.000000,13.764477,49.247352,1.039356,8.609555,20.092842,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,15.688134,29.11,14.554310,331.808400,22.531052,94.816870,7.152217,0,0,0,0,0

39,09:30-09:45,56.490477,82.838781,11.570608,0.000000,0.000000,88.528130,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,364.905904,16.812596,0.000000,0.000000,346.356752,0.000000,0.000000,0.000000,0.000000,118.153187,0.000000,0.000000,0.000000,80.043440,6.326480,0.000000,0.000000,47.963347,0.000000,13.961505,49.247352,1.039356,8.609555,20.092842,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,15.688134,31.05,14.554310,331.808400,22.531052,94.816870,7.152217,0,0,0,0,0

40,09:45-10:00,56.490477,82.838781,11.569937,0.000000,0.000000,88.528130,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,364.899632,16.812596,0.000000,0.000000,346.356752,0.000000,0.000000,0.000000,0.000000,118.153187,0.000000,0.000000,0.000000,80.043440,6.326480,0.000000,0.000000,47.963347,0.000000,13.961505,49.247352,1.039356,8.609555,20.092842,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,15.688134,33.96,14.554310,331.808400,22.531052,94.816870,7.152217,0,0,0,0,0

41,10:00-10:15,56.490477,82.838781,11.612581,0.000000,0.000000,88.528130,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,364.868859,15.519319,0.000000,0.000000,346.356752,0.000000,0.000000,0.000000,0.000000,118.153187,0.000000,0.000000,0.000000,83.425558,6.326480,0.000000,0.000000,47.963347,0.000000,13.806987,49.247352,1.039356,8.609555,20.092842,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,15.688134,69.87,14.554310,331.808400,23.139270,94.816870,2.910600,0,0,0,0,0

42,10:15-10:30,56.490477,82.838781,11.612581,0.000000,0.000000,88.528130,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,364.868859,15.519319,0.000000,0.000000,346.356752,0.000000,0.000000,0.000000,0.000000,118.153187,0.000000,0.000000,0.000000,83.425558,6.326480,0.000000,0.000000,47.963347,0.000000,13.806987,49.247352,1.039356,8.609555,20.092842,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,15.688134,70.12,14.554310,331.808400,23.139270,94.816870,2.910600,0,0,0,0,0

43,10:30-10:45,71.495636,90.807969,11.612581,0.000000,0.000000,90.575810,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,47.128435,0.000000,364.868859,15.519319,0.000000,0.000000,346.356752,0.000000,0.000000,0.000000,0.000000,126.944811,0.000000,0.000000,0.000000,83.425558,6.326480,0.000000,0.000000,47.963347,0.000000,13.806987,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,15.688134,75.04,14.554310,331.808400,23.284800,75.926979,2.910600,0,0,0,0,0

44,10:45-11:00,89.258400,109.697180,11.612581,0.000000,0.000000,105.339520,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,47.128435,0.000000,364.868859,15.519319,0.000000,0.000000,346.356752,0.000000,0.000000,0.000000,0.000000,135.158562,0.000000,0.000000,0.000000,83.425558,6.326480,0.000000,0.000000,47.963347,0.000000,13.806987,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,15.688134,75.04,14.554310,331.808400,23.284800,75.926979,2.910600,0,0,0,0,0

45,11:00-11:15,89.258400,109.697180,11.612581,0.000000,0.000000,105.339520,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,10.711008,0.000000,364.868859,15.519319,0.000000,0.000000,347.554257,0.000000,0.000000,0.000000,0.000000,119.141989,0.000000,0.000000,0.000000,83.425558,0.000000,0.000000,0.000000,47.963347,0.000000,13.806987,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,15.688134,75.04,14.554310,331.808400,23.284800,75.926979,2.910600,0,0,0,0,0

46,11:15-11:30,74.104464,89.616396,11.612581,0.000000,0.000000,90.103136,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,6.426605,0.000000,364.868859,15.519319,0.000000,0.000000,347.554257,0.000000,0.000000,0.000000,0.000000,117.862127,0.000000,0.000000,0.000000,83.425558,0.000000,0.000000,0.000000,47.963347,0.000000,13.827973,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,15.688134,75.04,14.554310,331.808400,23.284800,75.926979,2.910600,0,0,0,0,0

