Block,Time,SASAN,URI2,AURY_CRF,DADRI_CRF,KISHANGANGA,NAPP,UNCHAHAR3,UNCHAHAR1,SALAL,ANTA_RF,ANTA_LF,TEHRI,RAPPC,RAPPB,CHAMERA2,RIHAND2,JHAJJAR,ANTA_GF,UNCHAHAR2,CHAMERA3,BSIUL,DADRT2,UNCHAHAR4,URI,DADRI_LF,ANTA_CRF,RIHAND3,DADRI_GF,RAMPUR,AURY_GF,AURY_RF,SINGRAULI,DADRI_RF,PARBATI3,KHSTPP-II,TALA,KHSTPP-I,BRBCL,FSTPP I & II,CHAMERA1,RIHAND1,KOTESHWR,TANAKPUR,SINGRAULI_HYDRO,DHAULIGNGA,NJPC,SEWA2,AURY_LF,KOLDAM,TANDA2,DULHASTI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,332.630662,16.064970,0.000000,0.000000,0.000000,0.000000,11.557200,7.704800,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,344.789800,0.000000,25.040600,0.000000,0.000000,348.642200,0.000000,34.024397,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,75.284853,0.000000,25.159447,14.446500,8.503788,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

7,01:30-01:45,332.630662,16.064970,0.000000,0.000000,0.000000,0.000000,11.557200,7.704800,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,344.789800,0.000000,25.040600,0.000000,0.000000,348.642200,0.000000,34.024397,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,75.284853,0.000000,25.159447,13.618234,8.503788,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,332.630662,16.064970,0.000000,0.000000,0.000000,0.000000,11.557200,7.704800,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,344.789800,0.000000,25.040600,0.000000,0.000000,348.642200,0.000000,3.721418,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,75.284853,0.000000,25.159447,13.531555,8.503788,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,332.630662,6.477811,0.000000,0.000000,0.000000,0.000000,11.557200,7.704800,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,344.789800,0.000000,25.040600,0.000000,0.000000,348.642200,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,75.284853,0.000000,25.159447,12.770706,8.503788,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,11.557200,7.704800,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,344.789800,0.000000,25.040600,0.000000,0.000000,348.642200,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,75.284853,0.000000,25.159447,14.446500,8.503788,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,11.557200,7.704800,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,344.789800,0.000000,24.867242,0.000000,0.000000,350.568400,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,75.284853,0.000000,25.159447,14.215356,12.941367,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,11.557200,7.704800,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,344.789800,0.000000,24.867242,0.000000,0.000000,350.568400,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,75.284853,0.000000,25.159447,14.446500,12.941367,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,11.557200,7.704800,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,344.789800,0.000000,24.867242,0.000000,0.000000,350.568400,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,75.284853,0.000000,25.159447,14.446500,12.941367,0.000000,88.605200,6.172508,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

14,03:15-03:30,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,11.557200,7.704800,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,344.789800,0.000000,24.867242,0.000000,0.000000,350.568400,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,75.284853,0.000000,25.159447,14.446500,12.941367,0.000000,88.605200,6.172508,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

15,03:30-03:45,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,11.557200,7.704800,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,344.789800,0.000000,24.867242,0.000000,0.000000,350.568400,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,75.284853,0.000000,25.159447,14.446500,12.941367,0.000000,88.605200,6.172508,6.415402,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

16,03:45-04:00,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,11.557200,7.704800,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,344.789800,0.000000,24.867242,0.000000,0.000000,350.568400,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,75.284853,0.000000,25.159447,14.446500,12.941367,0.000000,88.605200,6.172508,6.415402,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

17,04:00-04:15,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,16.941411,9.333113,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,348.642200,0.000000,24.867242,0.000000,0.000000,350.568400,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,75.284853,0.000000,25.159447,14.446500,12.941367,0.000000,88.605200,6.172508,6.415402,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

18,04:15-04:30,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,16.941411,9.333113,1.342947,0.000000,0.000000,14.986799,52.431260,0.000000,0.000000,56.880686,348.642200,0.000000,24.867242,0.000000,0.000000,350.568400,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,75.284853,0.000000,25.159447,14.446500,12.941367,0.000000,88.605200,6.172508,6.415402,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

19,04:30-04:45,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,16.941411,9.333113,1.342947,0.000000,0.000000,14.986799,52.431260,0.000000,0.000000,56.880686,348.642200,0.000000,24.867242,0.000000,0.000000,398.723400,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,60.859156,0.000000,20.498813,14.446500,8.503788,0.000000,88.605200,6.172508,6.415402,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

20,04:45-05:00,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,16.941411,9.333113,1.342947,0.000000,0.000000,19.416096,52.431260,0.000000,0.000000,56.880686,348.642200,0.000000,24.867242,0.000000,0.000000,446.878400,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,60.859156,0.000000,20.498813,14.446500,8.503788,0.000000,88.605200,6.172508,6.415402,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

21,05:00-05:15,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,16.941411,9.333113,1.342947,0.000000,0.000000,29.973598,52.431260,0.000000,0.000000,56.880686,348.642200,0.000000,24.867242,0.000000,0.000000,495.033400,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,60.859156,0.000000,20.498813,14.446500,8.503788,0.000000,88.605200,6.172508,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

22,05:15-05:30,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,16.941411,9.333113,1.342947,0.000000,0.000000,29.973598,52.431260,0.000000,0.000000,56.880686,348.642200,0.000000,24.867242,0.000000,0.000000,543.188400,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,60.859156,0.000000,20.498813,14.446500,8.503788,0.000000,88.605200,6.172508,0.000000,0.718540,0.000000,16.417003,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

23,05:30-05:45,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,16.941411,9.333113,1.342947,0.000000,0.000000,44.960397,52.431260,0.000000,0.000000,56.880686,348.642200,0.000000,24.867242,0.000000,0.000000,571.710606,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,60.859156,0.000000,20.498813,14.446500,8.503788,0.000000,88.605200,6.172508,0.000000,0.718540,0.000000,51.075119,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

24,05:45-06:00,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,16.941411,9.333113,1.342947,0.000000,0.000000,44.960397,52.431260,0.000000,12.684066,56.880686,348.642200,0.000000,30.594894,0.000000,0.000000,571.710606,0.000000,2.977135,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,80.285557,0.000000,28.855246,14.446500,8.503788,0.000000,88.605200,12.345016,0.000000,0.718540,8.798916,51.075119,0.000000,0.000000,0.000000,0.000000,31.741565,0,0,0,0,0

25,06:00-06:15,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,20.507866,10.019515,1.342947,0.000000,0.000000,44.960397,52.431260,0.000000,12.684066,56.880686,413.591348,0.000000,40.230998,1.226412,1.059410,601.566706,0.000000,3.721418,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,89.916557,0.000000,28.855246,14.446500,11.171623,7.988914,88.605200,18.517524,6.415402,0.718540,17.597833,72.964456,3.979818,0.000000,0.000000,0.000000,31.741565,0,0,0,0,0

26,06:15-06:30,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,20.507866,10.019515,1.342947,0.000000,0.000000,44.960397,52.431260,0.000000,25.804627,56.880686,533.779009,0.000000,40.230998,27.990390,12.560365,637.468717,0.000000,34.024397,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,11.172249,13.530939,88.605200,36.085431,6.415402,0.718540,17.597833,127.687798,7.959636,0.000000,0.000000,0.000000,47.612347,0,0,0,0,0

27,06:30-06:45,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,20.507866,10.019515,6.714733,0.000000,0.000000,44.960397,52.431260,0.000000,25.804627,56.880686,601.196009,0.000000,40.230998,27.990390,12.560365,650.835146,0.000000,34.024397,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,3.678079,94.711254,0.000000,33.515215,14.446500,15.609828,26.629715,88.605200,36.085431,0.000000,0.718540,26.396749,132.248076,10.147252,0.000000,0.000000,0.000000,47.612347,0,0,0,0,0

28,06:45-07:00,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,20.507866,10.019515,53.717866,0.000000,0.000000,44.960397,52.431260,0.000000,25.804627,56.880686,628.639544,0.000000,40.230998,27.990390,12.560365,650.835146,0.000000,3.721418,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,15.938342,94.711254,0.000000,33.515215,14.446500,15.609828,26.629715,88.605200,36.085431,0.000000,0.718540,26.396749,132.248076,10.147252,0.000000,0.000000,0.000000,47.612347,0,0,0,0,0

29,07:00-07:15,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,24.579932,10.283693,53.717866,0.000000,0.000000,44.960397,52.431260,0.000000,25.804627,56.880686,628.639544,0.000000,40.827924,27.990390,12.560365,657.632732,0.000000,3.189787,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,15.938342,94.711254,0.000000,33.515215,14.446500,15.609828,26.629715,88.605200,36.085431,0.000000,0.718540,26.396749,132.248076,10.147252,0.000000,0.000000,0.000000,47.612347,0,0,0,0,0

30,07:15-07:30,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,25.417085,10.283693,53.717866,0.000000,0.000000,44.960397,52.431260,0.000000,25.804627,56.880686,628.639544,0.000000,40.827924,27.990390,12.560365,657.632732,0.000000,3.189787,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,15.938342,94.711254,0.000000,33.515215,14.446500,15.609828,26.629715,88.605200,36.085431,0.000000,0.718540,26.396749,135.166655,10.147252,0.000000,0.000000,0.000000,47.612347,0,0,0,0,0

31,07:30-07:45,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,25.417085,10.283693,53.717866,0.000000,0.000000,44.960397,52.431260,0.000000,25.804627,56.880686,628.639544,0.000000,40.827924,27.990390,12.560365,657.632732,0.000000,3.189787,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,15.938342,94.711254,0.000000,33.515215,14.446500,15.609828,13.530939,88.605200,36.085431,0.000000,0.718540,17.597833,109.446684,7.959636,0.000000,0.000000,0.000000,47.612347,0,0,0,0,0

32,07:45:08:00,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,25.417085,10.283693,6.714733,0.000000,0.000000,44.960397,52.431260,0.000000,25.368131,56.880686,628.639544,0.000000,40.827924,1.226412,0.000000,657.632732,0.000000,3.189787,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,15.938342,94.711254,0.000000,33.515215,14.446500,15.609828,13.530939,88.605200,17.093099,0.000000,0.718540,17.597833,83.544302,3.979818,0.000000,0.000000,0.000000,47.612347,0,0,0,0,0

33,08:00-08:15,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,25.417085,10.283693,1.342947,0.000000,0.000000,44.960397,52.431260,0.000000,25.368131,56.880686,628.639544,0.000000,40.827924,0.000000,0.000000,657.632732,0.000000,3.189787,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,3.678079,94.711254,0.000000,33.515215,14.446500,15.609828,8.369339,88.605200,8.546549,0.000000,0.718540,8.798916,83.544302,0.000000,0.000000,0.000000,0.000000,31.741565,0,0,0,0,0

34,08:15-08:30,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,25.416305,10.283693,1.342947,0.000000,0.000000,44.960397,52.431260,0.000000,12.684066,56.880686,628.639544,0.000000,40.230998,0.000000,0.000000,657.632732,0.000000,3.189787,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,15.609828,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,56.547453,0.000000,0.000000,0.000000,0.000000,31.741565,0,0,0,0,0

35,08:30-08:45,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,25.416305,10.283693,1.342947,0.000000,0.000000,44.960397,52.431260,0.000000,12.684066,56.880686,628.639544,0.000000,40.230998,0.000000,0.000000,657.632732,0.000000,3.189787,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,15.609828,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,16.508208,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

36,08:45:09:00,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,25.416305,10.283693,1.342947,0.000000,0.000000,44.960397,52.431260,0.000000,0.000000,56.880686,628.639544,0.000000,40.230998,0.000000,0.000000,657.632732,0.000000,3.189787,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,15.609828,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

37,09:00:09:15,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,25.416305,10.283693,1.342947,0.000000,0.000000,44.960397,52.431260,0.000000,0.000000,56.880686,628.639544,0.000000,40.230998,0.000000,0.000000,657.632732,0.000000,3.721418,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,15.609828,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

38,09:15-09:30,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,25.416305,10.283693,1.342947,0.000000,0.000000,29.973598,52.431260,0.000000,0.000000,56.880686,628.639544,0.000000,40.230998,0.000000,0.000000,657.632732,0.000000,34.024397,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,15.609828,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.870782,0,0,0,0,0

39,09:30-09:45,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,25.416305,10.283693,1.342947,0.000000,0.000000,29.973598,52.431260,0.000000,0.000000,56.880686,628.639544,0.000000,40.230998,0.000000,0.000000,657.632732,0.000000,34.024397,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,15.609828,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,25.416305,10.283693,1.342947,0.000000,0.000000,29.973598,52.431260,0.000000,0.000000,56.880686,628.639544,0.000000,40.230998,0.000000,0.000000,657.632732,0.000000,3.721418,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,15.609828,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,25.416305,10.283693,1.342947,0.000000,0.000000,26.575781,52.431260,0.000000,0.000000,56.880686,628.639544,0.000000,40.230998,0.000000,0.000000,657.632732,0.000000,2.551830,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,15.609828,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,25.416305,10.283693,1.342947,0.000000,0.000000,14.986799,52.431260,0.000000,0.000000,56.880686,628.639544,0.000000,40.230998,0.000000,0.000000,657.632732,0.000000,2.551830,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,15.609828,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,332.630662,16.064970,0.000000,0.000000,0.000000,0.000000,25.416305,10.283693,1.342947,0.000000,0.000000,14.986799,52.431260,0.000000,0.000000,56.880686,628.639544,0.000000,40.230998,0.000000,0.000000,657.632732,0.000000,2.551830,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,15.609828,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,332.630662,16.064970,0.000000,0.000000,0.000000,0.000000,25.416305,10.283693,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,628.639544,0.000000,40.230998,0.000000,0.000000,657.632732,0.000000,2.551830,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,15.609828,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,332.630662,16.064970,0.000000,0.000000,0.000000,0.000000,25.416305,10.283693,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,628.639544,0.000000,40.230998,0.000000,0.000000,657.632732,0.000000,2.551830,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,15.609828,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,332.630662,16.064970,0.000000,0.000000,0.000000,0.000000,25.416305,10.283693,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,628.639544,0.000000,40.230998,0.000000,0.000000,657.632732,0.000000,2.551830,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,15.609828,0.000000,88.605200,8.546549,0.000000,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,332.630662,4.534467,0.000000,0.000000,0.000000,0.000000,25.416305,10.283693,1.342947,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,56.880686,628.639544,0.000000,40.230998,0.000000,0.000000,657.632732,0.000000,2.551830,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,0.000000,94.711254,0.000000,33.515215,14.446500,15.609828,0.000000,88.605200,8.546549,6.168656,0.718540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

