Block,Time,RIHAND2,KOLDAM,RIHAND1,TEHRI,AURY_LF,ANTA_CRF,DADRI_LF,NJPC,UNCHAHAR4,TANAKPUR,BSIUL,DADRT2,SINGRAULI_HYDRO,RAPPB,AURY_CRF,TANDA2,RAPPC,PARBATI3,RIHAND3,CHAMERA2,DADRI_RF,ANTA_GF,CHAMERA1,ANTA_LF,URI,ANTA_RF,DHAULIGNGA,CHAMERA3,UNCHAHAR1,SINGRAULI,KISHANGANGA,SALAL,UNCHAHAR3,DADRI_GF,AURY_GF,JHAJJAR,DADRI_CRF,URI2,UNCHAHAR2,AURY_RF,NAPP,RAMPUR,DULHASTI,KOTESHWR,SEWA2,BRBCL,KHSTPP-I,TALA,FSTPP I & II,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,21.259533,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,16.728116,30.161399,0.000000,5.767200,402.521724,93.996517,0,0,0,0,0

7,01:30-01:45,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,20.185200,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,16.420432,30.161399,0.000000,5.767200,402.521724,93.996517,0,0,0,0,0

8,01:45-02:00,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,20.185200,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,12.544373,30.161399,0.000000,5.767200,402.521724,93.996517,0,0,0,0,0

9,02:00-02:15,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,20.185200,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,13.874748,25.264373,0.000000,5.767200,402.521724,93.996517,0,0,0,0,0

10,02:15-02:30,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.772135,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,20.185200,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,11.985982,25.264373,0.000000,5.767200,402.521724,93.996517,0,0,0,0,0

11,02:30-02:45,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.772135,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,20.185200,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,12.151069,19.224000,0.000000,5.767200,402.521724,60.555600,0,0,0,0,0

12,02:45-03:00,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.772135,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,20.185200,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,12.510993,19.224000,0.000000,5.767200,402.521724,60.555600,0,0,0,0,0

13,03:00-03:15,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.772135,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,20.185200,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,13.835720,25.264373,0.000000,5.767200,402.521724,93.996517,0,0,0,0,0

14,03:15-03:30,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.772135,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,20.185200,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,12.924063,25.264373,0.000000,5.767200,402.521724,93.996517,0,0,0,0,0

15,03:30-03:45,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.033356,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,20.185200,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,13.546491,25.264373,0.000000,5.767200,402.521724,93.996517,0,0,0,0,0

16,03:45-04:00,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,20.185200,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,14.066458,25.264373,0.000000,5.767200,402.521724,93.996517,0,0,0,0,0

17,04:00-04:15,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,20.185200,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,15.173962,25.264373,0.000000,5.767200,402.521724,93.996517,0,0,0,0,0

18,04:15-04:30,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,20.185200,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,15.183542,25.264373,0.000000,5.767200,402.521724,93.996517,0,0,0,0,0

19,04:30-04:45,54.500040,0.000000,88.430400,14.775566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,20.185200,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,16.450484,25.264373,0.000000,5.767200,402.521724,93.996517,0,0,0,0,0

20,04:45-05:00,54.500040,0.000000,88.430400,14.775566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.954400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,9.612000,133.904772,0.000000,2.233829,11.534400,0.000000,0.000000,226.843200,0.000000,4.525522,28.468533,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,19.223982,25.264373,0.000000,10.673742,402.521724,93.996517,0,0,0,0,0

21,05:00-05:15,54.500040,0.000000,88.430400,29.551133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,396.014400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,13.940572,133.904772,0.000000,2.233829,17.496529,0.000000,0.000000,228.948228,0.000000,4.525522,28.285905,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,18.050727,25.264373,0.000000,10.673742,402.521724,93.996517,0,0,0,0,0

22,05:15-05:30,54.500040,0.000000,88.430400,29.551133,0.000000,0.000000,0.000000,19.843590,0.000000,0.000000,0.000000,444.074400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,13.940572,133.904772,0.000000,2.233829,17.753845,0.000000,0.000000,228.948228,0.000000,4.525522,28.285905,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,19.173054,25.264373,0.000000,10.673742,402.521724,93.996517,0,0,0,0,0

23,05:30-05:45,54.500040,0.000000,88.430400,29.551133,0.000000,0.000000,0.000000,37.957692,0.000000,0.000000,0.000000,492.134400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,13.940572,133.904772,0.000000,2.233829,17.753845,0.000000,0.000000,284.697828,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,18.040037,30.972266,0.000000,14.864574,402.521724,115.751542,0,0,0,0,0

24,05:45-06:00,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,37.957692,0.000000,0.000000,0.000000,540.194400,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,17.422327,133.904772,0.000000,2.233829,21.428608,0.000000,0.000000,352.760400,0.000000,4.525522,34.011870,0.000000,20.839200,0.000000,15.839473,9.003560,0.000000,19.223982,33.441919,0.000000,15.734844,402.521724,138.469777,0,0,0,0,0

25,06:00-06:15,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,63.717948,0.000000,0.000000,0.000000,652.051649,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,2.233829,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,9.003560,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

26,06:15-06:30,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,63.717948,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,3.203199,0.000000,0.000000,6.302588,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,2.233829,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

27,06:30-06:45,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,84.471794,0.000000,0.000000,1.057320,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,12.659042,0.000000,0.000000,13.496651,0.000000,2.122330,0.000000,8.253344,0.000000,20.973384,133.904772,0.000000,12.286058,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,25.589066,5.073867,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

28,06:45-07:00,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,89.933332,0.000000,0.000000,12.535586,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,25.318085,0.000000,0.000000,27.008490,0.000000,2.122330,0.000000,15.236942,0.000000,20.973384,133.904772,0.000000,53.611891,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,37.454811,7.687678,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

29,07:00-07:15,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,89.933332,0.000000,0.000000,12.535586,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,25.318085,0.000000,0.000000,27.008490,0.000000,2.122330,0.000000,17.563116,0.000000,20.973384,133.904772,0.000000,53.611891,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,37.454811,7.687678,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

30,07:15-07:30,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,89.933332,0.000000,0.000000,12.535586,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,25.318085,0.000000,0.000000,27.008490,0.000000,3.183494,0.000000,17.563116,0.000000,20.973384,133.904772,0.000000,53.611891,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,37.454811,7.687678,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

31,07:30-07:45,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,89.933332,0.000000,0.000000,12.535586,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,25.318085,0.000000,0.000000,27.008490,0.000000,25.467955,0.000000,26.344673,0.000000,20.973384,133.904772,0.000000,53.611891,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,37.454811,7.687678,18.342981,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

32,07:45:08:00,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,89.933332,0.000000,0.000000,12.535586,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,25.318085,0.000000,0.000000,13.504245,0.000000,25.467955,0.000000,26.344673,0.000000,20.973384,133.904772,0.000000,40.208918,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,37.454811,7.687678,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

33,08:00-08:15,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,89.933332,0.000000,0.000000,12.535586,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,25.318085,0.000000,0.000000,13.504245,0.000000,2.122330,0.000000,17.563116,0.000000,20.973384,133.904772,0.000000,40.208918,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,37.454811,7.687678,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

34,08:15-08:30,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,84.471794,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,3.203199,0.000000,0.000000,8.352828,0.000000,2.122330,0.000000,15.236942,0.000000,20.973384,133.904772,0.000000,12.286058,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,25.873389,5.073867,18.336023,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

35,08:30-08:45,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,67.358974,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,8.253344,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,17.059378,0.000000,18.865974,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

36,08:45:09:00,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,67.358974,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

37,09:00:09:15,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,67.358974,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

38,09:15-09:30,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,41.871794,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

39,09:30-09:45,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,41.871794,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,18.522893,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

40,09:45-10:00,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,19.843590,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,3.183494,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,18.393809,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

41,10:00-10:15,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,35.018438,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,8.016639,40.745364,0.000000,20.839200,0.000000,15.839473,9.003560,0.000000,16.639472,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

42,10:15-10:30,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,35.018438,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,8.016639,40.745364,0.000000,20.839200,0.000000,15.839473,9.003560,0.000000,18.311114,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

43,10:30-10:45,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,4.244659,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,8.016639,40.745364,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

44,10:45-11:00,54.500040,0.000000,88.430400,37.241694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

45,11:00-11:15,54.500040,0.000000,88.430400,29.551133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

46,11:15-11:30,54.500040,0.000000,88.430400,14.775566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,18.104680,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

47,11:30-11:45,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.525875,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,17.748589,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

