Block,Time,DADRI_GF,SINGRAULI,ANTA_RF,UNCHAHAR1,UNCHAHAR3,RIHAND1,TEHRI,DULHASTI,SINGRAULI_HYDRO,RAPPB,URI,TANDA2,NJPC,RIHAND2,KOTESHWR,AURY_LF,CHAMERA1,AURY_GF,URI2,PARBATI3,TANAKPUR,JHAJJAR,DADRI_LF,ANTA_CRF,DADRI_CRF,CHAMERA3,DADRT2,KISHANGANGA,ANTA_LF,UNCHAHAR2,ANTA_GF,DHAULIGNGA,UNCHAHAR4,SALAL,BSIUL,RIHAND3,SEWA2,RAMPUR,DADRI_RF,NAPP,AURY_RF,AURY_CRF,CHAMERA2,KOLDAM,RAPPC,KHSTPP-II,TALA,SASAN,BRBCL,KUDGI,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
19,04:30-04:45,0.000000,100.043100,0.000000,13.319361,17.969577,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,67.828932,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,0.000000,11.763039,345.817281,0.000000,0.000000,0.000000,9.354600,581.648457,0.000000,0.000000,35.235470,0.000000,26.431387,0.000000,83.116001,1.063260,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,16.750211,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,4.67,14.948082,29.336310,0,0,0,0,0

20,04:45-05:00,0.000000,100.043100,0.000000,13.319361,17.969577,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,67.828932,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,0.000000,11.763039,343.701779,0.000000,0.000000,0.000000,9.354600,581.648457,0.000000,0.000000,35.235470,0.000000,26.431387,0.000000,83.116001,1.063260,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,16.750211,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,4.67,14.948082,29.336310,0,0,0,0,0

21,05:00-05:15,0.000000,100.043100,0.000000,13.319361,17.969577,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,73.229616,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,0.000000,11.763039,340.632182,0.000000,0.000000,0.000000,9.354600,581.648457,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,83.116001,1.063260,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,16.750211,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,4.67,14.948082,29.336310,0,0,0,0,0

22,05:15-05:30,0.000000,100.043100,0.000000,13.319361,17.969577,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,73.229616,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,0.000000,11.763039,339.079507,0.000000,0.000000,0.000000,9.354600,581.648457,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,1.063260,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,16.750211,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,3.05,14.948082,30.509762,0,0,0,0,0

23,05:30-05:45,0.000000,100.043100,0.000000,13.319361,17.969577,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,73.229616,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,0.000000,11.763039,343.095933,0.000000,0.000000,0.000000,9.354600,581.648457,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,1.063260,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,0.00,14.948082,30.509762,0,0,0,0,0

24,05:45-06:00,0.000000,100.043100,0.000000,13.319361,17.969577,88.927200,14.614992,47.785375,0.832098,0.000000,14.939770,0.000000,73.229616,57.087396,8.577608,0.000000,8.628838,0.000000,9.752027,3.076204,11.763039,344.963140,0.000000,0.000000,0.000000,9.354600,581.648457,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,2.126520,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,0.00,14.948082,30.509762,0,0,0,0,0

25,06:00-06:15,0.000000,99.685458,0.000000,13.319361,17.969577,88.927200,30.082525,47.785375,0.832098,0.000000,46.953562,0.000000,73.229616,57.087396,8.577608,0.000000,13.515968,0.000000,31.206488,13.535300,11.763039,290.390805,0.000000,0.000000,0.000000,9.354600,581.648457,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,0.00,14.948082,30.509762,0,0,0,0,0

26,06:15-06:30,0.000000,99.685458,0.000000,13.319361,17.969577,88.927200,30.082525,47.785375,0.832098,0.000000,46.953562,0.000000,73.229616,57.087396,8.577608,0.000000,27.108297,0.000000,31.206488,13.535300,11.763039,290.390805,0.000000,0.000000,0.000000,9.354600,581.648457,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,19.004709,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,0.00,14.948082,30.509762,0,0,0,0,0

27,06:30-06:45,0.000000,99.685458,0.000000,13.319361,17.969577,88.927200,30.082525,47.785375,0.832098,0.000000,12.805517,0.000000,73.229616,57.087396,8.577608,0.000000,27.108297,0.000000,31.206488,13.535300,11.763039,338.720805,0.000000,0.000000,0.000000,9.354600,581.648457,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,19.004709,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,0.00,14.948082,30.509762,0,0,0,0,0

28,06:45-07:00,0.000000,99.685458,0.000000,13.319361,17.969577,88.927200,30.082525,47.785375,0.832098,0.000000,12.805517,0.000000,73.229616,57.087396,8.577608,0.000000,27.108297,0.000000,31.206488,3.076204,11.763039,358.052805,0.000000,0.000000,0.000000,9.354600,581.648457,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,19.004709,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,0.00,14.948082,30.509762,0,0,0,0,0

29,07:00-07:15,0.000000,99.685458,0.000000,13.319361,17.969577,88.927200,15.041263,47.785375,0.832098,0.000000,12.805517,0.000000,73.229616,57.087396,8.577608,0.000000,27.108297,0.000000,13.002703,3.076204,11.763039,344.963140,0.000000,0.000000,0.000000,9.354600,581.648457,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,19.004709,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,11.31,14.948082,31.096489,0,0,0,0,0

30,07:15-07:30,0.000000,99.685458,0.000000,13.319361,17.969577,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,73.229616,57.087396,8.577608,0.000000,27.108297,0.000000,9.752027,3.076204,11.763039,344.963140,0.000000,0.000000,0.000000,9.354600,581.648457,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,19.004709,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,25.26,14.948082,31.096489,0,0,0,0,0

31,07:30-07:45,0.000000,99.685458,0.000000,8.699400,11.599200,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,82.383318,57.087396,8.577608,0.000000,27.108297,0.000000,9.752027,15.996263,11.763039,343.697062,0.000000,0.000000,0.000000,9.354600,545.557643,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,6.358295,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,35.38,14.948082,31.096489,0,0,0,0,0

32,07:45:08:00,0.000000,99.685458,0.000000,8.699400,11.599200,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,82.383318,57.087396,8.577608,0.000000,27.108297,0.000000,9.752027,15.996263,11.763039,345.006854,0.000000,0.000000,0.000000,9.354600,502.060643,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,44.75,14.948082,31.096489,0,0,0,0,0

33,08:00-08:15,0.000000,99.685458,0.000000,8.699400,11.599200,88.927200,0.000000,47.785375,0.832098,0.000000,14.939770,0.000000,82.383318,57.087396,8.577608,0.000000,27.108297,0.000000,9.752027,15.996263,11.763039,341.652740,0.000000,0.000000,0.000000,9.354600,463.968000,0.000000,0.000000,30.936765,0.000000,17.876300,0.000000,44.927568,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,57.61,14.948082,32.269941,0,0,0,0,0

34,08:15-08:30,0.000000,99.685458,0.000000,8.950981,11.599200,88.927200,0.000000,47.785375,0.832098,0.000000,14.939770,0.000000,82.383318,57.087396,8.577608,0.000000,13.515968,0.000000,9.752027,15.996263,11.763039,341.652740,0.000000,0.000000,0.000000,9.354600,444.636000,0.000000,0.000000,29.430747,0.000000,17.876300,0.000000,44.927568,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,336.014325,14.498991,74.23,14.948082,32.269941,0,0,0,0,0

35,08:30-08:45,0.000000,99.685458,0.000000,8.950981,11.599200,88.927200,0.000000,47.785375,0.832098,0.000000,46.953562,0.000000,82.383318,57.087396,8.577608,0.000000,13.515968,0.000000,9.752027,15.996263,11.763039,341.652740,0.000000,0.000000,0.000000,9.354600,415.638000,0.000000,0.000000,29.430747,0.000000,17.876300,0.000000,44.927568,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,337.267039,14.498991,74.23,8.800506,23.841092,0,0,0,0,0

36,08:45:09:00,0.000000,99.685458,0.000000,8.950981,12.231801,88.927200,0.000000,47.785375,0.832098,0.000000,46.953562,0.000000,82.383318,57.087396,8.577608,0.000000,11.454210,0.000000,9.752027,15.996263,11.763039,341.652740,0.000000,0.000000,0.000000,9.354600,401.139000,0.000000,0.000000,29.430747,0.000000,17.876300,0.000000,44.927568,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,8.800506,23.841092,0,0,0,0,0

37,09:00:09:15,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,82.383318,57.087396,8.577608,0.000000,10.690596,0.000000,31.206488,13.535300,11.763039,341.652740,0.000000,0.000000,0.000000,0.000000,420.471000,0.000000,0.000000,29.430747,0.000000,17.876300,0.000000,44.927568,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,8.800506,23.841092,0,0,0,0,0

38,09:15-09:30,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,82.383318,57.087396,8.577608,0.000000,9.239729,0.000000,31.206488,13.535300,11.763039,343.220565,0.000000,0.000000,0.000000,0.000000,439.231643,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,16.750211,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,11.114788,28.910039,0,0,0,0,0

39,09:30-09:45,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,3.076204,11.763039,344.471583,0.000000,0.000000,0.000000,0.000000,463.396643,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,47.173946,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,16.750211,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,28.910039,0,0,0,0,0

40,09:45-10:00,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,3.076204,11.763039,363.441600,0.000000,0.000000,0.000000,0.000000,477.895643,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,47.173946,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,3.478890,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,28.910039,0,0,0,0,0

41,10:00-10:15,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,14.765782,11.763039,385.673400,0.000000,0.000000,0.000000,0.000000,487.561643,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,3.478890,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,28.910039,0,0,0,0,0

42,10:15-10:30,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,14.765782,11.763039,405.972000,0.000000,0.000000,0.000000,0.000000,506.893643,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,3.478890,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,28.910039,0,0,0,0,0

43,10:30-10:45,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,3.076204,11.763039,415.638000,0.000000,0.000000,0.000000,0.000000,516.559643,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,3.478890,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,28.910039,0,0,0,0,0

44,10:45-11:00,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,14.939770,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,0.000000,11.763039,435.936600,0.000000,0.000000,0.000000,0.000000,526.225643,0.000000,0.000000,35.235470,0.000000,17.876300,0.000000,44.927568,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,3.478890,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,28.910039,0,0,0,0,0

45,11:00-11:15,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,14.939770,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,0.000000,11.763039,446.569200,0.000000,0.000000,0.000000,0.000000,535.891643,0.000000,0.000000,35.235470,0.000000,17.620925,0.000000,47.173946,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,3.478890,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,28.910039,0,0,0,0,0

46,11:15-11:30,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,46.953562,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,0.000000,11.763039,451.402200,0.000000,0.000000,0.000000,0.000000,545.557643,0.000000,0.000000,35.235470,0.000000,17.620925,0.000000,47.173946,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,3.478890,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,28.910039,0,0,0,0,0

