Block,Time,DADRI_RF,DULHASTI,KOLDAM,RAMPUR,CHAMERA2,SINGRAULI,SALAL,ANTA_CRF,PARBATI3,JHAJJAR,UNCHAHAR4,ANTA_LF,DADRT2,SEWA2,UNCHAHAR1,AURY_GF,RIHAND3,URI2,BSIUL,DADRI_GF,DADRI_LF,NJPC,KISHANGANGA,SINGRAULI_HYDRO,NAPP,AURY_RF,TANDA2,CHAMERA3,AURY_CRF,CHAMERA1,ANTA_RF,UNCHAHAR2,URI,RAPPC,ANTA_GF,TEHRI,DADRI_CRF,UNCHAHAR3,AURY_LF,KOTESHWR,TANAKPUR,RIHAND1,RAPPB,FSTPP I & II,SASAN,TALA,KHSTPP-I,DHAULIGNGA,BRBCL,RIHAND2,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,57.163439,8.959460,6.516168,46.850834,138.471409,80.819424,0.000000,18.423396,408.077040,2.115801,0.000000,665.299605,12.101470,21.857489,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.066977,45.793467,0.000000,5.175914,33.646990,0.000000,27.143364,0.000000,42.186862,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,6.187230,93.756041,0.000000,19.201182,402.097500,0.000000,42.803460,42.055908,12.874042,120.151080,142.195200,0,0,0,0,0

7,01:30-01:45,0.000000,57.163439,8.959460,6.516168,46.850834,138.471409,80.819424,0.000000,18.865556,408.077040,2.554355,0.000000,665.299605,12.101470,21.857489,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.066977,45.793467,0.000000,5.175914,33.646990,0.000000,27.143364,0.000000,42.186862,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,6.187230,93.756041,0.000000,19.201182,402.097500,0.000000,42.803460,42.055908,12.673053,120.151080,142.195200,0,0,0,0,0

8,01:45-02:00,0.000000,57.163439,8.959460,6.516168,46.850834,138.471409,80.819424,0.000000,18.865556,408.077040,2.564606,0.000000,665.299605,12.101470,21.857489,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.066977,45.793467,0.000000,5.175914,33.646990,0.000000,27.143364,0.000000,42.186862,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,6.187230,93.756041,0.000000,19.201182,402.097500,0.000000,42.803460,42.055908,11.702502,120.151080,142.195200,0,0,0,0,0

9,02:00-02:15,0.000000,57.163439,8.959460,6.516168,46.850834,138.471409,80.819424,0.000000,18.865556,396.882452,2.984940,0.000000,605.150700,12.101470,21.857489,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.066977,45.793467,0.000000,5.175914,33.646990,0.000000,27.143364,0.000000,42.186862,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,6.187230,93.756041,0.000000,19.201182,402.097500,0.000000,42.803460,31.541931,12.893301,120.151080,142.195200,0,0,0,0,0

10,02:15-02:30,0.000000,57.163439,8.959460,6.516168,46.850834,138.471409,80.819424,0.000000,18.865556,396.882452,2.984940,0.000000,556.850700,12.101470,21.857489,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.066977,45.793467,0.000000,5.175914,33.646990,0.000000,27.143364,0.000000,42.186862,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,6.187230,93.756041,0.000000,19.201182,402.097500,0.000000,42.803460,31.541931,16.280557,120.151080,142.195200,0,0,0,0,0

11,02:30-02:45,0.000000,57.163439,8.959460,6.516168,46.850834,138.471409,80.819424,0.000000,18.865556,367.553533,2.984940,0.000000,441.683587,5.974143,19.401820,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.066977,45.793467,0.000000,5.175914,33.646990,0.000000,27.143364,0.000000,42.186862,35.193312,65.192679,0.000000,0.000000,0.000000,24.086824,0.000000,0.000000,6.187230,93.756041,0.000000,19.201182,402.097500,0.000000,42.803460,31.541931,13.928903,120.151080,142.195200,0,0,0,0,0

12,02:45-03:00,0.000000,57.163439,8.959460,6.516168,46.850834,138.471409,80.819424,0.000000,18.865556,367.553533,2.984940,0.000000,371.194387,5.667777,19.401820,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.066977,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,42.186862,35.193312,65.192679,0.000000,0.000000,0.000000,24.086824,0.000000,0.000000,6.187230,93.756041,0.000000,19.201182,402.097500,0.000000,42.803460,31.541931,12.577552,120.151080,142.195200,0,0,0,0,0

13,03:00-03:15,0.000000,57.163439,8.959460,6.516168,46.850834,143.941731,75.206964,0.000000,22.108074,279.156032,2.984940,0.000000,366.493252,0.000000,19.401820,0.000000,126.140377,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.066977,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,42.186862,35.193312,65.192679,0.000000,0.000000,0.000000,24.086824,0.000000,0.000000,4.949784,93.756041,0.000000,19.201182,402.097500,0.000000,42.803460,21.027955,12.973175,120.151080,142.195200,0,0,0,0,0

14,03:15-03:30,0.000000,57.163439,8.959460,6.516168,46.850834,144.880970,75.206964,0.000000,22.108074,177.726032,2.984940,0.000000,366.493252,0.000000,19.401820,0.000000,126.140377,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.066977,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,42.186862,35.193312,65.192679,0.000000,0.000000,0.000000,24.086824,0.000000,0.000000,4.949784,93.756041,0.000000,19.201182,402.097500,0.000000,42.803460,21.027955,16.493143,120.151080,142.195200,0,0,0,0,0

15,03:30-03:45,0.000000,57.163439,8.959460,6.516168,46.850834,144.880970,75.206964,0.000000,22.108074,116.868032,2.984940,0.000000,366.493252,0.000000,15.085249,0.000000,126.140377,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.066977,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,29.262265,35.193312,65.192679,0.000000,0.000000,0.000000,18.883465,0.000000,0.000000,4.949784,93.756041,0.000000,15.503044,402.097500,0.000000,34.436934,21.027955,16.725696,120.151080,114.132707,0,0,0,0,0

16,03:45-04:00,0.000000,57.163439,8.959460,6.516168,46.850834,144.880970,75.206964,0.000000,22.108074,116.868032,2.984940,0.000000,366.493252,0.000000,15.085249,0.000000,126.140377,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.066977,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,29.262265,35.193312,65.192679,0.000000,0.000000,0.000000,18.883465,0.000000,0.000000,4.949784,65.083960,0.000000,15.503044,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

17,04:00-04:15,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,75.206964,0.000000,18.865556,116.868032,2.984940,0.000000,366.493252,0.000000,15.085249,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,29.262265,35.193312,65.192679,0.000000,0.000000,0.000000,18.883465,0.000000,0.000000,4.949784,65.083960,0.000000,15.503044,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

18,04:15-04:30,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,75.206964,0.000000,18.865556,116.868032,2.984940,0.000000,366.493252,0.000000,15.085249,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,29.262265,35.193312,65.192679,0.000000,0.000000,0.000000,18.883465,0.000000,0.000000,4.949784,65.083960,0.000000,15.503044,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

19,04:30-04:45,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,75.206964,0.000000,22.108074,116.868032,2.984940,0.000000,366.493252,0.000000,15.085249,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,29.262265,35.193312,65.192679,0.000000,0.000000,0.000000,18.883465,0.000000,0.000000,4.949784,65.083960,0.000000,15.503044,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

20,04:45-05:00,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,75.206964,0.000000,22.108074,116.868032,2.984940,0.000000,366.493252,0.000000,15.085249,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,29.262265,35.193312,65.192679,0.000000,0.000000,0.000000,18.883465,0.000000,0.000000,4.949784,65.083960,0.000000,15.503044,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

21,05:00-05:15,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,75.206964,0.000000,20.634202,116.868032,2.984940,0.000000,366.493252,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,4.949784,65.083960,0.000000,12.992217,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

22,05:15-05:30,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,75.206964,0.000000,20.634202,116.868032,2.984940,0.000000,366.493252,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,4.949784,65.083960,0.000000,12.992217,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

23,05:30-05:45,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,75.206964,0.000000,11.790973,116.868032,2.355591,0.000000,366.493252,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,4.949784,65.083960,0.000000,12.992217,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

24,05:45-06:00,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,75.206964,0.000000,57.480992,116.868032,2.355591,0.000000,366.493252,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,4.949784,65.083960,0.000000,12.992217,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

25,06:00-06:15,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,75.206964,0.000000,57.480992,116.868032,2.355591,0.000000,366.493252,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,4.949784,65.083960,0.000000,12.992217,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

26,06:15-06:30,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,75.206964,0.000000,57.480992,116.868032,2.355591,0.000000,366.493252,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,4.949784,65.083960,0.000000,12.992217,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

27,06:30-06:45,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,75.206964,0.000000,57.480992,116.868032,2.355591,0.000000,366.493252,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,13.571682,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,4.949784,65.083960,0.000000,12.992217,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

28,06:45-07:00,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,75.206964,0.000000,57.480992,116.868032,2.355591,0.000000,366.493252,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,12.931407,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,4.949784,65.083960,0.000000,12.992217,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

29,07:00-07:15,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,76.329456,0.000000,57.480992,116.868032,2.355591,0.000000,366.493252,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,12.992217,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

30,07:15-07:30,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,76.329456,0.000000,7.369358,116.868032,2.355591,0.000000,366.493252,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,12.992217,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

31,07:30-07:45,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,76.329456,0.000000,4.126840,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,12.992217,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

32,07:45:08:00,0.000000,57.163439,8.959460,6.516168,46.850834,130.774665,76.329456,0.000000,17.686459,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,12.992217,402.097500,0.000000,34.436934,21.027955,19.319988,96.349709,114.132707,0,0,0,0,0

33,08:00-08:15,0.000000,57.163439,6.719595,6.516168,46.850834,130.774665,76.329456,0.000000,17.686459,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,12.992217,402.097500,0.000000,28.066840,31.541931,19.319988,96.349709,93.691181,0,0,0,0,0

34,08:15-08:30,0.000000,57.163439,6.583845,6.516168,46.850834,130.774665,76.329456,0.000000,17.686459,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,12.992217,402.097500,0.000000,28.066840,31.541931,19.319988,96.349709,93.961081,0,0,0,0,0

35,08:30-08:45,0.000000,57.163439,4.479730,6.516168,46.850834,130.774665,76.329456,0.000000,17.686459,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,12.992217,402.097500,0.000000,28.066840,31.541931,19.319988,96.349709,93.961081,0,0,0,0,0

36,08:45:09:00,0.000000,57.163439,4.479730,6.516168,46.850834,130.774665,76.329456,0.000000,16.212588,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,12.992217,402.097500,0.000000,28.066840,31.541931,19.319988,96.349709,93.961081,0,0,0,0,0

37,09:00:09:15,0.000000,57.163439,2.239865,6.516168,46.850834,130.774665,76.329456,0.000000,16.212588,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,42.658560,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.592000,402.097500,0.000000,25.116000,31.541931,19.319988,96.349709,79.212000,0,0,0,0,0

38,09:15-09:30,0.000000,57.163439,2.239865,6.516168,46.850834,130.774665,76.329456,0.000000,16.212588,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,42.658560,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.592000,402.097500,0.000000,25.116000,31.541931,19.319988,96.349709,79.212000,0,0,0,0,0

39,09:30-09:45,0.000000,57.163439,2.239865,6.516168,46.850834,130.774665,76.329456,0.000000,16.212588,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,42.658560,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.592000,402.097500,0.000000,25.116000,31.541931,19.319988,96.349709,79.212000,0,0,0,0,0

40,09:45-10:00,0.000000,57.163439,2.239865,6.516168,46.850834,130.774665,76.329456,0.000000,4.126840,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,92.861194,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.592000,402.097500,0.000000,25.116000,31.541931,19.319988,96.349709,79.212000,0,0,0,0,0

41,10:00-10:15,0.000000,57.163439,2.239865,6.516168,46.850834,130.774665,76.329456,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,69.552000,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,42.658560,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.592000,402.097500,0.000000,25.116000,31.541931,19.319988,82.669024,79.212000,0,0,0,0,0

42,10:15-10:30,0.000000,57.163439,1.968366,6.516168,46.850834,130.774665,76.329456,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,69.552000,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,42.658560,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.592000,402.097500,0.000000,25.116000,31.541931,19.319988,82.669024,79.212000,0,0,0,0,0

43,10:30-10:45,0.000000,57.163439,1.809992,6.516168,46.850834,130.774665,76.329456,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,69.552000,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,42.658560,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.592000,402.097500,0.000000,25.116000,31.541931,17.926180,82.669024,79.212000,0,0,0,0,0

44,10:45-11:00,0.000000,57.163439,0.000000,6.516168,46.850834,130.774665,76.329456,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,69.552000,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,42.658560,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.592000,402.097500,0.000000,25.116000,31.541931,19.319988,82.669024,79.212000,0,0,0,0,0

45,11:00-11:15,0.000000,57.163439,0.000000,6.516168,46.850834,130.774665,76.329456,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,69.552000,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,42.658560,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.592000,402.097500,0.000000,25.116000,31.541931,19.319988,82.669024,79.212000,0,0,0,0,0

46,11:15-11:30,0.000000,57.163439,0.000000,6.516168,46.850834,130.774665,76.329456,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,69.552000,36.602241,12.598186,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,42.658560,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.592000,402.097500,0.000000,25.116000,31.541931,19.216015,82.669024,79.212000,0,0,0,0,0

47,11:30-11:45,0.000000,57.163439,0.000000,6.516168,46.850834,130.774665,76.329456,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,69.552000,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,42.658560,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.060700,402.097500,0.000000,25.116000,31.541931,19.053248,82.669024,79.212000,0,0,0,0,0

