Block,Time,KISHANGANGA,RAPPB,DADRT2,DADRI_LF,AURY_LF,RAMPUR,KOTESHWR,CHAMERA1,SEWA2,NJPC,DHAULIGNGA,RIHAND2,PARBATI3,UNCHAHAR3,AURY_GF,SINGRAULI,URI,DADRI_GF,DADRI_RF,ANTA_RF,URI2,AURY_CRF,KOLDAM,ANTA_GF,RAPPC,SALAL,BSIUL,ANTA_CRF,RIHAND1,DULHASTI,CHAMERA2,TANAKPUR,TEHRI,TANDA2,CHAMERA3,ANTA_LF,UNCHAHAR4,NAPP,SASAN,UNCHAHAR2,DADRI_CRF,BRBCL,AURY_RF,KHSTPP-I,FSTPP I & II,JHAJJAR,KHSTPP-II,UNCHAHAR1,SINGRAULI_HYDRO,TALA,RIHAND3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,0.000000,0.000000,361.053000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.264250,0.000000,120.877969,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,6.276270,0.000000,83.737500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,22.503250,0.000000,13.062424,0.000000,29.669640,12.320000,232.944250,94.315471,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,361.053000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.264250,0.000000,120.877969,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,22.503250,0.000000,12.679407,0.000000,29.669640,12.320000,232.944250,94.315471,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,361.053000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.264250,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,22.503250,0.000000,11.348023,0.000000,29.669640,12.320000,232.944250,94.315471,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,361.053000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.264250,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,22.503250,0.000000,12.891690,0.000000,29.669640,12.320000,232.944250,94.315471,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,361.053000,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.264250,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,22.503250,0.000000,14.278338,0.000000,29.669640,12.320000,232.944250,94.315471,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,361.053000,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.264250,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,22.503250,0.000000,14.641186,0.000000,29.669640,12.320000,232.944250,94.315471,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,361.053000,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.264250,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,22.503250,0.000000,15.993748,0.000000,24.563000,12.320000,232.944250,89.050500,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,361.053000,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.264250,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,22.503250,0.000000,16.295079,0.000000,24.563000,12.320000,232.944250,85.200500,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,361.053000,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.264250,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,15.860895,0.000000,0.000000,13.461525,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,22.503250,0.000000,17.096612,0.000000,24.563000,12.320000,232.944250,85.200500,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,361.053000,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.264250,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,15.860895,0.000000,0.000000,13.461525,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,22.503250,0.000000,17.733965,0.000000,29.669640,12.320000,232.944250,94.315471,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,361.053000,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.264250,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,15.860895,0.000000,0.000000,13.461525,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,22.503250,0.000000,17.075636,0.000000,29.669640,12.320000,232.944250,94.315471,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,361.053000,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.264250,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,15.860895,0.000000,0.000000,13.643438,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,22.503250,0.000000,18.294979,0.000000,29.669640,12.320000,232.944250,94.315471,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,361.053000,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.264250,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,15.860895,0.000000,0.000000,26.983688,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,22.503250,0.000000,19.250000,0.000000,29.669640,12.320000,232.944250,94.315471,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,398.590500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.264250,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,15.860895,0.000000,0.000000,26.983688,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,27.967022,0.000000,19.250000,0.000000,43.977204,14.591500,232.944250,94.655859,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,446.715500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,18.229750,0.000000,113.695312,0.000000,14.264250,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,15.860895,0.000000,0.000000,26.983688,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,28.158226,0.000000,19.250000,0.000000,44.659114,14.591500,251.700872,94.655859,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,504.465500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,36.459500,0.000000,113.695312,0.000000,14.264250,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,15.860895,0.000000,0.000000,26.983688,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,22.503250,0.000000,19.250000,0.000000,38.494706,12.320000,305.100372,94.655859,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,579.443769,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,38.282475,0.000000,113.695312,0.000000,16.615645,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,15.860895,0.000000,0.246592,26.983688,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,30.557161,0.000000,19.190198,0.000000,38.494706,15.981928,358.117673,94.655859,9.276575,0.644442,0.000000,59.511375,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,653.482385,0.000000,0.000000,0.000000,17.082450,6.311112,0.000000,67.450075,0.000000,113.695312,0.000000,22.764138,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,15.860895,3.207531,0.246592,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.655859,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,25.623675,13.514905,5.080730,89.963816,7.628775,113.695312,0.000000,25.397374,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,6.710550,1.058750,0.000000,83.737500,15.860895,12.676164,0.246592,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.655859,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,34.164900,27.045018,10.161459,112.568706,17.546182,113.695312,0.000000,25.400471,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,53.684400,18.828810,0.000000,83.737500,31.721790,25.352327,0.246592,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,18.443727,0.000000,44.659114,19.952625,419.106188,94.655859,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,34.164900,27.045018,15.211396,112.568706,26.380304,113.695312,0.000000,25.400471,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,53.684400,18.828810,0.000000,83.737500,31.721790,25.352327,0.246592,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.655859,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,34.164900,27.045018,15.211396,112.568706,26.380304,113.695312,0.000000,25.400471,0.000000,112.251562,4.781700,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,53.684400,12.552540,0.000000,83.737500,31.721790,25.352327,0.246592,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.655859,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,34.164900,27.045018,15.211396,112.568706,26.319274,113.695312,0.000000,25.400471,0.000000,112.251562,37.191000,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,53.684400,12.552540,0.000000,83.737500,31.721790,25.352327,0.493185,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.655859,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,34.164900,13.522509,15.211396,112.568706,26.319274,113.695312,0.000000,25.400471,0.000000,112.251562,37.191000,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,40.263300,12.552540,0.000000,83.737500,31.721790,25.352327,0.493185,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.655859,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,34.164900,13.522509,10.161459,82.033875,17.291890,113.695312,0.000000,25.400471,0.000000,112.251562,5.313000,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,40.263300,12.552540,0.000000,83.737500,31.721790,25.352327,2.589221,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,18.829165,0.000000,44.659114,19.952625,419.106188,94.655859,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,17.082450,8.364125,5.080730,72.919000,15.257550,113.695312,0.000000,25.400471,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,6.710550,0.000000,0.000000,83.737500,15.860895,12.676164,2.589221,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,17.974183,0.000000,44.659114,19.952625,419.106188,94.655859,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,54.689250,7.883068,113.695312,0.000000,25.400471,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,83.737500,15.860895,12.676164,2.589221,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,17.930012,0.000000,44.659114,19.952625,419.106188,94.655859,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,27.344625,0.000000,113.695312,0.000000,25.400471,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,83.737500,15.860895,12.676164,2.589221,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.655859,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,20.052725,0.000000,113.695312,0.000000,25.400471,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,83.737500,15.860895,3.207531,0.246592,27.165600,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.655859,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,83.737500,15.860895,0.000000,0.246592,27.165600,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.655859,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,112.251562,3.187800,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,15.860895,0.000000,0.246592,27.165600,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.173558,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,112.251562,5.313000,0.000000,0.000000,0.000000,6.473775,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,15.860895,0.000000,0.246592,27.165600,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,112.251562,37.191000,0.000000,0.000000,0.000000,23.823492,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.246592,27.165600,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,18.003732,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,112.251562,37.191000,0.000000,0.000000,0.000000,23.823492,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.246592,27.165600,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,18.410952,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,112.251562,4.781700,0.000000,0.000000,0.000000,23.823492,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.000000,13.885988,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,15.973074,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,112.251562,2.125200,0.000000,0.000000,0.000000,23.823492,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.000000,13.885988,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,17.282876,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,112.251562,2.125200,0.000000,0.000000,0.000000,23.823492,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.000000,13.885988,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,17.085014,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,112.251562,2.125200,0.000000,0.000000,0.000000,23.823492,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,14.662364,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,113.966732,2.125200,0.000000,0.000000,0.000000,6.473775,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,16.241529,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

